 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,72.648,74.139,0,1.933,1.538,2.908,6.058,13.572,0.039
2,1,1,72.571,75.961,0,1.038,1.542,2.957,6.279,14.393,0.040
3,1,2,72.356,75.438,0,1.209,1.483,2.733,5.559,12.189,0.069
4,1,3,72.548,75.204,0,1.197,1.610,3.149,6.755,15.520,0.037
5,1,4,72.888,75.487,0,1.062,1.618,3.178,6.846,15.775,0.058
6,1,5,74.106,74.623,0,1.858,1.491,2.743,5.562,12.142,0.035
7,1,6,74.148,73.650,0,1.752,1.479,2.710,5.474,11.922,0.065
8,1,7,73.874,73.273,0,2.095,1.471,2.684,5.413,11.800,0.052
9,1,8,73.356,72.469,0,1.249,1.691,3.432,7.602,17.935,0.035
10,1,9,71.588,73.548,0,1.552,1.561,2.989,6.303,14.294,0.032
11,1,10,71.473,74.300,0,1.214,1.628,3.235,7.070,16.570,0.030
12,1,11,70.716,75.963,0,1.049,1.495,2.785,5.743,12.807,0.090
13,1,12,70.595,75.441,0,1.350,1.486,2.762,5.703,12.772,0.051
14,1,13,72.434,74.681,0,2.086,1.654,3.312,7.268,17.057,0.033
15,1,14,72.225,75.314,0,2.437,1.563,2.985,6.261,14.088,0.034
16,1,15,71.275,77.705,0,2.549,1.503,2.779,5.656,12.384,0.032
17,1,16,71.365,75.641,0,2.028,1.610,3.152,6.771,15.576,0.034
18,1,17,73.231,76.174,0,2.492,1.481,2.718,5.504,12.019,0.036
19,1,18,72.213,76.889,0,2.610,1.481,2.700,5.411,11.662,0.034
20,1,19,72.580,76.194,0,2.447,1.408,2.445,4.645,9.459,0.038
21,1,20,72.667,76.720,0,2.311,1.495,2.761,5.622,12.338,0.041
22,1,21,73.240,75.093,0,2.860,1.419,2.508,4.889,10.284,0.039
23,1,22,72.429,75.545,0,1.880,1.450,2.615,5.203,11.181,0.051
24,1,23,71.128,75.303,0,2.576,1.460,2.640,5.268,11.352,0.036
25,1,24,72.821,74.744,0,2.368,1.395,2.424,4.635,9.561,0.042
26,1,25,73.305,75.337,0,1.991,1.391,2.407,4.581,9.403,0.057
27,1,26,70.732,76.920,0,2.098,1.442,2.576,5.073,10.782,0.064
28,1,27,70.174,76.852,0,2.346,1.397,2.443,4.728,9.922,0.041
29,1,28,71.406,76.036,0,2.024,1.386,2.402,4.591,9.474,0.043
30,1,29,69.325,77.226,0,1.773,1.597,3.103,6.615,15.103,0.049
31,1,30,67.811,78.774,0,2.734,1.390,2.408,4.594,9.456,0.045
32,1,31,69.291,78.589,0,2.261,1.401,2.439,4.676,9.677,0.045
33,1,32,70.616,76.326,0,2.006,1.520,2.846,5.868,13.013,0.038
34,1,33,70.478,76.403,0,1.977,1.499,2.778,5.678,12.505,0.039
35,1,34,70.723,78.627,0,0.917,1.695,3.471,7.770,18.540,0.030
36,2,0,133.443,147.962,0,0.955,1.508,2.838,5.909,13.271,0.049
37,2,1,133.470,147.607,0,0.725,1.501,2.819,5.890,13.331,0.079
38,2,2,133.513,148.287,0,0.771,1.504,2.780,5.659,12.390,0.044
39,2,3,133.653,148.283,0,0.766,1.482,2.762,5.728,12.883,0.098
40,2,4,133.404,148.512,0,0.967,1.507,2.793,5.696,12.487,0.087
41,2,5,133.474,149.452,0,0.978,1.526,2.855,5.872,12.968,0.045
42,2,6,133.678,150.281,0,0.940,1.418,2.502,4.876,10.272,0.058
43,2,7,133.558,149.538,0,1.069,1.426,2.538,4.996,10.631,0.103
44,2,8,133.770,148.790,0,0.912,1.565,3.024,6.442,14.754,0.075
45,2,9,133.607,148.690,0,1.091,1.444,2.621,5.291,11.588,0.062
46,2,10,134.594,148.983,0,0.862,1.531,2.904,6.074,13.670,0.110
47,2,11,134.695,149.380,0,0.695,1.520,2.871,5.973,13.353,0.068
48,2,12,134.950,149.056,0,0.940,1.414,2.516,4.967,10.632,0.128
49,2,13,135.132,148.747,0,0.627,1.367,2.363,4.546,9.529,0.073
50,3,0,349.762,183.873,0,0.971,1.364,2.329,4.385,8.917,0.065
51,3,1,351.097,183.509,0,0.870,1.374,2.364,4.490,9.243,0.049
52,3,2,350.629,183.534,0,1.045,1.363,2.306,4.278,8.529,0.058
53,3,3,350.244,183.498,0,1.236,1.319,2.189,4.003,7.916,0.060
54,3,4,350.330,183.571,0,1.037,1.355,2.279,4.191,8.258,0.046
55,3,5,351.529,183.662,0,0.700,1.456,2.643,5.314,11.568,0.123
56,4,0,336.698,190.941,0,1.097,1.492,2.761,5.639,12.414,0.065
57,4,1,336.518,191.477,0,1.153,1.482,2.718,5.495,11.972,0.072
58,4,2,336.351,190.615,0,0.866,1.577,3.059,6.553,15.124,0.059
59,4,3,335.181,189.879,0,0.676,1.536,2.971,6.379,14.814,0.047
60,4,4,334.548,190.335,0,1.085,1.588,3.083,6.585,15.101,0.058
61,4,5,334.556,190.513,0,1.024,1.472,2.693,5.455,11.961,0.045
62,4,6,334.475,190.408,0,1.334,1.518,2.833,5.825,12.889,0.070
63,4,7,334.673,190.289,0,0.849,1.625,3.205,6.941,16.100,0.081
64,4,8,335.200,189.918,0,1.069,1.524,2.883,6.041,13.694,0.053
65,4,9,336.072,189.702,0,0.815,1.550,2.968,6.285,14.357,0.069
66,4,10,335.338,189.686,0,1.044,1.550,2.947,6.185,13.985,0.069
67,4,11,335.961,189.442,0,0.917,1.534,2.919,6.157,14.026,0.046
68,5,0,289.174,233.320,0,1.330,1.419,2.507,4.887,10.290,0.083
69,5,1,290.776,234.423,0,0.635,1.572,3.041,6.465,14.738,0.045
70,6,0,155.171,327.779,0,1.838,1.420,2.517,4.928,10.432,0.047
71,6,1,153.468,327.397,0,1.625,1.395,2.400,4.514,9.094,0.051
72,6,2,153.297,326.775,0,1.830,1.412,2.481,4.799,10.007,0.065
73,6,3,153.792,326.360,0,1.611,1.482,2.705,5.428,11.715,0.089
74,6,4,153.704,325.385,0,1.850,1.404,2.451,4.710,9.753,0.048
75,6,5,154.297,326.380,0,1.407,1.475,2.687,5.387,11.634,0.070
76,6,6,156.262,325.662,0,1.973,1.421,2.505,4.857,10.143,0.078
77,6,7,155.884,324.845,0,1.868,1.411,2.488,4.851,10.236,0.042
78,6,8,155.962,323.840,0,2.438,1.426,2.547,5.038,10.789,0.043
79,6,9,155.821,324.139,0,2.243,1.438,2.580,5.120,10.986,0.034
80,6,10,155.487,324.365,0,1.765,1.405,2.459,4.742,9.872,0.029
81,6,11,156.378,324.826,0,1.867,1.357,2.306,4.315,8.717,0.062
82,6,12,156.616,324.387,0,2.291,1.349,2.268,4.179,8.276,0.031
83,6,13,156.472,324.115,0,2.118,1.425,2.519,4.901,10.271,0.033
84,6,14,156.707,323.115,0,2.189,1.425,2.533,4.978,10.582,0.039
85,6,15,157.421,322.340,0,2.658,1.344,2.240,4.070,7.893,0.035
86,6,16,156.872,322.726,0,2.724,1.372,2.349,4.428,9.006,0.059
87,6,17,156.193,322.971,0,2.922,1.372,2.366,4.512,9.322,0.040
88,6,18,155.881,323.188,0,3.076,1.358,2.319,4.380,8.965,0.066
89,6,19,155.201,323.864,0,2.976,1.396,2.446,4.747,9.996,0.038
90,6,20,155.256,323.411,0,2.900,1.325,2.197,4.003,7.861,0.033
91,6,21,155.138,324.122,0,3.364,1.401,2.449,4.718,9.810,0.035
92,6,22,154.170,323.681,0,2.741,1.370,2.353,4.462,9.158,0.037
93,6,23,154.615,323.512,0,2.982,1.345,2.253,4.132,8.137,0.035
94,6,24,156.356,323.157,0,3.191,1.341,2.251,4.153,8.266,0.053
95,6,25,156.658,323.293,0,2.661,1.353,2.290,4.270,8.600,0.036
