 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,244.631,37.173,0,2.171,1.357,2.329,4.438,9.197,0.079
2,1,1,243.873,36.935,0,2.154,1.387,2.425,4.715,9.994,0.085
3,1,2,243.511,37.183,0,2.067,1.404,2.449,4.702,9.737,0.105
4,1,3,243.775,37.358,0,2.220,1.364,2.340,4.444,9.160,0.051
5,1,4,242.239,38.725,0,1.728,1.419,2.546,5.086,11.053,0.036
6,1,5,241.416,40.128,0,1.862,1.336,2.256,4.236,8.678,0.078
7,1,6,241.478,39.673,0,2.460,1.346,2.277,4.248,8.577,0.098
8,1,7,241.689,39.215,0,2.009,1.458,2.650,5.338,11.651,0.079
9,2,0,220.639,74.698,0,1.818,1.392,2.436,4.731,10.000,0.067
10,2,1,221.177,74.833,0,1.703,1.346,2.270,4.212,8.440,0.058
11,2,2,220.752,75.376,0,1.506,1.340,2.273,4.299,8.894,0.080
12,3,0,222.760,99.961,0,2.604,1.420,2.512,4.896,10.291,0.050
13,3,1,222.533,98.809,0,2.803,1.293,2.086,3.672,6.919,0.028
14,3,2,222.397,99.112,0,3.208,1.351,2.285,4.267,8.628,0.031
15,3,3,223.127,100.237,0,2.788,1.366,2.328,4.350,8.730,0.044
16,3,4,220.914,100.005,0,2.012,1.532,2.904,6.092,13.793,0.016
17,3,5,220.382,100.272,0,2.322,1.390,2.405,4.580,9.409,0.058
18,3,6,219.720,99.740,0,2.445,1.336,2.238,4.128,8.230,0.093
19,3,7,218.783,98.708,0,2.478,1.349,2.292,4.299,8.732,0.055
20,3,8,218.174,98.666,0,2.526,1.359,2.354,4.549,9.601,0.105
21,3,9,219.107,98.593,0,2.450,1.402,2.463,4.789,10.091,0.030
22,3,10,218.859,98.797,0,2.856,1.330,2.245,4.199,8.534,0.038
23,3,11,219.636,100.642,0,2.985,1.346,2.248,4.100,8.006,0.023
24,3,12,219.810,100.198,0,2.825,1.383,2.391,4.558,9.383,0.060
25,3,13,219.535,100.774,0,2.655,1.331,2.213,4.033,7.895,0.044
26,3,14,218.836,99.604,0,2.235,1.456,2.668,5.446,12.086,0.043
