 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,60.933,0.762,0,1.141,1.310,2.602,5.926,14.812,0.030
2,1,1,62.447,0.862,0,1.090,1.065,1.728,3.313,7.329,0.025
3,2,0,82.515,3.664,0,2.349,1.279,2.050,3.610,6.863,0.088
4,2,1,81.521,2.898,0,1.704,1.312,2.175,3.988,7.939,0.083
5,2,2,81.279,2.526,0,1.807,1.266,2.038,3.624,7.003,0.081
6,2,3,82.320,2.671,0,1.971,1.262,2.051,3.743,7.573,0.064
7,2,4,83.292,2.462,0,2.357,1.301,2.118,3.792,7.338,0.085
8,2,5,84.084,3.606,0,2.890,1.473,2.711,5.537,12.266,0.035
9,2,6,84.328,3.936,0,2.252,1.420,2.582,5.294,11.929,0.092
10,2,7,82.856,3.154,0,2.513,1.304,2.141,3.883,7.645,0.069
11,2,8,82.133,2.685,0,1.876,1.266,2.036,3.608,6.919,0.041
12,2,9,81.782,2.956,0,2.425,1.345,2.317,4.457,9.370,0.099
13,2,10,82.110,3.407,0,1.622,1.315,2.227,4.227,8.814,0.055
14,2,11,81.983,3.200,0,2.415,1.333,2.263,4.273,8.801,0.085
15,2,12,82.851,2.563,0,2.072,1.306,2.140,3.849,7.464,0.058
16,2,13,81.845,2.682,0,2.386,1.337,2.243,4.158,8.359,0.091
17,3,0,86.684,32.408,0,2.555,1.352,2.265,4.165,8.245,0.073
18,3,1,86.992,31.013,0,1.838,1.427,2.581,5.190,11.319,0.062
19,3,2,87.639,30.623,0,2.288,1.337,2.257,4.221,8.577,0.084
20,3,3,87.727,29.747,0,2.457,1.389,2.427,4.681,9.764,0.114
21,3,4,88.481,28.392,0,2.508,1.252,1.990,3.479,6.580,0.048
22,3,5,87.654,27.086,0,2.781,1.357,2.338,4.505,9.519,0.073
23,3,6,88.103,27.130,0,2.371,1.435,2.593,5.234,11.529,0.065
24,3,7,88.132,26.062,0,2.760,1.434,2.592,5.228,11.497,0.044
25,3,8,88.678,25.702,0,2.804,1.364,2.364,4.576,9.707,0.118
26,3,9,89.144,25.367,0,3.423,1.424,2.506,4.852,10.121,0.029
27,3,10,90.701,24.140,0,2.473,1.434,2.568,5.093,10.936,0.046
28,3,11,90.483,24.441,0,2.428,1.417,2.489,4.814,10.047,0.089
29,3,12,92.239,24.366,0,2.607,1.349,2.296,4.328,8.862,0.069
30,3,13,92.686,24.649,0,2.543,1.272,2.033,3.567,6.754,0.059
31,3,14,93.245,24.385,0,2.344,1.396,2.384,4.438,8.814,0.054
32,3,15,92.966,23.861,0,2.275,1.439,2.605,5.243,11.467,0.078
33,3,16,93.156,23.134,0,2.389,1.412,2.525,5.025,10.880,0.075
34,3,17,93.056,22.525,0,1.862,1.297,2.150,3.970,8.017,0.062
