 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,114.489,15.640,0,1.510,1.289,2.095,3.759,7.318,0.017
2,1,1,114.112,15.490,0,1.921,1.391,2.446,4.791,10.215,0.023
3,1,2,114.727,16.008,0,1.468,1.494,2.779,5.717,12.700,0.047
4,1,3,114.687,15.968,0,1.900,1.395,2.456,4.791,10.130,0.034
5,1,4,116.490,17.331,0,1.438,1.337,2.308,4.469,9.507,0.045
6,1,5,115.912,19.560,0,1.358,1.282,2.113,3.904,7.961,0.026
7,1,6,116.541,18.677,0,1.517,1.434,2.603,5.274,11.660,0.030
8,1,7,115.824,19.364,0,1.060,1.359,2.299,4.285,8.630,0.079
9,1,8,116.707,19.265,0,0.963,1.270,2.083,3.832,7.790,0.085
10,1,9,116.808,19.351,0,1.328,1.314,2.216,4.162,8.538,0.058
11,1,10,116.690,19.290,0,0.824,1.193,1.914,3.546,7.505,0.059
12,1,11,116.713,17.562,0,0.990,1.162,1.717,2.780,4.887,0.017
13,1,12,116.354,17.679,0,1.888,1.321,2.199,4.048,8.089,0.014
14,2,0,116.006,44.104,0,3.736,1.398,2.466,4.837,10.329,0.011
15,2,1,117.337,44.449,0,2.488,1.416,2.518,4.964,10.609,0.024
16,2,2,117.163,43.488,0,2.808,1.355,2.328,4.454,9.306,0.010
17,2,3,116.933,42.994,0,3.003,1.375,2.399,4.648,9.789,0.011
18,2,4,117.131,43.029,0,3.188,1.392,2.425,4.654,9.628,0.011
19,2,5,116.260,43.218,0,3.652,1.350,2.273,4.204,8.376,0.010
20,2,6,116.636,41.680,0,3.326,1.287,2.089,3.732,7.205,0.009
21,2,7,116.551,41.448,0,2.555,1.287,2.074,3.667,6.989,0.011
22,2,8,116.724,41.248,0,2.465,1.414,2.489,4.820,10.054,0.018
23,2,9,116.258,41.782,0,2.359,1.333,2.249,4.202,8.515,0.011
24,2,10,115.587,42.299,0,2.077,1.288,2.116,3.857,7.663,0.013
25,2,11,115.947,41.761,0,3.157,1.338,2.258,4.205,8.464,0.014
26,2,12,115.871,41.721,0,2.941,1.345,2.271,4.217,8.433,0.016
27,2,13,115.585,41.908,0,2.516,1.451,2.637,5.294,11.472,0.032
28,2,14,116.252,42.008,0,2.632,1.323,2.219,4.102,8.178,0.019
29,2,15,116.176,41.828,0,3.490,1.290,2.116,3.871,7.777,0.012
30,2,16,115.628,41.873,0,2.601,1.367,2.371,4.566,9.568,0.033
31,2,17,115.410,41.598,0,2.034,1.318,2.179,3.954,7.723,0.015
32,2,18,115.125,42.759,0,3.435,1.432,2.557,5.048,10.773,0.028
33,2,19,115.751,41.838,0,3.326,1.374,2.360,4.449,9.008,0.022
34,2,20,115.366,42.412,0,2.772,1.435,2.561,5.031,10.635,0.010
35,2,21,115.624,42.647,0,3.119,1.373,2.374,4.542,9.414,0.023
36,2,22,115.454,42.464,0,2.338,1.388,2.387,4.531,9.316,0.037
37,2,23,115.337,44.131,0,2.896,1.411,2.483,4.821,10.116,0.012
38,2,24,115.125,44.264,0,3.227,1.419,2.534,5.033,10.869,0.020
39,2,25,114.811,42.134,0,3.223,1.444,2.625,5.300,11.616,0.011
40,2,26,115.146,40.832,0,3.127,1.438,2.599,5.221,11.384,0.014
41,2,27,116.817,41.005,0,3.616,1.371,2.378,4.585,9.621,0.015
42,2,28,116.624,39.594,0,3.529,1.330,2.221,4.083,8.095,0.011
43,2,29,115.601,39.534,0,3.502,1.361,2.305,4.284,8.571,0.010
44,2,30,115.220,40.322,0,3.452,1.423,2.519,4.910,10.314,0.010
45,2,31,114.943,41.454,0,2.687,1.379,2.447,4.850,10.490,0.012
46,2,32,114.542,41.777,0,3.022,1.354,2.311,4.355,8.879,0.011
47,2,33,113.050,42.947,0,2.472,1.362,2.356,4.519,9.409,0.018
48,2,34,112.481,41.393,0,2.844,1.343,2.264,4.209,8.466,0.013
49,2,35,112.656,41.200,0,2.330,1.402,2.485,4.907,10.558,0.027
50,2,36,113.272,40.573,0,2.867,1.217,1.874,3.157,5.733,0.010
51,2,37,113.428,40.295,0,3.074,1.323,2.191,3.984,7.804,0.011
52,2,38,113.659,39.470,0,2.408,1.419,2.475,4.727,9.679,0.012
53,2,39,112.989,39.071,0,2.519,1.405,2.494,4.911,10.498,0.020
54,2,40,112.741,40.107,0,1.828,1.420,2.557,5.123,11.151,0.016
55,2,41,112.646,40.421,0,2.640,1.352,2.340,4.528,9.600,0.013
56,2,42,112.739,40.406,0,2.463,1.438,2.560,5.026,10.637,0.014
57,2,43,112.741,40.995,0,2.049,1.438,2.619,5.342,11.911,0.043
58,2,44,112.838,41.811,0,3.204,1.376,2.379,4.562,9.500,0.017
59,2,45,112.431,41.186,0,3.184,1.468,2.670,5.358,11.591,0.011
60,2,46,113.458,40.624,0,3.738,1.328,2.194,3.966,7.695,0.011
61,2,47,113.705,39.620,0,2.703,1.393,2.436,4.716,9.903,0.021
62,2,48,113.993,38.807,0,2.198,1.429,2.534,4.962,10.484,0.037
63,2,49,112.744,38.953,0,2.798,1.392,2.439,4.757,10.114,0.023
64,2,50,112.515,37.552,0,2.889,1.401,2.449,4.727,9.865,0.012
65,2,51,112.920,37.540,0,3.224,1.399,2.463,4.820,10.258,0.013
66,2,52,112.716,38.811,0,2.060,1.402,2.442,4.677,9.649,0.040
67,2,53,112.499,37.702,0,2.763,1.270,2.056,3.712,7.369,0.011
68,2,54,113.232,39.443,0,3.273,1.343,2.241,4.108,8.121,0.033
69,2,55,113.157,39.752,0,2.699,1.368,2.371,4.579,9.648,0.023
70,2,56,112.602,39.710,0,3.350,1.322,2.189,3.975,7.761,0.011
71,2,57,111.783,40.614,0,2.100,1.297,2.101,3.735,7.159,0.014
72,2,58,111.766,42.273,0,3.023,1.452,2.595,5.106,10.835,0.012
73,2,59,112.181,43.341,0,2.470,1.307,2.158,3.922,7.697,0.028
74,2,60,111.852,41.854,0,3.119,1.361,2.337,4.457,9.263,0.014
75,2,61,112.417,42.334,0,2.720,1.397,2.425,4.658,9.712,0.025
76,2,62,112.152,41.446,0,2.435,1.372,2.368,4.543,9.498,0.036
77,2,63,112.014,41.504,0,2.646,1.490,2.780,5.764,12.947,0.014
78,2,64,111.551,40.963,0,2.829,1.435,2.578,5.126,11.027,0.017
79,2,65,112.412,41.688,0,3.020,1.404,2.476,4.856,10.371,0.014
80,2,66,111.380,43.250,0,3.238,1.343,2.274,4.269,8.730,0.023
81,2,67,112.263,43.394,0,3.231,1.386,2.429,4.759,10.197,0.012
82,2,68,112.603,45.430,0,2.288,1.237,1.932,3.317,6.179,0.012
83,2,69,113.794,45.193,0,3.005,1.370,2.367,4.546,9.504,0.016
84,2,70,113.539,44.537,0,2.462,1.476,2.693,5.397,11.611,0.014
85,2,71,114.277,44.417,0,2.902,1.420,2.533,5.016,10.796,0.020
86,2,72,115.095,44.516,0,2.668,1.244,1.970,3.433,6.481,0.012
