 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,120.351,70.551,0,4.151,1.354,2.291,4.262,8.548,0.032
2,1,1,120.812,70.638,0,3.499,1.386,2.380,4.474,9.023,0.038
3,1,2,121.637,70.919,0,4.299,1.372,2.356,4.463,9.137,0.017
4,1,3,121.015,71.466,0,3.709,1.342,2.260,4.191,8.391,0.014
5,1,4,121.054,71.633,0,3.481,1.411,2.480,4.799,10.007,0.047
6,1,5,121.145,72.273,0,3.641,1.367,2.348,4.448,9.099,0.022
7,1,6,121.370,73.367,0,2.545,1.272,2.077,3.792,7.622,0.054
8,1,7,121.818,72.715,0,3.610,1.366,2.301,4.217,8.233,0.017
9,1,8,121.920,72.429,0,2.444,1.383,2.420,4.713,9.992,0.051
10,1,9,123.164,72.220,0,2.972,1.323,2.241,4.273,9.001,0.043
11,1,10,122.474,71.716,0,2.385,1.267,2.053,3.688,7.223,0.051
12,1,11,120.943,71.730,0,1.998,1.389,2.409,4.602,9.476,0.067
13,2,0,125.693,79.160,0,2.987,1.308,2.143,3.840,7.373,0.073
14,2,1,125.380,79.423,0,3.167,1.338,2.246,4.161,8.344,0.041
15,2,2,124.601,79.378,0,2.971,1.260,1.994,3.460,6.472,0.021
16,2,3,124.709,78.745,0,2.610,1.310,2.155,3.906,7.666,0.038
17,2,4,124.804,77.979,0,3.377,1.314,2.187,4.027,8.037,0.016
18,2,5,124.583,77.677,0,2.887,1.257,2.002,3.506,6.632,0.024
19,2,6,125.438,78.266,0,3.030,1.287,2.079,3.678,6.995,0.034
20,2,7,126.192,78.692,0,3.151,1.311,2.179,4.040,8.209,0.021
21,2,8,125.631,78.344,0,3.125,1.337,2.221,4.038,7.876,0.045
22,2,9,125.382,77.715,0,3.201,1.266,2.020,3.532,6.643,0.020
23,2,10,125.666,76.457,0,2.561,1.267,2.026,3.541,6.638,0.025
24,2,11,125.224,74.109,0,1.860,1.337,2.272,4.295,8.843,0.052
25,2,12,123.307,72.688,0,3.524,1.383,2.396,4.598,9.580,0.035
26,2,13,123.983,73.430,0,3.622,1.323,2.195,3.998,7.833,0.026
27,2,14,124.095,74.264,0,3.227,1.487,2.735,5.547,12.117,0.027
28,2,15,123.562,73.325,0,3.787,1.333,2.226,4.099,8.175,0.027
29,2,16,123.735,73.035,0,4.318,1.427,2.550,5.035,10.739,0.014
30,2,17,123.156,73.698,0,3.502,1.328,2.213,4.047,7.964,0.014
31,2,18,123.967,73.382,0,3.552,1.433,2.572,5.113,11.012,0.015
32,2,19,125.327,73.553,0,2.917,1.270,2.023,3.523,6.581,0.016
33,2,20,125.156,73.561,0,3.508,1.300,2.116,3.768,7.196,0.028
34,2,21,124.996,73.948,0,2.332,1.372,2.381,4.592,9.621,0.087
35,2,22,124.575,73.674,0,2.186,1.484,2.786,5.830,13.251,0.030
36,2,23,122.380,73.005,0,4.128,1.611,3.161,6.808,15.699,0.014
37,2,24,121.794,72.793,0,6.623,1.387,2.398,4.561,9.348,0.014
38,2,25,122.375,73.195,0,5.268,1.413,2.470,4.749,9.840,0.014
39,2,26,122.504,73.696,0,5.574,1.424,2.528,4.965,10.570,0.014
40,2,27,122.717,73.504,0,4.975,1.422,2.517,4.916,10.380,0.014
41,2,28,122.305,73.603,0,5.760,1.445,2.621,5.290,11.617,0.015
42,2,29,122.524,74.171,0,5.891,1.486,2.730,5.532,12.095,0.014
43,2,30,122.727,74.407,0,5.430,1.408,2.453,4.679,9.564,0.014
44,2,31,122.465,73.897,0,5.356,1.463,2.651,5.290,11.373,0.016
45,2,32,123.250,73.887,0,5.860,1.396,2.441,4.722,9.895,0.014
46,2,33,123.594,73.821,0,5.799,1.460,2.629,5.215,11.153,0.014
47,2,34,121.765,73.700,0,4.027,1.439,2.607,5.265,11.589,0.013
48,2,35,121.965,74.986,0,3.484,1.498,2.828,5.958,13.646,0.014
49,2,36,121.738,74.576,0,3.358,1.502,2.874,6.179,14.515,0.014
50,2,37,119.606,73.907,0,2.511,1.280,2.142,4.080,8.689,0.030
51,2,38,118.201,73.450,0,2.267,1.236,1.946,3.411,6.569,0.044
52,2,39,117.568,72.936,0,1.627,1.228,1.966,3.477,6.673,0.066
53,2,40,118.449,73.250,0,2.503,1.383,2.405,4.640,9.732,0.076
54,2,41,119.890,74.166,0,3.740,1.519,2.905,6.192,14.314,0.014
55,2,42,120.793,74.234,0,2.873,1.645,3.324,7.427,17.850,0.014
56,2,43,119.965,74.683,0,2.064,1.436,2.664,5.583,12.864,0.036
57,2,44,119.913,74.222,0,2.842,1.509,2.862,6.054,13.921,0.024
58,2,45,121.351,74.347,0,3.181,1.627,3.222,7.011,16.360,0.014
59,2,46,122.723,73.665,0,4.232,1.535,2.883,5.955,13.224,0.014
60,2,47,122.474,73.197,0,3.239,1.449,2.610,5.203,11.228,0.018
61,2,48,121.382,74.726,0,1.659,1.400,2.481,4.894,10.496,0.063
62,3,0,102.543,92.769,0,3.088,1.479,2.708,5.452,11.796,0.049
63,3,1,102.542,92.376,0,3.249,1.368,2.339,4.400,8.911,0.051
64,3,2,103.121,91.502,0,4.523,1.356,2.287,4.241,8.480,0.015
65,3,3,102.713,90.547,0,4.780,1.477,2.696,5.428,11.796,0.014
66,3,4,103.533,90.189,0,3.670,1.357,2.347,4.543,9.640,0.022
67,3,5,102.493,89.560,0,4.046,1.518,2.841,5.849,12.943,0.014
68,3,6,102.564,87.559,0,2.114,1.420,2.538,5.030,10.806,0.074
69,3,7,104.164,86.008,0,1.584,1.365,2.356,4.496,9.283,0.043
70,3,8,104.705,86.245,0,1.483,1.319,2.294,4.528,9.922,0.033
71,4,0,101.516,129.771,0,3.001,1.303,2.139,3.867,7.551,0.072
72,4,1,101.568,130.551,0,3.198,1.386,2.388,4.523,9.227,0.048
73,4,2,101.492,130.713,0,3.540,1.402,2.444,4.696,9.747,0.030
74,4,3,102.484,130.313,0,2.783,1.506,2.786,5.656,12.317,0.053
75,4,4,101.080,130.111,0,2.084,1.550,3.041,6.648,15.719,0.053
76,4,5,101.612,131.055,0,2.038,1.546,3.015,6.532,15.265,0.028
77,4,6,100.651,131.575,0,1.659,1.204,1.857,3.197,6.094,0.023
78,4,7,101.124,133.029,0,1.826,1.436,2.575,5.118,11.008,0.075
79,4,8,101.716,135.358,0,1.915,1.478,2.742,5.649,12.614,0.027
80,4,9,101.123,134.847,0,1.938,1.372,2.378,4.590,9.673,0.090
81,5,0,77.607,140.476,0,1.843,1.357,2.344,4.522,9.561,0.036
82,5,1,76.550,139.918,0,2.024,1.477,2.701,5.465,11.969,0.038
83,6,0,103.531,154.503,0,2.675,1.348,2.288,4.293,8.740,0.048
84,6,1,104.499,154.726,0,3.219,1.407,2.483,4.843,10.217,0.036
85,6,2,104.610,154.580,0,2.838,1.345,2.259,4.165,8.263,0.037
86,6,3,106.024,154.066,0,2.255,1.471,2.722,5.591,12.437,0.024
87,6,4,105.117,154.636,0,2.389,1.418,2.545,5.092,11.105,0.026
88,6,5,104.684,153.779,0,2.835,1.344,2.262,4.200,8.437,0.040
89,6,6,104.376,153.692,0,2.405,1.360,2.314,4.329,8.729,0.101
90,6,7,104.790,154.157,0,2.379,1.414,2.484,4.810,10.047,0.084
91,6,8,105.682,155.294,0,2.171,1.506,2.835,5.909,13.304,0.025
92,6,9,106.320,154.972,0,1.745,1.502,2.834,5.940,13.484,0.030
93,6,10,105.980,154.524,0,2.314,1.444,2.614,5.237,11.352,0.041
94,6,11,105.897,155.005,0,2.407,1.430,2.571,5.135,11.127,0.056
95,6,12,105.538,154.967,0,2.424,1.414,2.527,5.039,10.957,0.055
96,6,13,105.634,155.353,0,1.679,1.430,2.573,5.147,11.195,0.066
97,6,14,106.150,154.416,0,2.328,1.525,2.867,5.947,13.305,0.051
98,6,15,106.433,155.103,0,2.259,1.508,2.858,6.054,13.954,0.022
99,6,16,105.900,155.053,0,1.968,1.508,2.846,5.933,13.313,0.033
100,6,17,107.139,155.713,0,2.207,1.444,2.613,5.252,11.472,0.037
101,6,18,107.886,155.265,0,2.060,1.424,2.553,5.085,10.982,0.047
102,6,19,107.650,154.319,0,2.433,1.439,2.575,5.076,10.779,0.037
103,7,0,55.414,160.354,0,2.222,1.281,2.049,3.577,6.698,0.027
104,7,1,54.369,160.266,0,2.277,1.283,2.073,3.691,7.128,0.018
105,7,2,54.365,160.699,0,1.791,1.404,2.509,5.014,10.950,0.070
106,7,3,54.534,161.209,0,1.592,1.399,2.487,4.931,10.674,0.030
107,7,4,54.665,161.061,0,2.017,1.479,2.722,5.552,12.254,0.057
108,7,5,54.524,161.856,0,1.825,1.377,2.404,4.661,9.834,0.094
109,7,6,54.303,162.628,0,1.907,1.387,2.384,4.507,9.189,0.063
110,7,7,54.184,163.798,0,2.567,1.371,2.349,4.432,9.023,0.098
111,7,8,54.320,163.034,0,2.548,1.374,2.383,4.581,9.563,0.073
112,7,9,54.448,163.198,0,1.893,1.368,2.352,4.465,9.175,0.093
113,7,10,54.117,162.927,0,2.325,1.342,2.274,4.279,8.771,0.062
114,7,11,54.049,162.593,0,1.604,1.384,2.412,4.658,9.762,0.090
115,7,12,54.485,162.371,0,2.057,1.321,2.224,4.179,8.604,0.045
116,7,13,54.687,161.867,0,1.752,1.322,2.227,4.187,8.624,0.096
117,7,14,55.060,161.690,0,2.211,1.406,2.471,4.801,10.099,0.064
118,7,15,55.247,160.981,0,1.705,1.346,2.296,4.337,8.883,0.093
119,7,16,55.443,160.024,0,2.619,1.332,2.236,4.140,8.290,0.054
120,7,17,55.386,160.247,0,2.341,1.316,2.169,3.938,7.739,0.059
121,7,18,55.004,159.290,0,2.817,1.416,2.509,4.922,10.451,0.029
122,7,19,54.469,160.099,0,2.677,1.331,2.220,4.077,8.096,0.049
123,7,20,54.437,160.394,0,1.664,1.367,2.355,4.475,9.186,0.087
124,7,21,54.601,158.772,0,1.836,1.260,2.003,3.486,6.515,0.026
125,7,22,54.458,159.053,0,2.506,1.314,2.178,3.998,7.982,0.020
126,7,23,54.546,158.887,0,2.308,1.306,2.145,3.864,7.491,0.043
127,7,24,53.928,158.897,0,2.266,1.370,2.348,4.437,9.046,0.061
128,7,25,54.557,158.969,0,2.205,1.309,2.174,3.981,7.885,0.055
129,7,26,54.454,158.387,0,2.794,1.323,2.198,4.023,7.968,0.038
130,7,27,54.710,159.155,0,2.528,1.344,2.251,4.141,8.194,0.064
131,7,28,55.072,159.031,0,1.663,1.346,2.327,4.500,9.512,0.087
132,7,29,54.706,158.840,0,1.719,1.320,2.222,4.159,8.495,0.079
133,7,30,55.090,158.900,0,2.049,1.394,2.440,4.737,9.980,0.047
134,8,0,80.992,162.491,0,2.067,1.384,2.427,4.751,10.165,0.081
135,8,1,81.846,161.518,0,1.638,1.326,2.214,4.096,8.242,0.062
136,8,2,81.586,160.372,0,2.020,1.397,2.447,4.729,9.863,0.064
137,8,3,81.807,158.917,0,1.611,1.346,2.313,4.430,9.247,0.042
