 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,95.167,12.863,0,2.838,1.324,2.211,4.082,8.181,0.109
2,1,1,95.958,12.710,0,2.157,1.344,2.313,4.451,9.374,0.138
3,1,2,96.019,12.105,0,2.676,1.362,2.405,4.780,10.434,0.069
4,1,3,95.952,11.037,0,2.662,1.410,2.498,4.919,10.529,0.158
5,1,4,96.677,11.286,0,2.753,1.300,2.172,4.054,8.286,0.118
6,1,5,97.464,9.340,0,4.102,1.526,2.873,5.972,13.382,0.053
7,1,6,96.661,9.245,0,3.716,1.574,3.050,6.517,14.964,0.050
8,1,7,96.250,9.523,0,4.496,1.581,3.075,6.610,15.305,0.062
9,1,8,95.520,9.490,0,4.677,1.551,2.952,6.192,13.968,0.067
10,1,9,94.581,10.339,0,3.262,1.493,2.779,5.722,12.707,0.098
11,1,10,94.478,10.282,0,3.549,1.522,2.861,5.920,13.170,0.056
12,1,11,93.328,11.109,0,2.510,1.493,2.784,5.766,12.944,0.066
13,1,12,96.550,7.815,0,2.500,1.496,2.818,5.898,13.368,0.053
14,1,13,97.543,7.352,0,2.537,1.508,2.821,5.836,13.021,0.078
15,1,14,98.053,7.302,0,1.842,1.293,2.126,3.851,7.549,0.065
16,2,0,52.101,15.522,0,2.720,1.328,2.234,4.169,8.467,0.107
17,2,1,50.436,16.022,0,2.321,1.407,2.486,4.869,10.339,0.096
18,2,2,50.368,15.915,0,2.330,1.340,2.278,4.268,8.626,0.223
19,2,3,51.098,15.838,0,2.041,1.325,2.237,4.227,8.770,0.144
20,2,4,52.496,15.272,0,2.533,1.268,2.052,3.674,7.158,0.081
21,2,5,52.629,16.556,0,2.020,1.386,2.514,5.189,11.850,0.053
22,3,0,88.248,17.107,0,3.141,1.285,2.077,3.694,7.098,0.100
23,3,1,87.630,17.145,0,3.201,1.346,2.289,4.314,8.827,0.061
24,3,2,87.422,17.347,0,2.185,1.277,2.076,3.737,7.322,0.152
25,3,3,88.215,16.976,0,2.580,1.329,2.243,4.202,8.559,0.056
26,3,4,88.266,16.970,0,2.875,1.336,2.253,4.203,8.496,0.122
