 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,148.388,17.086,0,1.939,1.362,2.343,4.473,9.291,0.043
2,1,1,148.236,17.095,0,1.502,1.378,2.430,4.799,10.380,0.092
3,1,2,148.485,17.112,0,2.008,1.362,2.349,4.500,9.371,0.029
4,1,3,148.212,17.690,0,1.252,1.329,2.233,4.167,8.470,0.046
5,1,4,148.370,17.452,0,1.590,1.312,2.214,4.176,8.642,0.049
6,1,5,148.534,18.635,0,1.363,1.361,2.350,4.535,9.572,0.055
7,1,6,148.779,19.025,0,1.570,1.300,2.162,4.009,8.127,0.036
8,1,7,148.182,19.234,0,1.062,1.192,1.870,3.272,6.290,0.020
9,1,8,147.415,19.893,0,0.957,1.374,2.464,5.015,11.243,0.091
10,2,0,144.584,22.183,0,1.761,1.428,2.576,5.193,11.441,0.060
11,2,1,144.318,22.308,0,1.924,1.465,2.687,5.478,12.123,0.046
12,2,2,145.508,22.580,0,1.631,1.301,2.202,4.234,9.074,0.030
13,2,3,145.281,22.339,0,1.548,1.341,2.272,4.288,8.850,0.026
14,2,4,144.465,22.479,0,2.070,1.508,2.826,5.868,13.177,0.028
15,2,5,143.407,22.219,0,2.660,1.308,2.151,3.880,7.520,0.020
16,2,6,143.157,21.899,0,2.856,1.335,2.263,4.260,8.720,0.021
17,2,7,143.581,22.038,0,3.127,1.398,2.472,4.856,10.357,0.020
18,2,8,143.363,22.107,0,2.812,1.416,2.503,4.883,10.278,0.024
19,2,9,143.454,21.645,0,3.742,1.425,2.564,5.140,11.218,0.021
20,2,10,143.813,21.487,0,3.454,1.537,2.923,6.138,13.880,0.020
21,2,11,142.926,22.030,0,3.079,1.429,2.585,5.194,11.312,0.020
22,2,12,142.985,21.799,0,3.110,1.466,2.711,5.594,12.576,0.020
23,2,13,143.428,21.525,0,3.767,1.503,2.809,5.813,12.999,0.021
24,2,14,143.515,21.707,0,3.243,1.627,3.215,6.956,16.063,0.021
25,2,15,143.575,21.811,0,4.120,1.537,2.916,6.106,13.757,0.022
26,2,16,143.347,21.310,0,4.108,1.483,2.732,5.567,12.256,0.023
27,2,17,142.647,21.075,0,4.437,1.494,2.766,5.642,12.384,0.020
28,2,18,142.625,20.790,0,4.376,1.508,2.823,5.837,13.021,0.022
29,2,19,142.931,20.480,0,3.592,1.585,3.110,6.732,15.650,0.020
30,2,20,143.690,19.533,0,3.728,1.569,3.034,6.475,14.862,0.020
31,2,21,143.543,20.379,0,4.013,1.548,2.936,6.118,13.682,0.020
32,2,22,143.552,21.259,0,3.807,1.558,2.989,6.313,14.323,0.021
33,2,23,143.873,21.593,0,4.012,1.512,2.819,5.799,12.859,0.019
