 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,257.876,15.153,0,2.248,1.488,2.756,5.656,12.559,0.035
2,1,1,257.959,15.415,0,2.288,1.533,2.901,6.046,13.558,0.025
3,2,0,195.751,16.794,0,1.858,1.383,2.398,4.591,9.501,0.065
4,2,1,194.514,16.948,0,1.547,1.357,2.389,4.707,10.131,0.028
5,2,2,194.073,17.350,0,1.897,1.406,2.501,4.934,10.553,0.100
6,3,0,254.383,22.847,0,2.386,1.378,2.416,4.724,10.081,0.065
7,3,1,254.240,24.209,0,2.019,1.282,2.086,3.739,7.238,0.045
8,4,0,283.479,24.564,0,3.133,1.388,2.397,4.538,9.219,0.026
9,4,1,283.262,25.119,0,2.177,1.460,2.659,5.350,11.618,0.059
10,4,2,282.188,26.620,0,2.011,1.351,2.294,4.302,8.726,0.085
11,4,3,281.679,28.039,0,1.992,1.378,2.378,4.535,9.366,0.105
12,5,0,129.823,25.253,0,2.818,1.299,2.142,3.917,7.802,0.020
13,5,1,130.676,25.402,0,1.952,1.281,2.070,3.679,7.063,0.041
14,5,2,130.332,25.490,0,2.447,1.319,2.170,3.904,7.531,0.045
15,5,3,131.525,26.996,0,2.112,1.389,2.424,4.671,9.722,0.083
16,5,4,131.968,26.207,0,2.172,1.517,2.848,5.910,13.217,0.043
17,5,5,131.308,26.620,0,2.045,1.448,2.636,5.328,11.677,0.071
18,5,6,131.236,25.579,0,2.135,1.283,2.090,3.775,7.444,0.054
19,5,7,131.053,26.080,0,1.831,1.373,2.380,4.576,9.535,0.086
20,5,8,130.156,26.236,0,1.778,1.369,2.345,4.430,9.058,0.079
21,5,9,128.703,25.423,0,2.021,1.323,2.172,3.899,7.507,0.061
22,5,10,129.338,24.776,0,2.016,1.361,2.345,4.492,9.374,0.091
23,5,11,128.954,23.620,0,2.016,1.486,2.736,5.550,12.113,0.054
24,6,0,181.621,31.852,0,1.465,1.271,2.036,3.573,6.750,0.020
25,6,1,181.413,31.920,0,1.712,1.336,2.290,4.403,9.306,0.035
26,7,0,232.092,38.954,0,2.739,1.391,2.453,4.828,10.381,0.053
27,7,1,231.234,38.952,0,2.888,1.440,2.607,5.254,11.519,0.037
28,7,2,231.086,39.350,0,2.795,1.358,2.319,4.372,8.918,0.051
29,7,3,232.187,38.536,0,2.433,1.368,2.352,4.462,9.152,0.051
30,7,4,232.623,38.765,0,2.201,1.347,2.303,4.384,9.116,0.092
31,7,5,232.294,38.531,0,2.511,1.309,2.148,3.859,7.439,0.025
32,7,6,232.119,38.431,0,1.955,1.379,2.387,4.580,9.552,0.073
33,7,7,231.441,37.316,0,2.171,1.324,2.189,3.953,7.641,0.063
34,7,8,230.887,37.874,0,2.173,1.427,2.539,4.979,10.532,0.055
35,7,9,229.928,38.300,0,2.229,1.378,2.387,4.591,9.600,0.068
36,7,10,229.002,37.656,0,1.578,1.358,2.331,4.457,9.310,0.031
37,8,0,184.446,40.541,0,1.754,1.217,1.886,3.227,6.031,0.022
38,8,1,184.762,40.557,0,1.970,1.272,2.049,3.656,7.120,0.039
39,9,0,148.759,44.704,0,3.135,1.349,2.269,4.187,8.308,0.032
40,9,1,148.465,44.330,0,2.795,1.504,2.776,5.622,12.195,0.014
41,9,2,148.768,44.546,0,3.120,1.429,2.515,4.851,10.029,0.016
42,9,3,149.165,45.479,0,3.399,1.404,2.449,4.707,9.753,0.008
43,9,4,149.443,45.483,0,3.260,1.327,2.217,4.084,8.144,0.012
44,9,5,149.563,44.649,0,2.841,1.586,3.129,6.845,16.169,0.006
45,9,6,150.116,44.421,0,2.476,1.479,2.724,5.545,12.180,0.029
46,9,7,149.928,45.353,0,2.682,1.350,2.292,4.298,8.724,0.039
47,9,8,150.499,45.052,0,3.052,1.574,3.052,6.525,14.993,0.007
48,9,9,149.163,45.351,0,2.893,1.522,2.828,5.769,12.636,0.006
49,10,0,242.474,44.301,0,2.042,1.399,2.437,4.686,9.744,0.064
50,10,1,243.312,43.693,0,1.299,1.231,1.983,3.587,7.181,0.011
51,10,2,243.202,43.756,0,1.756,1.320,2.216,4.142,8.448,0.065
52,10,3,242.566,45.314,0,1.744,1.436,2.612,5.311,11.776,0.055
53,10,4,242.336,45.354,0,1.922,1.455,2.660,5.392,11.839,0.040
54,10,5,241.353,44.950,0,2.160,1.298,2.156,3.986,8.043,0.043
55,10,6,240.361,44.578,0,2.019,1.385,2.380,4.504,9.208,0.088
56,10,7,240.012,44.242,0,2.463,1.425,2.522,4.917,10.328,0.052
