 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,147.440,28.368,0,1.920,1.388,2.415,4.657,9.757,0.052
2,1,1,147.827,28.695,0,2.473,1.322,2.195,4.005,7.876,0.062
3,1,2,148.624,28.534,0,1.640,1.321,2.194,3.993,7.806,0.072
4,1,3,148.585,27.802,0,1.891,1.370,2.376,4.562,9.493,0.112
5,2,0,196.785,51.279,0,2.712,1.261,2.015,3.550,6.787,0.016
6,2,1,197.283,51.636,0,1.896,1.344,2.228,4.029,7.784,0.088
7,2,2,198.439,53.542,0,2.071,1.475,2.719,5.570,12.398,0.053
8,2,3,198.688,53.630,0,1.742,1.274,2.030,3.534,6.606,0.039
9,3,0,190.200,55.964,0,4.552,1.515,2.858,5.983,13.544,0.013
10,3,1,190.269,55.635,0,5.927,1.403,2.448,4.701,9.734,0.013
11,3,2,190.178,56.223,0,5.532,1.375,2.350,4.402,8.856,0.012
12,3,3,190.582,56.196,0,5.643,1.460,2.659,5.360,11.696,0.012
13,3,4,190.428,56.398,0,3.809,1.516,2.846,5.911,13.255,0.013
14,3,5,190.634,57.664,0,2.886,1.578,3.064,6.582,15.265,0.013
15,3,6,190.276,59.208,0,2.109,1.408,2.541,5.192,11.714,0.080
16,3,7,189.277,58.650,0,1.847,1.182,1.767,2.892,5.119,0.013
17,3,8,189.131,57.260,0,1.474,1.197,1.867,3.244,6.204,0.034
18,4,0,202.889,71.501,0,2.435,1.364,2.339,4.431,9.088,0.084
19,4,1,202.681,72.002,0,2.104,1.427,2.622,5.438,12.395,0.067
20,5,0,215.607,71.240,0,2.085,1.394,2.417,4.607,9.456,0.072
21,5,1,215.003,71.424,0,1.969,1.409,2.483,4.821,10.092,0.114
22,6,0,177.256,76.490,0,2.247,1.361,2.299,4.266,8.535,0.092
23,6,1,176.169,77.564,0,2.533,1.382,2.401,4.634,9.737,0.039
24,6,2,177.079,78.752,0,2.042,1.392,2.438,4.734,9.985,0.095
25,6,3,178.621,80.768,0,2.130,1.325,2.228,4.161,8.478,0.064
26,6,4,179.131,81.467,0,2.072,1.456,2.687,5.555,12.555,0.051
27,6,5,178.599,81.315,0,2.511,1.319,2.200,4.079,8.266,0.058
28,6,6,178.581,81.102,0,1.718,1.403,2.520,5.068,11.144,0.035
29,7,0,139.238,85.161,0,2.648,1.389,2.402,4.560,9.305,0.036
30,7,1,139.057,84.511,0,1.858,1.344,2.305,4.411,9.230,0.104
31,7,2,138.910,82.879,0,2.028,1.499,2.809,5.830,13.061,0.033
32,7,3,140.165,81.994,0,2.221,1.404,2.478,4.841,10.247,0.057
33,7,4,140.226,81.758,0,1.817,1.412,2.499,4.896,10.373,0.082
34,7,5,139.476,81.536,0,2.489,1.309,2.150,3.890,7.611,0.056
35,7,6,139.273,81.134,0,2.197,1.444,2.617,5.250,11.394,0.066
36,7,7,138.844,81.553,0,2.487,1.333,2.210,4.006,7.786,0.079
37,7,8,139.509,81.776,0,2.542,1.326,2.200,3.995,7.797,0.047
38,7,9,138.760,80.863,0,2.229,1.364,2.330,4.390,8.942,0.080
39,7,10,139.038,79.827,0,2.250,1.393,2.457,4.820,10.288,0.077
40,7,11,139.014,80.752,0,2.436,1.375,2.374,4.532,9.378,0.071
41,7,12,139.697,80.349,0,2.174,1.403,2.439,4.661,9.587,0.078
42,8,0,143.262,94.946,0,3.095,1.403,2.480,4.861,10.326,0.019
43,8,1,143.812,95.826,0,3.789,1.446,2.612,5.211,11.222,0.013
44,8,2,143.737,95.515,0,3.227,1.365,2.343,4.453,9.191,0.034
45,8,3,144.264,94.829,0,2.593,1.528,2.949,6.358,14.868,0.026
46,8,4,145.153,95.007,0,2.785,1.472,2.772,5.876,13.632,0.017
47,8,5,145.712,94.584,0,4.268,1.430,2.592,5.264,11.691,0.013
48,8,6,144.991,95.386,0,4.847,1.550,2.961,6.244,14.184,0.013
49,8,7,144.722,95.854,0,4.322,1.460,2.638,5.245,11.215,0.013
50,8,8,144.218,95.658,0,3.718,1.482,2.740,5.607,12.395,0.014
51,8,9,143.766,95.422,0,4.129,1.549,2.947,6.164,13.833,0.012
52,8,10,143.553,95.539,0,5.217,1.494,2.761,5.620,12.307,0.013
53,8,11,143.663,95.547,0,3.383,1.584,3.106,6.744,15.778,0.012
54,8,12,143.162,95.237,0,4.166,1.438,2.583,5.136,11.047,0.013
55,8,13,142.782,95.529,0,4.249,1.349,2.276,4.226,8.463,0.013
56,8,14,142.418,95.692,0,4.030,1.393,2.434,4.697,9.796,0.017
57,8,15,142.542,95.824,0,3.651,1.432,2.534,4.936,10.365,0.022
58,8,16,143.846,95.847,0,3.742,1.396,2.426,4.655,9.660,0.015
59,8,17,144.640,95.242,0,4.119,1.328,2.209,4.038,7.957,0.012
60,8,18,143.466,96.584,0,3.858,1.337,2.237,4.124,8.222,0.014
61,8,19,143.844,96.860,0,3.261,1.425,2.527,4.955,10.510,0.034
62,8,20,144.539,96.195,0,3.996,1.414,2.482,4.793,9.970,0.013
63,8,21,145.018,97.240,0,4.792,1.459,2.652,5.323,11.541,0.014
64,8,22,144.827,96.504,0,4.247,1.341,2.237,4.093,8.058,0.013
65,8,23,144.580,96.132,0,3.552,1.469,2.700,5.518,12.248,0.018
66,8,24,144.335,96.112,0,2.492,1.592,3.156,6.953,16.553,0.026
67,8,25,144.615,97.516,0,1.816,1.331,2.317,4.597,10.160,0.089
68,8,26,145.310,97.928,0,2.357,1.296,2.142,3.917,7.782,0.086
69,8,27,145.924,98.530,0,3.363,1.323,2.190,3.990,7.855,0.013
70,8,28,145.264,98.389,0,2.006,1.243,1.961,3.410,6.441,0.032
71,8,29,145.963,98.878,0,2.401,1.329,2.239,4.192,8.541,0.080
72,8,30,146.555,98.782,0,2.206,1.251,1.972,3.407,6.335,0.030
73,8,31,146.121,97.948,0,2.729,1.275,2.083,3.771,7.425,0.039
74,8,32,145.387,97.816,0,2.908,1.407,2.502,4.961,10.726,0.029
75,8,33,145.272,97.665,0,2.991,1.335,2.265,4.289,8.889,0.031
76,8,34,144.357,97.024,0,2.434,1.255,2.026,3.658,7.274,0.032
77,8,35,145.456,96.202,0,2.867,1.428,2.607,5.360,12.103,0.039
78,8,36,145.700,96.089,0,3.384,1.431,2.595,5.262,11.643,0.018
79,8,37,146.158,97.102,0,4.275,1.486,2.758,5.665,12.583,0.012
80,8,38,146.371,97.140,0,3.681,1.516,2.893,6.163,14.264,0.012
81,8,39,146.689,97.485,0,2.593,1.551,2.983,6.375,14.757,0.017
82,8,40,146.402,98.782,0,3.655,1.434,2.561,5.065,10.857,0.023
83,8,41,146.520,99.081,0,3.669,1.331,2.230,4.119,8.226,0.028
84,8,42,147.500,99.741,0,3.644,1.326,2.212,4.070,8.111,0.013
85,8,43,147.646,100.378,0,3.214,1.267,2.011,3.489,6.496,0.019
86,8,44,147.208,100.084,0,2.277,1.273,2.040,3.590,6.815,0.032
87,8,45,146.648,100.159,0,2.662,1.364,2.352,4.525,9.518,0.039
88,8,46,147.096,100.203,0,3.581,1.339,2.260,4.218,8.537,0.014
89,8,47,147.604,99.661,0,2.793,1.364,2.359,4.545,9.558,0.042
90,8,48,146.381,99.277,0,2.761,1.403,2.479,4.863,10.347,0.033
91,8,49,145.571,98.468,0,2.540,1.362,2.317,4.344,8.793,0.095
92,8,50,145.854,98.179,0,2.954,1.477,2.735,5.630,12.556,0.014
93,8,51,147.655,97.845,0,4.682,1.456,2.637,5.276,11.401,0.013
94,8,52,147.644,98.092,0,5.518,1.563,3.001,6.344,14.413,0.013
95,8,53,147.690,98.086,0,5.240,1.515,2.839,5.871,13.093,0.014
96,8,54,147.502,97.920,0,5.319,1.533,2.894,6.016,13.439,0.012
97,8,55,147.589,97.910,0,5.614,1.526,2.871,5.947,13.235,0.013
98,8,56,148.346,99.055,0,4.253,1.524,2.885,6.046,13.663,0.013
99,8,57,148.445,100.010,0,3.578,1.535,2.943,6.256,14.351,0.012
100,8,58,147.540,99.925,0,3.819,1.617,3.225,7.118,16.906,0.013
101,8,59,146.754,97.812,0,4.893,1.647,3.323,7.393,17.662,0.013
102,8,60,146.886,98.412,0,4.931,1.586,3.112,6.760,15.825,0.013
103,8,61,146.500,99.348,0,3.417,1.486,2.732,5.560,12.244,0.022
104,8,62,146.397,99.784,0,3.439,1.435,2.584,5.168,11.209,0.016
105,8,63,145.458,100.388,0,3.614,1.470,2.667,5.319,11.396,0.013
106,8,64,144.884,100.622,0,4.084,1.522,2.857,5.918,13.201,0.012
107,8,65,144.783,100.831,0,3.084,1.607,3.157,6.825,15.826,0.018
108,8,66,144.686,100.726,0,3.155,1.593,3.092,6.593,15.078,0.012
109,8,67,144.029,99.816,0,2.475,1.516,2.881,6.084,13.904,0.018
110,8,68,143.687,99.731,0,2.002,1.514,2.917,6.307,14.864,0.026
111,8,69,142.976,100.712,0,1.898,1.374,2.415,4.758,10.259,0.093
112,8,70,142.825,101.302,0,2.562,1.378,2.380,4.542,9.391,0.063
113,8,71,142.266,101.843,0,2.558,1.315,2.206,4.142,8.537,0.060
114,8,72,142.537,101.964,0,2.365,1.405,2.490,4.903,10.490,0.065
115,8,73,142.328,102.000,0,2.220,1.429,2.565,5.100,10.977,0.055
116,8,74,141.786,101.565,0,2.339,1.239,1.949,3.374,6.334,0.017
117,8,75,142.145,101.913,0,1.718,1.310,2.175,3.993,7.946,0.065
118,8,76,141.940,101.599,0,1.864,1.366,2.323,4.343,8.747,0.110
119,8,77,141.808,101.281,0,2.155,1.400,2.464,4.817,10.244,0.064
120,8,78,142.718,99.545,0,3.110,1.379,2.409,4.693,9.990,0.017
121,8,79,143.198,99.670,0,2.331,1.433,2.579,5.172,11.304,0.050
122,8,80,143.561,101.403,0,1.931,1.287,2.102,3.819,7.598,0.045
123,8,81,143.396,101.981,0,1.997,1.375,2.411,4.727,10.116,0.109
124,8,82,142.909,101.809,0,2.319,1.321,2.211,4.110,8.333,0.106
125,8,83,142.194,101.956,0,2.107,1.406,2.474,4.816,10.142,0.072
126,8,84,141.795,102.638,0,2.400,1.358,2.345,4.513,9.500,0.080
127,8,85,143.852,102.847,0,2.096,1.414,2.495,4.858,10.214,0.115
128,8,86,143.754,103.502,0,2.277,1.349,2.263,4.155,8.176,0.070
129,8,87,143.817,102.368,0,2.279,1.256,1.986,3.437,6.391,0.032
130,8,88,143.759,102.125,0,1.941,1.284,2.082,3.717,7.184,0.046
131,8,89,144.093,101.885,0,2.278,1.275,2.076,3.757,7.432,0.048
132,8,90,143.040,102.111,0,1.845,1.335,2.273,4.290,8.798,0.063
133,8,91,142.621,101.502,0,2.766,1.297,2.099,3.711,7.037,0.044
134,8,92,141.983,101.299,0,2.589,1.404,2.505,4.988,10.838,0.057
135,8,93,141.808,101.524,0,2.316,1.391,2.429,4.711,9.942,0.048
136,8,94,141.837,100.828,0,1.793,1.410,2.526,5.054,11.045,0.043
137,8,95,141.871,100.353,0,1.591,1.379,2.416,4.710,10.007,0.053
138,9,0,131.728,100.533,0,2.730,1.332,2.208,4.001,7.771,0.023
139,9,1,131.754,101.834,0,2.766,1.308,2.142,3.859,7.513,0.031
140,9,2,131.727,101.833,0,2.541,1.388,2.398,4.573,9.432,0.052
141,9,3,132.257,102.217,0,2.744,1.390,2.388,4.505,9.138,0.058
142,9,4,131.184,101.415,0,2.124,1.360,2.329,4.406,9.027,0.081
143,9,5,130.792,100.804,0,2.138,1.282,2.091,3.765,7.358,0.067
144,9,6,131.443,99.631,0,2.451,1.424,2.532,4.959,10.459,0.063
145,9,7,133.295,100.145,0,2.606,1.376,2.381,4.569,9.532,0.033
146,9,8,133.216,100.795,0,1.669,1.293,2.118,3.831,7.528,0.063
147,9,9,132.494,101.686,0,2.318,1.408,2.443,4.642,9.465,0.079
148,9,10,131.819,102.056,0,2.778,1.476,2.726,5.570,12.299,0.033
149,9,11,131.455,101.920,0,2.247,1.413,2.473,4.758,9.847,0.087
150,9,12,131.098,101.309,0,2.071,1.368,2.330,4.347,8.705,0.103
151,9,13,130.681,102.378,0,2.368,1.321,2.205,4.066,8.138,0.096
152,9,14,130.945,103.488,0,2.138,1.405,2.494,4.931,10.617,0.089
153,9,15,131.210,103.350,0,2.425,1.264,2.014,3.509,6.566,0.019
154,9,16,130.501,103.183,0,1.719,1.347,2.354,4.644,10.119,0.108
155,9,17,130.198,103.541,0,2.272,1.328,2.247,4.243,8.781,0.087
156,9,18,130.738,104.164,0,1.944,1.355,2.377,4.709,10.295,0.064
157,9,19,130.322,104.628,0,1.926,1.269,2.074,3.839,7.929,0.026
158,9,20,130.241,104.079,0,2.637,1.385,2.414,4.680,9.884,0.031
159,9,21,130.035,104.077,0,2.192,1.424,2.564,5.148,11.261,0.053
160,9,22,130.197,104.099,0,2.243,1.274,2.045,3.611,6.892,0.034
161,9,23,130.129,103.585,0,2.201,1.274,2.041,3.574,6.712,0.044
162,9,24,129.762,103.076,0,1.969,1.400,2.475,4.861,10.373,0.072
163,9,25,128.878,102.136,0,2.367,1.298,2.134,3.890,7.727,0.043
164,10,0,188.819,101.776,0,1.885,1.361,2.321,4.387,9.011,0.043
165,10,1,190.064,101.340,0,2.240,1.460,2.655,5.325,11.517,0.055
166,10,2,190.599,101.218,0,2.919,1.293,2.110,3.784,7.319,0.018
167,10,3,190.393,101.266,0,2.642,1.387,2.396,4.551,9.310,0.076
168,10,4,189.948,100.974,0,1.923,1.410,2.511,4.974,10.712,0.087
169,10,5,189.101,101.013,0,1.766,1.426,2.556,5.072,10.886,0.037
170,10,6,189.545,100.993,0,2.213,1.346,2.290,4.301,8.745,0.086
171,10,7,189.076,99.795,0,1.979,1.452,2.642,5.322,11.590,0.053
172,10,8,186.527,99.424,0,1.865,1.317,2.166,3.894,7.498,0.062
173,10,9,187.101,100.020,0,2.361,1.424,2.568,5.157,11.268,0.088
174,10,10,187.263,99.537,0,2.023,1.397,2.436,4.689,9.767,0.087
175,10,11,185.776,99.728,0,2.513,1.329,2.204,4.024,7.936,0.080
176,10,12,185.196,100.240,0,2.051,1.379,2.358,4.435,8.992,0.097
177,10,13,186.491,100.540,0,1.972,1.332,2.234,4.129,8.254,0.092
178,11,0,124.415,105.895,0,2.362,1.333,2.240,4.155,8.344,0.089
179,11,1,124.999,105.356,0,1.947,1.410,2.471,4.766,9.888,0.112
180,11,2,125.307,105.598,0,2.092,1.292,2.140,3.973,8.130,0.026
181,11,3,124.094,104.910,0,2.646,1.389,2.428,4.712,9.942,0.076
182,11,4,124.643,105.730,0,2.120,1.307,2.141,3.841,7.403,0.043
183,12,0,151.914,105.462,0,2.479,1.277,2.063,3.690,7.194,0.040
184,12,1,151.523,105.492,0,2.087,1.380,2.388,4.573,9.496,0.065
185,12,2,151.965,105.804,0,2.392,1.302,2.147,3.912,7.734,0.051
186,12,3,151.947,105.761,0,2.059,1.367,2.421,4.843,10.678,0.086
187,12,4,152.462,105.720,0,2.014,1.370,2.375,4.592,9.704,0.100
188,12,5,152.049,105.804,0,2.202,1.431,2.605,5.315,11.841,0.041
189,12,6,152.430,106.014,0,2.371,1.290,2.105,3.797,7.433,0.060
190,12,7,152.276,105.768,0,2.592,1.312,2.188,4.067,8.273,0.085
