 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,128.601,30.504,0,2.419,1.345,2.264,4.197,8.406,0.044
2,1,1,128.397,30.656,0,2.506,1.366,2.314,4.284,8.483,0.035
3,1,2,128.685,30.100,0,2.437,1.313,2.181,4.000,7.943,0.040
4,1,3,128.531,30.409,0,1.892,1.320,2.185,3.975,7.803,0.033
5,1,4,128.644,30.371,0,2.847,1.306,2.119,3.751,7.103,0.021
6,1,5,128.549,30.107,0,1.733,1.346,2.296,4.374,9.130,0.096
7,1,6,128.589,30.562,0,2.163,1.257,1.989,3.440,6.391,0.016
8,1,7,128.442,30.203,0,2.093,1.314,2.155,3.863,7.416,0.048
9,1,8,128.479,30.409,0,2.413,1.294,2.089,3.677,6.926,0.026
10,1,9,128.482,30.620,0,2.085,1.218,1.865,3.125,5.649,0.013
11,1,10,128.266,30.375,0,1.908,1.342,2.251,4.156,8.275,0.081
12,1,11,128.387,30.302,0,1.782,1.320,2.192,4.015,7.962,0.048
13,1,12,128.493,30.338,0,2.235,1.332,2.222,4.090,8.162,0.085
14,1,13,128.357,30.411,0,2.241,1.295,2.090,3.681,6.938,0.036
15,1,14,128.282,30.413,0,2.278,1.306,2.128,3.785,7.205,0.031
16,1,15,128.477,30.318,0,2.372,1.335,2.235,4.112,8.160,0.023
17,1,16,128.753,30.338,0,2.142,1.264,2.014,3.520,6.641,0.016
18,1,17,128.543,30.757,0,1.834,1.290,2.089,3.701,7.031,0.058
19,1,18,128.586,30.665,0,2.202,1.282,2.061,3.617,6.798,0.034
20,1,19,128.481,30.496,0,2.409,1.290,2.115,3.844,7.613,0.048
21,1,20,128.205,30.435,0,2.312,1.246,1.985,3.525,6.899,0.028
22,1,21,128.449,30.429,0,2.452,1.254,1.972,3.392,6.277,0.020
23,1,22,128.500,30.360,0,2.851,1.306,2.121,3.758,7.120,0.027
24,1,23,128.014,30.355,0,1.871,1.438,2.594,5.189,11.243,0.055
25,1,24,128.771,30.356,0,2.450,1.283,2.083,3.730,7.242,0.020
26,1,25,128.725,30.514,0,2.852,1.307,2.148,3.877,7.542,0.037
27,1,26,128.383,30.503,0,2.820,1.306,2.126,3.770,7.146,0.042
28,1,27,128.495,30.465,0,2.461,1.292,2.075,3.637,6.825,0.038
29,1,28,128.429,30.450,0,1.625,1.312,2.208,4.174,8.720,0.075
30,1,29,128.208,30.474,0,2.129,1.287,2.090,3.735,7.224,0.056
31,1,30,128.204,30.638,0,1.982,1.331,2.209,4.019,7.864,0.050
32,1,31,128.608,30.417,0,2.518,1.239,1.935,3.305,6.076,0.016
33,1,32,128.443,30.400,0,2.104,1.314,2.153,3.852,7.382,0.033
34,1,33,128.424,30.624,0,2.389,1.330,2.204,3.985,7.700,0.037
35,1,34,128.190,30.443,0,2.286,1.235,1.922,3.272,5.997,0.012
36,1,35,128.489,30.338,0,2.127,1.295,2.117,3.822,7.494,0.026
37,1,36,128.308,30.275,0,2.694,1.317,2.188,4.016,7.999,0.025
38,1,37,128.545,30.269,0,2.671,1.268,2.032,3.586,6.854,0.014
39,1,38,128.370,30.559,0,2.573,1.291,2.096,3.751,7.273,0.022
40,1,39,128.573,30.360,0,2.212,1.261,1.996,3.454,6.418,0.015
41,1,40,128.430,30.581,0,2.093,1.274,2.058,3.677,7.151,0.018
42,1,41,128.260,30.478,0,2.502,1.306,2.156,3.933,7.791,0.053
43,1,42,128.236,30.380,0,1.509,1.209,1.863,3.148,5.749,0.016
44,1,43,128.631,30.361,0,1.824,1.266,2.070,3.808,7.766,0.026
45,1,44,128.478,30.325,0,2.214,1.249,1.967,3.385,6.257,0.029
46,1,45,128.479,30.276,0,2.097,1.296,2.122,3.835,7.515,0.029
47,1,46,128.567,30.359,0,1.737,1.358,2.287,4.232,8.443,0.046
48,1,47,128.350,30.715,0,2.228,1.347,2.280,4.258,8.609,0.051
49,1,48,128.452,30.293,0,2.862,1.374,2.351,4.423,8.980,0.035
50,1,49,128.355,30.168,0,2.053,1.325,2.239,4.222,8.721,0.065
51,1,50,128.304,30.292,0,2.475,1.300,2.167,4.046,8.316,0.037
52,1,51,128.195,30.349,0,2.139,1.379,2.365,4.452,9.023,0.071
53,1,52,128.343,30.559,0,2.141,1.288,2.081,3.690,7.047,0.027
54,1,53,128.194,30.570,0,2.402,1.302,2.138,3.861,7.528,0.047
55,1,54,128.172,30.673,0,1.753,1.294,2.117,3.817,7.447,0.032
56,1,55,128.488,30.510,0,1.632,1.279,2.056,3.635,6.954,0.026
57,1,56,128.337,30.488,0,2.385,1.300,2.119,3.782,7.245,0.025
58,1,57,128.120,30.600,0,1.859,1.357,2.307,4.346,8.903,0.053
59,1,58,128.352,30.226,0,2.197,1.354,2.328,4.449,9.261,0.057
60,1,59,128.192,30.485,0,2.890,1.369,2.340,4.408,8.973,0.039
61,1,60,128.295,30.473,0,2.901,1.355,2.275,4.169,8.175,0.025
62,1,61,128.605,30.416,0,2.041,1.337,2.272,4.283,8.793,0.023
63,1,62,128.227,30.170,0,2.524,1.341,2.248,4.135,8.189,0.022
64,1,63,128.311,30.377,0,2.906,1.285,2.081,3.705,7.130,0.022
65,1,64,128.429,30.636,0,2.562,1.255,1.982,3.423,6.349,0.015
66,1,65,128.332,30.426,0,1.999,1.326,2.217,4.103,8.265,0.051
67,1,66,128.276,30.226,0,3.021,1.320,2.195,4.040,8.091,0.033
68,1,67,128.325,30.639,0,2.566,1.331,2.209,4.027,7.906,0.058
69,1,68,128.208,30.423,0,2.554,1.341,2.239,4.104,8.099,0.032
70,1,69,128.430,30.548,0,2.335,1.361,2.325,4.388,8.971,0.057
71,1,70,128.473,30.581,0,2.405,1.219,1.877,3.162,5.737,0.015
72,1,71,128.316,30.167,0,2.409,1.262,2.014,3.551,6.817,0.015
73,1,72,128.246,30.381,0,2.964,1.257,1.985,3.431,6.372,0.024
74,1,73,128.358,30.400,0,2.128,1.312,2.159,3.913,7.674,0.030
75,1,74,128.544,30.140,0,2.549,1.359,2.288,4.207,8.278,0.024
76,1,75,128.176,30.377,0,2.326,1.309,2.142,3.834,7.372,0.047
77,1,76,128.254,30.760,0,1.683,1.292,2.084,3.678,6.975,0.076
78,1,77,128.408,30.500,0,2.626,1.316,2.186,4.018,8.031,0.040
79,1,78,128.127,30.287,0,1.824,1.298,2.136,3.885,7.664,0.091
80,1,79,128.423,30.245,0,2.260,1.309,2.162,3.926,7.691,0.032
81,1,80,128.178,30.504,0,2.097,1.254,1.978,3.415,6.346,0.025
82,1,81,128.320,30.542,0,2.553,1.263,2.000,3.461,6.433,0.026
83,1,82,128.359,30.508,0,1.928,1.269,2.015,3.498,6.520,0.030
84,1,83,128.008,30.444,0,2.123,1.313,2.198,4.105,8.390,0.056
85,1,84,128.341,30.300,0,1.950,1.286,2.093,3.796,7.559,0.038
86,1,85,128.460,30.622,0,2.299,1.241,1.952,3.361,6.232,0.023
87,1,86,128.610,30.441,0,2.768,1.240,1.946,3.337,6.146,0.020
88,1,87,128.418,30.755,0,2.711,1.328,2.227,4.140,8.374,0.022
89,1,88,128.646,30.623,0,2.302,1.258,1.996,3.464,6.450,0.031
