 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,185.573,39.012,0,2.074,1.314,2.198,4.111,8.447,0.133
2,1,1,184.947,39.371,0,1.905,1.334,2.225,4.066,7.968,0.084
3,1,2,185.590,38.734,0,1.654,1.165,1.717,2.767,4.823,0.037
4,2,0,178.604,41.213,0,1.963,1.327,2.176,3.888,7.420,0.124
5,2,1,178.287,39.389,0,2.330,1.250,1.960,3.366,6.221,0.033
6,3,0,178.388,50.544,0,4.358,1.341,2.239,4.090,8.012,0.031
7,3,1,177.368,50.488,0,3.009,1.326,2.194,3.957,7.623,0.100
8,3,2,178.593,51.691,0,3.018,1.328,2.210,4.048,8.007,0.054
9,3,3,179.129,53.029,0,3.465,1.388,2.421,4.673,9.758,0.046
10,3,4,178.812,53.377,0,2.932,1.371,2.367,4.530,9.411,0.079
11,3,5,179.605,53.582,0,2.781,1.396,2.447,4.769,10.119,0.052
12,3,6,178.951,52.764,0,1.779,1.332,2.261,4.269,8.801,0.116
13,3,7,179.475,53.926,0,1.687,1.380,2.423,4.742,10.117,0.109
14,4,0,142.113,61.566,0,2.755,1.313,2.197,4.093,8.343,0.048
15,4,1,142.397,61.454,0,2.601,1.295,2.085,3.668,6.918,0.053
16,4,2,142.884,61.361,0,2.734,1.373,2.366,4.511,9.325,0.090
17,4,3,143.733,59.797,0,2.103,1.438,2.560,5.035,10.716,0.098
18,4,4,144.827,60.697,0,2.375,1.372,2.343,4.400,8.911,0.156
19,4,5,145.689,60.574,0,2.162,1.363,2.305,4.277,8.548,0.044
20,4,6,145.757,60.886,0,1.924,1.387,2.412,4.653,9.763,0.125
21,5,0,106.668,88.191,0,2.696,1.424,2.525,4.938,10.424,0.044
22,5,1,106.587,87.752,0,2.696,1.295,2.106,3.761,7.236,0.054
23,5,2,106.440,86.966,0,2.265,1.310,2.165,3.934,7.707,0.090
24,5,3,106.710,86.767,0,2.351,1.363,2.316,4.317,8.656,0.100
25,5,4,106.252,85.446,0,1.876,1.323,2.212,4.114,8.373,0.054
26,5,5,106.675,86.590,0,2.112,1.224,1.887,3.190,5.818,0.032
27,5,6,106.755,87.141,0,2.049,1.271,2.077,3.791,7.607,0.045
28,5,7,107.819,87.012,0,2.358,1.336,2.255,4.189,8.388,0.056
29,5,8,108.555,86.653,0,1.594,1.273,2.045,3.608,6.856,0.064
30,5,9,109.554,86.509,0,1.913,1.241,1.933,3.291,6.031,0.052
31,5,10,111.353,86.113,0,2.318,1.411,2.487,4.841,10.183,0.083
32,5,11,111.822,85.436,0,2.096,1.463,2.656,5.330,11.554,0.191
33,6,0,92.453,93.227,0,1.945,1.309,2.159,3.920,7.691,0.116
34,6,1,93.525,93.346,0,1.984,1.407,2.501,4.967,10.775,0.116
35,7,0,98.790,96.413,0,2.103,1.321,2.199,4.032,7.993,0.129
36,7,1,99.453,95.993,0,1.948,1.357,2.331,4.462,9.325,0.149
37,7,2,100.081,96.144,0,1.872,1.351,2.340,4.527,9.567,0.065
38,8,0,133.953,101.380,0,2.125,1.414,2.518,4.991,10.775,0.044
39,8,1,133.856,101.871,0,2.963,1.394,2.456,4.809,10.238,0.057
40,8,2,133.875,101.994,0,2.431,1.412,2.537,5.112,11.279,0.040
41,8,3,134.153,101.760,0,2.050,1.481,2.728,5.562,12.251,0.087
