 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,220.312,78.759,0,1.591,1.486,2.766,5.724,12.861,0.039
2,1,1,221.286,78.797,0,1.508,1.493,2.816,5.918,13.479,0.065
3,2,0,259.156,101.483,0,2.043,1.537,2.909,6.068,13.620,0.027
4,2,1,259.400,103.433,0,2.137,1.519,2.879,6.039,13.672,0.027
5,3,0,298.207,108.313,0,2.292,1.504,2.805,5.786,12.890,0.025
6,3,1,297.989,108.499,0,1.883,1.478,2.729,5.564,12.221,0.042
7,3,2,299.228,109.753,0,2.474,1.370,2.341,4.398,8.904,0.040
8,3,3,300.303,109.553,0,2.297,1.585,3.055,6.451,14.581,0.013
9,3,4,300.707,109.126,0,2.186,1.505,2.812,5.816,12.988,0.044
10,3,5,299.638,108.993,0,1.468,1.472,2.732,5.600,12.377,0.047
11,4,0,320.727,119.539,0,1.884,1.455,2.625,5.220,11.189,0.059
12,4,1,317.691,117.949,0,1.364,1.354,2.394,4.797,10.637,0.058
13,4,2,316.365,118.247,0,2.269,1.434,2.544,4.961,10.417,0.029
14,4,3,316.835,118.069,0,2.088,1.469,2.695,5.502,12.211,0.033
15,5,0,340.272,122.583,0,2.611,1.339,2.247,4.141,8.218,0.046
16,5,1,339.199,122.436,0,2.085,1.321,2.188,3.978,7.796,0.023
17,5,2,337.657,122.835,0,1.863,1.439,2.585,5.124,10.956,0.067
18,5,3,336.544,123.280,0,1.631,1.436,2.545,4.941,10.282,0.098
19,5,4,336.256,123.409,0,1.646,1.349,2.275,4.254,8.643,0.066
20,5,5,335.526,124.174,0,2.297,1.376,2.371,4.507,9.261,0.043
21,5,6,335.620,123.448,0,2.526,1.365,2.302,4.260,8.477,0.045
22,5,7,334.140,123.645,0,2.760,1.500,2.829,5.928,13.456,0.014
23,5,8,334.121,123.912,0,1.691,1.517,2.866,6.028,13.764,0.061
24,6,0,321.715,129.633,0,2.761,1.428,2.553,5.060,10.871,0.039
25,6,1,321.126,129.344,0,3.406,1.427,2.548,5.045,10.840,0.011
26,6,2,321.039,128.020,0,2.756,1.535,2.922,6.137,13.877,0.019
27,6,3,322.308,126.925,0,2.461,1.505,2.818,5.853,13.160,0.015
28,6,4,322.274,127.461,0,2.809,1.420,2.533,5.031,10.884,0.029
29,6,5,322.152,128.229,0,2.724,1.406,2.510,5.011,10.949,0.036
30,6,6,322.458,128.275,0,2.458,1.336,2.229,4.077,8.022,0.030
31,6,7,322.183,127.801,0,2.821,1.450,2.601,5.157,11.057,0.015
32,6,8,322.295,127.846,0,2.644,1.358,2.329,4.443,9.240,0.042
33,6,9,321.532,128.780,0,2.359,1.497,2.771,5.660,12.465,0.022
34,6,10,321.084,129.338,0,2.599,1.454,2.635,5.293,11.526,0.031
35,6,11,321.317,130.372,0,1.933,1.398,2.479,4.917,10.675,0.035
36,6,12,320.618,128.610,0,2.301,1.328,2.218,4.088,8.161,0.033
37,6,13,319.784,128.673,0,2.826,1.455,2.628,5.254,11.375,0.031
38,6,14,320.865,129.506,0,1.670,1.417,2.520,4.949,10.507,0.091
39,6,15,319.391,128.390,0,1.667,1.360,2.297,4.274,8.600,0.035
40,6,16,319.198,127.534,0,1.778,1.543,2.907,6.008,13.310,0.043
41,7,0,347.496,129.401,0,3.410,1.354,2.266,4.141,8.091,0.032
42,7,1,348.447,130.455,0,2.792,1.402,2.455,4.750,9.953,0.025
43,7,2,348.514,130.935,0,3.110,1.365,2.332,4.381,8.876,0.025
44,7,3,349.115,131.807,0,2.741,1.338,2.237,4.094,8.036,0.033
45,7,4,350.202,132.073,0,1.844,1.298,2.135,3.887,7.696,0.022
46,7,5,348.047,131.962,0,2.527,1.352,2.320,4.424,9.178,0.070
47,7,6,348.454,133.184,0,2.891,1.315,2.167,3.928,7.684,0.025
48,7,7,349.136,131.811,0,2.212,1.359,2.334,4.453,9.240,0.064
49,7,8,348.960,131.539,0,1.815,1.303,2.170,4.053,8.351,0.024
50,7,9,348.334,131.238,0,1.472,1.284,2.133,3.940,7.945,0.047
51,7,10,346.113,132.367,0,2.647,1.289,2.081,3.668,6.919,0.016
52,7,11,344.725,132.373,0,2.220,1.415,2.493,4.834,10.096,0.038
53,7,12,344.347,132.753,0,1.949,1.367,2.315,4.297,8.569,0.032
54,7,13,343.237,133.757,0,2.131,1.368,2.370,4.558,9.533,0.062
55,7,14,344.615,133.393,0,1.397,1.328,2.231,4.135,8.289,0.032
56,8,0,353.265,138.902,0,2.506,1.413,2.491,4.835,10.110,0.033
57,8,1,352.473,139.634,0,2.422,1.480,2.671,5.274,11.149,0.025
58,8,2,350.769,139.183,0,1.866,1.479,2.738,5.607,12.392,0.050
59,8,3,351.237,139.275,0,2.199,1.461,2.653,5.325,11.548,0.033
60,8,4,351.749,137.841,0,1.710,1.399,2.476,4.893,10.555,0.091
61,8,5,350.506,138.007,0,1.623,1.513,2.855,5.952,13.375,0.056
62,8,6,352.262,140.512,0,1.638,1.547,2.985,6.393,14.809,0.049
63,8,7,351.151,137.820,0,2.630,1.388,2.406,4.603,9.517,0.045
64,8,8,351.237,138.484,0,2.381,1.337,2.243,4.125,8.155,0.048
65,8,9,352.265,138.151,0,1.732,1.373,2.334,4.338,8.636,0.023
66,9,0,341.645,142.016,0,2.496,1.342,2.298,4.378,9.101,0.048
67,9,1,341.915,143.936,0,2.567,1.413,2.524,5.018,10.842,0.040
68,9,2,341.233,145.907,0,2.753,1.434,2.577,5.150,11.189,0.025
69,9,3,341.502,146.201,0,2.409,1.408,2.485,4.846,10.226,0.044
70,9,4,342.557,145.509,0,2.216,1.504,2.809,5.807,12.988,0.043
71,9,5,343.524,147.851,0,2.660,1.542,2.937,6.189,14.074,0.014
72,9,6,343.664,148.541,0,2.692,1.530,2.858,5.847,12.813,0.016
73,9,7,342.777,148.516,0,2.891,1.578,3.035,6.390,14.380,0.013
74,9,8,343.314,149.164,0,3.068,1.510,2.832,5.864,13.084,0.017
75,9,9,342.966,149.244,0,2.531,1.527,2.900,6.079,13.724,0.023
76,9,10,344.359,149.636,0,1.948,1.623,3.188,6.874,15.891,0.039
77,9,11,345.098,149.603,0,3.053,1.501,2.790,5.719,12.627,0.034
78,9,12,345.802,149.357,0,3.854,1.313,2.176,3.986,7.937,0.014
79,9,13,346.318,149.843,0,2.475,1.391,2.417,4.629,9.577,0.051
80,9,14,347.151,149.829,0,2.981,1.541,2.914,6.048,13.468,0.019
81,9,15,347.192,149.365,0,2.300,1.530,2.885,6.008,13.504,0.030
82,9,16,346.951,148.405,0,1.781,1.578,3.068,6.594,15.265,0.034
83,9,17,346.830,149.598,0,1.977,1.473,2.649,5.231,11.098,0.035
84,9,18,347.077,148.558,0,1.730,1.604,3.153,6.831,15.896,0.036
85,10,0,371.960,159.535,0,1.380,1.343,2.279,4.269,8.629,0.047
86,10,1,372.332,158.979,0,1.224,1.303,2.147,3.899,7.662,0.029
87,11,0,57.386,166.506,0,2.438,1.659,3.336,7.347,17.277,0.012
88,11,1,57.284,166.015,0,2.913,1.527,2.895,6.087,13.851,0.010
89,11,2,57.964,164.859,0,2.855,1.460,2.660,5.365,11.701,0.025
90,11,3,58.294,164.497,0,2.915,1.470,2.679,5.416,11.875,0.030
