 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,512.094,40.949,0,2.065,1.353,2.320,4.413,9.115,0.084
2,1,1,512.789,40.897,0,2.185,1.321,2.184,3.973,7.802,0.099
3,1,2,511.961,40.958,0,1.910,1.406,2.506,4.972,10.722,0.099
4,2,0,527.358,53.492,0,2.296,1.369,2.390,4.697,10.187,0.099
5,2,1,527.774,53.439,0,2.343,1.329,2.194,3.959,7.650,0.102
6,2,2,528.066,53.701,0,2.141,1.371,2.368,4.528,9.384,0.096
7,2,3,529.302,53.229,0,2.199,1.473,2.675,5.357,11.557,0.045
8,2,4,529.308,53.897,0,1.713,1.380,2.418,4.736,10.145,0.059
9,2,5,529.967,53.950,0,1.628,1.410,2.559,5.194,11.491,0.043
10,2,6,530.276,54.028,0,2.240,1.381,2.389,4.573,9.472,0.101
11,2,7,529.718,53.677,0,1.877,1.348,2.274,4.229,8.501,0.084
12,2,8,528.830,53.241,0,2.306,1.341,2.262,4.221,8.548,0.067
13,2,9,529.856,52.404,0,2.309,1.421,2.533,5.021,10.824,0.044
14,2,10,529.841,53.173,0,2.327,1.497,2.770,5.644,12.380,0.031
15,3,0,366.791,59.216,0,2.290,1.339,2.261,4.234,8.618,0.088
16,3,1,367.069,59.429,0,2.583,1.305,2.150,3.897,7.630,0.062
17,3,2,367.399,59.681,0,2.099,1.297,2.102,3.726,7.089,0.074
18,3,3,366.479,59.229,0,1.966,1.335,2.225,4.076,8.059,0.072
19,3,4,365.928,58.865,0,2.195,1.386,2.427,4.730,10.031,0.066
20,3,5,366.143,58.792,0,2.078,1.321,2.189,3.990,7.847,0.077
21,3,6,365.809,58.633,0,2.442,1.373,2.354,4.457,9.149,0.050
22,3,7,366.097,58.181,0,2.198,1.392,2.459,4.849,10.452,0.083
23,3,8,366.490,57.278,0,2.818,1.280,2.056,3.619,6.866,0.017
24,3,9,365.804,57.178,0,3.484,1.388,2.398,4.558,9.327,0.016
25,3,10,365.186,57.061,0,2.275,1.418,2.519,4.954,10.570,0.068
26,3,11,364.339,55.759,0,2.854,1.492,2.743,5.543,12.038,0.017
27,4,0,602.301,59.380,0,2.902,1.433,2.567,5.099,10.977,0.035
28,4,1,602.743,59.730,0,2.344,1.382,2.458,4.917,10.797,0.079
29,4,2,602.906,59.593,0,1.940,1.480,2.751,5.683,12.706,0.041
30,4,3,603.013,59.770,0,1.942,1.436,2.631,5.405,12.129,0.102
31,4,4,603.210,60.612,0,2.429,1.586,3.110,6.754,15.829,0.018
32,4,5,604.293,60.609,0,3.060,1.425,2.549,5.051,10.841,0.029
33,4,6,603.874,62.539,0,3.231,1.619,3.196,6.921,16.046,0.017
34,4,7,604.325,61.877,0,3.438,1.488,2.765,5.702,12.749,0.017
35,4,8,604.626,61.101,0,2.187,1.330,2.269,4.328,9.053,0.074
36,4,9,605.096,60.302,0,2.657,1.343,2.261,4.204,8.472,0.063
37,4,10,605.579,60.141,0,2.093,1.216,1.890,3.248,6.092,0.016
38,4,11,605.653,59.194,0,1.980,1.324,2.230,4.185,8.594,0.105
39,4,12,605.840,59.679,0,2.421,1.397,2.448,4.728,9.857,0.079
40,4,13,607.172,58.252,0,2.289,1.417,2.519,4.985,10.743,0.098
41,4,14,607.060,57.517,0,1.928,1.493,2.777,5.725,12.772,0.031
42,4,15,607.339,57.170,0,1.900,1.446,2.588,5.106,10.864,0.098
43,4,16,609.195,56.229,0,1.989,1.273,2.052,3.622,6.864,0.059
44,4,17,609.896,56.856,0,2.169,1.378,2.379,4.529,9.297,0.097
45,4,18,609.850,56.645,0,1.875,1.391,2.426,4.674,9.738,0.051
46,4,19,609.837,56.637,0,2.523,1.287,2.078,3.678,7.004,0.037
47,4,20,609.579,56.251,0,2.202,1.420,2.514,4.921,10.413,0.103
48,4,21,608.853,56.528,0,2.209,1.459,2.633,5.225,11.140,0.053
49,4,22,608.308,56.231,0,2.329,1.356,2.312,4.369,8.973,0.041
50,4,23,608.296,55.995,0,1.909,1.375,2.386,4.592,9.594,0.148
51,4,24,608.020,54.795,0,2.412,1.366,2.335,4.401,8.957,0.091
52,4,25,607.373,54.575,0,1.937,1.371,2.361,4.498,9.297,0.112
53,4,26,608.211,54.714,0,1.487,1.311,2.153,3.871,7.476,0.079
54,4,27,608.984,55.229,0,1.822,1.408,2.512,5.008,10.888,0.088
55,4,28,608.812,55.810,0,2.158,1.413,2.506,4.911,10.407,0.061
