 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,62.759,15.004,0,3.658,1.536,2.919,6.116,13.783,0.038
2,1,1,62.505,14.949,0,4.306,1.451,2.615,5.189,11.078,0.038
3,1,2,62.233,14.905,0,5.272,1.365,2.342,4.436,9.088,0.042
4,1,3,62.571,14.647,0,4.872,1.354,2.280,4.201,8.301,0.040
5,1,4,62.331,14.763,0,5.472,1.448,2.589,5.091,10.773,0.040
6,1,5,62.302,15.152,0,4.345,1.469,2.700,5.501,12.139,0.040
7,1,6,62.802,15.490,0,4.256,1.422,2.515,4.905,10.325,0.040
8,1,7,61.635,15.736,0,5.243,1.510,2.808,5.760,12.735,0.042
9,1,8,61.421,15.479,0,5.576,1.483,2.722,5.522,12.107,0.043
10,1,9,61.068,15.297,0,6.355,1.439,2.582,5.119,10.967,0.037
11,1,10,61.579,14.867,0,6.312,1.463,2.655,5.317,11.491,0.038
12,1,11,61.826,14.718,0,6.882,1.475,2.719,5.565,12.344,0.038
13,1,12,62.017,14.639,0,5.614,1.573,3.046,6.507,14.963,0.036
14,1,13,61.389,15.171,0,5.588,1.456,2.650,5.347,11.700,0.034
15,1,14,61.150,16.055,0,4.483,1.510,2.838,5.911,13.313,0.037
16,1,15,61.016,16.176,0,4.274,1.490,2.763,5.673,12.586,0.040
17,1,16,60.965,16.137,0,5.281,1.472,2.692,5.441,11.867,0.042
18,1,17,60.833,16.319,0,5.910,1.469,2.688,5.449,11.956,0.038
19,1,18,60.201,16.125,0,5.276,1.519,2.857,5.938,13.319,0.040
20,1,19,60.461,17.295,0,4.335,1.439,2.608,5.260,11.540,0.037
21,1,20,61.641,16.304,0,3.303,1.614,3.207,7.038,16.612,0.037
22,1,21,61.733,15.740,0,3.633,1.511,2.841,5.932,13.413,0.038
23,1,22,61.525,15.736,0,3.322,1.593,3.129,6.778,15.770,0.042
24,1,23,61.576,14.649,0,4.424,1.378,2.370,4.491,9.189,0.048
25,1,24,61.193,14.616,0,4.800,1.319,2.197,4.044,8.081,0.037
26,1,25,61.999,14.759,0,3.508,1.497,2.793,5.789,13.002,0.044
27,1,26,61.828,15.290,0,4.327,1.541,2.946,6.237,14.248,0.042
28,1,27,61.928,14.645,0,2.761,1.473,2.762,5.799,13.285,0.042
29,1,28,61.382,14.335,0,2.865,1.318,2.173,3.929,7.647,0.043
30,1,29,61.464,13.421,0,2.197,1.211,1.875,3.206,5.973,0.043
31,1,30,60.331,13.680,0,2.215,1.440,2.594,5.184,11.247,0.048
32,2,0,76.203,31.673,0,2.564,1.303,2.136,3.855,7.525,0.054
33,2,1,76.441,31.747,0,2.171,1.311,2.160,3.914,7.653,0.149
34,2,2,76.391,31.277,0,2.140,1.341,2.248,4.134,8.179,0.106
35,2,3,75.934,31.487,0,2.008,1.366,2.334,4.401,8.972,0.198
36,2,4,75.910,31.760,0,2.120,1.367,2.358,4.504,9.326,0.093
37,2,5,76.651,31.162,0,1.895,1.278,2.075,3.713,7.190,0.100
38,2,6,76.219,31.388,0,2.107,1.317,2.183,3.975,7.803,0.152
39,2,7,75.290,31.544,0,2.643,1.290,2.104,3.786,7.399,0.067
40,2,8,74.865,31.190,0,2.389,1.381,2.417,4.700,9.939,0.095
41,3,0,142.648,32.818,0,2.243,1.416,2.493,4.849,10.205,0.063
42,3,1,143.120,32.752,0,2.206,1.455,2.694,5.599,12.714,0.114
43,3,2,142.729,32.872,0,2.602,1.527,2.870,5.940,13.216,0.043
44,3,3,141.928,32.477,0,2.721,1.349,2.288,4.277,8.652,0.044
45,3,4,142.609,32.817,0,2.365,1.412,2.469,4.746,9.824,0.054
46,3,5,143.129,33.201,0,2.219,1.399,2.449,4.752,10.006,0.117
47,3,6,143.138,33.221,0,2.275,1.370,2.379,4.606,9.748,0.083
48,3,7,142.831,33.331,0,3.106,1.393,2.418,4.630,9.588,0.042
49,3,8,143.241,33.335,0,2.740,1.360,2.312,4.341,8.825,0.066
50,3,9,142.666,33.242,0,2.167,1.430,2.547,5.008,10.627,0.095
51,3,10,143.136,33.147,0,1.842,1.399,2.476,4.870,10.410,0.180
52,4,0,179.625,33.829,0,2.070,1.507,2.832,5.896,13.262,0.074
53,4,1,178.094,33.651,0,2.159,1.438,2.556,4.994,10.496,0.093
54,4,2,176.227,32.859,0,2.251,1.471,2.719,5.612,12.615,0.085
55,4,3,176.148,31.688,0,2.252,1.398,2.466,4.843,10.361,0.135
56,4,4,174.811,31.126,0,2.827,1.441,2.585,5.114,10.904,0.041
57,5,0,173.266,39.923,0,1.743,1.290,2.118,3.866,7.710,0.146
58,5,1,172.737,40.223,0,2.031,1.421,2.520,4.916,10.329,0.072
59,5,2,171.381,40.741,0,1.964,1.408,2.484,4.829,10.122,0.082
60,5,3,170.380,40.391,0,2.005,1.259,1.996,3.479,6.561,0.067
61,5,4,171.569,40.292,0,2.480,1.382,2.356,4.392,8.763,0.074
62,5,5,172.028,40.322,0,2.452,1.418,2.522,4.952,10.509,0.108
63,5,6,173.223,41.475,0,2.878,1.395,2.417,4.595,9.387,0.040
64,5,7,173.161,42.162,0,2.750,1.492,2.758,5.639,12.454,0.042
65,5,8,172.807,42.772,0,2.301,1.401,2.434,4.645,9.527,0.118
66,5,9,172.336,41.604,0,2.211,1.516,2.849,5.898,13.141,0.038
67,6,0,168.009,54.281,0,2.292,1.454,2.651,5.363,11.756,0.091
68,6,1,167.338,55.789,0,2.328,1.501,2.768,5.597,12.128,0.102
69,6,2,167.384,54.732,0,1.878,1.281,2.083,3.752,7.367,0.066
70,6,3,167.628,55.062,0,1.835,1.409,2.494,4.888,10.391,0.107
71,7,0,72.568,61.579,0,1.887,1.419,2.545,5.080,11.035,0.057
72,7,1,72.288,61.397,0,2.051,1.329,2.231,4.154,8.439,0.213
73,8,0,46.129,65.407,0,2.416,1.290,2.141,3.975,8.123,0.065
74,8,1,45.736,65.687,0,2.081,1.256,2.002,3.535,6.815,0.063
75,8,2,45.120,66.014,0,2.130,1.382,2.409,4.659,9.781,0.150
76,8,3,45.609,65.894,0,2.321,1.324,2.186,3.956,7.696,0.059
77,8,4,46.301,65.719,0,2.369,1.256,1.984,3.424,6.349,0.040
78,8,5,47.615,65.674,0,2.375,1.431,2.554,5.049,10.827,0.135
79,8,6,48.778,64.560,0,2.039,1.282,2.099,3.851,7.803,0.114
80,8,7,48.436,64.342,0,2.481,1.278,2.035,3.542,6.614,0.068
81,8,8,48.413,63.173,0,2.210,1.320,2.234,4.262,8.996,0.183
82,8,9,48.233,62.361,0,2.460,1.618,3.212,7.021,16.459,0.037
83,8,10,47.833,61.516,0,3.188,1.555,2.999,6.398,14.720,0.038
84,8,11,48.075,63.012,0,1.950,1.438,2.625,5.350,11.864,0.116
85,8,12,48.960,63.322,0,1.955,1.316,2.212,4.121,8.325,0.283
86,8,13,49.172,63.747,0,1.740,1.298,2.167,4.044,8.275,0.114
87,8,14,48.715,65.326,0,1.886,1.489,2.786,5.788,13.026,0.060
88,9,0,103.583,65.261,0,2.330,1.343,2.262,4.195,8.401,0.065
89,9,1,103.547,65.892,0,1.928,1.324,2.207,4.037,7.943,0.155
90,9,2,102.788,66.219,0,2.156,1.463,2.687,5.488,12.166,0.092
91,9,3,102.214,66.517,0,2.144,1.395,2.409,4.571,9.336,0.202
92,10,0,130.801,65.883,0,2.644,1.555,2.994,6.361,14.549,0.056
93,10,1,131.307,65.887,0,3.150,1.516,2.829,5.803,12.784,0.038
94,10,2,131.461,65.503,0,3.926,1.346,2.270,4.227,8.523,0.042
95,10,3,131.223,65.538,0,4.062,1.371,2.348,4.430,9.026,0.040
96,10,4,131.097,65.802,0,4.095,1.382,2.402,4.622,9.647,0.040
97,10,5,131.197,65.341,0,3.783,1.487,2.742,5.581,12.246,0.040
98,10,6,131.510,65.333,0,3.788,1.461,2.658,5.352,11.657,0.040
99,10,7,131.442,66.088,0,3.930,1.415,2.509,4.921,10.446,0.042
100,10,8,131.393,66.487,0,3.522,1.364,2.305,4.254,8.410,0.043
101,10,9,131.376,66.462,0,3.990,1.367,2.316,4.301,8.579,0.037
102,10,10,131.143,66.514,0,3.690,1.355,2.300,4.294,8.645,0.038
103,10,11,131.124,66.446,0,3.188,1.498,2.767,5.647,12.447,0.039
104,10,12,130.962,66.404,0,3.590,1.477,2.721,5.563,12.332,0.036
105,10,13,130.668,66.744,0,3.236,1.406,2.442,4.654,9.535,0.035
106,10,14,130.891,66.581,0,3.015,1.560,2.972,6.223,13.993,0.037
107,10,15,130.701,67.157,0,2.910,1.464,2.659,5.329,11.521,0.072
108,10,16,130.682,67.391,0,3.421,1.362,2.300,4.248,8.403,0.042
109,10,17,130.690,67.085,0,3.485,1.435,2.549,4.976,10.445,0.038
110,10,18,130.562,66.834,0,3.788,1.333,2.218,4.050,7.966,0.040
111,10,19,130.698,66.429,0,4.124,1.355,2.281,4.216,8.385,0.037
112,10,20,131.312,65.454,0,3.143,1.457,2.632,5.241,11.253,0.037
113,10,21,131.504,65.054,0,2.746,1.509,2.832,5.864,13.082,0.039
114,10,22,131.548,64.731,0,3.633,1.402,2.441,4.687,9.722,0.042
115,10,23,131.453,64.435,0,2.362,1.579,3.072,6.612,15.356,0.048
