 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,242.317,13.949,0,2.229,1.449,2.620,5.251,11.395,0.056
2,1,1,243.803,14.371,0,3.233,1.378,2.353,4.410,8.894,0.043
3,1,2,243.765,15.009,0,2.298,1.312,2.186,4.034,8.091,0.120
4,1,3,244.483,14.179,0,3.152,1.272,2.058,3.694,7.229,0.043
5,1,4,244.931,15.238,0,2.755,1.372,2.370,4.534,9.394,0.053
6,1,5,246.469,15.642,0,3.150,1.556,3.026,6.552,15.358,0.026
7,1,6,246.065,15.001,0,2.281,1.365,2.415,4.825,10.627,0.063
8,1,7,245.914,14.982,0,3.098,1.492,2.824,5.995,13.878,0.024
9,1,8,247.176,16.121,0,4.590,1.606,3.144,6.758,15.555,0.028
10,1,9,247.636,16.180,0,5.346,1.449,2.589,5.080,10.706,0.026
11,1,10,246.916,15.047,0,4.388,1.556,3.010,6.459,14.983,0.023
12,1,11,245.759,13.935,0,2.527,1.329,2.272,4.369,9.266,0.049
13,2,0,248.734,22.128,0,2.863,1.465,2.673,5.399,11.807,0.036
14,2,1,249.394,20.643,0,3.031,1.382,2.371,4.467,9.056,0.037
15,2,2,248.758,19.706,0,2.408,1.396,2.455,4.767,9.988,0.090
16,2,3,248.379,19.474,0,3.226,1.311,2.138,3.813,7.294,0.045
17,2,4,248.609,19.388,0,2.734,1.398,2.454,4.751,9.918,0.066
18,2,5,248.332,19.092,0,3.411,1.429,2.564,5.103,11.007,0.039
19,2,6,247.507,19.368,0,3.134,1.311,2.187,4.048,8.169,0.029
20,2,7,246.631,18.187,0,3.347,1.558,3.021,6.539,15.370,0.029
21,3,0,201.570,28.634,0,2.513,1.311,2.163,3.917,7.640,0.046
22,3,1,201.368,30.206,0,2.010,1.453,2.614,5.187,11.119,0.091
23,3,2,201.143,30.638,0,1.937,1.486,2.776,5.758,12.930,0.030
24,3,3,202.108,32.468,0,2.127,1.423,2.529,4.968,10.556,0.122
25,3,4,202.484,32.184,0,1.872,1.412,2.495,4.874,10.298,0.084
26,3,5,201.622,32.044,0,2.332,1.315,2.165,3.907,7.577,0.069
27,3,6,201.183,30.920,0,1.969,1.358,2.344,4.520,9.536,0.152
28,3,7,200.319,30.730,0,2.154,1.359,2.353,4.554,9.648,0.094
29,3,8,200.674,29.962,0,2.620,1.378,2.410,4.692,9.956,0.043
30,3,9,200.851,30.420,0,2.486,1.338,2.253,4.188,8.424,0.068
31,3,10,200.284,30.467,0,2.632,1.380,2.398,4.620,9.668,0.067
32,3,11,199.574,30.154,0,1.809,1.388,2.446,4.822,10.400,0.110
33,3,12,200.254,28.654,0,2.084,1.319,2.164,3.885,7.483,0.080
34,4,0,211.423,59.462,0,3.858,1.430,2.533,4.951,10.458,0.027
35,4,1,211.284,60.223,0,3.973,1.380,2.381,4.519,9.246,0.022
36,4,2,211.121,60.235,0,4.360,1.384,2.395,4.560,9.363,0.024
37,4,3,210.909,59.284,0,4.100,1.417,2.496,4.856,10.221,0.026
38,4,4,211.497,59.578,0,3.934,1.443,2.569,5.025,10.571,0.023
39,4,5,211.400,59.931,0,4.278,1.439,2.575,5.075,10.785,0.036
40,4,6,211.487,60.287,0,3.247,1.449,2.584,5.049,10.572,0.028
41,4,7,211.563,60.188,0,4.388,1.397,2.430,4.657,9.646,0.023
42,4,8,211.622,60.551,0,3.007,1.515,2.818,5.747,12.553,0.039
43,4,9,211.269,60.988,0,2.545,1.436,2.616,5.320,11.769,0.081
44,4,10,210.852,60.979,0,2.313,1.493,2.830,6.033,14.068,0.048
45,4,11,210.648,59.524,0,2.845,1.589,3.104,6.703,15.598,0.024
46,4,12,210.479,59.522,0,3.392,1.486,2.755,5.656,12.578,0.026
47,4,13,211.380,59.508,0,3.006,1.427,2.532,4.962,10.514,0.036
48,4,14,212.937,58.314,0,2.157,1.411,2.551,5.168,11.431,0.062
49,4,15,212.244,57.864,0,2.429,1.486,2.734,5.554,12.168,0.031
50,4,16,210.956,58.706,0,2.650,1.380,2.435,4.807,10.397,0.041
51,4,17,212.449,59.692,0,2.423,1.382,2.372,4.491,9.199,0.061
52,4,18,213.529,60.518,0,2.927,1.488,2.757,5.641,12.439,0.025
53,4,19,212.803,59.602,0,2.215,1.379,2.420,4.764,10.292,0.062
54,4,20,212.912,60.259,0,2.442,1.525,2.948,6.342,14.769,0.039
55,4,21,213.510,60.001,0,2.631,1.592,3.129,6.774,15.743,0.031
56,4,22,212.828,60.024,0,3.288,1.337,2.261,4.235,8.603,0.032
57,4,23,212.344,60.173,0,3.675,1.337,2.250,4.192,8.486,0.027
58,4,24,212.472,59.600,0,3.336,1.441,2.601,5.212,11.330,0.033
59,5,0,143.658,61.540,0,3.889,1.529,2.923,6.229,14.414,0.027
60,5,1,143.436,62.614,0,3.109,1.345,2.265,4.206,8.442,0.045
61,5,2,142.891,61.623,0,2.487,1.577,3.064,6.543,14.989,0.024
62,5,3,143.485,61.196,0,2.162,1.431,2.566,5.107,11.041,0.117
63,5,4,143.977,60.355,0,2.820,1.609,3.177,6.882,15.951,0.023
64,5,5,142.813,56.240,0,2.340,1.394,2.450,4.783,10.159,0.086
65,6,0,249.265,62.361,0,3.420,1.341,2.242,4.124,8.192,0.027
66,6,1,249.146,62.262,0,3.302,1.344,2.263,4.194,8.383,0.037
67,6,2,249.042,62.149,0,3.049,1.472,2.720,5.591,12.478,0.025
68,6,3,249.470,62.192,0,3.353,1.390,2.405,4.576,9.381,0.027
69,6,4,249.205,62.401,0,3.595,1.358,2.303,4.299,8.666,0.023
70,6,5,249.282,62.311,0,4.325,1.407,2.452,4.695,9.676,0.036
71,6,6,249.073,62.234,0,3.411,1.349,2.271,4.195,8.336,0.032
72,6,7,248.635,62.861,0,3.759,1.444,2.589,5.117,10.914,0.024
73,6,8,248.571,62.938,0,3.423,1.403,2.486,4.895,10.470,0.037
74,6,9,248.781,61.946,0,2.906,1.479,2.703,5.458,11.910,0.027
75,6,10,248.637,61.684,0,3.573,1.366,2.321,4.329,8.686,0.023
76,6,11,248.371,62.371,0,3.148,1.427,2.507,4.815,9.896,0.035
77,6,12,248.885,61.639,0,2.773,1.477,2.709,5.477,11.928,0.027
78,6,13,249.046,61.749,0,2.555,1.476,2.693,5.423,11.769,0.065
79,6,14,249.769,62.270,0,3.314,1.375,2.366,4.482,9.154,0.032
80,6,15,249.857,62.445,0,2.864,1.371,2.380,4.593,9.651,0.116
81,6,16,249.965,62.142,0,3.430,1.478,2.714,5.514,12.117,0.037
82,6,17,249.800,62.561,0,2.845,1.448,2.588,5.081,10.723,0.042
83,6,18,248.932,62.761,0,3.143,1.404,2.469,4.799,10.083,0.025
84,6,19,248.636,62.751,0,3.095,1.328,2.207,4.022,7.880,0.042
85,6,20,248.692,62.253,0,2.820,1.378,2.365,4.470,9.109,0.073
86,6,21,248.775,62.211,0,3.150,1.371,2.368,4.524,9.362,0.033
87,6,22,248.313,62.190,0,3.526,1.429,2.540,4.978,10.525,0.046
88,6,23,248.342,62.554,0,3.446,1.480,2.705,5.435,11.732,0.026
89,6,24,248.381,62.626,0,3.650,1.382,2.381,4.507,9.184,0.025
90,6,25,247.956,62.929,0,3.233,1.422,2.558,5.116,11.122,0.082
91,6,26,248.424,62.504,0,2.954,1.375,2.372,4.519,9.317,0.052
92,6,27,248.776,62.694,0,2.911,1.384,2.388,4.550,9.381,0.088
93,6,28,248.529,63.150,0,2.900,1.535,2.876,5.916,13.051,0.026
94,6,29,248.182,62.722,0,3.872,1.419,2.514,4.924,10.429,0.023
95,6,30,248.319,62.773,0,3.066,1.396,2.442,4.726,9.912,0.036
96,6,31,248.180,62.791,0,3.628,1.412,2.477,4.792,10.002,0.054
97,6,32,248.121,63.048,0,3.484,1.475,2.712,5.518,12.129,0.031
98,6,33,247.896,62.444,0,3.108,1.357,2.318,4.382,8.994,0.053
99,6,34,248.197,62.643,0,3.287,1.494,2.797,5.821,13.135,0.029
100,6,35,247.789,63.088,0,2.962,1.411,2.502,4.914,10.453,0.040
101,6,36,247.743,63.215,0,2.568,1.435,2.548,4.965,10.393,0.051
102,6,37,248.234,63.326,0,3.022,1.434,2.551,5.009,10.630,0.045
103,6,38,248.224,62.758,0,3.121,1.426,2.549,5.046,10.819,0.067
104,6,39,247.761,63.537,0,3.479,1.385,2.387,4.517,9.202,0.038
105,6,40,247.187,63.634,0,3.343,1.404,2.443,4.658,9.529,0.028
106,6,41,247.354,63.283,0,2.942,1.388,2.401,4.558,9.293,0.124
107,6,42,248.062,63.217,0,3.495,1.417,2.507,4.906,10.402,0.030
108,6,43,248.308,62.900,0,2.964,1.494,2.769,5.666,12.498,0.026
109,6,44,247.748,63.149,0,2.784,1.409,2.476,4.801,10.059,0.152
110,6,45,247.543,63.551,0,2.555,1.416,2.472,4.716,9.623,0.078
111,6,46,247.428,63.695,0,2.228,1.439,2.577,5.082,10.790,0.111
112,6,47,247.376,64.166,0,3.074,1.439,2.561,5.029,10.667,0.041
113,6,48,247.038,63.886,0,2.225,1.415,2.535,5.066,11.027,0.042
114,6,49,247.401,64.411,0,2.344,1.343,2.245,4.095,7.989,0.059
115,6,50,247.540,64.587,0,2.618,1.530,2.882,5.977,13.333,0.034
116,6,51,247.282,64.596,0,2.935,1.390,2.397,4.534,9.219,0.047
117,6,52,247.669,64.841,0,2.221,1.483,2.721,5.498,11.963,0.079
118,6,53,247.690,65.330,0,2.403,1.434,2.556,5.042,10.783,0.064
119,6,54,247.543,64.384,0,2.418,1.401,2.438,4.668,9.637,0.079
120,6,55,247.346,65.132,0,1.935,1.471,2.705,5.506,12.125,0.069
121,6,56,247.531,64.416,0,2.771,1.372,2.361,4.494,9.281,0.047
122,6,57,247.368,64.618,0,2.551,1.353,2.266,4.142,8.098,0.056
123,6,58,247.547,64.313,0,3.033,1.430,2.537,4.937,10.319,0.029
124,6,59,247.207,64.432,0,2.741,1.438,2.557,5.000,10.537,0.048
125,6,60,247.366,63.979,0,2.394,1.441,2.592,5.150,11.048,0.082
126,6,61,247.381,64.056,0,2.768,1.434,2.584,5.162,11.175,0.037
127,6,62,247.666,64.459,0,3.018,1.313,2.167,3.933,7.704,0.064
128,6,63,247.559,64.708,0,3.026,1.398,2.445,4.721,9.864,0.033
129,6,64,247.823,64.611,0,3.078,1.416,2.488,4.807,10.002,0.049
130,6,65,248.449,65.115,0,3.157,1.438,2.578,5.107,10.946,0.041
131,6,66,247.750,64.849,0,2.790,1.410,2.479,4.799,10.013,0.099
132,6,67,247.547,65.580,0,2.564,1.421,2.512,4.902,10.346,0.062
133,6,68,247.631,65.531,0,2.755,1.361,2.328,4.411,9.087,0.098
134,6,69,247.823,65.440,0,3.387,1.435,2.569,5.093,10.936,0.034
135,6,70,246.998,65.448,0,2.429,1.385,2.422,4.708,9.961,0.100
136,6,71,247.798,65.519,0,2.553,1.469,2.687,5.439,11.905,0.037
137,6,72,247.256,65.557,0,3.389,1.425,2.485,4.715,9.530,0.024
138,6,73,247.130,65.664,0,3.162,1.434,2.550,5.006,10.612,0.042
139,6,74,247.893,65.306,0,2.716,1.467,2.670,5.395,11.829,0.040
140,6,75,248.287,65.404,0,3.275,1.468,2.675,5.383,11.698,0.023
141,6,76,248.335,65.149,0,2.238,1.480,2.697,5.406,11.670,0.051
142,6,77,247.545,64.682,0,2.310,1.395,2.404,4.527,9.129,0.076
143,6,78,247.309,64.627,0,2.447,1.419,2.524,4.965,10.567,0.102
144,6,79,247.804,64.550,0,2.205,1.579,3.067,6.556,15.060,0.026
145,6,80,247.032,65.409,0,2.325,1.425,2.541,5.018,10.735,0.041
146,6,81,247.591,65.241,0,3.652,1.371,2.343,4.398,8.882,0.052
147,6,82,247.657,64.714,0,2.763,1.542,2.918,6.079,13.616,0.036
148,6,83,247.752,64.397,0,3.289,1.459,2.635,5.226,11.137,0.026
149,6,84,247.801,64.397,0,3.658,1.436,2.561,5.037,10.700,0.030
150,6,85,247.633,63.559,0,3.456,1.399,2.445,4.726,9.894,0.047
151,6,86,247.358,63.211,0,3.311,1.424,2.520,4.907,10.299,0.030
152,6,87,247.510,63.564,0,3.368,1.381,2.362,4.418,8.855,0.051
153,6,88,247.064,63.589,0,2.898,1.450,2.609,5.163,10.989,0.051
154,6,89,247.485,64.221,0,2.638,1.481,2.712,5.469,11.872,0.032
155,6,90,247.393,64.134,0,3.046,1.399,2.442,4.695,9.746,0.042
156,6,91,247.457,63.822,0,2.694,1.337,2.269,4.278,8.798,0.046
157,6,92,246.943,64.003,0,2.525,1.466,2.701,5.525,12.252,0.043
158,6,93,247.201,63.594,0,2.907,1.396,2.424,4.634,9.552,0.057
159,6,94,247.387,63.847,0,3.162,1.397,2.456,4.782,10.105,0.042
160,6,95,247.393,63.831,0,3.090,1.396,2.412,4.567,9.283,0.050
161,6,96,247.497,63.623,0,2.539,1.414,2.495,4.887,10.399,0.079
162,6,97,247.177,63.876,0,2.404,1.379,2.378,4.527,9.322,0.100
163,6,98,247.472,63.810,0,3.385,1.435,2.549,4.972,10.423,0.033
164,6,99,247.325,63.925,0,3.489,1.437,2.578,5.113,10.967,0.021
165,6,100,247.172,63.762,0,3.000,1.423,2.515,4.898,10.287,0.067
166,6,101,247.210,63.604,0,2.958,1.396,2.405,4.536,9.177,0.061
167,6,102,247.162,63.877,0,3.136,1.342,2.273,4.248,8.579,0.057
168,6,103,246.884,63.869,0,2.718,1.429,2.525,4.894,10.178,0.049
169,6,104,247.386,63.831,0,2.836,1.353,2.301,4.311,8.723,0.066
170,6,105,247.314,64.087,0,2.468,1.382,2.392,4.553,9.327,0.062
171,6,106,247.108,63.829,0,2.510,1.383,2.381,4.527,9.308,0.140
172,6,107,246.897,64.091,0,3.069,1.438,2.593,5.194,11.299,0.072
173,6,108,247.323,63.949,0,3.079,1.452,2.608,5.160,11.004,0.047
174,6,109,247.899,64.244,0,2.658,1.368,2.363,4.528,9.434,0.072
175,6,110,247.625,64.522,0,2.374,1.356,2.273,4.156,8.124,0.086
176,6,111,247.827,64.366,0,3.079,1.328,2.213,4.050,7.978,0.038
177,6,112,247.771,64.401,0,3.037,1.429,2.545,5.010,10.669,0.071
178,6,113,247.803,64.245,0,3.361,1.411,2.478,4.783,9.935,0.055
179,6,114,247.466,63.807,0,2.953,1.430,2.532,4.926,10.301,0.032
180,6,115,246.911,63.746,0,2.878,1.382,2.396,4.596,9.559,0.056
181,6,116,246.686,63.583,0,2.409,1.277,2.051,3.627,6.945,0.032
182,6,117,246.389,63.793,0,3.100,1.318,2.180,3.970,7.815,0.087
183,6,118,246.146,63.761,0,2.855,1.359,2.304,4.283,8.557,0.113
184,6,119,245.632,63.910,0,1.935,1.346,2.297,4.344,8.922,0.106
185,6,120,245.985,63.408,0,2.220,1.395,2.445,4.724,9.841,0.105
186,6,121,246.149,62.515,0,2.301,1.330,2.246,4.197,8.490,0.131
187,6,122,246.520,62.582,0,2.419,1.252,1.971,3.395,6.288,0.030
188,6,123,246.366,62.791,0,2.132,1.280,2.090,3.790,7.498,0.060
189,6,124,246.245,62.951,0,1.996,1.338,2.301,4.438,9.392,0.085
190,6,125,246.147,62.653,0,2.247,1.318,2.212,4.123,8.379,0.133
191,6,126,245.802,62.701,0,2.616,1.330,2.211,4.029,7.893,0.072
192,6,127,245.953,62.944,0,2.500,1.300,2.143,3.883,7.582,0.081
193,6,128,245.946,62.902,0,2.215,1.390,2.488,4.995,10.955,0.090
194,6,129,245.350,62.694,0,2.156,1.344,2.324,4.505,9.574,0.080
195,6,130,245.480,62.921,0,2.079,1.335,2.269,4.296,8.879,0.115
196,6,131,245.743,62.794,0,2.013,1.356,2.348,4.548,9.639,0.100
197,7,0,238.479,63.471,0,2.943,1.326,2.183,3.918,7.506,0.047
198,7,1,238.611,63.506,0,2.942,1.312,2.177,4.003,8.025,0.028
199,7,2,238.905,63.392,0,2.556,1.357,2.307,4.339,8.853,0.084
200,7,3,238.817,63.709,0,2.749,1.395,2.417,4.614,9.507,0.053
201,7,4,238.927,63.694,0,2.489,1.444,2.618,5.265,11.462,0.066
202,7,5,238.194,63.493,0,2.141,1.327,2.228,4.158,8.467,0.119
203,7,6,238.055,63.864,0,1.950,1.356,2.373,4.701,10.300,0.154
204,7,7,238.563,63.174,0,1.961,1.328,2.217,4.087,8.167,0.123
205,7,8,238.828,63.389,0,2.830,1.328,2.202,4.013,7.882,0.086
206,7,9,238.592,63.872,0,2.515,1.442,2.649,5.446,12.210,0.082
207,7,10,239.149,63.523,0,3.059,1.303,2.135,3.856,7.542,0.036
208,7,11,238.981,63.720,0,3.034,1.402,2.467,4.808,10.152,0.039
209,7,12,237.559,63.463,0,3.002,1.274,2.035,3.554,6.669,0.031
210,7,13,237.323,63.443,0,2.777,1.321,2.181,3.949,7.684,0.048
211,7,14,237.143,63.515,0,3.022,1.445,2.611,5.229,11.357,0.026
212,7,15,237.484,63.527,0,3.014,1.273,2.048,3.632,6.980,0.044
213,7,16,237.406,63.454,0,2.640,1.366,2.323,4.339,8.723,0.046
214,7,17,238.153,63.630,0,2.881,1.380,2.389,4.580,9.538,0.041
215,7,18,238.292,63.662,0,2.230,1.406,2.485,4.884,10.447,0.108
216,7,19,238.529,63.576,0,2.540,1.339,2.220,4.018,7.784,0.063
217,7,20,239.128,63.323,0,3.037,1.344,2.248,4.124,8.131,0.111
218,7,21,239.162,62.925,0,2.985,1.448,2.620,5.229,11.255,0.029
219,7,22,239.336,62.607,0,3.083,1.385,2.407,4.627,9.631,0.055
220,7,23,238.951,62.930,0,3.198,1.413,2.492,4.845,10.165,0.045
221,7,24,239.110,64.057,0,2.828,1.415,2.527,5.011,10.781,0.030
222,7,25,238.214,63.493,0,2.714,1.324,2.240,4.238,8.805,0.055
223,7,26,237.194,63.635,0,2.734,1.322,2.167,3.879,7.435,0.069
224,7,27,237.201,63.068,0,3.042,1.408,2.491,4.899,10.482,0.074
225,7,28,236.853,62.650,0,3.313,1.322,2.172,3.890,7.436,0.044
226,7,29,236.584,62.281,0,3.343,1.269,2.017,3.505,6.540,0.026
227,7,30,235.937,62.457,0,2.437,1.356,2.314,4.363,8.907,0.072
228,7,31,236.436,62.431,0,3.091,1.300,2.114,3.763,7.190,0.031
229,7,32,236.725,62.683,0,2.921,1.396,2.429,4.669,9.715,0.070
230,7,33,237.227,62.500,0,2.797,1.381,2.375,4.482,9.094,0.054
231,7,34,237.518,62.125,0,2.280,1.346,2.272,4.217,8.437,0.064
232,7,35,236.257,62.524,0,3.069,1.379,2.399,4.637,9.757,0.056
233,7,36,236.969,61.444,0,2.882,1.319,2.186,3.988,7.869,0.060
234,7,37,236.700,62.015,0,2.523,1.380,2.399,4.611,9.593,0.059
235,8,0,266.514,67.525,0,2.125,1.373,2.362,4.477,9.162,0.118
236,8,1,267.070,67.200,0,1.877,1.380,2.390,4.598,9.630,0.136
237,8,2,267.914,67.878,0,2.338,1.389,2.424,4.685,9.812,0.099
238,8,3,267.495,68.076,0,2.288,1.307,2.140,3.844,7.438,0.063
239,8,4,266.910,66.722,0,2.946,1.414,2.501,4.899,10.396,0.043
240,8,5,266.062,67.072,0,2.667,1.447,2.609,5.195,11.179,0.048
241,8,6,267.318,66.741,0,2.016,1.371,2.371,4.546,9.474,0.137
242,8,7,266.575,65.225,0,2.525,1.426,2.544,5.013,10.685,0.061
243,8,8,266.118,65.231,0,2.645,1.496,2.771,5.659,12.454,0.038
244,9,0,203.880,72.670,0,2.333,1.383,2.421,4.735,10.130,0.099
245,9,1,205.559,71.763,0,2.648,1.653,3.354,7.497,17.974,0.022
246,9,2,207.251,71.265,0,2.594,1.438,2.606,5.276,11.658,0.036
247,9,3,205.883,71.308,0,3.484,1.579,3.069,6.574,15.127,0.026
248,9,4,207.623,69.737,0,2.592,1.297,2.117,3.804,7.378,0.071
