 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,259.914,0.737,0,0.970,0.879,1.169,1.708,2.732,0.022
2,1,1,259.734,0.800,0,0.539,0.828,1.026,1.391,2.090,0.023
3,1,2,261.058,0.709,0,0.670,0.875,1.198,1.813,2.997,0.022
4,1,3,261.415,0.816,0,0.489,0.829,1.001,1.342,2.121,0.022
5,1,4,261.365,0.911,0,0.893,0.889,1.135,1.580,2.410,0.023
6,1,5,261.544,0.975,0,1.190,1.036,1.497,2.395,4.194,0.021
7,1,6,261.894,0.736,0,1.047,0.897,1.189,1.731,2.754,0.020
8,1,7,261.314,0.768,0,0.492,0.849,1.065,1.454,2.174,0.022
9,2,0,269.859,1.644,0,1.848,1.193,1.784,2.923,5.191,0.023
10,2,1,269.421,1.511,0,1.478,1.164,1.714,2.792,5.011,0.021
11,2,2,271.109,2.096,0,1.500,1.491,2.778,5.717,12.678,0.033
12,2,3,271.438,2.444,0,1.628,1.457,2.612,5.148,10.922,0.061
13,2,4,271.797,1.800,0,1.630,1.361,2.313,4.363,8.950,0.083
14,2,5,270.760,1.860,0,1.392,1.404,2.458,4.757,9.961,0.124
15,2,6,270.497,1.823,0,1.092,1.197,1.824,3.051,5.524,0.020
16,3,0,331.689,2.790,0,1.281,1.312,2.147,3.842,7.364,0.057
17,3,1,331.318,3.631,0,1.705,1.370,2.383,4.640,9.904,0.072
18,4,0,337.350,3.928,0,1.282,1.271,2.035,3.571,6.747,0.053
19,4,1,337.598,4.120,0,1.235,1.213,1.872,3.167,5.785,0.024
20,4,2,337.719,3.381,0,1.324,1.245,1.969,3.451,6.626,0.026
21,4,3,337.726,3.614,0,1.593,1.236,1.939,3.346,6.247,0.023
22,4,4,337.562,3.737,0,1.812,1.310,2.183,4.051,8.237,0.073
23,4,5,338.011,4.050,0,1.660,1.367,2.393,4.689,10.052,0.053
24,4,6,338.188,3.676,0,1.815,1.328,2.222,4.103,8.193,0.113
25,4,7,338.470,3.907,0,1.609,1.439,2.587,5.123,10.921,0.031
26,4,8,338.870,3.435,0,1.973,1.348,2.314,4.425,9.243,0.034
27,4,9,337.868,2.523,0,1.430,1.321,2.180,3.955,7.730,0.050
28,4,10,337.849,1.206,0,0.734,1.141,1.616,2.496,4.198,0.024
29,4,11,338.068,1.098,0,1.015,1.178,1.970,3.730,7.796,0.024
30,4,12,339.171,0.853,0,0.857,0.944,1.290,1.950,3.248,0.019
31,4,13,338.661,1.781,0,1.202,1.298,2.078,3.647,6.893,0.060
32,4,14,339.015,2.763,0,1.748,1.484,2.756,5.685,12.707,0.027
33,4,15,339.288,3.485,0,1.396,1.502,2.823,5.921,13.510,0.027
34,4,16,339.251,3.563,0,1.662,1.426,2.556,5.100,11.080,0.093
35,5,0,342.748,8.811,0,1.965,1.317,2.172,3.931,7.662,0.116
36,5,1,341.884,9.851,0,2.089,1.583,3.125,6.840,16.135,0.020
37,5,2,341.808,9.715,0,2.928,1.509,2.817,5.822,13.006,0.022
38,5,3,342.143,9.710,0,2.269,1.497,2.819,5.917,13.472,0.023
39,5,4,341.611,10.413,0,3.306,1.466,2.677,5.414,11.824,0.028
40,5,5,342.128,10.911,0,2.874,1.385,2.428,4.738,10.046,0.023
41,5,6,342.646,10.530,0,2.544,1.554,3.014,6.469,14.952,0.020
42,5,7,342.073,11.138,0,2.094,1.558,3.049,6.625,15.546,0.023
43,5,8,342.361,10.597,0,2.389,1.390,2.443,4.765,10.090,0.032
44,5,9,342.262,10.742,0,2.256,1.287,2.113,3.867,7.765,0.048
45,5,10,342.710,10.333,0,2.863,1.354,2.341,4.522,9.567,0.070
46,5,11,342.731,10.081,0,2.705,1.364,2.359,4.515,9.360,0.048
47,5,12,342.468,10.056,0,2.366,1.254,1.989,3.465,6.516,0.030
48,5,13,342.370,9.965,0,1.235,1.254,2.018,3.632,7.215,0.050
49,5,14,342.526,10.002,0,2.662,1.271,2.038,3.580,6.754,0.030
50,5,15,342.845,9.955,0,2.408,1.316,2.262,4.406,9.525,0.058
51,5,16,343.691,10.077,0,2.561,1.484,2.816,5.997,13.926,0.024
52,5,17,342.983,9.858,0,2.243,1.321,2.291,4.529,9.986,0.066
53,5,18,342.898,10.659,0,1.630,1.379,2.536,5.392,12.822,0.069
54,5,19,342.972,10.123,0,1.651,1.302,2.273,4.566,10.281,0.072
55,5,20,342.323,10.025,0,2.019,1.374,2.451,4.936,10.925,0.034
56,5,21,342.276,9.934,0,1.755,1.186,1.828,3.134,5.908,0.022
57,5,22,342.669,9.736,0,1.413,1.102,1.615,2.672,5.014,0.022
58,5,23,342.699,9.193,0,1.489,1.390,2.536,5.263,12.072,0.118
59,5,24,342.825,9.276,0,2.421,1.458,2.741,5.828,13.595,0.020
60,6,0,349.253,8.707,0,2.032,1.311,2.145,3.848,7.429,0.120
61,6,1,349.505,8.191,0,2.138,1.262,2.004,3.478,6.479,0.022
62,6,2,349.503,7.960,0,2.226,1.302,2.148,3.921,7.776,0.066
63,6,3,349.462,7.801,0,2.600,1.281,2.060,3.618,6.814,0.024
64,6,4,349.416,8.081,0,2.457,1.396,2.474,4.909,10.660,0.043
65,6,5,349.191,7.302,0,2.081,1.437,2.615,5.332,11.897,0.043
66,6,6,350.043,6.629,0,1.695,1.289,2.115,3.830,7.503,0.084
67,6,7,349.612,6.868,0,2.402,1.447,2.606,5.168,11.038,0.023
68,6,8,350.513,7.422,0,2.332,1.443,2.600,5.190,11.221,0.028
69,6,9,350.361,8.075,0,2.781,1.532,2.902,6.067,13.675,0.021
70,6,10,350.614,8.947,0,2.196,1.339,2.273,4.256,8.616,0.070
71,6,11,349.479,10.935,0,2.461,1.443,2.652,5.433,12.100,0.022
72,6,12,349.446,11.386,0,2.152,1.456,2.654,5.380,11.840,0.027
73,6,13,348.927,10.752,0,2.476,1.434,2.562,5.060,10.813,0.032
74,6,14,348.235,10.915,0,2.816,1.398,2.487,4.954,10.796,0.054
75,6,15,347.616,10.279,0,3.144,1.431,2.566,5.109,11.045,0.025
76,6,16,347.043,9.454,0,2.399,1.590,3.153,6.957,16.618,0.023
77,6,17,347.336,9.306,0,2.842,1.396,2.505,5.055,11.216,0.032
78,6,18,347.113,9.633,0,3.256,1.371,2.371,4.563,9.570,0.042
79,6,19,347.572,9.888,0,3.496,1.390,2.465,4.889,10.610,0.019
80,6,20,347.597,9.778,0,3.214,1.448,2.629,5.299,11.599,0.022
81,6,21,347.491,12.311,0,2.518,1.455,2.730,5.790,13.485,0.046
82,6,22,347.202,12.180,0,2.312,1.308,2.203,4.171,8.714,0.028
83,6,23,347.688,11.164,0,2.693,1.501,2.824,5.911,13.411,0.021
84,6,24,346.449,10.544,0,3.310,1.527,2.910,6.157,14.108,0.020
85,6,25,346.344,10.252,0,3.228,1.503,2.852,6.052,13.987,0.022
86,6,26,342.978,9.397,0,2.988,1.473,2.747,5.738,13.064,0.025
87,6,27,342.911,9.428,0,2.278,1.472,2.764,5.833,13.452,0.030
88,6,28,342.742,8.385,0,2.473,1.490,2.760,5.669,12.611,0.020
89,6,29,342.627,7.614,0,1.998,1.527,2.868,5.921,13.124,0.031
90,6,30,343.067,7.475,0,2.934,1.474,2.689,5.405,11.695,0.033
91,6,31,343.228,6.912,0,3.578,1.416,2.494,4.848,10.181,0.022
92,6,32,343.001,7.003,0,2.970,1.452,2.683,5.543,12.477,0.023
93,6,33,343.083,6.768,0,5.001,1.403,2.449,4.696,9.680,0.024
94,6,34,342.722,6.439,0,3.925,1.398,2.444,4.717,9.846,0.022
95,6,35,342.647,6.458,0,2.673,1.513,2.841,5.917,13.356,0.020
96,6,36,343.735,6.419,0,2.888,1.417,2.497,4.846,10.140,0.025
97,6,37,343.363,6.282,0,3.666,1.416,2.503,4.889,10.332,0.024
98,6,38,342.836,6.314,0,2.210,1.675,3.411,7.615,18.166,0.023
99,6,39,344.633,7.264,0,3.103,1.268,2.049,3.660,7.121,0.023
100,6,40,344.133,7.441,0,2.636,1.397,2.436,4.696,9.785,0.040
101,6,41,344.674,6.989,0,2.480,1.424,2.554,5.090,11.011,0.041
102,6,42,345.042,6.598,0,2.190,1.402,2.458,4.782,10.113,0.029
103,6,43,344.497,6.325,0,1.965,1.409,2.540,5.141,11.413,0.027
104,6,44,344.159,6.689,0,2.177,1.498,2.791,5.745,12.751,0.025
105,6,45,344.944,7.427,0,1.899,1.364,2.381,4.654,9.972,0.069
106,6,46,345.468,6.732,0,1.739,1.337,2.232,4.111,8.204,0.084
107,6,47,345.441,8.062,0,2.292,1.398,2.447,4.735,9.904,0.053
108,6,48,345.532,9.132,0,1.530,1.329,2.210,4.037,7.943,0.068
109,6,49,345.632,8.842,0,1.968,1.360,2.314,4.335,8.757,0.073
110,6,50,345.440,8.376,0,2.501,1.451,2.582,5.023,10.466,0.082
111,6,51,345.858,8.588,0,2.897,1.436,2.562,5.033,10.648,0.070
112,6,52,346.967,8.323,0,2.072,1.514,2.842,5.876,13.065,0.024
113,6,53,346.309,9.070,0,3.547,1.414,2.508,4.934,10.523,0.025
114,6,54,345.784,10.049,0,3.482,1.460,2.671,5.424,11.946,0.022
115,6,55,346.142,10.933,0,2.972,1.419,2.525,4.967,10.563,0.029
116,6,56,347.024,9.755,0,2.133,1.390,2.445,4.807,10.331,0.083
117,6,57,348.733,10.526,0,2.581,1.339,2.250,4.191,8.502,0.049
118,6,58,348.902,10.281,0,2.805,1.358,2.296,4.267,8.541,0.024
119,6,59,349.049,10.287,0,2.596,1.458,2.668,5.421,11.940,0.020
120,6,60,348.546,11.114,0,2.605,1.368,2.355,4.489,9.279,0.041
121,6,61,347.733,11.977,0,2.413,1.447,2.618,5.248,11.388,0.042
122,6,62,347.325,12.149,0,2.785,1.359,2.302,4.270,8.492,0.030
123,6,63,346.723,12.529,0,2.335,1.329,2.203,3.993,7.758,0.035
124,6,64,346.052,12.414,0,2.046,1.402,2.459,4.770,10.007,0.050
125,6,65,345.999,12.814,0,1.810,1.370,2.408,4.720,10.079,0.047
126,6,66,346.107,12.520,0,2.591,1.267,2.041,3.618,6.934,0.022
127,6,67,345.906,12.467,0,1.723,1.301,2.151,3.954,7.944,0.069
128,6,68,346.586,11.803,0,2.397,1.445,2.610,5.207,11.214,0.039
