Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,126.56568,42.48191,0,1.07962,1.41906,2.53134,5.00575,10.73392,0.84102
1,1,127.76859,40.72865,0,1.67244,1.49411,2.75823,5.63105,12.42698,0.50000
2,0,124.71072,56.43875,0,1.02749,1.44490,2.60160,5.17440,11.11850,0.84102
2,1,124.05527,56.42172,0,0.88911,1.57447,3.10306,6.78341,15.99709,0.50000
2,2,123.48207,56.26846,0,0.74184,1.48882,2.76399,5.68313,12.61926,0.17499
2,3,124.74844,55.54444,0,0.55944,1.53498,2.99763,6.55027,15.54637,0.37986
2,4,123.72379,57.54790,0,0.63140,1.30604,2.16761,4.01218,8.14600,0.33333
2,5,125.24118,57.97575,0,1.18886,1.52153,2.87303,5.99878,13.49865,0.52036
2,6,125.05206,57.67864,0,1.14843,1.54327,2.93277,6.14188,13.84236,0.34413
2,7,125.28553,56.46124,0,0.84104,1.39443,2.49464,5.01298,11.05859,0.33368
2,8,126.91475,55.82317,0,1.71269,1.44415,2.59528,5.14433,10.99775,0.33576
3,2,170.51416,49.42628,0,0.55174,1.43853,2.60953,5.26512,11.54498,0.20629
3,3,170.90039,49.25845,0,0.74185,1.49888,2.79410,5.78916,13.01983,0.25646
4,4,76.50970,78.10855,0,0.85505,1.69184,3.50771,7.98128,19.38650,0.33333
4,5,75.48132,78.68323,0,1.19922,1.45475,2.62022,5.22221,11.26405,0.52036
4,6,76.13519,78.60459,0,0.88655,1.53922,2.92914,6.19630,14.21576,0.34413
4,7,78.77692,79.11478,0,0.66107,1.49183,2.81888,5.91144,13.40830,0.34687
4,8,76.83950,79.21354,0,1.38878,1.44032,2.60143,5.21588,11.34962,0.33509
4,9,76.31746,80.41469,0,3.67464,1.37277,2.32649,4.30366,8.51275,0.50000
4,10,77.39617,80.75191,0,2.89106,1.46109,2.63273,5.21452,11.11143,0.50000
4,11,78.29010,80.91684,0,2.39798,1.40447,2.45295,4.72365,9.82191,0.50000
5,7,169.18907,49.53099,0,0.84975,1.55899,2.98914,6.35505,14.61370,0.34653
5,8,170.67993,49.93390,0,1.79077,1.54275,2.93865,6.16593,13.90413,0.33401
5,9,170.02936,50.26395,0,2.89955,1.48970,2.76231,5.67014,12.57665,0.50000
5,10,169.62737,50.36814,0,3.56311,1.40437,2.44119,4.65425,9.53337,0.50000
5,11,169.34586,49.63791,0,2.89381,1.35066,2.29273,4.29314,8.69829,0.50000
5,12,169.60866,49.39306,0,3.57573,1.40755,2.45281,4.69312,9.66245,0.50000
5,13,169.54739,49.47419,0,3.46858,1.43364,2.54763,4.98544,10.51695,0.50000
5,14,170.44215,50.32550,0,2.19662,1.49081,2.73181,5.49688,11.87682,0.50000
5,15,170.44603,50.28348,0,1.82045,1.41636,2.49518,4.86489,10.28412,0.50000
5,16,170.52687,51.50079,0,2.47468,1.42420,2.52402,4.93773,10.44656,0.50000
5,17,170.82285,51.19133,0,2.74978,1.42303,2.50955,4.86902,10.17583,0.50000
5,18,169.84462,50.75173,0,1.76857,1.61700,3.17869,6.86163,15.86686,0.50000
5,19,169.34358,52.47839,0,2.45372,1.38012,2.36101,4.43158,8.94240,0.50000
5,20,168.92166,52.45368,0,2.74385,1.43724,2.56911,5.05992,10.74593,0.50000
5,21,168.96503,53.23924,0,3.60307,1.42184,2.52996,4.98463,10.63818,1.00000
5,22,168.85036,52.75978,0,2.79304,1.47747,2.67954,5.33367,11.39524,1.00000
5,23,168.92453,52.05051,0,3.09139,1.46537,2.68739,5.47290,12.08718,1.00000
5,24,169.48087,50.51534,0,2.80866,1.36214,2.31688,4.34051,8.78612,0.50000
5,25,168.88823,49.84247,0,1.88944,1.44488,2.60683,5.21244,11.29534,0.50037
5,26,168.08336,49.75790,0,2.02065,1.47189,2.70469,5.51039,12.15922,0.50000
5,27,169.11049,50.63976,0,1.41060,1.52423,2.85659,5.88048,12.99442,0.50043
5,28,168.29472,50.10853,0,2.03847,1.40412,2.45434,4.72236,9.79236,1.00000
5,29,166.90109,49.42061,0,2.32286,1.40393,2.46100,4.75526,9.91204,0.50000
5,30,166.14360,49.63559,0,1.43373,1.41621,2.50808,4.92379,10.48973,0.62518
6,14,126.78445,56.79826,0,1.45172,1.48245,2.72197,5.52822,12.13399,0.50000
6,15,127.71371,56.15658,0,1.08151,1.50681,2.86524,6.06161,13.89422,0.50000
7,17,127.39033,56.48951,0,1.14202,1.34042,2.27092,4.27909,8.80044,0.50000
7,18,126.65123,55.83008,0,1.79386,1.35998,2.32357,4.38055,8.93237,0.50000
7,19,126.32290,55.98477,0,1.45374,1.49498,2.79827,5.81250,13.06850,0.50000
7,20,126.26697,56.35719,0,1.55646,1.53538,2.86141,5.83996,12.76085,0.50000
8,25,76.55580,84.63863,0,1.53174,1.40166,2.47877,4.87728,10.44879,0.50037
8,26,75.99031,85.24555,0,1.39406,1.41389,2.54514,5.11894,11.23483,0.50000
8,27,74.84512,85.38300,0,1.51984,1.41335,2.49718,4.87230,10.27480,0.50043
9,29,135.61192,45.65615,0,1.35903,1.54356,2.95405,6.23440,14.15806,0.50000
9,30,135.74170,45.41085,0,1.59059,1.55807,2.99048,6.33051,14.42229,0.33333
9,31,134.34755,44.69244,0,1.10180,1.60194,3.15629,6.87359,16.10652,0.47674
9,32,133.61113,44.77324,0,0.99291,1.33097,2.23938,4.17153,8.43564,0.37498
9,33,132.56377,44.58521,0,0.76702,1.45727,2.63993,5.29708,11.51437,0.33334
10,30,128.21773,56.22562,0,1.47667,1.40703,2.47954,4.84572,10.28615,0.62518
10,31,128.15523,57.24257,0,1.07150,1.55959,3.02999,6.50690,15.04841,0.47711
10,32,127.17354,56.70115,0,1.02512,1.48468,2.76424,5.71019,12.77272,0.33387
10,33,128.18297,55.90113,0,1.00824,1.56831,3.04303,6.50122,14.91135,0.33334
10,34,128.08167,57.59586,0,1.11323,1.49629,2.81244,5.86077,13.19045,0.50860
10,35,127.47786,56.55260,0,1.29191,1.41264,2.52173,5.01735,10.88775,0.61857
11,33,79.06599,82.64396,0,0.69037,1.26011,2.07575,3.89421,8.19304,0.33333
11,34,80.00614,83.19885,0,0.82879,1.50137,2.83102,5.91175,13.31587,0.50860
11,35,82.39416,82.18402,0,1.23334,1.46036,2.68095,5.48247,12.19378,0.61857
11,36,82.71358,83.52073,0,1.05402,1.65007,3.30841,7.27392,17.10676,0.50000
12,36,136.03514,44.68606,0,1.24859,1.45366,2.65458,5.38804,11.87659,0.50000
12,37,136.75380,43.62426,0,1.92652,1.42051,2.51050,4.88184,10.22685,0.50000
12,38,137.41275,43.68996,0,1.17534,1.50811,2.84896,5.97350,13.55609,0.39705
