Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,192.20337,3.61773,0,1.79211,1.37156,2.34542,4.41571,8.97693,0.33335
1,1,191.38741,3.67921,0,3.20770,1.37581,2.35462,4.42372,8.94415,0.33333
1,2,191.81398,3.03523,0,3.06049,1.43023,2.56248,5.09016,10.96067,0.50000
2,0,178.01373,21.11383,0,2.07874,1.47052,2.70806,5.52074,12.16408,0.38363
2,1,177.46678,20.61697,0,2.37743,1.37310,2.33870,4.36108,8.72673,0.36910
3,0,110.36863,64.82561,0,2.19675,1.43244,2.55345,5.01622,10.62565,0.38363
3,1,110.58862,65.24841,0,2.53771,1.41009,2.47638,4.80002,10.06178,0.36910
3,2,110.63783,64.80166,0,1.94837,1.43674,2.54902,4.96054,10.36274,0.50000
3,3,111.39587,65.07452,0,1.91083,1.45356,2.62192,5.22353,11.24777,0.33333
3,4,111.70219,64.83181,0,1.93906,1.46019,2.66323,5.36959,11.69303,0.50000
3,5,112.40714,64.21308,0,2.14552,1.37990,2.37197,4.47344,9.06623,0.33333
3,6,111.92651,64.66634,0,2.10276,1.45088,2.62662,5.26371,11.41481,0.50001
3,7,112.05089,65.23369,0,1.72993,1.44612,2.61380,5.23401,11.35268,0.36041
3,8,112.13790,65.34190,0,1.55169,1.42440,2.53439,4.97697,10.55245,0.60111
4,4,185.98784,22.65810,0,1.39600,1.47196,2.70621,5.51560,12.16627,0.50000
4,5,185.74646,21.68973,0,1.92943,1.57341,3.04962,6.53471,15.09621,0.33333
5,7,86.21208,59.00150,0,1.43300,1.43845,2.58189,5.13687,11.08097,0.45197
5,8,85.86482,59.89423,0,1.49247,1.41235,2.49536,4.87405,10.30114,0.59673
6,8,191.84927,3.65687,0,1.46201,1.50160,2.78975,5.73632,12.74979,0.34607
6,9,192.73341,4.51936,0,2.79535,1.59247,3.10120,6.64634,15.29992,0.50000
6,10,191.56172,3.41418,0,1.98887,1.41668,2.52113,4.98260,10.69933,0.53981
6,11,191.25874,3.51400,0,1.87009,1.32521,2.20719,4.07494,8.19846,0.50000
6,12,192.06627,1.62802,0,1.27670,1.24729,1.95962,3.38975,6.35594,0.33357
7,12,112.02786,66.46255,0,1.35393,1.48174,2.75310,5.67844,12.68205,0.33339
7,13,112.46429,66.83800,0,1.78219,1.42370,2.52360,4.91884,10.31053,0.54643
7,14,113.02829,66.46922,0,2.01242,1.44345,2.60803,5.22744,11.36244,0.50002
7,15,114.22292,65.55373,0,2.20268,1.43591,2.56527,5.05277,10.73266,0.50048
7,16,113.87854,65.66076,0,1.86866,1.46736,2.67033,5.34852,11.52331,0.50000
7,17,112.54131,64.38615,0,1.86821,1.38762,2.37486,4.44360,8.90550,0.50002
7,18,113.47421,64.38582,0,1.59524,1.40810,2.46632,4.75797,9.90264,0.50000
7,19,113.92002,64.58653,0,1.68822,1.45218,2.63116,5.26680,11.38167,0.50000
8,13,194.35680,9.90109,0,1.83312,1.36259,2.31162,4.31943,8.71480,0.54643
8,14,194.13678,8.80992,0,2.40147,1.37832,2.37859,4.54426,9.41829,0.50002
8,15,193.57956,6.97367,0,2.46673,1.51115,2.82853,5.84985,13.04861,0.50048
8,16,196.24373,7.21982,0,1.71316,1.32761,2.19022,3.93399,7.53540,0.50000
8,17,196.13135,6.45337,0,2.30892,1.33984,2.28378,4.34228,9.03040,0.50002
8,18,196.74808,7.59089,0,2.63817,1.30928,2.14819,3.86263,7.46749,0.50000
8,19,197.73422,6.87877,0,2.76461,1.43244,2.55692,5.03967,10.72523,0.50000
8,20,198.39120,6.64814,0,4.77286,1.20344,1.81941,3.01321,5.39900,1.00000
9,21,193.90646,0.99738,0,0.68971,1.07729,1.61115,2.65722,4.75146,0.25000
9,22,195.25967,5.91871,0,1.71886,1.47042,2.68411,5.40415,11.72577,0.46219
10,21,173.75540,23.62359,0,1.40585,1.41766,2.50538,4.89158,10.33382,0.42314
10,22,177.31528,24.59781,0,1.88473,1.51110,2.84875,5.97939,13.63225,0.27010
10,23,178.46979,22.97224,0,1.46627,1.46103,2.66606,5.38554,11.76777,0.33377
11,21,114.90292,65.27784,0,1.72866,1.41837,2.51441,4.92998,10.46409,0.25422
11,22,114.59772,65.26468,0,2.09136,1.42444,2.51842,4.89404,10.23180,0.25031
11,23,113.90668,66.00010,0,2.22265,1.49044,2.77043,5.70944,12.73788,0.33333
11,24,112.84852,66.30361,0,2.01541,1.43491,2.57334,5.11422,11.01787,0.33335
11,25,112.45636,64.58899,0,1.92312,1.42167,2.50915,4.87604,10.21875,0.33791
12,24,96.06943,112.93098,0,1.41069,1.43823,2.60435,5.23827,11.42613,0.41996
12,25,96.33516,113.41787,0,1.82666,1.49825,2.78566,5.72691,12.72046,0.33791
13,26,150.63991,49.10323,0,3.19493,1.40559,2.46378,4.77088,9.99437,1.00000
13,27,150.62277,49.56850,0,2.08511,1.38644,2.39102,4.53241,9.25567,0.50014
14,27,112.90791,64.12917,0,1.95918,1.49217,2.77504,5.70856,12.68624,0.50014
14,28,113.77344,63.52466,0,2.87068,1.39125,2.41808,4.64015,9.63240,1.00000
14,29,113.65424,64.19883,0,2.10359,1.41180,2.48553,4.82879,10.13892,0.33474
14,30,114.00586,64.49117,0,2.19465,1.42796,2.54514,5.01692,10.69936,0.50000
14,31,114.23731,64.51324,0,1.78530,1.45407,2.63251,5.26339,11.36486,0.50000
14,32,114.51414,64.25114,0,2.24081,1.44610,2.61004,5.20337,11.20214,0.50006
14,33,115.39264,63.55537,0,2.24100,1.40731,2.46004,4.71811,9.71928,0.50001
14,34,114.72867,64.05579,0,2.75955,1.41490,2.50195,4.89864,10.39894,0.50000
14,35,113.91048,63.35548,0,2.85323,1.47478,2.70252,5.47813,12.00729,0.50000
14,36,113.24757,63.22497,0,2.75579,1.41600,2.49026,4.83065,10.12597,0.50000
14,37,113.19336,64.40559,0,2.60037,1.40819,2.47058,4.78315,10.00817,0.50000
14,38,113.12633,65.35601,0,1.99920,1.40923,2.47854,4.81610,10.12029,0.50000
14,39,113.89133,65.87145,0,2.36590,1.50873,2.81586,5.79307,12.83110,1.00000
14,40,113.74779,65.77468,0,1.87144,1.45394,2.61532,5.17847,11.04455,1.00000
14,41,114.72517,65.26891,0,5.57956,1.37328,2.34915,4.41812,8.95548,1.00000
14,42,115.40141,65.01754,0,3.85843,1.47112,2.69027,5.44032,11.89107,1.00000
14,43,114.81414,66.04114,0,3.60248,1.44221,2.58658,5.12560,10.97861,1.00000
14,44,114.84550,65.60409,0,2.64873,1.49703,2.76251,5.61321,12.27660,1.00000
14,45,114.15906,66.36998,0,1.97354,1.52266,2.87619,6.01479,13.58634,1.00000
15,29,99.60528,117.51328,0,1.77311,1.40897,2.47469,4.79442,10.03592,0.33474
15,30,100.71861,117.38712,0,1.56299,1.38957,2.40094,4.55577,9.29528,0.50000
16,31,174.34831,23.84083,0,2.41056,1.58696,3.07610,6.54942,14.94900,0.50000
16,32,173.80795,22.88800,0,2.59724,1.51471,2.84473,5.91299,13.27867,0.50006
16,33,173.83302,21.76663,0,2.58872,1.50014,2.77885,5.67061,12.45777,0.50001
16,34,173.48288,24.22295,0,2.28520,1.56318,3.01630,6.42439,14.73645,0.50000
17,35,188.77948,1.04767,0,1.32196,1.07647,1.62941,2.72944,4.96859,0.50000
17,36,189.87404,1.42237,0,2.58655,1.21949,1.85379,3.09495,5.61037,0.50000
17,37,190.74361,1.31461,0,1.67220,1.15649,1.66404,2.61469,4.46441,0.50000
17,38,189.23090,1.31658,0,1.05507,1.37486,2.38983,4.71633,10.35391,0.50000
18,46,100.54108,114.93104,0,0.87562,1.40159,2.47123,4.83121,10.24177,0.46773
18,47,99.91405,116.34213,0,1.65212,1.37345,2.36594,4.50352,9.28049,0.50000
19,48,101.96152,122.64537,0,1.69550,1.39889,2.44816,4.73700,9.92228,0.34477
19,49,102.87837,123.06775,0,2.75401,1.43048,2.56571,5.09962,10.98483,0.50004
19,50,103.48775,124.41463,0,2.17904,1.42595,2.52383,4.92348,10.37318,0.50000
19,51,103.87471,124.42069,0,1.67701,1.44159,2.59522,5.16723,11.12661,0.49401
19,52,103.80106,123.59205,0,2.37988,1.43862,2.57346,5.08263,10.84816,0.50000
19,53,103.36192,123.37907,0,2.85788,1.37531,2.34644,4.38602,8.80354,1.00000
19,54,102.39146,123.55514,0,1.88006,1.35331,2.27078,4.16537,8.18819,0.33333
20,51,185.76048,0.81562,0,0.76800,1.11923,1.81880,3.39347,7.13118,0.33333
20,52,184.40137,1.30159,0,1.12964,1.14693,1.65720,2.63913,4.62738,0.50000
21,55,96.05357,106.74026,0,1.66887,1.47456,2.69306,5.40926,11.67688,0.33335
21,56,96.93207,108.43353,0,4.07163,1.44529,2.59899,5.16536,11.09591,0.50000
21,57,97.85938,109.13067,0,4.65388,1.45442,2.63275,5.26871,11.39630,0.50000
21,58,99.77361,110.50422,0,4.28559,1.44253,2.58632,5.12135,10.95903,0.50000
21,59,99.96954,111.69355,0,3.78353,1.45066,2.61555,5.20771,11.19713,1.00000
22,56,191.84294,16.22996,0,3.44242,1.44745,2.59739,5.14012,10.97523,0.50000
22,57,191.77615,16.08784,0,3.08139,1.50249,2.80198,5.77949,12.87512,0.50000
22,58,192.47821,15.58976,0,2.42194,1.41972,2.50268,4.86159,10.19439,0.50000
23,60,190.91664,15.46876,0,2.16471,1.44692,2.61140,5.20264,11.18387,0.50000
23,61,190.49574,14.48726,0,2.36358,1.41028,2.45885,4.70568,9.68046,0.33345
23,62,190.50574,13.91549,0,2.81691,1.43991,2.57687,5.09668,10.90403,0.50000
23,63,193.38528,14.69700,0,1.76208,1.45181,2.61878,5.21593,11.22695,0.33333
23,64,193.75195,15.21960,0,1.95835,1.32951,2.22691,4.10834,8.18302,0.33338
24,61,101.27819,111.65796,0,1.96872,1.41895,2.51760,4.93464,10.46089,0.34911
24,62,101.92212,111.82684,0,2.10216,1.44571,2.61808,5.24968,11.38594,0.50000
24,63,102.47497,112.71436,0,2.22493,1.35968,2.32743,4.41728,9.12019,0.33333
25,63,198.42624,6.04846,0,1.13582,1.30212,2.14368,3.96531,8.11047,0.33333
25,64,198.33690,6.91532,0,1.55930,1.28800,2.09045,3.77932,7.49163,0.33338
25,65,197.41669,7.29222,0,1.15890,1.35061,2.28276,4.25890,8.60305,0.50000
25,66,197.98944,6.92276,0,2.04115,1.41572,2.51014,4.91658,10.39466,0.33895
25,67,198.75645,8.00309,0,1.71652,1.22426,1.88571,3.22435,6.06297,0.50000
25,68,198.35902,8.14415,0,2.21253,1.24390,1.94354,3.35781,6.32947,0.50000
26,64,186.64529,0.87136,0,0.78926,0.92880,1.21773,1.73639,2.69392,0.33333
26,65,188.39417,0.95276,0,2.56123,1.00020,1.41492,2.20588,3.75328,0.50000
26,66,188.39117,0.76560,0,0.61341,0.93352,1.25607,1.85215,2.97809,0.33333
27,67,191.52417,15.66526,0,2.21550,1.44301,2.57061,5.02745,10.56466,0.50000
27,68,192.84213,14.16125,0,2.74314,1.45432,2.61804,5.19714,11.13420,0.50000
27,69,192.23383,13.51387,0,2.36745,1.36078,2.31025,4.31229,8.67793,0.71588
27,70,190.76932,13.01729,0,2.31126,1.44344,2.60038,5.19546,11.25764,0.33941
27,71,188.75523,13.57919,0,2.81177,1.46847,2.65873,5.29137,11.32382,0.50000
28,69,111.68308,66.54530,0,2.48682,1.34408,2.25977,4.17832,8.33496,0.71588
28,70,110.79565,65.56956,0,2.03615,1.42496,2.53346,4.96724,10.50849,0.33939
29,70,102.16032,109.76250,0,2.74502,1.43438,2.55669,5.01544,10.59616,0.33336
29,71,102.26295,110.17419,0,4.26174,1.45973,2.63941,5.25900,11.29416,0.50000
29,72,101.03812,111.23849,0,4.82743,1.45567,2.63238,5.25875,11.35041,1.00000
29,73,102.13802,111.62576,0,3.48900,1.48031,2.70176,5.42386,11.70919,0.33333
29,74,102.65007,113.45496,0,2.60894,1.38372,2.36987,4.43803,8.90259,0.50000
29,75,101.80410,113.77373,0,3.68833,1.41793,2.50105,4.86442,10.21506,1.00000
29,76,102.63514,113.85724,0,2.20483,1.48062,2.70808,5.45480,11.83388,0.33335
30,73,187.47014,11.41870,0,2.54713,1.51665,2.83404,5.83772,12.94883,0.33333
30,74,188.49182,11.40012,0,3.04098,1.56414,2.98743,6.27014,14.13050,0.50000
31,76,184.04189,0.93839,0,0.62137,0.96406,1.38735,2.21311,3.85949,0.33333
31,77,184.58984,0.89803,0,0.73079,0.97312,1.37513,2.13767,3.61492,0.25000
32,76,144.65611,59.33207,0,1.96934,1.36902,2.32475,4.31890,8.59743,0.33335
32,77,144.46309,59.58048,0,1.72291,1.37764,2.35791,4.43709,9.00072,0.25506
33,77,155.38171,51.46316,0,1.50631,1.42824,2.54001,4.97394,10.49397,0.43919
33,78,155.63863,52.25594,0,2.57534,1.41401,2.48183,4.79135,9.96019,0.50077
34,78,187.56288,14.84765,0,2.88031,1.35668,2.29063,4.24948,8.49533,0.50077
34,79,186.75153,13.51107,0,4.71717,1.38947,2.39696,4.53596,9.22537,1.00000
34,80,187.81448,15.22211,0,3.74760,1.40711,2.47650,4.81991,10.15591,1.00000
34,81,188.07153,15.42384,0,4.54618,1.44124,2.57061,5.04790,10.68117,1.00000
34,82,187.63574,13.44029,0,6.34050,1.38038,2.36306,4.43395,8.93694,1.00000
34,83,187.92427,12.40746,0,5.65054,1.42317,2.51524,4.89336,10.25466,1.00000
34,84,188.24100,10.15040,0,3.68583,1.45504,2.62637,5.22142,11.18076,1.00000
34,85,186.90091,8.88337,0,6.18857,1.45426,2.62440,5.22833,11.24857,1.00000
34,86,186.44884,9.39904,0,6.31522,1.41667,2.48089,4.77360,9.89063,1.00000
34,87,184.04796,7.51002,0,3.97142,1.50064,2.79329,5.74590,12.75968,0.33333
34,88,184.37419,8.32799,0,4.23498,1.45757,2.63604,5.26013,11.32804,0.33333
34,89,183.26241,10.21127,0,4.39062,1.51268,2.83583,5.87521,13.13578,0.50000
34,90,185.30539,9.15368,0,4.65338,1.43357,2.54806,4.98640,10.51620,0.50000
34,91,184.40346,9.75349,0,4.76439,1.44783,2.59544,5.12048,10.88255,1.00000
34,92,185.00377,9.09904,0,3.82743,1.53508,2.91462,6.11864,13.85601,0.50000
35,87,155.63402,52.34882,0,2.51373,1.37726,2.36192,4.44738,9.00661,0.35231
35,88,155.67577,52.24707,0,2.67582,1.40816,2.47282,4.78591,9.99583,0.33516
36,88,112.16693,63.01202,0,2.36763,1.42836,2.56873,5.13071,11.12929,0.33516
36,89,113.60645,62.61005,0,2.58578,1.37530,2.34838,4.38854,8.79232,0.50000
36,90,113.58218,62.15534,0,3.10664,1.36924,2.34589,4.43349,9.05996,0.50000
37,92,199.03603,3.28388,0,1.12746,0.99096,1.40503,2.20163,3.77353,0.50000
37,93,198.99808,4.82416,0,1.09979,1.08207,1.62724,2.71055,4.92020,0.25000
37,94,199.03595,7.31036,0,1.25835,1.15788,1.88599,3.48400,7.16189,0.33333
38,93,111.20324,61.42454,0,1.43215,1.38503,2.38647,4.52706,9.26781,0.25245
38,94,111.63310,62.06953,0,1.64635,1.44333,2.60086,5.19420,11.24722,0.35276
38,95,111.53426,62.31518,0,1.79701,1.39893,2.43552,4.67139,9.67250,0.38795
38,96,111.82739,62.85866,0,2.31426,1.41961,2.50903,4.88840,10.27544,0.50000
