Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,118.82867,77.22125,0,2.02272,1.40811,2.47190,4.78853,10.02117,0.50001
1,1,118.77676,77.80534,0,1.55295,1.39076,2.38863,4.48597,9.02085,0.25098
1,2,118.87740,78.16216,0,1.27366,1.42973,2.56325,5.09632,10.98511,0.25112
1,3,118.94925,78.54105,0,1.22687,1.43049,2.54398,4.98028,10.49875,0.31822
2,0,193.44745,140.58917,0,2.47905,1.38404,2.39071,4.56368,9.44196,0.50001
2,1,193.41690,141.45786,0,1.33438,1.29385,2.09187,3.70288,7.04267,0.25145
3,1,198.74934,144.02536,0,1.26478,1.18519,1.76934,2.91712,5.27486,0.25108
3,2,198.52946,143.94022,0,1.35118,1.19672,1.80250,2.97661,5.32434,0.25002
3,3,198.83713,143.33693,0,0.61071,1.13751,1.64400,2.66516,4.87082,0.16667
4,1,42.98989,145.62166,0,1.22106,1.40334,2.47510,4.84058,10.27728,0.25078
4,2,43.26617,145.58182,0,1.64886,1.37444,2.34094,4.35070,8.63942,0.25016
4,3,43.52477,145.43016,0,1.54795,1.39834,2.42144,4.59218,9.34298,0.16720
4,4,43.77097,145.23613,0,1.46401,1.36743,2.33816,4.40660,8.97294,0.23766
4,5,44.21191,140.28061,0,2.55028,1.49306,2.75310,5.60981,12.34692,0.25000
4,6,43.82871,140.25806,0,2.68259,1.42606,2.54392,5.03015,10.78854,0.50000
4,7,42.85535,139.71661,0,2.32153,1.38509,2.38853,4.53335,9.27744,0.33333
4,8,42.04786,139.44353,0,2.04178,1.44673,2.60883,5.20595,11.24689,0.33342
4,9,41.48512,140.54114,0,1.90519,1.37376,2.33726,4.34270,8.63266,0.25000
4,10,41.45794,140.56860,0,1.45276,1.37354,2.33766,4.35839,8.72795,0.25271
4,11,42.52958,140.43568,0,2.38853,1.39019,2.39271,4.51217,9.13630,0.25000
4,12,42.84547,139.47343,0,2.31154,1.48012,2.71478,5.49801,12.01979,0.33754
4,13,43.88136,139.18040,0,2.80806,1.45055,2.61884,5.22351,11.25434,0.56613
4,14,43.66655,138.65794,0,2.30255,1.36634,2.31303,4.28345,8.50486,0.25266
5,2,30.68553,81.21681,0,1.27751,1.33327,2.23378,4.13921,8.33063,0.25126
5,3,28.96544,80.65366,0,1.18601,1.44176,2.58745,5.12724,10.97392,0.32562
5,4,29.08457,81.09385,0,1.23701,1.47870,2.74551,5.65771,12.62652,0.20916
5,5,30.07905,79.85793,0,1.34227,1.46201,2.65895,5.35682,11.68288,0.48541
6,4,47.36166,27.71629,0,1.25390,1.39390,2.41645,4.61570,9.52205,0.48942
6,5,46.38373,27.05025,0,1.33423,1.47068,2.69401,5.47003,12.02768,0.48474
