Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,128.96599,29.06023,0,3.20235,1.42961,2.55309,5.04167,10.76647,0.33333
1,1,127.51032,29.44934,0,3.42544,1.37818,2.35604,4.41111,8.86449,0.41919
1,2,127.37495,29.54871,0,3.19679,1.38772,2.38530,4.48887,9.06176,0.33885
1,3,129.61867,31.46090,0,3.46549,1.49207,2.74623,5.56606,12.14513,0.55032
1,4,130.30675,32.12023,0,2.83382,1.47721,2.70378,5.46008,11.89168,0.33996
1,5,129.88443,32.17335,0,3.86206,1.50695,2.80156,5.74096,12.67053,0.25000
1,6,129.76964,31.91473,0,3.10721,1.49692,2.77842,5.69921,12.61893,0.35254
1,7,129.33131,31.79195,0,3.03910,1.42328,2.53003,4.96970,10.55677,0.25006
1,8,129.06761,31.84819,0,3.33488,1.49241,2.75836,5.62918,12.39049,0.33333
2,0,1.16122,129.05266,0,1.90747,1.17439,1.72257,2.76968,4.84456,0.33333
2,1,1.04744,128.65962,0,1.57985,1.01857,1.52093,2.59368,5.01185,0.33333
3,0,125.35239,148.25659,0,4.61164,1.41596,2.48748,4.80664,10.00699,0.33333
3,1,126.18962,148.33531,0,3.43340,1.42564,2.52056,4.90395,10.28066,0.41919
3,2,124.92458,147.36813,0,3.09673,1.46286,2.65364,5.30959,11.45917,0.34504
3,3,123.94225,147.20222,0,3.51971,1.46500,2.67109,5.38136,11.70845,0.55032
3,4,124.69607,146.25218,0,3.37096,1.42914,2.54017,4.97679,10.51750,0.33911
4,3,26.23715,92.83715,0,2.98245,1.43540,2.56991,5.08256,10.86013,0.33333
4,4,26.30756,92.33408,0,3.10886,1.46736,2.65163,5.26070,11.20768,0.34573
4,5,25.71950,92.43182,0,2.81866,1.43936,2.56699,5.04026,10.66536,0.26299
5,5,77.48249,129.56595,0,2.94341,1.38127,2.35821,4.39976,8.79064,0.26299
5,6,76.49274,130.25703,0,2.42244,1.45589,2.63479,5.27300,11.42138,0.25238
6,6,11.29733,132.64041,0,2.35724,1.37151,2.33679,4.35964,8.72607,0.25238
6,7,12.37082,133.25551,0,2.64011,1.40000,2.43273,4.64215,9.52802,0.25487
7,6,126.09129,145.67905,0,2.99450,1.51844,2.84999,5.89245,13.10537,0.35254
7,7,125.38446,146.23964,0,3.49710,1.45854,2.63332,5.23239,11.19675,0.25000
7,8,124.16048,146.14044,0,4.25216,1.52490,2.85950,5.90782,13.13948,0.33334
7,9,124.61043,146.21617,0,4.48760,1.50783,2.80121,5.73044,12.61812,0.50000
7,10,124.50188,147.33780,0,3.52213,1.45199,2.62789,5.25095,11.32327,0.50000
8,7,165.02492,80.96116,0,2.55028,1.46955,2.69902,5.49728,12.12475,0.25482
8,8,164.56084,82.54721,0,4.50538,1.41142,2.47200,4.75769,9.85874,0.33334
8,9,165.32635,83.46538,0,4.28795,1.37515,2.34521,4.38178,8.79185,0.50000
8,10,165.70714,82.38662,0,5.44384,1.37317,2.33898,4.36246,8.73010,0.50000
8,11,166.25438,81.91523,0,3.59956,1.40640,2.46798,4.78115,10.01131,0.33333
8,12,166.01447,82.25805,0,3.08040,1.44744,2.61645,5.23155,11.30914,0.25047
9,11,51.75785,100.25858,0,2.73880,1.41158,2.48110,4.80999,10.07254,0.44030
9,12,52.71878,100.43478,0,3.39196,1.40759,2.44406,4.64486,9.46279,0.25044
9,13,52.78373,100.11125,0,3.37682,1.42185,2.52453,4.96068,10.55950,0.33333
10,12,124.09993,147.20212,0,4.37484,1.51696,2.82906,5.80743,12.82442,0.25000
10,13,124.20981,147.63467,0,5.35443,1.48413,2.71339,5.45980,11.82731,0.33333
10,14,124.90952,147.21103,0,4.05293,1.48269,2.74509,5.63254,12.50237,0.76276
10,15,125.60447,147.41841,0,3.54569,1.59157,3.10349,6.66029,15.34622,0.33333
10,16,124.86924,150.06256,0,4.36806,1.44331,2.60385,5.19667,11.21498,0.50000
10,17,124.88918,150.73351,0,4.61566,1.43043,2.53790,4.95856,10.43869,0.33333
10,18,126.53864,152.01279,0,2.13810,1.38867,2.42478,4.69873,9.89930,0.25053
11,13,13.75379,132.74689,0,4.78111,1.58604,3.07965,6.57616,15.06920,0.33333
11,14,14.17588,132.51862,0,3.96571,1.50981,2.81761,5.80592,12.90248,0.76276
12,15,53.05159,99.64559,0,2.97276,1.42493,2.52643,4.93468,10.38795,0.33333
12,16,52.72396,100.33810,0,3.27987,1.42894,2.53596,4.95730,10.44823,0.50000
13,17,165.35471,83.85789,0,3.51688,1.42393,2.52630,4.94714,10.46293,0.33696
13,18,166.13370,83.89442,0,3.41232,1.42020,2.51610,4.92423,10.41858,0.25000
13,19,167.12729,84.00484,0,2.66839,1.43951,2.59386,5.17131,11.15088,0.45311
13,20,166.50504,84.14458,0,2.90328,1.43320,2.54335,4.96368,10.42680,0.39012
13,21,166.41252,84.72327,0,2.94128,1.43639,2.55251,4.98643,10.48262,0.38735
13,22,168.78438,85.38425,0,3.89224,1.37229,2.34767,4.41908,8.97259,0.33333
13,23,170.14694,85.29649,0,4.04823,1.38146,2.38362,4.53096,9.29838,0.33333
13,24,169.45065,85.23636,0,3.91142,1.42294,2.50281,4.82946,10.01190,0.25110
13,25,168.25084,85.50169,0,3.38247,1.39867,2.41949,4.58637,9.32980,0.33864
14,17,14.09272,132.49886,0,3.51061,1.51475,2.82693,5.80920,12.84430,0.33696
14,18,14.62970,133.61723,0,3.31759,1.63235,3.23719,7.03684,16.36008,0.25000
14,19,11.67748,137.09503,0,2.79311,1.50762,2.81951,5.82440,12.97241,0.26480
14,20,11.33614,137.69934,0,3.72257,1.40364,2.45370,4.72320,9.80235,0.25000
15,18,52.89936,100.73150,0,2.48266,1.41225,2.49117,4.85771,10.25313,0.25053
15,19,52.85593,100.77983,0,3.31995,1.44281,2.58143,5.09242,10.84133,0.25000
15,20,53.49975,100.56019,0,2.76611,1.43328,2.52937,4.89067,10.14643,0.34849
15,21,53.32257,101.13679,0,3.01345,1.42620,2.53379,4.97272,10.55233,0.35855
16,20,126.60941,36.38234,0,3.07189,1.40860,2.46244,4.72712,9.76034,0.29535
16,21,126.26562,36.23233,0,2.58758,1.40110,2.44075,4.67456,9.64096,0.22607
16,22,126.24150,36.46838,0,2.18247,1.38742,2.40162,4.57753,9.41251,0.33333
17,23,15.89163,132.12627,0,2.85047,1.42705,2.55324,5.06056,10.86689,0.33333
17,24,15.52567,131.55946,0,3.65711,1.36119,2.29344,4.21796,8.29705,0.25167
18,24,127.79353,35.28654,0,3.34856,1.40763,2.45623,4.71074,9.72426,0.25057
18,25,127.82335,35.28339,0,3.11644,1.42713,2.52918,4.93937,10.40724,0.33880
18,26,127.81871,34.76154,0,3.07540,1.37787,2.36798,4.48034,9.14478,0.33333
18,27,128.60719,34.79050,0,3.07521,1.39877,2.42298,4.60057,9.37791,0.25000
18,28,129.53024,35.03656,0,2.69077,1.41715,2.50925,4.91644,10.43280,0.26150
18,29,129.93546,34.29551,0,2.91975,1.45647,2.63500,5.26127,11.33809,0.20797
19,24,66.47817,120.50639,0,3.53674,1.56497,3.02809,6.47854,14.94239,0.25000
19,25,66.72848,119.35417,0,3.08064,1.53938,2.91842,6.10544,13.76362,0.33349
19,26,66.19321,118.94660,0,2.95017,1.52141,2.88459,6.05828,13.73922,0.33333
19,27,65.51105,120.44751,0,3.58518,1.52201,2.86616,5.96678,13.40693,0.25000
19,28,65.60561,119.56477,0,3.09096,1.53098,2.90749,6.11651,13.90603,0.33274
19,29,66.23595,118.50750,0,3.07584,1.53256,2.91505,6.13086,13.90105,0.20117
19,30,66.37276,119.13719,0,2.80179,1.52535,2.88651,6.04458,13.66248,0.25111
19,31,66.13483,119.44641,0,2.73608,1.43108,2.54563,4.99380,10.57215,0.42550
20,26,131.71156,149.58574,0,2.20067,1.35601,2.27883,4.18634,8.23716,0.33333
20,27,131.28322,150.10425,0,2.27443,1.40869,2.47291,4.79107,10.03560,0.25000
21,28,181.47566,191.08742,0,2.97784,1.50699,2.81096,5.78277,12.81167,0.33279
21,29,181.68600,191.68906,0,3.54713,1.48348,2.71486,5.46216,11.80897,0.28983
22,29,51.65955,100.70634,0,2.77444,1.39766,2.41934,4.58867,9.34088,0.20680
22,30,51.85229,101.75987,0,2.54270,1.47457,2.68289,5.37758,11.61753,0.29176
22,31,52.77402,102.49462,0,3.42030,1.44940,2.59966,5.13374,10.92487,0.25018
23,29,11.67719,138.84633,0,3.56346,1.51683,2.84032,5.86309,13.03183,0.28983
23,30,11.77936,138.16795,0,3.71014,1.51871,2.86182,5.95880,13.37815,0.25000
24,30,167.91177,82.61346,0,2.59422,1.41536,2.49940,4.86753,10.23237,0.29068
24,31,167.79460,82.67278,0,2.72880,1.40611,2.46183,4.74982,9.89039,0.42550
25,31,125.40387,154.93962,0,3.70664,1.51937,2.85009,5.90126,13.16794,0.25018
25,32,125.33779,155.64188,0,6.10893,1.46196,2.65732,5.33692,11.57944,0.33333
25,33,124.84351,155.74345,0,6.75048,1.48864,2.74711,5.59825,12.30552,0.33333
25,34,124.88020,155.79619,0,7.00916,1.49162,2.76127,5.64616,12.45219,0.50000
25,35,125.72535,155.23425,0,5.33738,1.49122,2.76479,5.67088,12.56450,0.50000
25,36,125.12116,154.69383,0,5.21583,1.45813,2.63218,5.23744,11.23718,0.50000
25,37,125.14015,155.31012,0,4.04209,1.53219,2.89136,6.01087,13.44163,0.33333
25,38,123.42545,153.52049,0,3.63929,1.50595,2.79892,5.72984,12.62077,0.33333
25,39,123.42048,153.43340,0,3.56225,1.49668,2.77366,5.68139,12.56227,0.33797
25,40,123.53360,152.88539,0,5.92560,1.42364,2.52201,4.92690,10.38801,0.33333
25,41,123.68799,151.86604,0,4.07747,1.50383,2.79605,5.73203,12.65777,0.33333
25,42,124.20534,151.59293,0,2.81195,1.48230,2.72935,5.55363,12.20016,0.50000
25,43,124.21867,150.84419,0,3.43279,1.56212,3.01039,6.40349,14.66223,0.33333
26,33,168.73802,83.51471,0,3.48028,1.41950,2.50542,4.87131,10.21596,0.33362
26,34,168.41344,83.13951,0,3.44940,1.36534,2.32421,4.35312,8.79363,0.50000
26,35,167.36554,83.20087,0,2.79380,1.43722,2.55770,5.01651,10.61941,0.50000
27,36,9.34049,129.87010,0,3.80191,1.42151,2.50117,4.83039,10.02265,0.50000
27,37,9.20248,130.07315,0,2.98641,1.45513,2.63882,5.28540,11.42654,0.33333
27,38,8.64729,131.00920,0,2.89575,1.48590,2.76159,5.69958,12.74884,0.33333
28,37,165.86845,85.44735,0,3.65863,1.40420,2.45294,4.71125,9.74009,0.33333
28,38,165.33781,85.28877,0,4.13246,1.37699,2.35286,4.40411,8.84660,0.33333
28,39,165.84465,84.84821,0,3.45001,1.41922,2.50366,4.86606,10.20019,0.33797
28,40,166.32661,85.30074,0,3.05154,1.37237,2.33877,4.37084,8.78228,0.33333
29,40,10.16948,130.51822,0,3.28924,1.52723,2.87744,5.96506,13.26889,0.33333
29,41,10.49735,129.98946,0,3.01165,1.48198,2.74983,5.65793,12.59367,0.33434
29,42,10.49270,130.52974,0,3.55143,1.46425,2.66680,5.35614,11.58728,0.50000
29,43,10.29737,131.24724,0,2.49977,1.55306,2.99109,6.36905,14.60504,0.33333
29,44,9.25641,130.03554,0,2.75880,1.44739,2.61872,5.24984,11.39874,0.37575
29,45,9.87038,130.77849,0,3.37686,1.47116,2.68523,5.41078,11.76440,0.33333
30,44,110.72294,127.39435,0,1.98784,1.37274,2.33937,4.37457,8.79827,0.33333
30,45,111.45294,127.58886,0,1.87573,1.35880,2.30488,4.29647,8.62714,0.33333
31,44,186.52281,196.10739,0,2.62931,1.49230,2.77514,5.72011,12.75796,0.37575
31,45,185.51439,196.49449,0,2.67196,1.42841,2.53910,4.98141,10.55740,0.33333
31,46,185.34438,196.65268,0,2.42762,1.36960,2.33566,4.37392,8.81496,0.33349
32,47,10.03650,129.83037,0,3.81056,1.45140,2.61865,5.21521,11.21033,0.50418
32,48,9.25966,131.16936,0,2.20735,1.42102,2.53405,5.00013,10.67617,0.27779
33,47,119.80263,137.67018,0,3.90577,1.53868,2.91298,6.07373,13.61845,0.50418
33,48,120.90950,137.63916,0,2.58953,1.52695,2.87442,5.96747,13.33665,0.25250
34,48,186.66187,196.69768,0,2.34522,1.47310,2.69421,5.44123,11.86180,0.28080
34,49,187.11911,197.88268,0,3.56009,1.45025,2.59353,5.07981,10.65921,0.33333
34,50,187.35963,198.29144,0,3.22197,1.27635,2.04528,3.63077,7.03448,0.33333
34,51,187.88434,198.29443,0,2.77776,1.32792,2.21519,4.11290,8.34070,0.50000
34,52,188.10373,197.61589,0,3.55497,1.42900,2.52979,4.92101,10.29575,0.50000
34,53,188.11996,198.16206,0,3.07723,1.35257,2.30915,4.40386,9.20215,0.25000
34,54,189.51685,197.15585,0,3.66979,1.50353,2.79681,5.74215,12.71138,0.37247
34,55,190.74557,197.03441,0,2.87908,1.55542,2.99156,6.34829,14.48960,0.25011
34,56,190.48311,197.48294,0,2.93858,1.49333,2.77418,5.70506,12.68367,0.33334
35,49,51.80085,127.14191,0,2.20691,1.44210,2.57657,5.06415,10.71406,0.65928
35,50,52.36261,128.41905,0,2.42694,1.43524,2.55001,4.98343,10.48905,0.33333
36,50,120.38865,137.35844,0,3.07554,1.53035,2.91025,6.13956,14.00588,0.33333
36,51,119.61961,136.94630,0,4.40545,1.50765,2.81206,5.78731,12.83549,0.50000
36,52,119.78867,137.77864,0,4.02353,1.51426,2.84584,5.91434,13.26116,0.50000
36,53,120.32235,138.44067,0,2.56520,1.57450,3.06710,6.60881,15.34804,0.25850
36,54,120.16562,138.76277,0,3.79786,1.46135,2.63421,5.21906,11.11873,0.37247
36,55,119.20570,139.35831,0,3.74110,1.45844,2.63093,5.22708,11.18941,0.25000
36,56,118.70132,138.75824,0,3.60124,1.52672,2.87191,5.94788,13.24275,0.33333
36,57,119.55891,137.65869,0,2.90292,1.54064,2.93472,6.17403,13.99543,0.25000
36,58,119.30937,136.84541,0,2.97208,1.52134,2.85389,5.90407,13.15347,0.33333
36,59,119.30719,136.57939,0,3.68738,1.49898,2.77980,5.69420,12.58694,0.33333
36,60,119.13161,136.35313,0,3.52515,1.45930,2.63553,5.24459,11.24724,0.33344
36,61,119.32363,136.31590,0,4.07979,1.45219,2.62199,5.23112,11.27734,0.50175
37,53,128.51613,145.53212,0,2.43212,1.51516,2.84368,5.89491,13.17385,0.25850
37,54,128.38672,145.09578,0,2.84248,1.56171,3.00953,6.40125,14.65586,0.33333
37,55,126.45200,145.25847,0,3.27123,1.56948,3.03104,6.45975,14.81865,0.25011
37,56,124.85488,146.37599,0,2.47268,1.46851,2.70316,5.51701,12.18646,0.33334
37,57,124.80331,145.80940,0,2.04158,1.57592,3.06884,6.59605,15.24718,0.25065
38,57,62.23467,111.17016,0,2.02875,1.47810,2.71735,5.52439,12.13538,0.31039
38,58,62.86528,109.63817,0,2.29845,1.42394,2.50385,4.81651,9.91603,0.38643
38,59,63.34733,110.42891,0,2.29868,1.38698,2.40492,4.60695,9.55848,0.33509
39,58,178.64810,84.07561,0,2.31206,1.46826,2.69504,5.48455,12.08889,0.38643
39,59,178.53906,83.35561,0,2.57700,1.43718,2.57072,5.08059,10.86220,0.33509
39,60,177.61621,82.66816,0,3.15028,1.41831,2.49219,4.81767,10.03758,0.33951
40,60,124.72540,145.59338,0,2.96873,1.48027,2.70930,5.45944,11.84123,0.33941
40,61,124.70740,145.21292,0,3.97104,1.46369,2.66473,5.35755,11.62576,0.50175
40,62,124.20227,145.15176,0,2.96534,1.43016,2.54716,5.00308,10.60151,0.35337
41,62,17.22537,111.47289,0,3.51457,1.40450,2.45612,4.73709,9.87344,0.33333
41,63,17.17852,111.13795,0,5.12512,1.44019,2.58727,5.14523,11.07939,1.00000
41,64,16.92691,111.28609,0,3.68052,1.44660,2.61548,5.23162,11.31239,0.33533
42,64,176.74266,79.87092,0,2.42604,1.46541,2.69357,5.49845,12.17302,0.33333
42,65,176.14052,80.28966,0,2.63311,1.38176,2.40494,4.63871,9.70994,0.33344
42,66,176.59534,81.14040,0,2.68298,1.38200,2.38851,4.56451,9.45077,0.40815
43,64,119.74274,138.26686,0,3.53677,1.52855,2.90123,6.09365,13.81656,0.33533
43,65,119.77973,138.25108,0,4.50587,1.50532,2.80353,5.76490,12.78453,0.33333
43,66,119.91750,138.76617,0,3.65645,1.54441,2.93578,6.14963,13.85548,0.25000
43,67,119.59438,139.16258,0,3.28319,1.48984,2.74771,5.58858,12.24842,0.42082
43,68,120.40115,138.19913,0,3.78967,1.51428,2.83636,5.87307,13.12717,0.33333
44,65,186.61232,196.72592,0,2.75288,1.50438,2.78899,5.68981,12.48237,0.33344
44,66,187.58093,197.29550,0,2.77643,1.44149,2.59110,5.13899,10.99627,0.27272
45,66,181.75006,79.41121,0,2.58097,1.36792,2.34892,4.44925,9.10688,0.38937
45,67,181.05325,80.44366,0,3.18189,1.52239,2.87613,6.01274,13.57108,0.42082
45,68,181.29918,80.40943,0,3.26238,1.49996,2.79186,5.75320,12.81712,0.33333
45,69,181.35106,79.41941,0,3.93863,1.43150,2.55279,5.03612,10.75969,0.33333
45,70,181.30807,79.10092,0,3.38524,1.53779,2.92299,6.13306,13.85657,0.33418
45,71,181.22632,78.54494,0,3.63069,1.55328,2.98381,6.34234,14.55176,0.25000
45,72,181.36836,79.23428,0,3.25736,1.54530,2.95221,6.23110,14.16752,0.25060
46,67,15.30709,110.37990,0,2.61300,1.43478,2.56085,5.04611,10.74077,0.33333
46,68,14.61668,109.62592,0,2.31589,1.41984,2.51360,4.91095,10.36077,0.33333
47,69,190.11647,197.06908,0,3.47181,1.51493,2.85677,5.96813,13.47239,0.33333
47,70,189.60310,197.39047,0,3.32733,1.42917,2.52617,4.89886,10.20278,0.61652
47,71,189.19051,197.60625,0,2.75938,1.45119,2.58623,5.04018,10.51346,0.25879
47,72,188.66951,196.67015,0,3.21445,1.45206,2.60499,5.13800,10.90326,0.29088
48,71,14.29163,108.54779,0,2.56985,1.38724,2.40818,4.62106,9.60890,0.25970
48,72,13.99586,108.16033,0,5.14331,1.47841,2.72421,5.55994,12.27706,0.25000
48,73,14.30932,107.39294,0,6.09645,1.41443,2.48241,4.79346,9.97816,0.50000
48,74,14.88865,108.28281,0,6.43253,1.43264,2.54936,4.99635,10.55094,1.00000
48,75,14.70798,108.01136,0,6.06889,1.44175,2.59654,5.17097,11.13275,0.50000
48,76,16.04934,108.18175,0,3.43633,1.47643,2.71936,5.55367,12.28366,0.33333
48,77,16.09378,108.29094,0,2.59655,1.47252,2.70271,5.48980,12.05808,0.33333
48,78,16.82645,108.37028,0,4.98267,1.41431,2.48901,4.82765,10.10351,0.50000
49,76,180.74205,78.67889,0,4.07705,1.46711,2.65724,5.29312,11.34206,0.33333
49,77,180.66512,78.75150,0,3.51896,1.51052,2.80940,5.74970,12.65649,0.35491
50,77,78.56262,137.88141,0,3.32618,1.47371,2.67680,5.34279,11.46137,0.35491
50,78,77.24286,138.33266,0,4.32678,1.40197,2.44448,4.69836,9.75443,0.50000
50,79,76.95856,138.60123,0,4.02681,1.44524,2.59022,5.11448,10.88403,0.70498
50,80,76.88871,138.54370,0,3.95312,1.38844,2.39592,4.54283,9.26947,0.33333
50,81,77.31618,137.92952,0,4.74722,1.42031,2.51324,4.90828,10.35432,0.33333
50,82,77.74162,137.53172,0,4.99365,1.39276,2.39642,4.50512,9.05880,0.50000
50,83,77.98205,138.63855,0,4.97531,1.42621,2.53426,4.96943,10.52041,0.33333
50,84,78.44196,139.07904,0,4.39751,1.39452,2.43284,4.68963,9.78237,0.33333
50,85,78.23648,138.40610,0,3.99664,1.42097,2.51056,4.88629,10.25891,0.33339
51,79,75.43484,118.65643,0,3.94666,1.41447,2.48341,4.79755,9.98621,0.70498
51,80,74.47492,120.39066,0,4.44664,1.48383,2.73245,5.56634,12.25928,0.33333
52,80,178.55020,79.17374,0,3.98849,1.56660,3.03257,6.48937,14.96773,0.33333
52,81,177.60899,79.43074,0,3.54276,1.53508,2.90337,6.06110,13.64074,0.33333
53,83,130.30719,35.90883,0,3.78495,1.41006,2.47405,4.78498,9.99039,0.47696
53,84,130.02698,35.80780,0,3.52255,1.46776,2.67700,5.39433,11.73922,0.64292
53,85,129.13649,35.42325,0,5.06764,1.41268,2.47580,4.77109,9.89811,0.33333
53,86,129.67955,35.33033,0,4.15459,1.40317,2.44090,4.65939,9.55899,0.33333
53,87,129.57669,36.44436,0,3.95812,1.47521,2.68635,5.38564,11.62921,0.50665
53,88,130.52640,38.63860,0,4.95643,1.44084,2.55297,4.95406,10.30920,0.25000
53,89,130.62781,38.88923,0,4.45090,1.46266,2.65262,5.30780,11.46032,0.25000
53,90,130.58662,39.01535,0,5.15279,1.44995,2.61689,5.22076,11.25853,0.50000
53,91,130.82831,38.76538,0,4.49739,1.44119,2.57672,5.08569,10.84774,0.33333
53,92,129.96951,38.52990,0,3.38630,1.47035,2.68317,5.40218,11.73188,0.25018
53,93,130.51836,38.91916,0,4.01407,1.45324,2.62138,5.21676,11.20216,0.25000
53,94,130.15559,39.07422,0,4.72018,1.43595,2.56551,5.05585,10.75026,0.50000
53,95,130.19795,38.68177,0,4.56919,1.40497,2.44769,4.68588,9.65331,0.33333
53,96,130.41814,38.64558,0,4.84536,1.39342,2.40087,4.52623,9.14402,0.53655
