Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,65.79996,62.35057,0,3.62834,1.39699,2.44940,4.75662,10.02057,1.00000
1,1,65.83356,61.67828,0,3.51554,1.34997,2.28794,4.27687,8.64486,1.00000
1,2,64.69441,61.60869,0,4.85817,1.36533,2.32243,4.33983,8.73677,1.00000
1,3,65.29844,60.57520,0,4.14567,1.41245,2.47011,4.74019,9.77386,1.00000
1,4,65.41521,59.16994,0,4.57195,1.38998,2.40342,4.57047,9.36851,1.00000
1,5,64.98392,59.64958,0,4.83071,1.42101,2.51729,4.91764,10.36487,1.00000
1,6,63.88195,58.09304,0,3.61562,1.42202,2.51862,4.92652,10.41290,1.00000
1,7,64.59644,57.76635,0,4.53891,1.39115,2.41021,4.60121,9.48579,1.00000
1,8,64.71912,58.61439,0,2.47390,1.45535,2.63487,5.26510,11.35205,1.00000
1,9,63.92866,59.23370,0,0.81349,1.63802,3.33047,7.49014,18.09428,0.48900
1,10,63.34195,60.37138,0,1.55719,1.50201,2.79836,5.77365,12.88686,1.00000
1,11,65.50098,60.83619,0,1.69798,1.60418,3.17592,6.95491,16.40744,1.00000
1,12,64.68839,58.94606,0,1.55129,1.49177,2.77633,5.72881,12.79401,1.00000
1,13,62.70181,59.25479,0,2.72964,1.41952,2.51680,4.93989,10.50575,1.00000
1,14,62.08561,59.80984,0,2.81381,1.46029,2.67319,5.43185,11.96564,1.00000
1,15,62.59166,61.22130,0,2.74016,1.41478,2.50719,4.92102,10.47184,1.00000
1,16,64.32258,61.62793,0,2.86074,1.55393,2.96512,6.24531,14.18235,1.00000
1,17,65.31875,62.65359,0,3.53865,1.58428,3.06823,6.54968,15.04051,1.00000
1,18,64.82586,63.27495,0,2.79208,1.53583,2.91000,6.08538,13.70754,1.00000
1,19,66.63890,62.61990,0,1.47667,1.65795,3.33089,7.34664,17.34910,1.00000
1,20,68.80764,64.57800,0,0.86519,1.73522,3.65518,8.41581,20.61598,0.33340
2,20,63.74208,66.14887,0,0.65308,1.62818,3.29990,7.36079,17.58661,0.33340
2,21,65.46508,64.69215,0,1.06279,1.60654,3.19193,7.02634,16.66878,1.00000
2,22,65.72961,66.02256,0,0.95587,1.54594,2.96879,6.28557,14.29960,0.50000
3,22,70.25147,62.29504,0,1.03165,1.77065,3.78380,8.80281,21.72207,0.50000
3,23,72.38657,62.66471,0,2.26278,1.58043,3.06304,6.54628,15.05051,1.00000
4,24,63.35114,65.84033,0,1.04516,1.62523,3.26006,7.18475,16.93867,1.00000
4,25,65.49802,66.28217,0,0.91494,1.49263,2.79404,5.84923,13.34615,1.00000
4,26,66.41779,66.91666,0,0.95056,1.41622,2.53927,5.07789,11.06869,1.00000
4,27,65.82794,65.38275,0,0.64546,1.47064,2.75214,5.75432,13.08598,0.35554
4,28,66.44786,64.83931,0,0.94024,1.50246,2.87918,6.20114,14.57485,0.50000
5,27,62.07388,60.21125,0,0.47735,1.36482,2.40807,4.79351,10.53023,0.43246
5,28,66.67541,58.28948,0,1.17543,1.71870,3.53914,7.96245,19.09294,0.50000
5,29,64.50821,58.59111,0,2.16845,1.52320,2.87827,6.01504,13.55960,1.00000
5,30,64.18575,59.08406,0,3.30134,1.41275,2.49295,4.85440,10.21023,1.00000
5,31,63.91443,59.15095,0,4.32461,1.43141,2.55392,5.03567,10.73546,1.00000
5,32,62.00809,58.78655,0,2.92311,1.44087,2.59015,5.14788,11.05982,1.00000
5,33,61.81968,57.45249,0,4.00651,1.46727,2.65611,5.28734,11.32366,1.00000
5,34,61.42414,57.42873,0,3.91970,1.34121,2.23498,4.07463,7.96945,1.00000
5,35,62.32370,58.38449,0,3.55138,1.40519,2.44924,4.68995,9.66886,1.00000
5,36,63.35686,56.84686,0,3.27394,1.40780,2.46315,4.74374,9.84548,1.00000
5,37,63.62251,55.89843,0,3.75293,1.40926,2.47992,4.81851,10.12225,1.00000
5,38,63.22051,56.49126,0,2.86447,1.41389,2.48021,4.78490,9.94327,1.00000
5,39,62.79658,57.56064,0,3.66641,1.33454,2.23164,4.10312,8.13519,1.00000
5,40,63.00696,56.52956,0,2.97413,1.48680,2.74564,5.60422,12.35189,1.00000
5,41,63.19238,56.67109,0,2.75968,1.43814,2.56774,5.05374,10.72726,1.00000
5,42,61.34134,56.47174,0,2.94641,1.40973,2.46324,4.72771,9.76393,0.50000
5,43,61.37349,55.86464,0,3.55342,1.44613,2.61996,5.26935,11.49878,1.00000
5,44,60.76878,56.48116,0,3.44250,1.37385,2.36257,4.48190,9.19537,0.50000
5,45,60.82642,56.07235,0,2.44322,1.50019,2.79599,5.75919,12.80211,0.50000
6,44,68.56880,65.40897,0,2.78223,1.42893,2.54277,4.99535,10.60846,0.50000
6,45,68.34666,65.41089,0,1.91276,1.39991,2.47490,4.87627,10.48600,0.50000
6,46,71.40952,64.55360,0,4.63444,1.72081,3.56348,8.06192,19.43445,1.00000
6,47,70.54018,65.09822,0,5.33949,1.50727,2.80457,5.75447,12.72147,1.00000
6,48,71.16570,66.15824,0,2.89725,1.47429,2.71211,5.53051,12.21412,1.00000
6,49,70.55076,65.26508,0,2.16209,1.63049,3.23785,7.05808,16.47351,0.50056
6,50,70.52359,65.94008,0,2.07347,1.53066,2.90264,6.09012,13.79185,1.00000
6,51,71.09605,66.46791,0,2.12456,1.53797,2.92358,6.11640,13.74246,0.50036
6,52,70.54678,66.59081,0,2.72933,1.48669,2.75153,5.64319,12.53242,0.50027
6,53,71.37561,66.71970,0,3.41814,1.43516,2.55399,4.99814,10.52662,0.50000
6,54,72.46446,66.18742,0,3.34766,1.54256,2.94072,6.20072,14.11246,0.50584
6,55,72.69720,65.83949,0,3.74828,1.47196,2.69365,5.44156,11.86130,0.96195
6,56,72.44173,65.87324,0,4.44647,1.45198,2.61795,5.20660,11.17176,0.57262
6,57,72.17857,65.17746,0,5.36923,1.49440,2.76784,5.66290,12.50380,0.50000
6,58,72.12437,64.77733,0,5.14656,1.58309,3.07645,6.59050,15.17843,0.50000
