 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,488.212,219.813,0,2.447,1.392,2.420,4.643,9.633,0.064
2,1,1,489.016,220.565,0,2.826,1.364,2.337,4.430,9.107,0.067
3,1,2,489.163,220.699,0,2.693,1.349,2.280,4.248,8.548,0.063
4,1,3,489.064,221.029,0,2.791,1.413,2.507,4.937,10.551,0.083
5,1,4,488.872,221.260,0,2.606,1.376,2.361,4.456,9.071,0.065
6,1,5,488.923,221.129,0,2.727,1.399,2.439,4.682,9.689,0.096
7,1,6,489.006,221.125,0,2.742,1.404,2.469,4.800,10.096,0.061
8,1,7,489.161,221.441,0,3.351,1.368,2.342,4.424,9.046,0.062
9,1,8,488.856,222.077,0,2.976,1.444,2.596,5.150,11.025,0.063
10,1,9,489.129,222.323,0,2.785,1.453,2.613,5.178,11.053,0.053
11,1,10,489.058,222.405,0,2.708,1.422,2.523,4.942,10.464,0.053
12,1,11,488.578,223.134,0,2.619,1.401,2.452,4.736,9.887,0.059
13,1,12,488.169,223.516,0,2.370,1.405,2.458,4.741,9.879,0.065
14,1,13,488.065,223.650,0,2.488,1.422,2.522,4.953,10.535,0.083
15,1,14,488.037,223.605,0,2.505,1.406,2.475,4.823,10.191,0.076
16,1,15,488.388,223.174,0,2.571,1.363,2.324,4.364,8.844,0.062
17,1,16,488.366,223.002,0,2.685,1.421,2.528,4.983,10.641,0.070
18,1,17,488.214,223.325,0,2.290,1.438,2.561,5.018,10.583,0.195
19,1,18,488.557,222.904,0,2.279,1.428,2.528,4.927,10.345,0.162
20,1,19,488.095,223.709,0,2.057,1.451,2.626,5.258,11.389,0.141
21,1,20,488.207,223.674,0,1.850,1.433,2.554,5.024,10.677,0.069
22,1,21,488.113,224.263,0,1.955,1.413,2.487,4.826,10.102,0.102
23,1,22,487.200,223.190,0,1.918,1.460,2.641,5.263,11.301,0.157
24,1,23,487.220,222.405,0,2.880,1.380,2.376,4.511,9.251,0.082
25,1,24,486.313,222.109,0,2.637,1.395,2.432,4.678,9.728,0.086
26,1,25,485.752,222.047,0,2.315,1.498,2.771,5.651,12.411,0.064
27,1,26,486.093,221.538,0,2.305,1.456,2.634,5.256,11.317,0.066
28,1,27,486.432,221.199,0,1.887,1.406,2.457,4.727,9.792,0.132
29,1,28,485.561,221.157,0,2.616,1.547,2.957,6.247,14.211,0.063
30,1,29,487.558,222.020,0,1.990,1.452,2.631,5.286,11.501,0.090
31,1,30,487.035,221.148,0,1.964,1.530,2.924,6.210,14.268,0.056
32,1,31,486.295,221.034,0,2.258,1.468,2.687,5.450,11.960,0.059
33,1,32,486.925,221.207,0,2.312,1.448,2.603,5.160,11.032,0.073
34,1,33,486.300,222.580,0,2.666,1.338,2.230,4.067,7.963,0.063
35,1,34,487.277,221.877,0,2.223,1.431,2.541,4.969,10.473,0.055
36,1,35,487.791,221.910,0,2.217,1.531,2.883,5.975,13.320,0.058
37,1,36,487.067,222.261,0,2.246,1.426,2.538,5.001,10.681,0.112
38,1,37,484.797,222.574,0,2.327,1.404,2.452,4.716,9.786,0.146
39,1,38,485.066,223.133,0,2.761,1.396,2.460,4.824,10.298,0.065
40,1,39,484.141,222.384,0,2.816,1.396,2.435,4.686,9.740,0.053
41,1,40,483.430,221.740,0,3.955,1.405,2.445,4.668,9.573,0.083
42,1,41,483.042,221.308,0,3.638,1.435,2.566,5.070,10.819,0.063
43,1,42,483.308,220.252,0,4.830,1.403,2.446,4.689,9.685,0.057
44,1,43,483.300,219.584,0,5.315,1.372,2.343,4.394,8.867,0.071
45,1,44,483.575,219.500,0,3.969,1.512,2.819,5.803,12.887,0.072
46,1,45,483.817,218.113,0,3.372,1.443,2.573,5.041,10.617,0.067
47,1,46,484.245,218.832,0,2.113,1.482,2.728,5.556,12.229,0.149
48,2,0,241.675,264.627,0,1.770,1.418,2.494,4.824,10.061,0.067
49,2,1,240.823,264.724,0,2.030,1.392,2.415,4.615,9.512,0.158
50,2,2,241.060,264.406,0,2.201,1.399,2.452,4.758,10.016,0.086
51,2,3,242.089,264.075,0,2.164,1.423,2.545,5.058,10.922,0.092
52,2,4,242.708,264.776,0,1.650,1.504,2.845,6.001,13.754,0.072
53,2,5,242.807,262.357,0,1.800,1.479,2.703,5.451,11.852,0.101
54,2,6,242.910,261.489,0,1.598,1.391,2.410,4.600,9.476,0.135
55,2,7,242.687,261.208,0,1.567,1.403,2.447,4.695,9.699,0.276
56,2,8,242.270,260.286,0,2.407,1.376,2.358,4.442,9.018,0.110
57,2,9,242.859,259.152,0,2.022,1.487,2.726,5.502,11.951,0.056
58,3,0,248.284,265.675,0,1.465,1.303,2.128,3.812,7.348,0.141
59,3,1,248.417,265.499,0,1.745,1.312,2.148,3.843,7.370,0.104
60,3,2,248.141,265.848,0,1.779,1.342,2.256,4.161,8.260,0.067
61,3,3,247.798,265.501,0,1.455,1.227,1.908,3.257,6.006,0.067
62,3,4,247.041,265.616,0,1.592,1.403,2.508,5.043,11.148,0.134
63,3,5,247.865,266.550,0,2.244,1.290,2.090,3.708,7.077,0.065
64,3,6,247.326,267.434,0,2.616,1.333,2.218,4.048,7.957,0.074
65,3,7,246.766,267.467,0,2.561,1.336,2.225,4.060,7.959,0.063
66,3,8,247.228,267.151,0,2.706,1.353,2.283,4.231,8.439,0.074
