 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,360.490,176.395,0,2.520,1.455,2.611,5.145,10.900,0.175
2,1,1,361.803,177.763,0,2.161,1.473,2.673,5.331,11.434,0.092
3,1,2,361.725,178.004,0,2.094,1.480,2.718,5.518,12.097,0.094
4,1,3,362.130,177.194,0,1.711,1.500,2.785,5.714,12.662,0.083
5,1,4,361.458,178.311,0,1.144,1.482,2.729,5.559,12.238,0.091
6,1,5,360.309,178.445,0,1.810,1.479,2.712,5.489,11.992,0.086
7,1,6,359.689,179.560,0,2.271,1.449,2.586,5.061,10.629,0.103
8,1,7,360.162,180.149,0,1.723,1.456,2.651,5.350,11.693,0.091
9,1,8,359.445,179.446,0,1.866,1.445,2.570,5.017,10.520,0.128
10,1,9,359.972,180.160,0,1.807,1.485,2.739,5.586,12.307,0.080
11,1,10,361.142,179.653,0,1.540,1.543,2.920,6.081,13.614,0.073
12,1,11,362.543,180.317,0,1.192,1.505,2.783,5.643,12.265,0.098
13,2,0,127.186,196.452,0,1.320,1.366,2.335,4.402,8.971,0.084
14,2,1,126.869,196.219,0,1.127,1.367,2.335,4.395,8.934,0.144
15,2,2,126.143,196.454,0,1.015,1.302,2.164,3.996,8.053,0.107
16,2,3,125.891,197.282,0,1.568,1.395,2.430,4.666,9.673,0.092
17,2,4,126.182,196.559,0,1.413,1.368,2.334,4.379,8.858,0.105
18,2,5,127.217,196.062,0,1.325,1.365,2.341,4.435,9.092,0.156
19,2,6,127.815,195.925,0,1.162,1.397,2.439,4.698,9.783,0.229
20,2,7,127.786,196.688,0,0.965,1.390,2.379,4.437,8.826,0.099
21,2,8,126.474,197.383,0,1.171,1.349,2.277,4.230,8.484,0.086
22,2,9,125.926,197.346,0,1.753,1.407,2.489,4.883,10.379,0.084
23,2,10,125.559,199.193,0,1.698,1.404,2.468,4.797,10.100,0.079
24,2,11,125.475,199.998,0,1.945,1.393,2.438,4.722,9.918,0.088
25,2,12,125.299,199.673,0,1.757,1.364,2.327,4.371,8.869,0.135
26,2,13,125.740,199.162,0,1.871,1.441,2.564,5.007,10.500,0.114
27,2,14,125.309,198.141,0,1.930,1.439,2.566,5.032,10.630,0.091
28,2,15,125.041,198.477,0,1.508,1.433,2.554,5.023,10.655,0.085
29,2,16,127.539,197.212,0,1.451,1.362,2.316,4.323,8.680,0.092
30,3,0,343.522,232.830,0,3.897,1.378,2.361,4.441,8.990,0.083
31,3,1,343.199,232.717,0,3.246,1.375,2.367,4.493,9.225,0.091
32,3,2,343.043,232.605,0,4.180,1.387,2.407,4.613,9.574,0.091
33,3,3,343.143,232.492,0,3.916,1.360,2.318,4.367,8.924,0.083
34,3,4,343.386,232.412,0,4.404,1.351,2.281,4.231,8.463,0.091
35,3,5,343.536,232.900,0,4.175,1.370,2.343,4.412,8.965,0.083
36,3,6,343.525,232.897,0,3.678,1.381,2.374,4.489,9.141,0.083
37,3,7,343.691,233.153,0,3.293,1.388,2.414,4.640,9.665,0.101
38,3,8,343.781,233.063,0,3.573,1.431,2.559,5.069,10.877,0.120
39,3,9,343.852,233.043,0,4.412,1.432,2.557,5.049,10.785,0.071
40,3,10,343.535,233.055,0,3.854,1.415,2.501,4.887,10.335,0.067
41,3,11,343.787,233.065,0,3.822,1.404,2.465,4.785,10.054,0.139
42,3,12,343.439,233.037,0,4.347,1.420,2.515,4.927,10.444,0.077
43,3,13,343.663,233.226,0,3.860,1.380,2.374,4.501,9.218,0.119
44,3,14,343.773,233.301,0,3.918,1.394,2.431,4.684,9.776,0.091
45,3,15,343.423,233.232,0,4.255,1.360,2.308,4.306,8.666,0.062
46,3,16,343.125,233.193,0,4.065,1.369,2.363,4.523,9.411,0.056
47,3,17,342.866,233.262,0,4.066,1.395,2.437,4.710,9.867,0.059
48,3,18,342.505,233.228,0,5.377,1.350,2.273,4.205,8.382,0.062
49,3,19,342.311,233.168,0,5.597,1.364,2.329,4.383,8.919,0.062
50,3,20,342.268,233.207,0,5.752,1.351,2.289,4.278,8.648,0.062
51,3,21,342.268,233.228,0,5.218,1.365,2.331,4.393,8.954,0.056
52,3,22,342.219,233.431,0,5.490,1.361,2.313,4.327,8.742,0.062
53,3,23,341.821,233.359,0,5.282,1.399,2.443,4.713,9.837,0.062
54,3,24,341.104,233.258,0,5.454,1.373,2.368,4.518,9.344,0.059
55,3,25,341.238,233.283,0,5.264,1.356,2.306,4.331,8.808,0.062
56,3,26,341.177,233.301,0,5.701,1.360,2.317,4.355,8.855,0.071
57,3,27,341.207,233.117,0,4.823,1.362,2.331,4.409,9.032,0.071
58,3,28,341.418,233.196,0,4.474,1.342,2.252,4.153,8.262,0.067
59,3,29,341.149,233.181,0,5.233,1.385,2.395,4.568,9.411,0.067
60,3,30,341.298,233.169,0,5.457,1.363,2.330,4.399,8.992,0.056
61,3,31,341.488,233.060,0,5.349,1.380,2.380,4.529,9.314,0.067
62,3,32,341.795,232.955,0,5.101,1.401,2.446,4.703,9.748,0.059
63,3,33,342.178,233.000,0,5.118,1.399,2.461,4.805,10.193,0.067
64,3,34,341.908,233.375,0,4.782,1.391,2.412,4.613,9.535,0.067
65,3,35,341.440,233.384,0,3.867,1.314,2.157,3.879,7.495,0.059
66,3,36,341.657,233.721,0,3.796,1.445,2.597,5.160,11.090,0.067
67,3,37,341.608,233.751,0,4.117,1.515,2.837,5.867,13.086,0.059
68,3,38,341.215,233.848,0,4.992,1.533,2.890,6.001,13.394,0.077
69,3,39,342.117,233.722,0,3.739,1.441,2.644,5.439,12.238,0.067
70,3,40,342.480,233.714,0,3.049,1.338,2.268,4.269,8.759,0.064
71,3,41,342.404,233.150,0,4.429,1.382,2.394,4.589,9.538,0.068
72,3,42,342.134,233.242,0,5.071,1.388,2.416,4.654,9.719,0.071
73,3,43,342.803,233.417,0,4.659,1.353,2.288,4.263,8.578,0.053
74,3,44,342.825,233.164,0,5.336,1.385,2.397,4.577,9.444,0.056
75,3,45,341.943,233.047,0,5.234,1.429,2.551,5.034,10.741,0.059
76,3,46,341.909,232.922,0,4.775,1.398,2.450,4.747,9.963,0.103
77,3,47,343.111,233.712,0,3.578,1.361,2.315,4.336,8.770,0.076
78,3,48,342.685,233.664,0,4.053,1.341,2.233,4.065,7.917,0.067
79,3,49,342.054,233.762,0,3.865,1.425,2.576,5.214,11.541,0.100
