 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,120.333,177.406,0,1.101,1.369,2.333,4.361,8.762,0.116
2,1,1,120.288,177.951,0,1.200,1.449,2.608,5.184,11.125,0.211
3,1,2,120.612,178.133,0,1.280,1.399,2.445,4.711,9.804,0.208
4,2,0,120.758,201.966,0,0.909,1.520,2.863,5.959,13.369,0.187
5,2,1,121.033,200.754,0,1.363,1.422,2.528,4.979,10.631,0.115
6,2,2,121.381,200.910,0,1.141,1.432,2.578,5.155,11.196,0.158
7,2,3,121.597,200.315,0,1.306,1.399,2.417,4.575,9.280,0.197
8,2,4,121.732,200.656,0,1.051,1.450,2.617,5.222,11.270,0.113
9,3,0,158.709,271.522,0,1.777,1.384,2.390,4.546,9.330,0.090
10,3,1,158.091,270.378,0,2.295,1.436,2.568,5.065,10.792,0.079
11,3,2,157.876,270.711,0,1.878,1.404,2.442,4.666,9.585,0.073
12,3,3,157.276,270.354,0,1.985,1.368,2.344,4.429,9.048,0.075
13,3,4,157.335,270.542,0,2.138,1.356,2.303,4.310,8.721,0.067
14,3,5,158.433,271.476,0,1.914,1.419,2.502,4.869,10.236,0.079
15,3,6,159.786,271.719,0,2.043,1.571,3.045,6.528,15.097,0.086
16,3,7,159.931,271.341,0,2.364,1.602,3.140,6.771,15.670,0.072
17,3,8,160.155,270.763,0,3.802,1.568,3.012,6.369,14.461,0.071
18,3,9,160.747,270.780,0,3.176,1.521,2.841,5.840,12.905,0.099
19,3,10,160.252,270.859,0,3.511,1.478,2.710,5.488,12.003,0.083
20,3,11,160.074,270.769,0,4.203,1.469,2.677,5.385,11.692,0.077
21,3,12,159.379,270.335,0,3.915,1.516,2.841,5.879,13.129,0.083
22,3,13,159.464,270.821,0,3.333,1.555,2.981,6.318,14.443,0.083
23,3,14,159.796,270.603,0,4.318,1.511,2.822,5.822,12.967,0.083
24,3,15,159.623,269.913,0,5.048,1.538,2.915,6.094,13.721,0.083
25,3,16,160.296,270.065,0,6.262,1.554,2.976,6.295,14.341,0.077
26,3,17,160.461,270.304,0,5.099,1.570,3.050,6.567,15.280,0.091
27,3,18,159.320,270.797,0,3.445,1.479,2.714,5.509,12.092,0.077
28,3,19,158.636,270.715,0,3.729,1.547,2.968,6.316,14.537,0.118
29,3,20,158.635,270.977,0,3.692,1.485,2.738,5.576,12.256,0.077
30,3,21,157.957,270.740,0,3.713,1.499,2.783,5.702,12.595,0.112
31,3,22,158.052,270.391,0,3.862,1.547,2.948,6.208,14.089,0.070
32,3,23,158.230,269.888,0,3.403,1.457,2.657,5.389,11.872,0.067
33,3,24,159.258,269.563,0,4.584,1.516,2.859,5.983,13.550,0.071
