Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,86.64884,93.11914,0,2.36397,1.37732,2.36369,4.46133,9.06940,0.50000
1,1,86.56168,93.71773,0,2.43721,1.42611,2.51555,4.87326,10.15376,0.50000
1,2,86.75832,93.43288,0,2.38160,1.37183,2.37024,4.54485,9.48438,0.50000
1,3,86.40898,94.12116,0,2.55686,1.45402,2.63186,5.26250,11.36687,0.50000
1,4,84.77416,95.62413,0,1.36714,1.51329,2.82678,5.83065,12.97024,0.50000
2,0,87.42799,104.75800,0,3.28287,1.45406,2.60656,5.13262,10.86526,0.50000
2,1,88.88934,104.41472,0,3.03036,1.47019,2.68756,5.43063,11.85620,0.50000
2,2,88.96440,104.34633,0,3.18511,1.48125,2.72688,5.55697,12.24632,0.50000
2,3,88.33273,103.97064,0,1.87602,1.54489,2.96981,6.31827,14.49882,0.50000
2,4,86.34679,103.33057,0,1.36958,1.35959,2.30524,4.30176,8.66603,0.50000
2,5,85.92115,102.81052,0,2.52685,1.43508,2.58202,5.16097,11.20281,1.00000
2,6,85.23798,102.62609,0,3.50965,1.38094,2.37490,4.49519,9.17986,1.00000
2,7,85.31881,103.41457,0,1.45080,1.33750,2.22508,4.04665,7.88592,0.50000
3,7,84.68967,96.85083,0,2.00580,1.44043,2.57395,5.07825,10.82743,0.50000
3,8,85.00417,96.93740,0,2.29720,1.48961,2.78944,5.80912,13.11336,1.00000
3,9,84.72552,97.50353,0,2.74109,1.37483,2.35684,4.44453,9.03785,0.50000
3,10,85.51979,96.81390,0,2.44628,1.37209,2.33364,4.33744,8.62621,0.50023
3,11,86.62634,96.28621,0,3.22390,1.37266,2.35206,4.43682,9.03208,0.50000
3,12,87.54656,96.74736,0,3.24919,1.50868,2.81491,5.79602,12.86841,0.50000
3,13,86.64926,97.88148,0,2.39238,1.40344,2.44784,4.69518,9.69880,0.50000
3,14,87.18822,96.46381,0,3.13375,1.40396,2.44706,4.68694,9.66246,0.50756
3,15,87.17528,96.03840,0,3.03000,1.43666,2.58057,5.13690,11.07784,0.50000
3,16,86.45962,95.59155,0,1.97427,1.41954,2.50436,4.86927,10.21643,0.50000
3,17,86.36833,95.94637,0,2.12077,1.41315,2.50930,4.94318,10.56795,0.50122
3,18,86.81381,95.85728,0,2.31966,1.41943,2.50457,4.86178,10.15988,1.00000
3,19,86.83916,95.66605,0,2.28860,1.38897,2.39924,4.55246,9.29244,0.50001
3,20,86.35989,94.71349,0,2.01215,1.38386,2.37980,4.50154,9.18111,0.50036
3,21,86.11983,95.55509,0,1.49654,1.45124,2.63203,5.28722,11.49912,0.89737
4,9,83.26640,104.25639,0,1.71524,1.34538,2.26413,4.18733,8.34514,0.50000
4,10,82.62453,101.93588,0,2.10455,1.41511,2.52529,5.00124,10.74598,0.50023
4,11,80.82378,102.13486,0,3.83813,1.44547,2.61493,5.24517,11.40940,0.50000
4,12,79.68850,101.83170,0,3.93783,1.41274,2.46793,4.72689,9.71867,0.50000
4,13,80.88339,101.75885,0,3.43018,1.48342,2.71842,5.48910,11.93840,0.50000
4,14,81.73782,103.39777,0,2.90474,1.45134,2.62422,5.24675,11.34766,0.50756
4,15,81.05695,102.03920,0,3.80914,1.48347,2.73171,5.55906,12.21318,0.50000
4,16,81.22263,104.16131,0,2.59367,1.49105,2.74301,5.56116,12.14544,0.50000
4,17,82.38101,104.18459,0,2.42802,1.46615,2.67021,5.37210,11.67111,0.50122
5,19,84.82088,101.93707,0,1.83676,1.42580,2.52916,4.94828,10.44296,0.50001
5,20,84.93016,103.00317,0,1.97976,1.48108,2.75871,5.71986,12.87068,0.50036
5,21,83.52730,103.99007,0,1.55541,1.46268,2.66563,5.38394,11.78478,0.89737
5,22,83.46549,102.69669,0,1.48970,1.43321,2.54261,4.96708,10.46087,0.61052
