Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,41.67321,27.13716,0,4.37206,1.56059,2.98815,6.30547,14.31253,1.00000
1,1,41.31641,25.67864,0,4.19468,1.53097,2.87713,5.94329,13.18789,1.00000
1,2,40.84161,25.72505,0,4.15093,1.58715,3.08065,6.57589,15.06372,1.00000
1,3,39.39687,26.52020,0,4.17708,1.36051,2.31964,4.36615,8.90167,1.00000
1,4,39.50277,26.52980,0,4.04929,1.37599,2.35682,4.43454,8.98716,1.00000
1,5,39.28085,26.44093,0,3.40262,1.41851,2.49339,4.82327,10.05792,1.00000
1,6,39.08722,25.80998,0,3.33148,1.45427,2.63888,5.29678,11.49803,0.50000
2,7,63.51042,17.42018,0,2.60757,1.40431,2.46640,4.78984,10.07232,0.58988
2,8,63.41860,17.18600,0,2.46209,1.35465,2.29775,4.30331,8.72725,0.50000
3,8,36.52492,24.06424,0,3.34514,1.45346,2.63212,5.26849,11.39416,0.50000
3,9,36.78069,22.31591,0,5.02117,1.45420,2.61869,5.19859,11.13130,1.00000
3,10,36.72659,22.31138,0,4.42346,1.41793,2.49437,4.82264,10.02940,1.00000
3,11,35.01117,22.71125,0,2.96683,1.44846,2.63376,5.32780,11.71603,0.50173
3,12,36.09495,23.70330,0,3.96465,1.48571,2.72175,5.49059,11.92581,0.50109
3,13,34.47674,23.82762,0,2.97225,1.41963,2.50326,4.85696,10.15563,0.50006
3,14,34.47500,24.21049,0,3.12392,1.34311,2.26894,4.23635,8.58098,0.53017
3,15,35.65196,24.11372,0,3.71448,1.44172,2.58780,5.13451,11.01676,0.50000
3,16,35.58272,23.39225,0,2.71835,1.34452,2.26935,4.23047,8.54945,0.36060
3,17,35.38977,23.42223,0,3.39170,1.42478,2.50877,4.85526,10.11515,0.67195
3,18,34.72821,24.23204,0,2.82782,1.47588,2.71444,5.53667,12.23727,0.50285
4,12,152.10466,57.47139,0,4.01816,1.38251,2.37584,4.48038,9.07889,0.50109
4,13,151.49576,57.11208,0,2.59768,1.48073,2.70634,5.44633,11.80110,0.50006
4,14,152.13174,56.85992,0,3.33183,1.38453,2.38264,4.50537,9.16906,0.53017
4,15,152.65628,57.37149,0,3.12641,1.35442,2.28462,4.23092,8.43676,0.50000
4,16,151.93825,56.89562,0,2.49611,1.35122,2.29549,4.30591,8.74136,0.36059
4,17,152.22842,56.77561,0,3.37636,1.46244,2.65407,5.31690,11.49681,0.67195
4,18,151.70517,56.49955,0,2.79588,1.38411,2.39459,4.57693,9.47199,0.50285
4,19,151.21663,56.72730,0,2.75747,1.38524,2.40559,4.62323,9.63148,0.63183
5,19,67.98350,13.17743,0,2.63482,1.40715,2.51338,5.01108,10.90157,0.63183
5,20,70.99670,14.36502,0,3.01614,1.53987,2.95689,6.30568,14.54829,0.50178
5,21,69.77517,13.45201,0,4.02001,1.57011,3.01872,6.38053,14.47878,0.50000
5,22,69.30680,13.43690,0,3.99286,1.65317,3.31125,7.25641,16.97815,0.50000
5,23,69.06740,12.50802,0,4.84202,1.50923,2.80853,5.75885,12.71171,1.00000
5,24,68.95802,12.35815,0,4.21746,1.44457,2.61916,5.27320,11.51858,1.00000
5,25,69.12709,12.68986,0,4.19630,1.46002,2.62990,5.20965,11.10562,1.00000
5,26,68.83630,12.77576,0,3.69688,1.47072,2.69541,5.46797,12.00179,0.50027
5,27,68.31467,13.52047,0,3.34084,1.37504,2.34789,4.39887,8.86341,0.50000
5,28,67.73271,13.50339,0,3.33240,1.45430,2.60777,5.12902,10.82506,0.50009
6,26,46.51427,8.10517,0,3.31781,1.44757,2.61447,5.21897,11.25626,0.50027
6,27,45.74606,8.37680,0,3.72200,1.47267,2.67758,5.36704,11.60292,0.50000
6,28,46.37035,8.72059,0,3.74292,1.43039,2.54462,4.98112,10.50132,0.50009
6,29,46.96716,8.20711,0,2.59884,1.45063,2.63245,5.29194,11.51174,0.52266
7,29,107.24893,47.53556,0,2.35533,1.43853,2.58163,5.11575,10.94804,0.52266
7,30,106.90526,47.29525,0,2.41012,1.46362,2.66207,5.34259,11.56947,0.50017
8,30,111.22878,29.56946,0,2.78132,1.42278,2.51427,4.90248,10.32771,0.50017
8,31,111.59126,30.79495,0,2.87314,1.48043,2.71223,5.48200,11.95179,0.33357
8,32,111.45033,30.10291,0,3.17683,1.46936,2.67436,5.36513,11.59248,0.50000
8,33,111.23972,29.60545,0,2.80701,1.41831,2.49004,4.79281,9.90310,0.50000
8,34,111.09143,29.04016,0,2.83475,1.45216,2.64536,5.34956,11.72750,0.50279
8,35,110.99072,29.27040,0,2.72318,1.46401,2.67602,5.41670,11.86170,1.00000
8,36,112.28888,30.13136,0,2.88165,1.52696,2.87892,5.99009,13.42444,0.34272
9,36,67.25932,14.47366,0,2.88194,1.44762,2.61171,5.21585,11.27184,0.34281
9,37,67.77031,14.24925,0,2.49117,1.48101,2.72634,5.53715,12.11948,0.82276
10,36,105.28378,47.36441,0,2.49661,1.41257,2.48615,4.82634,10.11984,0.33342
10,37,105.54889,47.49924,0,2.57270,1.46400,2.63600,5.21960,11.12593,0.67483
10,38,105.78036,46.46880,0,2.17275,1.39220,2.43939,4.74575,10.03414,0.50000
10,39,105.36567,46.11543,0,2.09184,1.39389,2.47279,4.91745,10.72117,0.50000
10,40,105.39262,46.28999,0,3.09828,1.44521,2.57332,5.03603,10.60287,0.50000
10,41,105.50634,45.98844,0,2.63683,1.50544,2.81495,5.82227,13.00735,0.51385
10,42,105.31780,46.68481,0,2.56305,1.43457,2.54832,4.98310,10.50140,0.56625
11,41,69.41010,14.42489,0,2.90350,1.52419,2.83979,5.80637,12.73381,0.51385
11,42,68.80831,13.62170,0,2.52350,1.48587,2.74545,5.60886,12.37652,0.56625
12,43,113.62888,31.65914,0,3.25063,1.46098,2.64261,5.27309,11.35987,1.00000
12,44,113.19654,30.50095,0,3.13860,1.48726,2.73807,5.56379,12.19571,0.33434
13,44,104.40907,45.33217,0,2.89844,1.36833,2.34205,4.41882,9.01031,0.37183
13,45,104.05630,45.61600,0,2.86314,1.39244,2.43100,4.69740,9.84382,0.50073
14,45,55.24929,8.88274,0,3.15597,1.46642,2.64263,5.22853,11.10861,0.50073
14,46,55.18478,8.41574,0,3.75458,1.45598,2.64159,5.30262,11.51483,1.00000
15,47,113.48031,30.59870,0,2.46556,1.42071,2.50423,4.85421,10.13546,0.58438
15,48,114.55282,28.95251,0,2.28764,1.48624,2.74717,5.61385,12.38409,0.71121
15,49,113.29750,29.99274,0,2.58859,1.43830,2.58648,5.15733,11.14880,0.50007
15,50,114.58860,29.71714,0,2.31946,1.45555,2.63193,5.26996,11.43375,0.33334
15,51,114.32869,29.53537,0,2.60181,1.40565,2.43949,4.63570,9.44340,1.00000
15,52,115.20449,29.37629,0,2.35044,1.46925,2.68744,5.44706,11.95983,0.50000
16,47,103.72263,45.10902,0,2.28825,1.43815,2.56862,5.05813,10.74998,0.58438
16,48,103.97655,45.63414,0,2.25172,1.52740,2.87343,5.95120,13.25416,0.71121
17,53,104.83641,47.24789,0,2.32090,1.38100,2.40241,4.64056,9.75616,0.50000
17,54,105.12138,47.22342,0,2.80619,1.46301,2.68412,5.46869,12.08444,0.50012
17,55,104.76163,46.83505,0,2.74428,1.45219,2.61541,5.17516,10.99825,1.00000
17,56,105.35963,47.15276,0,2.83644,1.44634,2.59537,5.13087,10.93598,1.00000
17,57,105.18916,46.13030,0,2.68270,1.41601,2.53323,5.05232,10.98357,1.00000
17,58,105.35730,46.29918,0,2.79284,1.54699,2.95724,6.25154,14.26325,0.50003
17,59,105.80032,46.41101,0,2.55052,1.42317,2.55037,5.08064,11.00825,0.37620
17,60,104.89753,46.92009,0,2.77999,1.41987,2.49942,4.83806,10.07651,1.00000
17,61,105.34606,46.74595,0,2.62033,1.48587,2.74057,5.58260,12.27140,0.50000
17,62,104.98190,46.50091,0,2.83477,1.52437,2.88383,6.02142,13.53209,0.50007
17,63,104.72092,45.40384,0,2.96627,1.40399,2.45906,4.75618,9.95001,1.00000
17,64,104.30446,45.90485,0,3.28794,1.40668,2.46909,4.78111,10.00101,1.00000
17,65,104.48113,46.58377,0,3.16042,1.38939,2.40237,4.57372,9.39548,0.50000
17,66,105.28323,47.14032,0,2.64408,1.44428,2.61504,5.27540,11.58987,1.00000
17,67,105.26384,46.27669,0,2.95594,1.43107,2.55724,5.06090,10.85910,0.60558
17,68,105.16695,46.04459,0,3.41341,1.44166,2.60217,5.21501,11.34726,1.00000
17,69,105.61692,45.75577,0,2.75552,1.39484,2.44224,4.73190,9.93206,0.50247
17,70,106.14359,46.31730,0,2.50593,1.39260,2.44179,4.73997,9.97108,0.37609
18,61,56.31578,8.79269,0,2.85318,1.35130,2.29112,4.28565,8.67656,0.50000
18,62,56.38724,8.33904,0,2.77946,1.40487,2.46694,4.79420,10.10043,0.50007
19,72,65.71269,15.51095,0,2.88169,1.38511,2.40612,4.62282,9.62337,0.33710
19,73,65.49355,16.23778,0,2.53613,1.29177,2.09094,3.69244,6.97499,0.50000
19,74,65.12311,15.64432,0,2.51714,1.31540,2.21089,4.15236,8.56041,0.50000
19,75,65.73116,14.33950,0,2.60418,1.37860,2.39192,4.58738,9.51819,0.50062
19,76,65.23232,12.98376,0,2.31719,1.49857,2.80250,5.79379,12.90371,0.51434
19,77,64.57785,12.24719,0,2.99184,1.57562,3.05549,6.52545,14.96885,0.50000
20,72,105.34274,46.52536,0,3.03666,1.47033,2.67666,5.37645,11.65487,0.33592
20,73,105.37210,46.68010,0,3.31775,1.46328,2.65703,5.33392,11.58196,0.50000
21,76,85.06523,40.04241,0,2.08885,1.45318,2.66507,5.43971,12.06061,0.51434
21,77,85.40211,39.70831,0,2.14832,1.32167,2.18535,3.95483,7.68119,0.50000
21,78,85.59911,38.97688,0,2.29085,1.43422,2.57000,5.09507,10.92978,0.59990
21,79,85.41076,39.16468,0,2.28042,1.30612,2.16245,3.96955,7.93995,0.50000
21,80,85.38292,39.68240,0,2.33971,1.41282,2.47938,4.79919,10.03997,0.50000
22,78,113.58569,29.47500,0,2.25943,1.42266,2.51015,4.86212,10.12263,0.60093
22,79,112.45648,28.66035,0,3.08598,1.37372,2.35151,4.41114,8.88429,0.50000
22,80,112.24818,28.52287,0,2.88001,1.42673,2.53613,4.98374,10.59947,0.50000
22,81,111.69724,29.55586,0,3.58002,1.40305,2.44772,4.70253,9.74772,1.00000
22,82,112.28376,30.28012,0,3.21189,1.41923,2.50226,4.85778,10.16786,1.00000
23,83,152.67110,58.37997,0,3.29015,1.41078,2.50214,4.92129,10.50793,0.50000
23,84,153.07031,57.34325,0,4.69215,1.41860,2.50218,4.86859,10.23016,1.00000
23,85,153.41176,58.99366,0,3.56670,1.42729,2.54453,5.01008,10.65480,1.00000
23,86,154.01128,60.44511,0,4.83022,1.39646,2.44118,4.71232,9.83499,1.00000
23,87,154.28226,60.44056,0,4.02903,1.39023,2.41025,4.61161,9.54399,1.00000
24,88,143.17282,50.42378,0,2.72279,1.43159,2.56161,5.07522,10.89242,0.75669
24,89,144.04726,50.57086,0,2.51861,1.43993,2.57951,5.09266,10.84341,1.00000
25,90,88.45000,25.82366,0,2.14391,1.37869,2.38239,4.55841,9.46533,1.00000
25,91,87.33948,25.13288,0,2.78214,1.42287,2.54189,5.04074,10.85785,1.00000
25,92,87.59554,25.25467,0,2.83877,1.47097,2.68866,5.41842,11.77093,1.00000
25,93,87.48201,25.48551,0,2.23188,1.46352,2.66410,5.36168,11.67591,0.50072
25,94,88.28086,24.93903,0,2.19921,1.50540,2.84523,5.98444,13.65344,0.53085
25,95,87.56439,24.33208,0,2.99539,1.36001,2.31505,4.34334,8.80822,1.00000
25,96,88.67534,23.31301,0,2.13653,1.48590,2.75244,5.66044,12.61393,0.50784
25,97,88.53450,22.64467,0,2.51991,1.46845,2.66455,5.31501,11.40057,0.50001
26,93,66.83973,12.13369,0,1.88523,1.49539,2.76799,5.65236,12.43832,0.50072
26,94,66.14159,12.42983,0,2.06556,1.46004,2.65069,5.32474,11.57406,0.53085
27,97,63.43881,12.52661,0,2.69577,1.57659,3.10864,6.81636,16.16278,0.50001
27,98,63.14369,11.99387,0,3.29191,1.56128,3.05015,6.63759,15.64215,0.33339
27,99,61.74756,12.48524,0,4.33756,1.49890,2.76676,5.61573,12.25481,1.00000
27,100,61.72929,12.57729,0,3.35709,1.60905,3.17537,6.90556,16.13757,0.33333
27,101,62.12457,12.54431,0,3.32420,1.52715,2.87486,5.96211,13.30314,0.50000
27,102,61.74170,14.16199,0,4.24865,1.52031,2.87776,6.04899,13.77616,1.00000
27,103,63.17218,14.72840,0,3.22497,1.47310,2.69719,5.46562,11.98581,1.00000
27,104,63.31051,13.62514,0,3.87551,1.47626,2.70684,5.47643,11.95540,1.00000
27,105,62.24865,12.37261,0,3.94829,1.53140,2.88680,5.99469,13.39692,0.50000
28,100,90.57563,23.47692,0,2.90179,1.47348,2.67338,5.32633,11.40194,0.33333
28,101,90.20492,23.85368,0,2.30474,1.41723,2.49324,4.82335,10.05495,0.50000
29,105,92.21958,22.99667,0,3.01271,1.39545,2.43824,4.70461,9.81301,0.50000
29,106,92.20041,22.83315,0,3.36263,1.41985,2.50711,4.88460,10.27419,1.00000
30,107,62.23779,11.00297,0,3.23109,1.51643,2.84810,5.91084,13.23669,1.00000
30,108,61.83936,10.88644,0,3.11164,1.57209,3.04209,6.48770,14.87552,0.50000
