Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,54.87206,64.09988,0,2.95761,1.52388,2.87334,5.98845,13.47048,1.00000
1,1,55.46281,63.86779,0,2.75119,1.47229,2.69425,5.44294,11.86676,0.80470
2,1,49.05741,72.62148,0,2.84993,1.46423,2.68175,5.43447,11.90695,0.80470
2,2,49.67677,71.05395,0,1.78344,1.46899,2.69913,5.50020,12.13702,0.50000
3,3,53.71820,64.62669,0,2.60902,1.52408,2.87699,6.00442,13.52113,1.00000
3,4,50.89423,69.65396,0,2.43458,1.40882,2.49457,4.90709,10.49494,1.00000
3,5,50.00238,69.77879,0,1.66699,1.53005,2.87799,5.97028,13.33074,1.00000
4,6,52.77385,62.42255,0,2.76033,1.43378,2.56762,5.10038,10.99830,1.00000
4,7,52.52486,62.35144,0,2.28605,1.52757,2.90540,6.13191,13.99936,0.50000
5,7,49.51845,68.70282,0,1.77584,1.25215,2.00088,3.54090,6.83600,0.50000
5,8,49.62527,68.63084,0,1.76683,1.27789,2.07327,3.71998,7.26399,1.00000
5,9,49.38051,68.85287,0,2.60456,1.41852,2.51072,4.90994,10.38279,1.00000
5,10,49.70246,68.74054,0,2.17342,1.36992,2.33797,4.39396,8.92144,0.50001
5,11,50.10838,67.79449,0,1.52451,1.40412,2.49104,4.93129,10.65765,0.54239
6,10,55.41557,72.15128,0,1.74489,1.30752,2.13712,3.82290,7.33998,0.50001
6,11,55.37452,72.30053,0,1.59755,1.46413,2.70085,5.54721,12.38615,0.54239
7,12,66.61324,72.22481,0,0.98571,1.38823,2.38828,4.49797,9.07693,1.00000
7,13,65.44901,72.83006,0,1.47579,1.48752,2.74364,5.58183,12.23307,0.50512
8,13,50.59821,70.85182,0,1.33859,1.55009,3.01345,6.53207,15.35505,0.50512
8,14,52.89330,70.37909,0,1.57553,1.63242,3.21951,6.95553,16.07056,0.50000
8,15,55.13870,69.27650,0,2.37544,1.64035,3.29986,7.31750,17.41796,1.00000
8,16,53.46380,68.49374,0,2.81018,1.65172,3.31997,7.31349,17.21888,1.00000
8,17,51.77743,68.59809,0,1.50449,1.49985,2.80728,5.81993,13.04190,1.00000
9,19,51.79881,67.83156,0,1.70321,1.52499,2.87853,5.99987,13.47851,1.00000
9,20,50.48639,68.66574,0,1.23889,1.42846,2.59092,5.24024,11.53644,1.00000
10,21,62.84542,64.15407,0,1.40714,1.45037,2.64706,5.38354,11.91334,1.00000
10,22,62.72564,65.37707,0,1.85299,1.46456,2.67103,5.39454,11.79486,0.50001
10,23,62.48929,65.14680,0,1.50928,1.31783,2.17939,3.95415,7.71774,0.50000
10,24,61.60339,64.11075,0,1.37630,1.47113,2.69370,5.47818,12.08825,0.50359
11,22,65.57552,73.35036,0,1.81855,1.32401,2.20995,4.07373,8.14327,0.50001
11,23,64.46423,72.63081,0,1.82430,1.52586,2.87158,5.95749,13.29663,0.50000
