Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,62.74928,71.80956,0,3.05600,1.42966,2.54190,4.98372,10.54671,0.64805
1,1,61.16490,70.23788,0,2.34114,1.43783,2.56993,5.06063,10.74050,0.50000
1,2,60.14334,71.29404,0,3.27039,1.42692,2.51725,4.87939,10.17284,1.00000
1,3,60.84450,68.90269,0,3.74771,1.42545,2.53427,4.97615,10.56131,1.00000
1,4,61.27106,68.81575,0,2.74275,1.36613,2.32300,4.33553,8.70668,0.50000
1,5,61.12725,67.03981,0,3.57352,1.44702,2.60084,5.15607,11.02660,0.50010
1,6,60.13733,67.34592,0,3.70018,1.43059,2.53804,4.96194,10.46755,0.50011
1,7,59.91413,66.85809,0,3.78268,1.42153,2.51339,4.89741,10.29390,0.50000
1,8,59.81155,67.43748,0,4.00947,1.39180,2.40068,4.53257,9.17317,0.64649
1,9,60.06877,66.47625,0,3.71726,1.42844,2.54247,4.99421,10.59251,0.97346
1,10,59.32961,66.26268,0,2.47650,1.47172,2.68664,5.40900,11.74471,0.50010
1,11,59.74140,66.24657,0,3.31689,1.41689,2.49358,4.82364,10.04206,0.50000
1,12,59.38991,67.30270,0,2.35087,1.39397,2.41258,4.59620,9.44659,0.50000
2,0,52.41573,72.65544,0,2.90353,1.43875,2.57496,5.09264,10.89520,0.64805
2,1,52.47892,72.68156,0,1.67040,1.40154,2.46258,4.79892,10.16311,0.50000
3,4,53.30341,73.37787,0,3.32203,1.44686,2.62325,5.28316,11.55762,0.50000
3,5,52.83514,73.53837,0,3.82422,1.54096,2.92936,6.15368,13.93995,0.50010
3,6,51.67727,71.70245,0,3.72890,1.54868,2.94723,6.16959,13.87139,0.50011
3,7,51.10441,73.25647,0,4.37871,1.45322,2.61517,5.18586,11.08664,0.50000
3,8,49.82390,72.24741,0,3.89261,1.41693,2.50507,4.89053,10.32246,0.64649
3,9,49.80362,72.91013,0,3.69690,1.42269,2.51646,4.89661,10.25544,0.97346
3,10,49.12076,73.70457,0,2.88864,1.47854,2.68886,5.37672,11.56199,0.50010
3,11,47.71885,75.44452,0,2.79578,1.39383,2.40900,4.56883,9.31415,0.50000
3,12,48.39665,75.36216,0,1.95114,1.48157,2.74049,5.62332,12.49464,0.50000
3,13,47.99921,74.96673,0,2.51621,1.43670,2.60346,5.24221,11.45745,0.50000
3,14,48.66808,74.14497,0,3.27407,1.35538,2.29782,4.28259,8.59881,1.00000
3,15,48.52069,73.48076,0,2.44586,1.32486,2.17901,3.91473,7.53484,0.50126
4,15,56.40540,66.91885,0,2.40700,1.42048,2.52274,4.95217,10.51802,0.50126
4,16,56.19745,67.18641,0,1.93950,1.43282,2.56878,5.09541,10.93365,0.50044
4,17,55.61906,67.15395,0,2.09903,1.41937,2.49559,4.83515,10.10837,0.50002
4,18,55.58136,66.02014,0,1.93101,1.44706,2.62875,5.30772,11.64133,0.50000
5,16,53.39043,77.07678,0,2.30317,1.46590,2.65991,5.32814,11.51307,0.50044
5,17,53.48482,74.52903,0,2.51353,1.46065,2.67759,5.46258,12.11543,0.50002
5,18,55.16591,74.51565,0,2.44350,1.39600,2.43263,4.67178,9.68734,0.50000
5,19,55.75152,74.85425,0,3.17813,1.34953,2.28015,4.23384,8.46424,1.00000
5,20,55.55601,75.41858,0,2.96348,1.39332,2.42793,4.67068,9.71897,1.00000
5,21,57.14810,76.58397,0,3.24441,1.46428,2.64108,5.23810,11.17682,1.00000
5,22,56.47798,75.29647,0,2.90259,1.39803,2.44340,4.70800,9.79296,1.00000
5,23,56.37870,74.63623,0,4.14406,1.49546,2.78159,5.74075,12.83303,1.00000
5,24,57.70895,73.43449,0,4.06037,1.33262,2.21622,4.04696,7.96170,1.00000
5,25,56.90728,74.35403,0,2.61031,1.36898,2.36474,4.54875,9.55277,0.60046
5,26,57.27230,75.81952,0,2.64203,1.45676,2.65287,5.34633,11.64998,0.63740
5,27,56.65297,76.68096,0,2.05150,1.44060,2.58737,5.14423,11.07774,1.00000
5,28,55.50357,77.33587,0,1.12082,1.37579,2.35605,4.44828,9.07814,1.00000
5,29,56.24894,77.47188,0,1.43039,1.57264,3.06697,6.60680,15.32205,1.00000
5,30,57.78243,77.60184,0,0.95690,1.40246,2.46959,4.82956,10.26671,1.00000
6,25,48.55734,73.78041,0,2.77894,1.39365,2.42524,4.66136,9.69673,0.60046
6,26,48.62170,73.96972,0,2.80197,1.45305,2.63694,5.30397,11.55520,0.63740
7,32,59.32229,74.83813,0,2.00713,1.46035,2.66480,5.37609,11.71110,1.00000
7,33,59.16802,74.68933,0,2.22070,1.50181,2.77400,5.63696,12.32376,1.00000
7,34,57.56837,74.78725,0,2.00335,1.56575,3.00666,6.37491,14.56782,1.00000
7,35,57.54695,75.65585,0,2.00212,1.45734,2.64428,5.29029,11.40170,0.53026
7,36,57.73509,75.74973,0,2.59999,1.55873,2.99621,6.33874,14.39347,0.50000
7,37,59.00466,76.42847,0,2.32186,1.37261,2.36453,4.49222,9.21105,1.00000
8,35,53.63169,72.74039,0,1.77254,1.43013,2.58604,5.19826,11.34016,0.53026
8,36,53.65543,72.78413,0,2.05323,1.44962,2.66050,5.46185,12.22516,0.50000
9,38,55.69513,71.20525,0,2.73213,1.33959,2.24974,4.16348,8.33089,1.00000
9,39,53.86069,71.64101,0,2.48957,1.41211,2.47659,4.77267,9.89655,1.00000
9,40,54.21778,71.11487,0,2.72210,1.39494,2.42183,4.63218,9.55990,1.00000
9,41,53.60288,70.43981,0,1.89372,1.44804,2.63815,5.35995,11.86854,0.50008
9,42,53.18137,70.32183,0,2.81033,1.40613,2.46118,4.74864,9.88679,1.00000
9,43,53.53173,72.44884,0,3.04629,1.33907,2.23192,4.06933,7.95662,0.50000
9,44,54.47472,73.45345,0,2.99836,1.62289,3.21155,6.98400,16.26683,0.50000
9,45,56.52710,74.34318,0,3.54349,1.61524,3.20945,7.03778,16.58668,0.50000
9,46,55.37674,74.00415,0,5.02480,1.64114,3.28047,7.19872,16.90531,1.00000
9,47,56.37582,74.20596,0,3.33084,1.49222,2.81352,5.93432,13.64209,0.59910
9,48,54.52425,73.74915,0,3.77530,1.67371,3.37779,7.45708,17.56717,1.00000
9,49,53.49306,72.89676,0,4.63383,1.61642,3.18038,6.87176,15.90805,1.00000
9,50,52.70423,73.59003,0,6.72770,1.59694,3.10882,6.64117,15.19463,1.00000
9,51,52.91273,73.46474,0,6.51529,1.53279,2.89808,6.04266,13.56558,1.00000
9,52,52.77192,74.53787,0,4.46520,1.57451,3.02761,6.39862,14.50657,1.00000
9,53,51.59876,74.49062,0,3.99140,1.48818,2.74196,5.57612,12.22327,1.00000
9,54,54.19613,76.36447,0,4.60997,1.58736,3.07987,6.57565,15.08271,1.00000
9,55,54.30196,76.27882,0,3.17708,1.67042,3.37166,7.44859,17.57015,1.00000
9,56,54.53267,75.54501,0,2.15078,1.53850,2.92983,6.16513,13.98869,0.50000
9,57,55.58514,74.93817,0,3.20762,1.57332,3.04142,6.49787,14.95912,0.50000
9,58,56.45868,74.21547,0,3.90913,1.50083,2.79191,5.73754,12.71845,1.00000
9,59,57.08742,74.34212,0,2.92249,1.46532,2.67542,5.40082,11.78281,0.50000
