Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,43.55037,54.31512,0,4.82888,1.38083,2.37663,4.49221,9.13563,1.00000
1,1,43.45047,54.86335,0,5.02032,1.40573,2.46158,4.74703,9.87155,1.00000
1,2,43.46819,54.44886,0,5.55235,1.37930,2.36667,4.46101,9.05601,1.00000
1,3,42.18639,54.66250,0,4.71871,1.43784,2.57297,5.09579,10.93227,1.00000
1,4,41.82506,53.58762,0,3.33090,1.51228,2.82058,5.79742,12.83128,1.00000
1,5,41.99432,52.53341,0,1.80245,1.46787,2.70708,5.55465,12.37485,1.00000
1,6,42.89278,52.87778,0,1.24104,1.53036,2.95211,6.35700,14.85828,1.00000
1,7,41.55106,53.63567,0,0.77861,1.36086,2.34108,4.47895,9.34583,1.00000
1,8,42.52536,54.53710,0,0.57405,1.58860,3.21493,7.24040,17.59210,1.00000
2,10,42.02188,52.06955,0,1.35397,1.49564,2.83213,5.97648,13.68782,1.00000
2,11,42.28215,52.98277,0,2.88282,1.39071,2.42351,4.66898,9.74040,1.00000
2,12,41.92882,53.23899,0,3.28644,1.50733,2.81202,5.79758,12.90129,1.00000
2,13,42.34885,52.45484,0,2.99481,1.37108,2.32305,4.29891,8.51422,1.00000
2,14,43.39001,52.98532,0,2.16866,1.54505,2.94903,6.22164,14.14923,1.00000
2,15,44.45895,53.91045,0,3.60804,1.45854,2.65257,5.33332,11.58727,1.00000
2,16,44.40709,55.46522,0,3.08330,1.45925,2.63614,5.24939,11.27110,1.00000
2,17,44.42180,57.34921,0,5.30116,1.39719,2.42914,4.64109,9.54384,1.00000
2,18,47.44979,56.98700,0,4.12551,1.49971,2.79869,5.77703,12.87753,1.00000
2,19,47.58126,57.14721,0,4.83597,1.43483,2.55957,5.03930,10.71429,1.00000
2,20,47.38280,58.07150,0,4.08696,1.45596,2.64751,5.34583,11.71516,1.00000
2,21,47.50201,57.80686,0,3.92555,1.51903,2.85125,5.90633,13.18607,1.00000
2,22,47.38033,57.43352,0,5.01874,1.38759,2.41252,4.64425,9.70525,1.00000
2,23,46.81404,57.01379,0,3.05846,1.51148,2.83930,5.90962,13.29790,1.00000
2,24,46.52407,57.15960,0,1.59903,1.61348,3.18505,6.92260,16.14413,1.00000
2,25,46.54814,56.66379,0,0.92543,1.40036,2.48909,4.94139,10.70601,1.00000
2,26,47.22504,56.24178,0,1.31619,1.43232,2.59271,5.23725,11.53516,1.00000
2,27,48.42117,55.91409,0,2.27313,1.43097,2.55881,5.05284,10.77542,1.00000
2,28,48.39169,55.63588,0,1.64693,1.53950,2.92702,6.13443,13.83037,1.00000
2,29,48.27464,52.95346,0,1.47466,1.44378,2.63176,5.33006,11.71216,1.00000
2,30,47.46078,53.58797,0,1.28261,1.56990,3.07642,6.70089,15.77643,1.00000
2,31,48.55487,52.93444,0,1.64947,1.45364,2.67413,5.49266,12.29176,1.00000
2,32,46.94682,50.52745,0,0.75424,1.68334,3.48880,7.96472,19.47811,1.00000
3,37,41.56159,51.49794,0,0.34507,1.15340,1.70658,2.76307,4.84342,0.76209
3,38,38.40518,48.81688,0,0.46043,1.35612,2.34785,4.55490,9.70308,0.33334
3,39,37.85857,49.93983,0,0.47299,1.37381,2.42906,4.81339,10.43197,0.96207
4,41,52.42997,48.48212,0,0.38335,1.24528,1.95953,3.37924,6.27553,0.62482
4,42,53.50703,45.37533,0,0.36690,1.36727,2.47501,5.09479,11.61098,0.50000
5,50,30.76366,51.41742,0,0.51240,1.43842,2.61819,5.34783,11.95965,0.33334
5,51,29.34512,47.41665,0,0.26408,1.21664,2.07567,4.12667,9.29863,0.40288
6,55,40.18384,66.11938,0,0.39938,1.21428,1.95385,3.57136,7.32101,0.56091
6,56,42.71444,61.79631,0,0.37932,1.28108,2.12587,3.94108,8.01818,0.44596
7,57,48.05019,50.04325,0,0.91853,1.41225,2.55639,5.15740,11.31415,1.00000
