 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,22.270,19.442,0,3.037,1.344,2.295,4.354,9.004,0.094
2,1,1,22.245,19.929,0,3.358,1.446,2.623,5.287,11.557,0.114
3,2,0,48.551,41.346,0,3.746,1.636,3.278,7.243,17.181,0.091
4,2,1,49.317,41.640,0,4.268,1.637,3.297,7.334,17.544,0.100
5,2,2,48.496,41.567,0,4.387,1.490,2.764,5.694,12.730,0.102
6,3,0,74.418,66.742,0,4.380,1.382,2.379,4.507,9.201,0.095
7,3,1,74.164,66.351,0,4.045,1.480,2.705,5.445,11.799,0.112
8,3,2,74.369,66.735,0,4.959,1.400,2.446,4.709,9.770,0.100
9,3,3,74.187,66.816,0,4.733,1.421,2.543,5.071,11.008,0.162
10,3,4,74.500,66.752,0,2.992,1.465,2.686,5.472,12.091,0.166
11,4,0,31.416,69.694,0,2.414,1.224,1.938,3.429,6.703,0.162
12,4,1,31.242,69.638,0,2.247,1.139,1.659,2.640,4.557,0.100
13,4,2,31.502,69.508,0,2.481,1.169,1.810,3.214,6.519,0.100
14,5,0,78.762,77.249,0,2.923,1.428,2.535,4.978,10.585,0.156
15,5,1,80.361,77.173,0,2.727,1.353,2.290,4.263,8.561,0.100
16,6,0,71.367,82.908,0,3.102,1.479,2.732,5.587,12.341,0.102
17,6,1,71.198,83.233,0,3.671,1.559,2.982,6.274,14.157,0.103
18,7,0,29.400,88.165,0,4.586,1.343,2.238,4.075,7.939,0.095
19,7,1,29.164,88.240,0,3.925,1.430,2.536,4.945,10.374,0.112
20,7,2,29.321,87.837,0,4.189,1.391,2.434,4.717,9.913,0.100
21,7,3,29.275,88.370,0,4.738,1.365,2.307,4.269,8.479,0.152
22,7,4,29.902,88.282,0,3.451,1.434,2.551,4.999,10.562,0.147
23,7,5,30.104,88.184,0,3.301,1.435,2.584,5.159,11.164,0.100
24,7,6,30.165,88.070,0,3.739,1.400,2.468,4.812,10.146,0.100
25,7,7,30.004,87.915,0,4.041,1.420,2.536,5.023,10.787,0.100
26,7,8,29.925,88.457,0,4.012,1.318,2.191,4.019,7.968,0.143
