 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,83.723,26.801,0,3.434,1.317,2.173,3.926,7.614,0.096
2,1,1,83.950,26.992,0,2.938,1.389,2.430,4.721,9.960,0.238
3,1,2,83.612,26.733,0,2.932,1.312,2.141,3.809,7.238,0.087
4,1,3,83.962,26.244,0,2.995,1.348,2.294,4.328,8.873,0.077
5,1,4,84.864,26.515,0,3.531,1.302,2.123,3.795,7.300,0.103
6,2,0,94.753,59.498,0,2.792,1.325,2.210,4.066,8.098,0.067
7,2,1,95.653,58.755,0,2.692,1.291,2.090,3.695,7.003,0.079
8,3,0,14.512,77.541,0,3.026,1.388,2.405,4.592,9.460,0.081
9,3,1,14.195,78.472,0,3.156,1.272,2.032,3.546,6.634,0.067
10,4,0,34.458,80.462,0,3.557,1.333,2.235,4.133,8.279,0.096
11,4,1,33.758,79.646,0,3.302,1.342,2.254,4.164,8.288,0.065
12,4,2,34.215,79.591,0,3.292,1.387,2.409,4.621,9.591,0.082
13,5,0,52.224,82.645,0,3.262,1.387,2.397,4.578,9.453,0.159
14,5,1,52.380,83.191,0,2.972,1.400,2.462,4.807,10.188,0.231
15,6,0,59.878,87.380,0,3.261,1.458,2.644,5.304,11.503,0.110
16,6,1,59.204,86.884,0,3.090,1.376,2.354,4.423,8.941,0.179
17,7,0,37.402,104.342,0,4.322,1.437,2.594,5.224,11.477,0.067
18,7,1,36.747,103.972,0,3.214,1.497,2.847,6.062,14.060,0.072
19,7,2,36.818,104.120,0,4.431,1.452,2.647,5.372,11.858,0.077
20,7,3,36.888,105.357,0,3.609,1.419,2.557,5.136,11.217,0.087
21,7,4,37.277,105.077,0,3.822,1.355,2.333,4.500,9.532,0.086
22,7,5,37.469,104.038,0,3.684,1.409,2.541,5.162,11.524,0.131
23,7,6,37.158,104.684,0,4.396,1.407,2.494,4.924,10.589,0.059
24,7,7,37.518,104.367,0,3.258,1.347,2.274,4.251,8.643,0.225
25,7,8,37.311,103.764,0,3.538,1.460,2.666,5.413,11.948,0.127
26,7,9,37.122,105.052,0,3.783,1.452,2.669,5.479,12.246,0.084
27,7,10,37.640,103.655,0,3.458,1.373,2.384,4.627,9.842,0.164
28,8,0,117.185,110.730,0,3.850,1.421,2.495,4.812,9.984,0.068
29,8,1,116.736,110.986,0,3.040,1.428,2.593,5.292,11.843,0.097
30,8,2,115.912,110.388,0,3.521,1.424,2.520,4.908,10.307,0.136
31,8,3,115.214,110.243,0,3.773,1.421,2.509,4.878,10.211,0.093
32,9,0,115.201,117.647,0,4.046,1.357,2.307,4.335,8.826,0.068
33,9,1,115.751,117.211,0,3.725,1.336,2.236,4.125,8.228,0.087
34,9,2,115.251,117.316,0,3.699,1.373,2.345,4.407,8.939,0.182
