 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,28.788,14.468,0,3.964,1.514,2.880,6.121,14.147,0.187
2,1,1,28.843,14.138,0,4.630,1.528,2.937,6.292,14.610,0.111
3,2,0,36.470,75.751,0,4.104,1.474,2.730,5.626,12.584,0.187
4,2,1,35.984,75.705,0,3.684,1.388,2.430,4.732,10.044,0.114
5,2,2,36.543,76.062,0,3.313,1.330,2.225,4.092,8.108,0.117
6,2,3,35.708,76.041,0,3.056,1.347,2.293,4.326,8.872,0.173
7,2,4,35.615,76.175,0,4.366,1.398,2.435,4.666,9.646,0.111
8,3,0,33.410,87.543,0,5.394,1.320,2.170,3.900,7.515,0.167
9,3,1,34.099,87.302,0,4.314,1.396,2.431,4.666,9.667,0.126
10,3,2,34.858,88.272,0,5.018,1.408,2.495,4.919,10.555,0.111
11,3,3,35.904,87.809,0,4.772,1.406,2.462,4.755,9.917,0.154
12,3,4,35.877,87.534,0,4.316,1.273,2.046,3.628,6.975,0.111
13,3,5,34.997,87.972,0,3.712,1.395,2.486,4.948,10.747,0.108
14,3,6,34.617,87.432,0,3.903,1.341,2.244,4.137,8.237,0.083
15,3,7,33.803,87.117,0,4.006,1.409,2.538,5.123,11.306,0.135
16,3,8,33.746,86.922,0,3.891,1.361,2.330,4.398,8.962,0.138
17,3,9,33.180,87.292,0,3.301,1.360,2.329,4.422,9.137,0.242
18,3,10,32.475,88.214,0,3.379,1.312,2.158,3.900,7.606,0.195
19,3,11,32.677,88.740,0,3.331,1.407,2.480,4.830,10.180,0.092
20,3,12,32.371,88.448,0,3.674,1.434,2.554,5.016,10.636,0.236
21,3,13,32.950,89.078,0,3.434,1.463,2.687,5.473,12.079,0.193
22,3,14,33.147,89.654,0,3.833,1.453,2.606,5.144,10.937,0.182
23,3,15,32.548,88.960,0,4.977,1.417,2.529,5.003,10.728,0.111
24,3,16,33.238,89.115,0,4.518,1.407,2.461,4.739,9.842,0.125
25,3,17,33.279,88.713,0,4.882,1.351,2.299,4.324,8.810,0.125
26,3,18,33.766,88.679,0,4.719,1.368,2.348,4.446,9.102,0.125
27,3,19,33.360,88.275,0,2.669,1.354,2.300,4.320,8.805,0.146
28,3,20,33.485,88.172,0,3.917,1.396,2.445,4.738,9.944,0.111
29,3,21,33.786,87.975,0,3.774,1.368,2.356,4.487,9.244,0.117
30,3,22,34.427,87.312,0,3.180,1.317,2.166,3.915,7.638,0.197
31,3,23,34.001,87.822,0,3.291,1.374,2.374,4.548,9.447,0.193
32,3,24,34.046,88.711,0,4.089,1.334,2.251,4.214,8.595,0.111
33,3,25,34.153,88.808,0,4.341,1.386,2.399,4.585,9.477,0.225
34,3,26,34.195,88.762,0,3.671,1.365,2.343,4.443,9.125,0.126
35,3,27,33.937,88.789,0,4.600,1.364,2.326,4.361,8.817,0.111
36,3,28,33.704,88.640,0,3.761,1.371,2.333,4.344,8.670,0.092
37,3,29,34.237,88.852,0,2.841,1.327,2.227,4.134,8.331,0.152
38,4,0,96.776,87.805,0,4.261,1.335,2.228,4.086,8.077,0.167
39,4,1,96.627,88.330,0,4.253,1.339,2.235,4.083,8.003,0.167
40,4,2,97.119,89.178,0,3.295,1.407,2.470,4.787,10.018,0.144
41,5,0,78.090,114.857,0,3.787,1.378,2.384,4.551,9.387,0.167
42,5,1,77.879,114.582,0,2.881,1.287,2.077,3.660,6.907,0.216
43,5,2,77.570,114.569,0,3.054,1.243,1.954,3.361,6.216,0.115
44,6,1,69.332,36.525,0,2.885,1.267,2.043,3.639,7.042,0.216
45,6,2,68.679,36.113,0,2.478,1.284,2.087,3.754,7.361,0.111
46,6,3,68.682,35.398,0,2.764,1.299,2.132,3.868,7.619,0.140
47,7,1,83.417,108.565,0,3.950,1.385,2.395,4.564,9.384,0.115
48,7,2,84.053,108.816,0,3.583,1.490,2.797,5.841,13.210,0.141
49,8,1,36.357,126.083,0,4.342,1.305,2.127,3.781,7.194,0.154
50,8,2,37.395,125.724,0,3.423,1.431,2.579,5.181,11.347,0.165
51,8,3,37.400,126.041,0,4.883,1.401,2.467,4.821,10.235,0.154
52,8,4,37.795,125.073,0,3.771,1.455,2.666,5.434,12.023,0.114
53,8,5,38.831,124.449,0,4.138,1.503,2.804,5.793,12.944,0.191
54,8,6,39.489,123.991,0,3.888,1.502,2.798,5.764,12.833,0.120
55,8,7,40.230,124.683,0,3.827,1.373,2.344,4.382,8.785,0.094
56,8,8,40.373,125.063,0,3.378,1.464,2.676,5.414,11.849,0.111
57,9,2,57.077,96.425,0,2.885,1.295,2.149,3.977,8.054,0.115
58,9,3,57.250,96.029,0,2.834,1.346,2.315,4.407,9.092,0.220
59,9,4,57.820,96.161,0,2.648,1.279,2.104,3.836,7.608,0.146
60,9,5,58.130,96.612,0,3.347,1.386,2.387,4.523,9.238,0.105
61,9,6,58.128,97.198,0,3.491,1.432,2.569,5.124,11.113,0.116
62,10,4,30.728,66.788,0,4.036,1.456,2.622,5.204,11.133,0.114
63,10,5,31.007,66.697,0,4.717,1.453,2.625,5.238,11.282,0.100
64,10,6,31.124,66.675,0,3.985,1.465,2.668,5.361,11.612,0.107
65,11,4,97.916,89.381,0,3.405,1.324,2.235,4.236,8.841,0.111
66,11,5,97.508,90.057,0,2.935,1.339,2.250,4.160,8.304,0.187
67,11,6,97.684,90.792,0,3.473,1.340,2.222,4.011,7.725,0.092
68,12,4,77.676,114.487,0,2.743,1.257,1.983,3.417,6.327,0.146
69,12,5,77.874,114.555,0,3.315,1.295,2.103,3.739,7.139,0.102
70,12,6,78.117,114.662,0,2.903,1.299,2.120,3.812,7.423,0.090
71,12,7,78.187,114.516,0,2.880,1.303,2.148,3.918,7.778,0.101
72,12,8,78.120,114.295,0,3.148,1.299,2.139,3.877,7.587,0.178
73,12,9,78.664,113.987,0,3.225,1.268,2.037,3.603,6.904,0.114
74,12,10,79.166,113.838,0,3.542,1.428,2.598,5.297,11.802,0.118
75,12,11,78.344,114.073,0,3.102,1.319,2.171,3.908,7.542,0.127
76,13,5,29.466,82.494,0,4.177,1.511,2.822,5.813,12.898,0.191
77,13,6,29.245,82.699,0,4.311,1.467,2.676,5.388,11.701,0.084
78,13,7,28.440,81.937,0,3.987,1.467,2.662,5.316,11.426,0.133
79,13,8,28.709,81.838,0,4.513,1.445,2.593,5.152,11.086,0.100
80,13,9,28.666,81.496,0,3.282,1.374,2.348,4.404,8.891,0.233
81,13,10,29.250,81.920,0,4.530,1.374,2.357,4.453,9.079,0.100
82,13,11,28.738,82.454,0,3.622,1.593,3.141,6.846,16.043,0.083
83,14,5,86.792,89.794,0,3.403,1.459,2.641,5.276,11.383,0.104
84,14,6,86.953,90.288,0,3.698,1.500,2.798,5.776,12.881,0.098
85,15,6,36.531,75.117,0,3.130,1.292,2.096,3.736,7.192,0.090
86,15,7,37.632,74.420,0,3.621,1.255,1.992,3.471,6.528,0.091
87,15,8,37.410,75.007,0,3.483,1.345,2.303,4.403,9.219,0.100
88,16,6,79.350,92.760,0,3.274,1.367,2.371,4.584,9.688,0.090
89,16,7,79.505,93.034,0,3.392,1.491,2.771,5.698,12.649,0.100
90,16,8,79.312,92.925,0,3.873,1.405,2.469,4.793,10.060,0.138
