 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,135.632,50.495,0,1.591,1.265,2.047,3.694,7.324,0.135
2,1,1,135.367,52.103,0,2.441,1.410,2.486,4.806,9.955,0.112
3,2,0,71.272,53.064,0,1.810,1.424,2.583,5.264,11.769,0.146
4,2,1,71.572,53.313,0,1.691,1.397,2.456,4.766,9.978,0.165
5,2,2,71.723,53.562,0,1.817,1.365,2.387,4.695,10.168,0.096
6,2,3,71.859,53.118,0,1.986,1.367,2.334,4.401,8.973,0.125
7,3,0,42.857,78.106,0,1.682,1.303,2.161,3.990,8.069,0.140
8,3,1,41.747,78.170,0,1.674,1.430,2.576,5.147,11.157,0.176
9,4,0,137.502,94.687,0,2.633,1.300,2.139,3.880,7.615,0.100
10,4,1,137.192,93.804,0,2.125,1.290,2.103,3.777,7.336,0.203
11,4,2,137.840,93.920,0,2.016,1.415,2.500,4.855,10.139,0.083
12,4,3,137.976,94.262,0,2.637,1.411,2.501,4.900,10.377,0.199
13,4,4,138.633,94.423,0,1.217,1.258,1.953,3.350,6.284,0.093
14,4,5,138.347,94.371,0,1.806,1.150,1.666,2.643,4.552,0.077
15,4,6,138.581,93.904,0,2.191,1.225,1.899,3.254,6.081,0.100
16,4,7,139.032,93.158,0,1.356,1.158,1.924,3.641,7.652,0.067
17,5,0,69.795,98.417,0,3.058,1.534,2.928,6.199,14.178,0.100
18,5,1,69.813,98.455,0,3.563,1.635,3.238,7.042,16.413,0.111
19,5,2,69.797,99.473,0,2.640,1.606,3.165,6.882,16.107,0.077
20,5,3,69.491,98.848,0,2.932,1.565,2.995,6.295,14.182,0.125
21,5,4,68.766,98.056,0,2.165,1.520,2.926,6.296,14.738,0.091
22,5,5,68.689,99.183,0,2.544,1.526,2.870,5.956,13.318,0.077
23,5,6,69.137,98.320,0,2.441,1.490,2.743,5.563,12.159,0.100
24,5,7,68.544,98.637,0,2.201,1.324,2.242,4.222,8.674,0.067
25,5,8,71.355,99.902,0,1.627,1.560,3.007,6.409,14.711,0.077
26,5,9,71.175,98.948,0,1.702,1.575,3.099,6.768,15.958,0.107
27,5,10,68.612,99.110,0,2.358,1.578,3.059,6.542,15.044,0.083
28,5,11,68.787,99.482,0,2.036,1.461,2.655,5.335,11.600,0.104
29,6,0,60.389,107.282,0,2.120,1.433,2.592,5.256,11.670,0.101
30,6,1,60.519,105.866,0,1.993,1.517,2.853,5.943,13.367,0.111
