 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,29.581,26.211,0,3.430,1.317,2.177,3.951,7.724,0.199
2,1,1,29.633,26.051,0,3.005,1.338,2.269,4.277,8.792,0.128
3,1,2,30.364,26.440,0,3.222,1.371,2.348,4.439,9.088,0.122
4,1,3,30.308,25.701,0,2.882,1.272,2.047,3.625,6.947,0.125
5,2,0,16.304,61.412,0,4.373,1.293,2.088,3.693,7.019,0.125
6,2,1,16.602,60.866,0,4.067,1.340,2.228,4.041,7.838,0.156
7,2,2,15.556,61.099,0,3.739,1.360,2.308,4.302,8.636,0.179
8,2,3,15.688,61.036,0,4.386,1.390,2.423,4.666,9.719,0.155
9,2,4,16.459,61.219,0,4.252,1.410,2.493,4.874,10.304,0.129
10,2,5,16.801,61.528,0,2.838,1.372,2.392,4.656,9.916,0.153
11,2,6,15.971,60.988,0,3.401,1.472,2.736,5.669,12.775,0.191
12,2,7,15.784,60.814,0,3.104,1.332,2.230,4.118,8.233,0.095
13,2,8,16.348,60.365,0,3.057,1.346,2.256,4.151,8.237,0.188
14,3,0,75.292,64.521,0,4.966,1.466,2.667,5.352,11.585,0.125
15,3,1,74.676,64.757,0,3.943,1.367,2.339,4.418,9.032,0.170
16,3,2,75.145,65.444,0,3.430,1.391,2.455,4.851,10.516,0.224
17,3,3,74.722,65.025,0,4.241,1.358,2.322,4.394,9.019,0.213
18,3,4,74.588,64.625,0,4.512,1.405,2.460,4.767,10.013,0.129
19,3,5,74.628,65.196,0,3.924,1.423,2.537,5.028,10.844,0.094
20,4,0,33.959,71.487,0,3.380,1.286,2.085,3.724,7.203,0.202
21,4,1,33.960,72.708,0,2.710,1.305,2.151,3.899,7.620,0.126
22,4,2,34.361,73.053,0,3.462,1.404,2.496,4.938,10.631,0.216
23,4,3,33.484,73.837,0,3.281,1.417,2.512,4.941,10.558,0.124
24,4,4,33.410,74.535,0,3.344,1.365,2.343,4.454,9.197,0.171
25,4,5,33.476,74.449,0,2.870,1.290,2.083,3.673,6.938,0.094
26,4,6,33.230,74.664,0,3.086,1.311,2.165,3.930,7.697,0.159
27,4,7,33.548,75.425,0,3.469,1.385,2.384,4.516,9.222,0.100
28,4,8,33.430,75.995,0,3.570,1.331,2.240,4.185,8.523,0.094
29,4,9,33.102,75.744,0,3.597,1.373,2.366,4.525,9.414,0.115
30,5,0,43.766,101.999,0,4.069,1.433,2.577,5.143,11.124,0.125
31,5,1,44.018,101.360,0,4.414,1.434,2.566,5.076,10.842,0.125
32,6,1,9.702,45.714,0,3.737,1.382,2.374,4.477,9.085,0.139
33,6,2,9.667,44.925,0,3.706,1.452,2.640,5.323,11.636,0.140
34,6,3,8.811,44.937,0,4.204,1.384,2.396,4.569,9.392,0.210
35,7,1,12.665,53.525,0,3.033,1.257,1.990,3.447,6.416,0.128
36,7,2,12.938,53.344,0,3.651,1.337,2.248,4.180,8.433,0.203
37,7,3,13.139,53.938,0,3.196,1.364,2.324,4.360,8.822,0.126
38,7,4,13.408,54.526,0,3.160,1.210,1.851,3.100,5.600,0.184
39,7,5,13.651,55.419,0,2.952,1.200,1.820,3.018,5.402,0.093
40,8,2,51.530,74.392,0,3.485,1.334,2.222,4.058,7.970,0.151
41,8,3,52.071,74.371,0,3.793,1.368,2.335,4.379,8.846,0.111
42,8,4,52.246,74.316,0,3.227,1.395,2.422,4.622,9.492,0.171
43,8,5,51.712,74.261,0,2.444,1.312,2.180,4.026,8.120,0.125
44,8,6,52.173,74.200,0,3.421,1.343,2.260,4.186,8.372,0.118
45,8,7,51.285,74.687,0,2.571,1.322,2.210,4.085,8.202,0.099
46,9,2,43.894,124.352,0,3.826,1.495,2.759,5.616,12.326,0.138
47,9,3,44.068,124.563,0,3.764,1.475,2.680,5.347,11.454,0.111
48,9,4,44.571,124.227,0,3.266,1.234,1.939,3.370,6.392,0.181
49,9,5,44.001,124.229,0,2.598,1.397,2.499,4.986,10.832,0.120
50,9,6,44.039,124.834,0,3.173,1.366,2.373,4.591,9.679,0.153
51,9,7,44.464,125.292,0,3.555,1.239,1.932,3.298,6.060,0.091
52,9,8,44.618,125.390,0,2.947,1.342,2.272,4.264,8.700,0.207
53,9,9,45.458,125.508,0,3.541,1.333,2.223,4.069,8.011,0.119
54,9,10,45.452,125.250,0,3.797,1.330,2.213,4.042,7.938,0.091
55,9,11,45.894,124.478,0,4.803,1.283,2.072,3.684,7.096,0.143
56,9,12,45.740,124.528,0,3.977,1.315,2.169,3.928,7.661,0.315
57,10,4,53.680,30.694,0,3.520,1.526,2.885,6.014,13.485,0.125
58,10,5,53.699,30.479,0,3.665,1.527,2.879,5.995,13.454,0.091
59,11,4,23.645,75.939,0,3.055,1.276,2.046,3.589,6.762,0.143
60,11,5,23.450,75.469,0,2.269,1.208,1.846,3.087,5.571,0.091
61,11,6,23.697,75.865,0,2.632,1.242,1.945,3.340,6.185,0.111
62,12,5,8.833,45.350,0,3.868,1.349,2.286,4.288,8.740,0.094
63,12,6,8.638,45.172,0,3.655,1.384,2.378,4.487,9.105,0.115
64,12,7,9.078,45.557,0,3.398,1.440,2.587,5.144,11.062,0.100
65,13,5,18.577,112.416,0,2.757,1.399,2.440,4.700,9.796,0.173
66,13,6,18.771,111.735,0,3.031,1.358,2.298,4.268,8.538,0.181
67,13,7,18.838,111.707,0,2.805,1.328,2.219,4.089,8.157,0.183
68,14,6,78.640,71.558,0,3.385,1.454,2.656,5.415,12.034,0.191
69,14,7,78.575,71.653,0,2.834,1.330,2.264,4.337,9.171,0.194
70,15,6,56.606,87.497,0,4.067,1.556,2.955,6.169,13.823,0.111
71,15,7,56.815,87.517,0,3.883,1.656,3.344,7.412,17.589,0.091
72,16,7,76.309,66.002,0,2.930,1.459,2.698,5.570,12.497,0.093
73,16,8,76.257,65.639,0,3.386,1.384,2.419,4.712,10.017,0.098
74,16,9,77.036,65.780,0,3.125,1.514,2.878,6.089,13.976,0.097
75,16,10,77.064,65.540,0,3.370,1.479,2.758,5.745,13.041,0.138
76,16,11,77.210,65.802,0,3.293,1.372,2.392,4.654,9.904,0.210
77,17,7,37.763,123.280,0,3.828,1.446,2.608,5.211,11.270,0.091
78,17,8,37.703,123.465,0,2.966,1.366,2.355,4.513,9.428,0.208
79,17,9,36.285,124.598,0,3.140,1.468,2.662,5.329,11.513,0.129
80,17,10,35.931,126.215,0,3.225,1.476,2.737,5.649,12.659,0.124
81,17,11,35.599,126.467,0,3.482,1.389,2.431,4.721,9.969,0.165
82,18,8,30.698,25.378,0,3.127,1.405,2.446,4.690,9.708,0.137
83,18,9,30.575,25.556,0,3.044,1.302,2.118,3.767,7.186,0.083
84,18,10,30.482,25.780,0,2.813,1.295,2.106,3.772,7.324,0.092
85,19,8,7.907,52.395,0,2.334,1.267,2.068,3.738,7.352,0.101
86,19,9,13.078,54.570,0,2.532,1.318,2.231,4.234,8.843,0.083
87,19,10,12.224,54.637,0,2.504,1.244,1.993,3.579,7.102,0.156
88,19,11,11.843,54.868,0,3.151,1.367,2.337,4.390,8.881,0.188
89,20,8,24.119,76.229,0,2.506,1.322,2.190,3.989,7.834,0.150
90,20,9,23.390,76.553,0,3.369,1.364,2.330,4.411,9.080,0.103
91,20,10,23.404,76.764,0,2.388,1.268,2.044,3.646,7.083,0.180
92,21,8,43.063,102.268,0,3.142,1.443,2.652,5.464,12.284,0.102
93,21,9,43.332,102.581,0,3.295,1.438,2.581,5.141,11.112,0.120
94,21,10,41.963,102.033,0,3.414,1.538,2.938,6.240,14.352,0.115
95,22,9,19.742,112.357,0,2.245,1.254,2.001,3.527,6.771,0.083
96,22,10,20.030,113.160,0,2.877,1.405,2.462,4.751,9.881,0.091
97,23,10,9.746,48.220,0,3.871,1.499,2.803,5.812,13.047,0.093
98,23,11,9.608,48.449,0,5.643,1.377,2.371,4.497,9.200,0.143
99,23,12,9.489,48.011,0,5.034,1.578,3.083,6.662,15.511,0.167
100,23,13,10.092,48.703,0,3.802,1.504,2.831,5.921,13.416,0.144
101,24,10,7.429,84.498,0,3.649,1.555,2.967,6.229,14.047,0.099
102,24,11,7.756,83.707,0,4.754,1.658,3.328,7.322,17.214,0.143
103,25,11,78.095,72.758,0,4.934,1.398,2.451,4.766,10.051,0.143
104,25,12,77.933,72.608,0,4.945,1.428,2.539,4.991,10.612,0.167
105,25,13,77.815,72.782,0,5.810,1.448,2.610,5.194,11.159,0.143
106,25,14,78.566,72.538,0,4.192,1.397,2.446,4.744,9.969,0.192
107,25,15,78.649,73.226,0,4.019,1.517,2.844,5.878,13.066,0.111
108,25,16,79.340,72.625,0,3.906,1.359,2.334,4.439,9.153,0.184
109,25,17,79.677,72.132,0,3.697,1.403,2.453,4.725,9.823,0.147
110,25,18,79.309,71.711,0,3.413,1.261,2.006,3.512,6.659,0.145
111,25,19,79.058,71.596,0,3.300,1.366,2.340,4.421,9.028,0.196
112,25,20,79.160,71.982,0,4.433,1.382,2.418,4.704,9.949,0.125
113,25,21,79.163,72.084,0,4.110,1.403,2.469,4.808,10.152,0.189
114,25,22,79.090,71.711,0,3.467,1.293,2.117,3.835,7.543,0.102
115,25,23,79.036,71.588,0,3.850,1.294,2.132,3.897,7.773,0.167
116,25,24,79.032,71.818,0,3.790,1.305,2.162,3.974,7.959,0.127
117,25,25,79.500,71.712,0,3.118,1.345,2.312,4.432,9.294,0.148
118,26,12,23.106,77.560,0,3.294,1.306,2.134,3.822,7.370,0.167
119,26,13,23.211,77.230,0,2.897,1.341,2.239,4.091,8.016,0.219
120,26,14,23.048,77.286,0,3.268,1.366,2.322,4.336,8.713,0.143
121,26,15,23.240,77.238,0,2.795,1.357,2.311,4.329,8.752,0.111
122,27,13,20.717,29.189,0,3.706,1.351,2.280,4.225,8.434,0.143
123,27,14,20.330,30.446,0,4.307,1.299,2.105,3.719,7.027,0.143
124,27,15,19.994,30.297,0,4.386,1.331,2.228,4.112,8.207,0.111
125,27,16,19.712,29.747,0,4.302,1.347,2.258,4.161,8.272,0.153
126,27,17,18.266,28.802,0,3.429,1.404,2.462,4.783,10.090,0.293
127,27,18,17.289,27.844,0,3.425,1.354,2.289,4.255,8.516,0.150
128,27,19,17.316,27.896,0,3.367,1.349,2.308,4.398,9.149,0.196
129,27,20,17.531,28.601,0,3.798,1.414,2.465,4.706,9.635,0.314
130,28,13,11.825,54.405,0,2.956,1.304,2.144,3.875,7.554,0.219
131,28,14,11.632,55.162,0,2.464,1.254,2.009,3.587,7.038,0.143
132,28,15,12.632,55.631,0,3.082,1.459,2.705,5.608,12.671,0.117
133,29,13,42.787,101.986,0,4.054,1.555,3.014,6.484,15.086,0.144
134,29,14,43.344,102.060,0,3.785,1.502,2.871,6.145,14.324,0.143
135,30,14,33.466,78.124,0,4.054,1.417,2.496,4.843,10.141,0.192
136,30,15,34.225,78.867,0,3.457,1.369,2.361,4.509,9.337,0.116
137,31,15,78.268,65.577,0,2.547,1.253,2.017,3.636,7.244,0.111
138,31,16,77.973,65.278,0,2.585,1.266,2.078,3.838,7.854,0.219
139,32,15,35.377,90.259,0,3.704,1.399,2.445,4.717,9.840,0.115
140,32,16,35.145,90.507,0,4.083,1.363,2.332,4.408,9.031,0.182
141,32,17,34.324,91.511,0,4.530,1.314,2.158,3.881,7.505,0.143
142,32,18,33.990,90.832,0,4.581,1.446,2.611,5.212,11.240,0.143
143,32,19,34.205,90.442,0,3.774,1.371,2.365,4.528,9.431,0.123
144,32,20,35.218,90.626,0,3.890,1.395,2.420,4.621,9.519,0.280
145,32,21,34.449,90.477,0,4.194,1.356,2.287,4.227,8.395,0.189
146,32,22,34.037,90.747,0,4.773,1.469,2.713,5.576,12.452,0.100
147,32,23,33.091,91.449,0,4.233,1.390,2.426,4.692,9.849,0.167
148,33,16,28.076,59.068,0,3.726,1.405,2.469,4.796,10.079,0.154
149,33,17,27.951,59.478,0,3.355,1.397,2.459,4.802,10.191,0.295
150,34,16,50.294,102.929,0,2.637,1.253,1.979,3.421,6.357,0.219
151,34,17,49.892,102.613,0,2.426,1.199,1.827,3.049,5.499,0.143
152,35,18,12.987,54.794,0,4.105,1.564,3.014,6.407,14.648,0.180
153,35,19,12.866,54.645,0,3.150,1.480,2.741,5.636,12.548,0.111
154,36,18,75.596,65.639,0,3.676,1.450,2.623,5.269,11.500,0.158
155,36,19,76.203,65.190,0,3.562,1.499,2.831,5.966,13.650,0.140
156,37,18,45.545,125.443,0,4.191,1.605,3.154,6.815,15.781,0.180
157,37,19,45.614,127.036,0,3.721,1.460,2.724,5.731,13.236,0.161
158,38,19,38.853,31.698,0,3.707,1.439,2.564,5.047,10.747,0.155
159,38,20,38.960,31.758,0,3.866,1.481,2.716,5.501,12.036,0.133
160,39,19,6.525,52.353,0,3.033,1.313,2.150,3.854,7.416,0.112
161,39,20,6.924,51.944,0,3.795,1.385,2.416,4.654,9.683,0.317
162,39,21,6.489,51.800,0,4.823,1.242,1.948,3.348,6.200,0.167
163,39,22,6.235,52.707,0,5.074,1.322,2.204,4.052,8.045,0.100
164,39,23,5.541,52.339,0,5.080,1.361,2.333,4.429,9.127,0.167
165,39,24,5.449,51.605,0,4.093,1.337,2.285,4.371,9.181,0.126
166,40,20,33.801,78.419,0,3.435,1.400,2.433,4.646,9.557,0.125
167,40,21,34.346,78.446,0,3.332,1.351,2.276,4.205,8.343,0.168
168,40,22,34.292,78.176,0,3.678,1.377,2.359,4.430,8.936,0.182
169,40,23,34.871,77.856,0,3.504,1.397,2.430,4.650,9.580,0.298
170,40,24,35.158,77.850,0,3.324,1.401,2.452,4.748,9.960,0.148
171,40,25,36.095,78.141,0,3.599,1.415,2.522,4.992,10.746,0.217
172,40,26,35.794,78.170,0,3.363,1.375,2.355,4.431,8.962,0.209
173,41,20,43.053,100.346,0,4.173,1.497,2.778,5.688,12.546,0.126
174,41,21,42.775,101.177,0,4.990,1.505,2.800,5.741,12.664,0.167
175,41,22,42.788,101.474,0,4.944,1.627,3.195,6.861,15.739,0.100
176,41,23,42.768,101.481,0,5.527,1.488,2.721,5.473,11.832,0.167
177,41,24,42.746,101.224,0,5.729,1.477,2.695,5.414,11.709,0.125
178,41,25,42.833,101.654,0,4.987,1.521,2.851,5.886,13.067,0.168
179,41,26,42.782,101.619,0,4.404,1.459,2.636,5.255,11.316,0.218
180,41,27,42.804,101.980,0,4.881,1.442,2.611,5.262,11.533,0.143
181,41,28,42.810,101.522,0,6.078,1.475,2.698,5.438,11.811,0.111
182,41,29,42.835,101.707,0,5.181,1.568,3.021,6.406,14.590,0.111
183,41,30,42.806,100.801,0,4.411,1.563,2.999,6.331,14.349,0.100
184,41,31,42.710,100.886,0,4.459,1.557,2.996,6.360,14.537,0.100
185,41,32,42.978,101.350,0,4.067,1.598,3.152,6.866,16.092,0.118
186,41,33,43.481,101.324,0,5.498,1.538,2.888,5.963,13.233,0.100
187,41,34,43.659,101.204,0,4.423,1.531,2.889,6.013,13.487,0.143
188,42,22,11.782,54.577,0,3.236,1.384,2.429,4.754,10.141,0.101
189,42,23,11.726,53.887,0,3.567,1.381,2.402,4.642,9.754,0.298
190,42,24,10.603,53.511,0,3.458,1.307,2.145,3.864,7.500,0.137
191,42,25,10.073,53.268,0,4.825,1.363,2.355,4.536,9.543,0.143
192,42,26,10.579,53.014,0,3.088,1.419,2.511,4.891,10.249,0.130
193,42,27,10.835,52.827,0,3.705,1.299,2.151,3.953,7.920,0.196
194,42,28,11.951,52.332,0,3.319,1.352,2.296,4.310,8.778,0.242
195,43,24,36.726,126.216,0,3.898,1.446,2.581,5.054,10.619,0.125
196,43,25,36.752,126.835,0,4.905,1.473,2.684,5.390,11.667,0.168
197,43,26,37.176,127.272,0,3.833,1.470,2.699,5.491,12.086,0.125
