 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,27.388,20.222,0,2.913,1.556,2.988,6.331,14.439,0.250
2,1,1,28.198,19.460,0,3.063,1.510,2.803,5.742,12.695,0.167
3,2,0,5.977,58.252,0,3.051,1.363,2.338,4.431,9.092,0.254
4,2,1,5.856,58.129,0,3.118,1.411,2.474,4.756,9.802,0.167
5,2,2,6.041,58.139,0,3.564,1.410,2.472,4.763,9.864,0.333
6,3,0,81.920,95.255,0,3.871,1.397,2.460,4.799,10.146,0.250
7,3,1,81.476,94.942,0,4.946,1.369,2.336,4.384,8.865,0.167
8,3,2,81.507,94.193,0,4.761,1.312,2.155,3.877,7.501,0.333
9,3,3,81.234,94.272,0,4.954,1.296,2.102,3.734,7.133,0.143
10,3,4,81.619,93.550,0,4.743,1.332,2.228,4.106,8.180,0.167
11,3,5,82.137,93.759,0,5.114,1.337,2.230,4.082,8.026,0.167
12,3,6,82.664,93.475,0,4.782,1.333,2.229,4.102,8.154,0.200
13,3,7,81.940,93.319,0,5.384,1.368,2.351,4.467,9.202,0.200
14,3,8,81.104,93.551,0,4.435,1.380,2.373,4.502,9.230,0.167
15,3,9,80.685,93.610,0,2.822,1.374,2.346,4.384,8.788,0.217
16,3,10,81.338,92.755,0,3.172,1.388,2.399,4.569,9.402,0.200
17,3,11,82.866,92.610,0,4.258,1.335,2.211,3.978,7.618,0.200
18,3,12,83.803,92.626,0,1.765,1.203,1.801,2.980,5.417,0.200
19,3,13,83.831,92.424,0,2.635,1.078,1.442,2.074,3.220,0.250
20,3,14,83.588,92.122,0,2.862,1.166,1.713,2.757,4.824,0.167
21,3,15,83.241,93.041,0,3.056,1.338,2.258,4.250,8.743,0.263
22,3,16,82.154,92.714,0,4.406,1.340,2.247,4.137,8.197,0.200
23,3,17,80.885,92.714,0,5.205,1.368,2.337,4.393,8.911,0.200
24,3,18,80.871,92.731,0,4.741,1.413,2.478,4.774,9.894,0.200
25,3,19,80.443,92.425,0,5.037,1.337,2.231,4.084,8.046,0.200
26,3,20,80.146,92.274,0,3.701,1.435,2.570,5.085,10.872,0.167
