 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,164.410,37.534,0,2.980,1.606,3.157,6.830,15.862,0.029
2,1,1,166.026,39.307,0,2.441,1.599,3.135,6.769,15.683,0.031
3,2,0,8.829,109.448,0,2.258,1.539,2.971,6.345,14.584,0.029
4,2,1,8.198,111.009,0,1.967,1.395,2.494,5.022,11.131,0.094
5,2,2,9.599,107.952,0,2.816,1.550,3.027,6.594,15.591,0.028
6,2,3,9.057,108.571,0,3.646,1.494,2.775,5.695,12.622,0.026
7,2,4,8.835,108.319,0,2.637,1.489,2.730,5.511,11.974,0.051
8,2,5,7.087,109.129,0,2.053,1.483,2.750,5.647,12.497,0.084
9,2,6,8.104,107.422,0,2.136,1.410,2.530,5.080,11.146,0.102
10,2,7,8.427,107.254,0,2.725,1.429,2.574,5.142,11.135,0.047
11,2,8,7.493,107.588,0,2.483,1.393,2.459,4.825,10.272,0.076
12,2,9,6.597,107.269,0,3.007,1.588,3.118,6.788,15.945,0.027
13,2,10,5.607,107.427,0,2.189,1.558,3.059,6.690,15.832,0.040
14,2,11,3.555,109.259,0,1.997,1.351,2.331,4.491,9.453,0.062
15,2,12,3.305,109.532,0,2.104,1.322,2.236,4.214,8.672,0.067
16,2,13,3.033,110.193,0,2.367,1.353,2.323,4.413,9.084,0.067
17,2,14,2.337,110.434,0,2.100,1.278,2.046,3.579,6.714,0.074
18,2,15,1.759,110.714,0,1.923,1.282,2.025,3.502,6.528,0.040
19,2,16,2.227,111.509,0,2.262,1.249,1.964,3.375,6.229,0.039
20,2,17,1.690,110.360,0,1.621,1.271,2.073,3.790,7.641,0.040
21,2,18,0.930,110.060,0,0.875,0.993,1.445,2.328,4.091,0.026
22,2,19,0.988,109.062,0,1.100,1.183,1.943,3.596,7.346,0.030
23,2,20,1.357,107.730,0,1.452,1.129,1.605,2.548,4.577,0.029
24,2,21,0.832,108.933,0,0.987,1.033,1.584,2.796,5.610,0.046
25,2,22,1.291,110.488,0,1.205,1.064,1.436,2.156,3.706,0.028
26,2,23,1.066,109.450,0,1.302,1.068,1.597,2.648,4.790,0.028
27,2,24,0.874,109.124,0,0.715,0.942,1.313,2.047,3.561,0.028
28,3,0,123.862,131.093,0,2.091,1.414,2.500,4.889,10.344,0.110
29,3,1,123.291,131.139,0,2.499,1.484,2.741,5.579,12.212,0.040
30,3,2,123.869,131.327,0,2.252,1.412,2.475,4.777,9.954,0.072
31,3,3,123.510,131.122,0,2.451,1.304,2.177,4.041,8.184,0.073
32,3,4,124.086,132.388,0,1.925,1.381,2.392,4.583,9.523,0.118
33,3,5,124.640,132.134,0,2.507,1.324,2.198,4.023,7.957,0.075
34,3,6,125.236,132.424,0,2.156,1.298,2.123,3.815,7.394,0.102
35,3,7,125.064,132.961,0,3.022,1.341,2.275,4.274,8.715,0.044
36,3,8,125.032,132.673,0,2.441,1.364,2.356,4.515,9.407,0.084
37,3,9,124.713,132.782,0,1.929,1.375,2.364,4.473,9.115,0.115
38,3,10,124.048,132.613,0,2.323,1.380,2.411,4.683,9.893,0.172
39,3,11,124.002,132.196,0,2.558,1.503,2.825,5.898,13.328,0.038
40,3,12,124.347,132.517,0,2.320,1.434,2.610,5.285,11.607,0.122
41,3,13,124.500,132.024,0,2.712,1.342,2.267,4.230,8.545,0.083
42,3,14,124.683,132.445,0,2.976,1.368,2.353,4.467,9.164,0.035
43,3,15,124.975,133.093,0,2.605,1.456,2.663,5.366,11.636,0.030
44,3,16,124.801,133.570,0,2.619,1.353,2.302,4.304,8.657,0.060
45,3,17,125.204,133.213,0,2.451,1.461,2.684,5.468,12.062,0.035
46,3,18,125.137,133.156,0,2.536,1.393,2.421,4.622,9.493,0.082
47,3,19,125.520,133.094,0,2.742,1.329,2.211,4.063,8.099,0.065
48,3,20,125.028,134.161,0,2.506,1.345,2.291,4.322,8.850,0.078
49,3,21,125.300,133.996,0,3.040,1.386,2.426,4.702,9.877,0.033
50,3,22,125.350,133.980,0,2.437,1.343,2.305,4.405,9.190,0.145
51,3,23,124.521,134.444,0,1.622,1.214,1.906,3.353,6.547,0.029
52,3,24,125.097,134.888,0,2.295,1.412,2.538,5.118,11.307,0.058
53,3,25,124.358,135.003,0,2.928,1.416,2.536,5.048,10.901,0.062
54,3,26,123.560,135.321,0,3.021,1.540,2.919,6.092,13.652,0.031
55,3,27,123.017,135.387,0,3.606,1.462,2.671,5.403,11.826,0.030
56,3,28,124.161,134.945,0,2.603,1.563,3.028,6.483,14.933,0.028
57,3,29,124.295,134.998,0,2.833,1.417,2.551,5.144,11.350,0.072
58,3,30,124.326,134.829,0,2.720,1.441,2.637,5.391,12.005,0.043
59,3,31,124.163,134.932,0,2.734,1.403,2.502,4.998,10.922,0.087
60,3,32,122.986,135.398,0,2.677,1.436,2.587,5.172,11.196,0.046
61,3,33,122.750,135.173,0,2.778,1.503,2.815,5.828,13.001,0.032
62,3,34,123.035,134.636,0,2.818,1.377,2.411,4.718,10.088,0.091
63,3,35,122.759,134.599,0,2.292,1.341,2.279,4.311,8.899,0.086
64,3,36,123.407,135.095,0,2.117,1.350,2.315,4.405,9.118,0.066
65,3,37,124.013,134.677,0,2.113,1.323,2.228,4.176,8.536,0.057
66,3,38,122.263,135.497,0,2.092,1.533,2.919,6.152,13.980,0.064
67,3,39,123.595,135.370,0,2.221,1.387,2.444,4.801,10.295,0.048
68,3,40,123.192,135.402,0,3.388,1.350,2.293,4.310,8.794,0.068
69,3,41,123.015,134.951,0,2.996,1.445,2.612,5.247,11.425,0.032
70,3,42,122.998,134.518,0,3.263,1.341,2.275,4.273,8.708,0.050
71,3,43,122.674,134.512,0,2.079,1.311,2.153,3.888,7.581,0.049
72,3,44,121.525,134.732,0,3.015,1.346,2.279,4.276,8.711,0.039
73,3,45,121.607,134.715,0,3.027,1.393,2.423,4.675,9.801,0.052
74,3,46,122.280,135.671,0,3.387,1.432,2.558,5.044,10.738,0.053
75,3,47,122.143,134.654,0,2.846,1.412,2.515,4.980,10.723,0.056
76,3,48,122.539,134.239,0,3.310,1.368,2.371,4.578,9.646,0.030
77,3,49,123.107,134.361,0,2.537,1.336,2.275,4.298,8.830,0.102
78,3,50,122.655,134.982,0,3.272,1.393,2.450,4.798,10.247,0.041
79,3,51,122.522,135.412,0,3.033,1.447,2.629,5.300,11.576,0.043
80,3,52,122.467,134.719,0,2.787,1.401,2.455,4.756,9.965,0.029
81,3,53,121.692,134.489,0,3.236,1.369,2.333,4.369,8.817,0.033
82,3,54,121.465,134.666,0,2.257,1.318,2.245,4.334,9.298,0.103
83,3,55,122.362,134.442,0,2.864,1.316,2.184,4.003,7.965,0.067
84,3,56,122.777,134.339,0,2.956,1.350,2.279,4.224,8.422,0.045
85,3,57,122.549,134.289,0,2.445,1.465,2.687,5.477,12.116,0.082
86,3,58,122.131,134.524,0,2.604,1.394,2.447,4.772,10.126,0.063
87,3,59,122.343,134.790,0,3.194,1.301,2.139,3.899,7.757,0.032
88,3,60,122.593,134.584,0,3.464,1.300,2.165,4.032,8.264,0.029
89,3,61,122.351,135.095,0,3.105,1.374,2.363,4.483,9.195,0.070
90,3,62,122.654,134.722,0,2.896,1.338,2.230,4.090,8.110,0.066
91,3,63,122.217,136.439,0,2.805,1.530,2.914,6.158,14.081,0.029
