 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,82.726,44.372,0,2.597,1.344,2.315,4.484,9.567,0.087
2,1,1,81.867,44.583,0,2.015,1.223,1.902,3.261,6.078,0.043
3,1,2,81.823,44.320,0,2.354,1.316,2.170,3.922,7.623,0.091
4,1,3,81.512,44.035,0,2.345,1.348,2.315,4.458,9.435,0.150
5,1,4,81.411,44.373,0,2.136,1.311,2.166,3.954,7.841,0.102
6,1,5,81.382,44.308,0,2.606,1.297,2.096,3.695,6.970,0.035
7,1,6,81.827,44.731,0,2.186,1.369,2.371,4.562,9.556,0.138
8,1,7,81.516,44.470,0,2.014,1.331,2.218,4.063,8.020,0.129
9,1,8,80.575,43.865,0,2.033,1.373,2.348,4.391,8.794,0.156
10,1,9,80.286,43.565,0,2.230,1.230,1.918,3.293,6.129,0.038
11,1,10,80.829,42.799,0,2.746,1.391,2.416,4.630,9.588,0.060
12,1,11,81.245,41.949,0,2.132,1.384,2.437,4.778,10.193,0.137
13,1,12,81.189,41.609,0,2.444,1.378,2.398,4.625,9.687,0.063
14,2,0,128.918,52.631,0,2.432,1.409,2.509,4.982,10.788,0.065
15,2,1,128.856,52.665,0,2.194,1.374,2.368,4.518,9.358,0.113
16,2,2,127.694,52.387,0,2.539,1.462,2.646,5.279,11.358,0.048
17,3,0,71.976,55.018,0,2.249,1.441,2.653,5.469,12.305,0.059
18,3,1,71.631,54.545,0,2.520,1.400,2.436,4.671,9.677,0.054
19,3,2,71.064,54.790,0,2.217,1.458,2.659,5.374,11.771,0.039
20,3,3,70.254,54.862,0,1.903,1.361,2.336,4.450,9.220,0.088
21,4,0,166.722,58.613,0,2.470,1.292,2.095,3.734,7.188,0.073
22,4,1,167.469,57.724,0,2.274,1.377,2.382,4.546,9.364,0.092
23,4,2,167.214,57.842,0,2.083,1.300,2.151,3.944,7.875,0.124
24,4,3,167.144,58.198,0,2.108,1.445,2.643,5.397,12.001,0.065
25,5,0,149.523,62.470,0,2.891,1.616,3.179,6.885,16.011,0.014
26,5,1,149.748,61.646,0,1.916,1.288,2.149,4.051,8.487,0.067
27,6,0,91.774,62.155,0,2.485,1.317,2.181,3.968,7.779,0.103
28,6,1,91.992,61.612,0,2.137,1.420,2.517,4.923,10.383,0.085
29,6,2,91.420,61.634,0,2.357,1.331,2.196,3.952,7.596,0.098
30,6,3,90.980,61.249,0,2.011,1.396,2.458,4.801,10.175,0.089
31,6,4,90.837,61.839,0,2.707,1.414,2.494,4.853,10.197,0.043
32,7,0,331.255,67.761,0,2.410,1.315,2.211,4.162,8.615,0.115
33,7,1,329.969,66.835,0,2.703,1.404,2.487,4.881,10.371,0.058
34,7,2,330.122,67.297,0,2.609,1.330,2.235,4.164,8.438,0.056
35,7,3,328.513,67.635,0,2.835,1.311,2.148,3.857,7.439,0.045
36,7,4,327.907,66.633,0,2.456,1.353,2.325,4.442,9.239,0.086
37,7,5,327.454,67.803,0,2.521,1.291,2.103,3.778,7.360,0.055
