Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
9,0,587.811,302.714,0,1.099,1.343,2.299,4.426,9.394,0.068
9,1,587.085,302.539,0,1.348,1.507,2.822,5.827,12.943,0.046
9,2,587.563,302.685,0,1.643,1.412,2.482,4.837,10.252,0.059
9,3,586.967,302.544,0,1.116,1.4,2.499,4.968,10.749,0.055
11,0,601.454,306.293,0,3.85,1.693,3.499,7.954,19.356,0.004
11,1,599.55,306.455,0,3.897,1.599,3.174,6.97,16.467,0.004
11,2,599.453,307.162,0,3.998,1.535,2.925,6.166,14.018,0.004
11,3,599.44,307.246,0,3.702,1.548,2.959,6.224,14.039,0.005
11,4,599.714,307.12,0,3.858,1.556,2.98,6.283,14.216,0.004
11,5,600.414,306.754,0,4.218,1.504,2.793,5.721,12.625,0.004
11,6,600.18,306.74,0,4.373,1.524,2.852,5.872,12.999,0.005
11,7,600.39,306.789,0,4.221,1.569,3.011,6.354,14.386,0.004
11,8,600.818,307.199,0,5.159,1.424,2.538,5.008,10.699,0.004
11,9,601.247,307.414,0,6.001,1.43,2.55,5.016,10.642,0.004
11,10,600.766,308.277,0,4.972,1.501,2.798,5.764,12.804,0.004
11,11,600.394,308.255,0,4.358,1.467,2.685,5.42,11.785,0.008
11,12,600.312,308.397,0,3.511,1.471,2.708,5.517,12.126,0.01
11,13,600.764,307.836,0,3.616,1.548,2.988,6.417,14.937,0.004
11,14,601.025,307.419,0,3.813,1.486,2.768,5.735,12.885,0.007
11,15,601.61,306.755,0,3.115,1.776,3.816,8.976,22.49,0.004
11,16,600.884,306.5,0,2.428,1.58,3.184,7.199,17.676,0.009
11,17,600.909,306.229,0,3.095,1.486,2.797,5.909,13.63,0.006
11,18,603.295,305.693,0,3.294,1.568,3.053,6.612,15.504,0.006
11,19,603.987,306.401,0,3.758,1.579,3.127,6.897,16.456,0.004
11,20,601.756,306.686,0,4.586,1.661,3.345,7.381,17.404,0.004
11,21,602.097,306.806,0,4.811,1.584,3.087,6.633,15.316,0.004
11,22,602.377,307.047,0,5.159,1.677,3.434,7.735,18.648,0.004
11,23,601.902,308.391,0,5.221,1.703,3.495,7.851,18.836,0.004
11,24,601.815,307.647,0,5.226,1.716,3.566,8.127,19.783,0.004
11,25,601.768,307.912,0,4.424,1.686,3.474,7.874,19.103,0.004
11,26,602.661,307.458,0,5.721,1.71,3.524,7.947,19.123,0.004
11,27,604.262,307.575,0,6.301,1.782,3.768,8.654,21.077,0.004
11,28,602.553,307.732,0,6.103,1.747,3.646,8.302,20.116,0.004
11,29,602.859,307.691,0,6.527,1.709,3.511,7.885,18.879,0.004
11,30,603.318,308.427,0,6.453,1.718,3.54,7.961,19.06,0.004
11,31,602.575,307.633,0,5.021,1.7,3.474,7.767,18.54,0.004
11,32,602.671,307.19,0,4.47,1.589,3.119,6.782,15.909,0.004
11,33,603.207,307.592,0,3.882,1.65,3.348,7.504,18.08,0.004
11,34,603.518,307.727,0,3.298,1.635,3.261,7.146,16.784,0.004
11,35,601.994,307.043,0,2.345,1.633,3.308,7.401,17.759,0.013
11,36,603.651,307.044,0,2.906,1.658,3.374,7.573,18.226,0.007
11,37,604.408,307.476,0,4.532,1.607,3.168,6.888,16.102,0.004
11,38,602.963,307.724,0,3.922,1.593,3.151,6.91,16.341,0.004
11,39,602.745,307.329,0,4.323,1.644,3.294,7.26,17.162,0.004
11,40,601.716,307.379,0,3.603,1.606,3.168,6.902,16.182,0.004
11,41,600.458,307.694,0,2.833,1.622,3.192,6.902,16.016,0.006
11,42,601.383,307.368,0,2.531,1.757,3.707,8.547,20.996,0.004
12,0,559.539,307.832,0,2.428,1.57,3.088,6.756,15.976,0.012
12,1,559.664,306.599,0,1.812,1.49,2.787,5.817,13.203,0.035
12,2,559.114,306.651,0,1.493,1.38,2.442,4.844,10.535,0.074
13,0,592.151,307.99,0,3.699,1.423,2.552,5.102,11.124,0.008
13,1,592.431,308.674,0,2.698,1.383,2.434,4.809,10.438,0.011
13,2,592.041,309.289,0,2.868,1.515,2.817,5.76,12.653,0.014
13,3,591.487,308.734,0,2.361,1.672,3.366,7.396,17.309,0.011
13,4,592.276,311.805,0,1.837,1.554,3.007,6.456,14.96,0.04
13,5,592.338,312.988,0,1.737,1.581,3.131,6.896,16.413,0.024
13,6,588.252,313.859,0,1.706,1.488,2.795,5.839,13.22,0.031
13,7,587.851,314.206,0,1.802,1.493,2.763,5.665,12.568,0.041
13,8,588.349,313.472,0,1.7,1.588,3.124,6.805,15.973,0.013
13,9,586.954,312.852,0,1.109,1.378,2.499,5.116,11.486,0.066
14,0,569.692,311.333,0,1.692,1.561,3.032,6.527,15.151,0.038
14,1,569.814,312.302,0,1.612,1.27,2.084,3.822,7.685,0.019
15,0,592.386,313.316,0,1.487,1.389,2.558,5.446,12.959,0.05
15,1,591.982,313.098,0,1.597,1.57,3.157,7.15,17.609,0.017
16,0,603.715,313.822,0,3.046,1.576,3.072,6.613,15.311,0.009
16,1,603.356,313.805,0,4.022,1.538,2.929,6.167,13.991,0.007
16,2,603.782,313.603,0,3.394,1.418,2.514,4.952,10.606,0.004
16,3,603.837,314.083,0,3.906,1.401,2.458,4.771,10.025,0.005
16,4,604.037,314.197,0,3.851,1.321,2.213,4.105,8.263,0.004
16,5,603.782,314.764,0,3.58,1.367,2.321,4.314,8.601,0.004
16,6,603.596,313.717,0,3.177,1.333,2.224,4.09,8.134,0.004
16,7,603.06,313.947,0,3.001,1.379,2.412,4.697,9.961,0.005
16,8,602.746,313.85,0,2.326,1.227,1.928,3.36,6.397,0.005
16,9,602.107,314.287,0,1.464,1.36,2.432,4.907,10.866,0.061
16,10,601.965,314.892,0,1.87,1.335,2.283,4.337,8.949,0.021
17,0,612.348,313.745,0,3.167,1.535,2.979,6.489,15.399,0.01
17,1,612.096,314.792,0,4.16,1.539,2.965,6.354,14.732,0.006
17,2,612.052,315.929,0,5.305,1.522,2.904,6.159,14.138,0.004
17,3,611.722,316.777,0,5.426,1.602,3.128,6.701,15.36,0.004
17,4,610.996,316.651,0,5.347,1.597,3.136,6.792,15.814,0.004
17,5,611.003,317.481,0,7.049,1.478,2.715,5.518,12.124,0.004
17,6,611.276,317.273,0,7.176,1.49,2.737,5.537,12.056,0.004
17,7,611.53,316.882,0,7.458,1.466,2.656,5.297,11.367,0.004
