 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,75.43213,86.87427,0,5.06725,1.43653,2.55700,5.00723,10.56282,0.33333
2,1,1,75.21539,86.59408,0,4.80658,1.40086,2.44265,4.69207,9.72686,0.50000
3,1,2,75.33350,86.18887,0,3.87566,1.48364,2.71509,5.46743,11.84298,0.33333
4,1,3,75.51551,86.04714,0,5.06631,1.42378,2.52974,4.96762,10.54868,0.50000
5,1,4,76.43597,86.26398,0,5.40652,1.39431,2.41897,4.61680,9.49435,0.50000
6,1,5,76.24088,86.06177,0,5.15909,1.45908,2.65238,5.33269,11.58955,0.33333
7,1,6,77.43336,87.65134,0,6.91161,1.36698,2.30356,4.22994,8.28982,0.50000
8,1,7,77.01945,87.23744,0,5.57981,1.40118,2.44975,4.72846,9.86337,0.50000
9,1,8,76.03002,87.65216,0,4.07289,1.44755,2.60765,5.18705,11.13951,0.33395
10,1,9,75.44488,87.46271,0,4.42618,1.36930,2.33305,4.35639,8.73673,0.33333
11,1,10,74.44842,85.97848,0,3.82391,1.42470,2.54221,5.02315,10.75929,0.33333
12,1,11,73.17651,86.12861,0,3.24019,1.45676,2.64410,5.30504,11.50241,0.50000
13,1,12,73.70313,86.37019,0,3.30588,1.39124,2.40317,4.57021,9.37959,0.33333
14,1,13,72.57986,85.75128,0,3.32711,1.38620,2.38915,4.52097,9.20161,0.37011
15,1,14,73.59748,84.79726,0,2.64533,1.39327,2.41760,4.63539,9.62937,0.33336
16,2,0,178.51872,124.02403,0,2.65599,1.40762,2.47235,4.79423,10.04633,0.33334
17,2,1,178.36723,123.25465,0,3.22711,1.48301,2.72010,5.49196,11.93383,0.50000
18,2,2,178.69398,123.77446,0,2.97493,1.44779,2.59867,5.14007,10.96470,0.33333
19,2,3,179.49654,123.23595,0,2.73788,1.50140,2.78241,5.69255,12.56632,0.50000
20,3,4,119.61803,73.85715,0,2.95155,1.50570,2.85129,6.03614,13.92128,0.50000
21,3,5,119.84035,75.55176,0,3.19366,1.59181,3.10311,6.65570,15.31312,0.33333
22,4,5,178.53099,123.15368,0,2.81328,1.43235,2.53740,4.94135,10.34951,0.33333
