Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
16,0,230.991,237.388,0,2.131,1.418,2.518,4.95,10.53,0.042
16,1,231.791,238.452,0,1.75,1.481,2.821,6.068,14.301,0.061
16,2,231.295,240.379,0,2.301,1.512,2.854,5.976,13.548,0.025
16,3,231.12,239.682,0,2.468,1.47,2.741,5.728,13.068,0.027
16,4,231.663,240.168,0,2.43,1.395,2.428,4.666,9.692,0.025
16,5,231.715,240.539,0,1.933,1.325,2.196,3.992,7.801,0.037
17,0,244.935,238.49,0,1.698,1.363,2.388,4.725,10.325,0.073
17,1,245.608,239.371,0,1.689,1.535,2.924,6.172,14.071,0.046
17,2,245.859,241.434,0,1.693,1.467,2.672,5.397,11.817,0.036
17,3,244.395,242.574,0,1.187,1.285,2.121,3.901,7.849,0.041
21,0,256.835,246.597,0,2.052,1.357,2.299,4.312,8.792,0.071
21,1,256.73,246.2,0,1.675,1.396,2.463,4.866,10.539,0.096
23,0,207.281,249.434,0,1.743,1.548,2.983,6.401,14.897,0.041
23,1,207.925,249.575,0,1.686,1.555,3.038,6.636,15.739,0.034
23,2,205.009,250.132,0,2.086,1.478,2.777,5.841,13.397,0.036
23,3,205.461,250.864,0,2.197,1.563,3.029,6.501,15.061,0.013
23,4,204.614,250.84,0,2.286,1.421,2.526,4.964,10.558,0.034
23,5,205.672,250.204,0,1.917,1.524,2.904,6.151,14.097,0.029
27,0,216.322,251.997,0,1.971,1.377,2.388,4.588,9.562,0.069
27,1,217.005,253.215,0,1.449,1.363,2.316,4.317,8.638,0.055
30,0,268.112,252.699,0,1.601,1.434,2.6,5.235,11.419,0.07
30,1,267.677,252.916,0,1.958,1.573,3.017,6.36,14.38,0.022
30,2,266.606,253.635,0,2.738,1.608,3.165,6.858,15.947,0.008
32,0,249.625,254.039,0,1.704,1.42,2.563,5.178,11.417,0.071
32,1,249.243,253.714,0,1.997,1.338,2.309,4.497,9.685,0.073
32,2,248.851,252.618,0,2.245,1.478,2.71,5.501,12.083,0.036
32,3,249.428,252.508,0,2.572,1.531,2.923,6.194,14.199,0.015
32,4,249.422,250.768,0,1.955,1.597,3.182,7.037,16.783,0.029
32,5,250.308,249.608,0,1.606,1.502,2.871,6.161,14.446,0.036
32,6,249.638,249.179,0,1.726,1.238,1.932,3.298,6.059,0.026
33,0,243.953,254.402,0,1.267,1.272,2.081,3.795,7.573,0.041
33,1,243.574,254.772,0,1.475,1.259,2.054,3.795,7.838,0.072
33,2,243.675,255.448,0,1.417,1.193,1.798,2.967,5.294,0.032
33,3,243.272,255.969,0,1.251,1.22,1.921,3.381,6.573,0.036
43,0,243.572,264.889,0,1.72,1.512,2.856,6.0,13.664,0.058
43,1,243.822,265.095,0,2.046,1.374,2.404,4.689,9.97,0.102
44,0,268.369,264.973,0,1.926,1.424,2.526,4.945,10.445,0.054
44,1,268.655,266.205,0,1.85,1.487,2.698,5.361,11.405,0.057
44,2,268.766,266.632,0,1.806,1.348,2.263,4.161,8.216,0.066
44,3,268.259,266.617,0,1.846,1.377,2.38,4.539,9.354,0.102
44,4,267.389,267.695,0,1.382,1.294,2.103,3.737,7.125,0.051
44,5,267.318,266.243,0,1.717,1.438,2.609,5.282,11.67,0.066
45,0,233.192,266.73,0,1.156,1.316,2.239,4.279,9.013,0.025
45,1,233.1,266.369,0,1.417,1.329,2.224,4.133,8.38,0.069
46,0,201.859,268.396,0,1.924,1.625,3.263,7.243,17.289,0.016
46,1,200.743,268.469,0,1.896,1.422,2.583,5.252,11.657,0.069
46,2,200.826,268.625,0,1.968,1.48,2.742,5.644,12.599,0.06
48,0,261.469,270.09,0,1.312,1.42,2.608,5.406,12.311,0.018
48,1,261.815,270.024,0,1.839,1.411,2.543,5.143,11.382,0.076
48,2,262.57,269.202,0,1.496,1.431,2.573,5.136,11.111,0.071
48,3,262.191,269.531,0,1.392,1.413,2.517,4.963,10.575,0.033
48,4,261.587,269.274,0,2.077,1.335,2.248,4.19,8.474,0.059
48,5,261.489,269.777,0,1.946,1.251,1.968,3.391,6.286,0.036
48,6,261.564,269.479,0,1.484,1.256,2.01,3.572,6.941,0.036
48,7,260.908,269.173,0,1.993,1.413,2.51,4.95,10.612,0.052
48,8,260.422,269.553,0,1.5,1.376,2.391,4.643,9.88,0.103
54,0,201.105,278.546,0,1.991,1.415,2.537,5.089,11.173,0.046
54,1,200.834,279.728,0,1.976,1.381,2.425,4.748,10.141,0.095
54,2,201.127,279.492,0,1.997,1.339,2.293,4.421,9.411,0.056
54,3,201.508,279.197,0,1.765,1.373,2.376,4.58,9.64,0.13
54,4,201.42,279.296,0,2.304,1.331,2.224,4.091,8.135,0.035
54,5,201.431,279.817,0,1.922,1.452,2.662,5.435,12.07,0.045
54,6,201.404,279.918,0,2.206,1.389,2.432,4.738,10.065,0.02
54,7,202.352,279.999,0,1.89,1.333,2.248,4.206,8.568,0.064
54,8,201.991,279.725,0,1.726,1.382,2.393,4.576,9.479,0.075
54,9,201.482,279.548,0,1.981,1.433,2.582,5.172,11.263,0.059
54,10,200.65,278.38,0,1.384,1.393,2.439,4.728,9.948,0.029
55,0,256.457,278.312,0,1.886,1.529,3.008,6.696,16.3,0.037
55,1,256.368,274.716,0,1.116,1.336,2.42,5.099,12.08,0.009
55,2,256.542,272.736,0,2.163,1.478,2.705,5.472,11.965,0.038
61,0,219.287,285.309,0,3.741,1.434,2.537,4.929,10.298,0.008
61,1,218.59,285.536,0,3.421,1.451,2.598,5.116,10.837,0.008
