Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,49.74220,126.56849,0,4.94300,1.40136,2.44031,4.67582,9.65687,1.00000
1,1,49.09758,126.12516,0,4.22410,1.47161,2.68414,5.39755,11.69691,1.00000
1,2,48.61961,126.67907,0,5.46972,1.38950,2.39160,4.51150,9.13917,1.00000
1,3,49.38845,126.32368,0,4.63390,1.41975,2.50952,4.89871,10.34038,0.33694
1,4,48.90606,125.70963,0,5.02501,1.43054,2.54736,5.00485,10.61727,0.50000
1,5,49.74945,124.73357,0,5.13772,1.43742,2.56485,5.03853,10.66613,0.50000
1,6,49.25143,124.92967,0,4.76145,1.44713,2.59904,5.14693,10.99554,0.50000
1,7,49.06824,126.02661,0,5.77318,1.44144,2.59924,5.19358,11.23980,0.50000
1,8,50.72590,127.59718,0,3.31876,1.39635,2.44283,4.72889,9.92434,0.33333
1,9,50.01447,127.39853,0,4.51612,1.46860,2.67476,5.37099,11.62463,0.50000
1,10,49.18847,125.54353,0,7.07473,1.43341,2.53834,4.93077,10.28427,0.50000
2,3,69.52148,80.24641,0,4.35035,1.38899,2.40888,4.60738,9.52515,0.33694
2,4,69.45306,81.02066,0,4.33970,1.42521,2.53704,5.00138,10.68527,0.50000
2,5,69.48812,81.87788,0,3.13347,1.42104,2.51733,4.92651,10.42945,0.50000
3,8,61.05716,89.11507,0,3.93093,1.46452,2.67045,5.38319,11.72451,0.33636
3,9,60.24401,88.60814,0,3.16397,1.40049,2.43610,4.66794,9.65320,0.50000
4,10,40.41590,184.14493,0,3.82771,1.41066,2.48019,4.82234,10.15315,0.50000
4,11,39.68334,182.95532,0,5.71863,1.44816,2.62351,5.26134,11.41557,1.00000
4,12,39.00884,181.69026,0,3.93414,1.48362,2.72748,5.53689,12.12980,0.33349
5,12,60.32883,113.91268,0,3.60779,1.41646,2.51210,4.93710,10.52753,0.33349
5,13,59.40367,113.66978,0,5.28634,1.34808,2.26291,4.15953,8.20948,0.50000
5,14,58.64489,114.23006,0,5.31289,1.40315,2.45394,4.73505,9.87332,0.50000
6,12,48.33714,125.06866,0,3.09467,1.41811,2.50992,4.90561,10.36015,0.33333
6,13,48.19285,124.86300,0,3.79442,1.42553,2.53547,4.97906,10.56489,0.50000
6,14,47.75826,124.03029,0,4.57997,1.46297,2.66163,5.34946,11.61144,0.50000
6,15,48.94570,122.06818,0,5.44633,1.46811,2.68428,5.42890,11.86576,1.00000
6,16,49.62206,122.64506,0,4.32423,1.40130,2.43519,4.64490,9.52691,0.50000
7,16,39.40497,181.04434,0,3.30470,1.50129,2.80773,5.82109,13.06120,0.50000
7,17,39.47714,181.45073,0,3.30962,1.45774,2.62615,5.20947,11.13848,1.00000
7,18,39.35619,182.88872,0,3.78924,1.44331,2.59847,5.17422,11.14080,1.00000
7,19,37.86925,183.69028,0,4.28763,1.45504,2.62747,5.23081,11.22732,0.50000
7,20,38.39809,184.15077,0,4.93514,1.43811,2.58369,5.14581,11.11486,0.50000
7,21,38.68908,184.56439,0,4.93760,1.45354,2.62163,5.21372,11.18330,0.50000
7,22,38.03084,184.35855,0,3.03448,1.57141,3.04207,6.48728,14.86425,0.50000
7,23,37.67390,182.81570,0,3.89487,1.44421,2.58776,5.10806,10.86624,0.62478
8,19,85.55849,35.03848,0,3.46346,1.40592,2.46991,4.78604,10.00731,0.50000
8,20,84.76905,34.73473,0,3.36425,1.45993,2.63965,5.26542,11.33438,0.50000
8,21,85.37166,34.68009,0,4.10174,1.43857,2.55321,4.97039,10.38987,0.50000
8,22,85.24820,34.26433,0,4.01177,1.41202,2.47226,4.75773,9.85488,0.50000
8,23,84.26958,33.65789,0,3.75783,1.41965,2.49299,4.80067,9.92846,0.62478
8,24,83.22878,33.39342,0,3.61679,1.39918,2.43732,4.68042,9.70928,0.50000
8,25,83.20335,31.86710,0,3.25558,1.42949,2.55519,5.05459,10.82752,0.33333
8,26,83.64980,30.75433,0,3.45903,1.39976,2.41989,4.57720,9.27574,0.50103
9,24,52.40409,116.08603,0,2.58395,1.45389,2.65110,5.35330,11.69548,0.50000
9,25,50.46881,115.47548,0,2.10182,1.36577,2.33483,4.39934,8.95542,0.33344
10,25,37.50160,181.38890,0,2.19811,1.47568,2.72354,5.58140,12.39755,0.33344
10,26,37.91119,180.54285,0,3.73559,1.45088,2.63697,5.30693,11.55379,0.50103
10,27,37.76350,179.78804,0,5.86280,1.43931,2.55670,4.98241,10.42608,1.00000
10,28,37.74252,180.55460,0,6.55268,1.41808,2.49540,4.82781,10.05605,1.00000
10,29,38.46152,180.00732,0,5.52350,1.41712,2.50781,4.91054,10.41672,1.00000
10,30,38.48952,178.67340,0,6.03587,1.36737,2.31132,4.26252,8.40168,0.50000
10,31,38.64893,179.34021,0,4.80582,1.52252,2.85636,5.90259,13.12471,0.33362
10,32,39.81126,181.17467,0,4.52406,1.44821,2.59778,5.13128,10.91915,0.33349
11,30,83.37482,30.44621,0,3.82331,1.37244,2.34600,4.39822,8.86244,0.50000
11,31,84.37264,31.40164,0,3.93317,1.43680,2.56667,5.05117,10.71696,0.33333
12,31,39.91779,197.28654,0,4.60755,1.42653,2.53744,4.98534,10.58332,0.33362
12,32,38.88076,196.55737,0,4.13519,1.43156,2.54717,4.99962,10.59738,0.33349
12,33,39.15389,196.02530,0,3.70354,1.46691,2.68192,5.42845,11.88669,0.51413
12,34,39.86840,196.12268,0,3.47731,1.49567,2.77404,5.68540,12.57733,0.50463
13,33,82.75755,31.46000,0,3.65596,1.39533,2.41911,4.60422,9.42032,0.51413
13,34,82.93871,31.18832,0,3.60065,1.41435,2.49400,4.85771,10.22374,0.50463
13,35,83.76920,31.17845,0,4.25668,1.38921,2.41122,4.62169,9.58273,0.50000
13,36,83.40495,31.01498,0,3.87188,1.42554,2.53630,4.98682,10.60222,0.41155
14,35,68.61652,23.35450,0,2.76874,1.45566,2.63176,5.26170,11.37871,0.50000
14,36,68.99274,23.84172,0,4.00753,1.45593,2.63922,5.28203,11.41076,0.41155
14,37,68.78676,25.14452,0,3.56859,1.40879,2.48532,4.84743,10.22718,0.50000
15,36,40.32467,183.32555,0,4.95110,1.39196,2.40752,4.57290,9.34496,0.33333
15,37,40.37115,182.50603,0,6.09531,1.40097,2.42976,4.61745,9.41968,0.50000
15,38,39.76643,180.87918,0,6.28952,1.48317,2.72680,5.53123,12.10268,1.00000
15,39,39.49244,180.09198,0,6.01964,1.44220,2.58676,5.12313,10.95922,0.50000
15,40,39.64080,180.74783,0,5.55308,1.41339,2.47159,4.74292,9.78169,0.50000
15,41,39.07556,179.08939,0,4.30224,1.46959,2.68767,5.43955,11.90782,0.33333
15,42,38.96916,178.84119,0,5.78020,1.44305,2.59527,5.15805,11.07510,0.50000
15,43,38.67125,178.73419,0,5.38878,1.42321,2.52417,4.94054,10.44557,0.50000
15,44,38.77520,179.11864,0,5.56063,1.43131,2.54895,5.01363,10.65971,1.00000
15,45,38.39978,178.90375,0,3.62297,1.40474,2.45557,4.72758,9.81783,0.50864
16,39,38.48928,196.14128,0,3.80041,1.39625,2.43220,4.67978,9.74520,0.50000
16,40,38.65620,196.37498,0,3.90635,1.38034,2.37284,4.48469,9.13678,0.50000
16,41,38.72808,196.62131,0,3.47131,1.47243,2.68594,5.40979,11.77125,0.59350
17,41,68.17207,25.12580,0,3.52839,1.45921,2.64473,5.29817,11.47350,0.59350
17,42,68.70106,23.40548,0,4.44050,1.53817,2.90172,6.02281,13.43945,0.50000
17,43,68.37147,22.71891,0,4.16261,1.39602,2.41647,4.59251,9.38769,0.50000
18,45,84.02161,32.14643,0,3.49766,1.47351,2.71144,5.52981,12.20651,0.50864
18,46,84.22008,32.80914,0,3.78440,1.41007,2.46842,4.75676,9.88775,0.50000
18,47,83.67702,33.78069,0,2.52650,1.48130,2.71910,5.50441,12.01567,0.50000
19,46,65.89220,69.24821,0,2.82075,1.48343,2.73707,5.58773,12.33324,0.50000
19,47,65.70901,68.66698,0,3.09163,1.35548,2.28244,4.20592,8.31341,0.50000
19,48,66.69318,69.32294,0,3.04854,1.45311,2.62317,5.23095,11.27479,0.57228
19,49,67.17033,70.30135,0,2.88310,1.46454,2.67169,5.39501,11.78961,0.34118
