Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,42.09258,75.14985,0,2.81664,1.46681,2.68351,5.44011,11.93975,0.50203
1,1,42.34003,74.87926,0,2.29743,1.48003,2.70570,5.45566,11.86832,0.50000
1,2,43.32327,74.05527,0,1.94670,1.42167,2.53364,5.01063,10.75264,0.50000
2,0,177.82306,123.70306,0,3.12792,1.43344,2.56834,5.09607,10.95578,0.50203
2,1,176.64236,123.82364,0,3.40796,1.44549,2.59511,5.14091,10.99527,0.50000
2,2,176.45369,123.86111,0,3.25337,1.50420,2.79044,5.70250,12.54751,0.50000
2,3,176.39183,122.45699,0,3.73965,1.44003,2.56150,5.00566,10.52676,0.50000
2,4,176.67784,121.87560,0,3.31970,1.52314,2.85817,5.91576,13.19181,1.00000
2,5,179.55292,122.76144,0,2.66921,1.48599,2.72889,5.52601,12.07007,0.33333
2,6,180.96577,123.91825,0,1.92430,1.52084,2.87529,6.01958,13.61584,0.33404
3,5,110.47089,132.78368,0,1.80731,1.47242,2.70371,5.50006,12.10838,0.34136
3,6,110.31984,132.32812,0,2.61837,1.46329,2.65396,5.30513,11.42984,0.33333
3,7,110.62369,131.64977,0,2.53479,1.51013,2.81305,5.77772,12.78305,0.33333
3,8,109.36257,131.68446,0,3.58870,1.39505,2.41711,4.60027,9.42263,0.33333
3,9,109.81290,131.33160,0,3.73045,1.42070,2.50675,4.86973,10.19778,0.50000
3,10,110.83026,131.12749,0,1.61648,1.50510,2.80846,5.78971,12.87821,0.25246
4,5,151.83496,135.87131,0,1.61111,1.52359,2.89351,6.08190,13.79758,0.34136
4,6,152.50415,135.92320,0,1.71955,1.43325,2.59026,5.20895,11.38015,0.33404
4,7,152.44971,135.56364,0,1.98306,1.44692,2.60219,5.16628,11.07606,0.40557
4,8,151.24181,135.40144,0,2.05927,1.45568,2.63518,5.26817,11.38083,0.33521
5,9,21.83945,150.13486,0,2.37934,1.46797,2.68267,5.42162,11.84433,0.50000
5,10,22.19113,150.25180,0,2.21325,1.42339,2.52097,4.91813,10.34388,0.25000
5,11,21.11336,151.16118,0,1.96483,1.53168,2.89796,6.04858,13.59202,0.33333
5,12,21.35947,153.37886,0,1.97011,1.39123,2.40828,4.57435,9.33808,0.89856
5,13,21.78401,152.29953,0,2.23711,1.41530,2.49537,4.84885,10.16616,0.50001
6,10,198.66380,16.96395,0,1.17604,1.29351,2.11578,3.89305,7.93575,0.25000
6,11,198.55490,17.24045,0,1.23952,1.21253,1.86701,3.23999,6.30966,0.33333
7,10,137.11789,124.93126,0,1.43820,1.43221,2.56213,5.07855,10.91156,0.25246
7,11,137.33389,124.72591,0,1.96416,1.36064,2.30259,4.27804,8.55969,0.33333
7,12,137.59923,123.28105,0,2.01530,1.40489,2.45821,4.73917,9.85816,0.89856
7,13,138.79530,123.31033,0,2.70494,1.42115,2.51541,4.91221,10.36210,0.50001
