Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,34.27375,77.40810,0,2.37148,1.39134,2.42056,4.65359,9.68836,0.50000
1,1,34.77771,79.36089,0,1.79793,1.46063,2.65722,5.33877,11.58146,0.43103
1,2,33.28654,80.54987,0,2.76948,1.46923,2.66987,5.34944,11.56398,0.50000
1,3,31.77704,82.41696,0,3.32486,1.45239,2.61167,5.16523,10.99211,0.55715
1,4,31.64989,82.15303,0,3.25108,1.46632,2.65486,5.28913,11.34112,0.50023
1,5,31.28823,82.67888,0,2.79770,1.41379,2.48163,4.79457,9.98487,0.42097
1,6,31.21591,80.65893,0,2.93714,1.50540,2.78608,5.66962,12.40125,0.33333
1,7,31.17215,79.61021,0,2.32173,1.47143,2.66428,5.29798,11.32121,0.33698
1,8,30.51125,79.81065,0,2.66870,1.47289,2.68860,5.40975,11.73424,0.43296
1,9,30.40499,78.78884,0,3.96301,1.46340,2.65257,5.30337,11.44237,0.50226
1,10,29.49466,78.18090,0,3.03456,1.46401,2.64284,5.24750,11.21363,0.35245
1,11,29.81538,78.21301,0,4.04690,1.43071,2.53812,4.95566,10.42380,0.50000
1,12,29.56077,78.60778,0,4.09808,1.42998,2.52751,4.90646,10.24565,0.33333
1,13,29.85311,79.69249,0,3.33985,1.43275,2.53922,4.94429,10.35439,0.33333
1,14,30.14313,80.12543,0,2.91668,1.40494,2.47637,4.83710,10.24667,0.33333
1,15,30.67976,79.04502,0,4.43817,1.47290,2.70328,5.49483,12.08861,0.33333
1,16,29.92095,76.84136,0,4.23645,1.48422,2.72471,5.51460,12.02967,0.50000
1,17,30.27744,76.82542,0,4.10861,1.46738,2.66857,5.35628,11.60388,0.33333
1,18,30.79803,78.13782,0,4.47195,1.47520,2.69667,5.44367,11.86601,0.50000
1,19,31.34608,78.23225,0,3.86301,1.42923,2.54589,5.00986,10.66076,0.33333
1,20,33.49024,78.87500,0,2.50040,1.43386,2.54853,4.98923,10.53356,0.25104
