Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,92.873,72.376,0,3.836,1.431,2.561,5.082,10.941,0.114
1,1,93.516,73.381,0,3.744,1.366,2.356,4.525,9.493,0.214
1,2,93.875,74.584,0,4.220,1.458,2.633,5.271,11.441,0.143
2,0,106.914,83.812,0,3.139,1.482,2.749,5.640,12.494,0.111
2,1,106.988,84.370,0,3.525,1.410,2.483,4.827,10.132,0.184
2,2,105.632,85.682,0,2.922,1.299,2.121,3.827,7.501,0.143
3,0,128.165,123.288,0,3.430,1.533,2.922,6.177,14.121,0.114
3,1,128.554,123.660,0,4.657,1.567,3.032,6.451,14.728,0.143
3,2,128.405,123.965,0,3.261,1.518,2.894,6.129,14.030,0.144
3,3,128.540,123.493,0,4.565,1.481,2.704,5.447,11.826,0.143
3,4,128.303,123.588,0,5.031,1.642,3.263,7.092,16.452,0.125
3,5,128.740,123.470,0,5.852,1.486,2.710,5.424,11.655,0.143
3,6,129.372,123.583,0,3.494,1.392,2.463,4.898,10.708,0.227
3,7,128.693,123.197,0,4.533,1.427,2.534,4.991,10.672,0.142
3,8,128.376,123.264,0,4.968,1.490,2.708,5.392,11.507,0.125
3,9,128.770,123.243,0,3.784,1.509,2.843,5.922,13.311,0.127
3,10,128.655,122.352,0,3.835,1.615,3.238,7.184,17.148,0.100
3,11,127.377,122.119,0,4.740,1.416,2.507,4.902,10.352,0.167
3,12,127.331,122.815,0,3.170,1.440,2.620,5.307,11.687,0.112
3,13,126.912,122.816,0,3.742,1.385,2.469,4.948,10.875,0.201
3,14,126.839,122.012,0,4.962,1.431,2.572,5.131,11.093,0.192
3,15,126.970,122.149,0,5.083,1.393,2.445,4.770,10.121,0.100
3,16,127.536,122.223,0,4.611,1.509,2.875,6.120,14.156,0.125
3,17,127.596,123.046,0,3.633,1.476,2.722,5.573,12.369,0.186
3,18,127.532,123.197,0,4.356,1.417,2.550,5.139,11.332,0.111
3,19,127.638,122.621,0,4.181,1.384,2.409,4.627,9.596,0.167
3,20,127.493,122.037,0,4.620,1.346,2.259,4.164,8.267,0.143
3,21,128.030,122.365,0,5.194,1.544,2.953,6.243,14.221,0.143
3,22,127.289,122.569,0,5.769,1.522,2.863,5.936,13.254,0.143
3,23,127.516,124.045,0,3.871,1.464,2.653,5.317,11.530,0.094
3,24,126.757,123.434,0,4.842,1.475,2.690,5.399,11.645,0.167
3,25,126.100,123.380,0,4.482,1.470,2.724,5.624,12.610,0.171
3,26,125.948,123.695,0,3.782,1.415,2.534,5.058,10.995,0.167
3,27,125.059,122.806,0,3.837,1.308,2.199,4.126,8.471,0.167
3,28,125.416,123.134,0,4.619,1.463,2.686,5.470,12.065,0.100
3,29,125.309,122.771,0,3.592,1.362,2.370,4.599,9.750,0.194
3,30,125.375,121.988,0,5.110,1.469,2.691,5.444,11.881,0.167
3,31,125.915,121.346,0,3.371,1.393,2.462,4.843,10.367,0.099
3,32,125.859,122.603,0,4.253,1.403,2.464,4.780,10.007,0.184
3,33,125.497,123.099,0,3.298,1.312,2.198,4.101,8.376,0.220
3,34,125.488,122.657,0,4.184,1.466,2.654,5.295,11.376,0.241
3,35,125.236,123.611,0,3.637,1.444,2.618,5.276,11.538,0.143
4,0,106.122,160.214,0,3.651,1.495,2.767,5.627,12.288,0.117
4,1,106.519,160.744,0,3.619,1.354,2.343,4.532,9.593,0.242
4,2,108.129,161.417,0,4.564,1.364,2.311,4.297,8.587,0.143
4,3,108.103,162.760,0,4.365,1.330,2.218,4.073,8.082,0.143
4,4,106.594,163.544,0,5.281,1.387,2.384,4.497,9.122,0.139
4,5,106.625,164.532,0,4.800,1.381,2.403,4.647,9.782,0.201
4,6,106.346,164.245,0,4.840,1.404,2.478,4.878,10.496,0.202
4,7,107.085,164.098,0,4.336,1.406,2.479,4.850,10.288,0.140
4,8,106.458,164.417,0,5.002,1.318,2.188,3.999,7.886,0.125
4,9,107.121,165.678,0,3.531,1.382,2.403,4.631,9.689,0.103
4,10,108.738,164.707,0,4.281,1.469,2.685,5.449,11.997,0.100
4,11,109.824,162.857,0,3.448,1.620,3.261,7.250,17.313,0.167
4,12,109.208,162.434,0,3.517,1.454,2.667,5.458,12.152,0.221
4,13,110.112,161.283,0,4.705,1.455,2.636,5.293,11.521,0.167
4,14,110.510,159.763,0,5.149,1.423,2.519,4.920,10.375,0.192
4,15,111.365,159.604,0,3.272,1.549,3.050,6.709,15.996,0.105
5,0,210.392,181.444,0,3.952,1.525,2.915,6.240,14.555,0.112
5,1,208.898,182.571,0,4.695,1.391,2.460,4.841,10.365,0.143
5,2,207.005,183.311,0,4.641,1.507,2.809,5.774,12.784,0.143
5,3,207.347,182.542,0,4.270,1.646,3.288,7.211,16.927,0.143
5,4,206.689,182.702,0,3.608,1.338,2.237,4.131,8.268,0.129
5,5,206.698,183.937,0,3.834,1.380,2.375,4.519,9.316,0.148
6,3,125.958,130.542,0,4.911,1.404,2.480,4.872,10.414,0.143
6,4,124.910,130.547,0,4.340,1.419,2.522,4.953,10.518,0.125
6,5,125.151,131.498,0,4.898,1.414,2.494,4.847,10.146,0.201
7,3,182.084,181.991,0,2.877,1.435,2.630,5.403,12.139,0.151
7,4,183.109,183.102,0,3.359,1.529,3.000,6.595,15.740,0.125
8,4,105.921,85.541,0,5.176,1.324,2.205,4.049,8.043,0.139
8,5,106.361,86.303,0,3.668,1.442,2.620,5.302,11.661,0.147
9,5,69.692,103.417,0,3.962,1.454,2.630,5.261,11.384,0.272
9,6,69.030,103.650,0,4.536,1.419,2.533,5.035,10.895,0.202
10,6,131.027,90.257,0,3.650,1.334,2.275,4.357,9.195,0.210
10,7,130.880,90.506,0,4.574,1.556,3.015,6.495,15.150,0.214
10,8,131.286,90.264,0,4.423,1.556,3.008,6.439,14.889,0.125
11,7,94.592,73.224,0,4.590,1.521,2.841,5.846,12.947,0.258
11,8,93.357,74.377,0,3.312,1.459,2.690,5.529,12.356,0.147
11,9,91.453,74.825,0,3.881,1.484,2.712,5.454,11.801,0.127
11,10,90.092,75.825,0,3.789,1.418,2.575,5.235,11.623,0.155
11,11,91.561,75.557,0,5.196,1.502,2.762,5.579,12.105,0.167
11,12,92.482,75.884,0,3.715,1.305,2.141,3.851,7.446,0.113
11,13,93.292,75.261,0,4.125,1.417,2.524,5.021,10.909,0.191
11,14,93.578,75.314,0,4.320,1.372,2.371,4.561,9.572,0.170
11,15,93.125,74.636,0,4.161,1.551,2.961,6.239,14.163,0.100
11,16,91.077,74.459,0,3.969,1.405,2.503,4.963,10.700,0.236
11,17,90.334,74.961,0,3.333,1.310,2.183,4.031,8.091,0.167
11,18,90.864,73.536,0,3.607,1.417,2.546,5.108,11.182,0.171
12,7,105.785,88.698,0,4.597,1.536,2.900,6.039,13.540,0.293
12,8,105.775,88.702,0,2.284,1.197,1.841,3.102,5.634,0.125
12,9,106.758,88.661,0,3.474,1.456,2.663,5.418,11.971,0.108
12,10,107.050,89.059,0,3.029,1.457,2.742,5.841,13.656,0.107
13,7,125.459,130.236,0,2.947,1.355,2.327,4.469,9.414,0.126
13,8,124.663,131.095,0,4.104,1.490,2.771,5.724,12.833,0.125
13,9,124.232,129.344,0,2.822,1.381,2.385,4.524,9.239,0.110
13,10,125.422,130.031,0,3.773,1.394,2.465,4.868,10.512,0.160
13,11,124.748,129.885,0,4.609,1.615,3.168,6.787,15.495,0.167
13,12,124.600,129.943,0,3.521,1.456,2.649,5.360,11.779,0.221
14,7,119.828,168.806,0,3.708,1.364,2.361,4.545,9.536,0.125
14,8,120.300,168.759,0,3.236,1.408,2.519,5.069,11.203,0.176
14,9,120.428,168.470,0,3.939,1.309,2.146,3.863,7.495,0.100
14,10,120.645,168.542,0,2.894,1.421,2.554,5.168,11.502,0.129
15,9,177.583,60.816,0,3.237,1.488,2.735,5.533,12.042,0.105
15,10,177.650,60.459,0,2.992,1.383,2.411,4.659,9.769,0.123
16,10,57.645,158.558,0,4.401,1.594,3.126,6.768,15.769,0.100
16,11,58.772,158.950,0,4.202,1.460,2.685,5.480,12.113,0.167
17,11,206.933,187.353,0,2.897,1.395,2.492,4.988,10.908,0.167
17,12,207.324,186.616,0,3.771,1.385,2.414,4.652,9.703,0.114
17,13,206.427,186.295,0,5.092,1.568,2.999,6.300,14.189,0.167
18,12,123.355,46.790,0,3.633,1.552,2.985,6.342,14.525,0.112
18,13,124.360,48.333,0,3.922,1.421,2.498,4.825,10.024,0.239
19,12,123.699,166.708,0,4.159,1.521,2.838,5.813,12.777,0.116
19,13,122.972,167.033,0,3.918,1.464,2.704,5.548,12.342,0.193
20,14,131.801,91.455,0,4.511,1.437,2.572,5.076,10.806,0.170
20,15,133.213,91.620,0,2.846,1.439,2.590,5.156,11.089,0.116
21,14,125.667,129.688,0,5.261,1.569,2.989,6.231,13.891,0.167
21,15,127.197,128.744,0,3.625,1.479,2.759,5.756,13.073,0.106
22,15,107.976,91.214,0,2.439,1.349,2.347,4.558,9.653,0.102
22,16,108.764,91.566,0,4.078,1.496,2.731,5.452,11.637,0.132
23,15,121.767,165.897,0,3.499,1.541,2.961,6.299,14.456,0.111
23,16,122.009,166.401,0,3.412,1.470,2.713,5.576,12.463,0.162
24,17,131.918,93.210,0,5.143,1.572,3.046,6.505,14.936,0.167
24,18,132.150,93.673,0,3.408,1.452,2.616,5.228,11.339,0.125
24,19,132.767,93.199,0,3.189,1.429,2.598,5.304,11.859,0.167
25,17,126.524,129.689,0,3.646,1.424,2.514,4.910,10.387,0.186
25,18,125.989,129.804,0,3.707,1.525,2.914,6.188,14.221,0.220
26,17,111.313,160.481,0,4.684,1.344,2.266,4.217,8.496,0.167
26,18,112.110,159.781,0,3.738,1.415,2.540,5.067,10.954,0.159
26,19,112.452,160.639,0,5.277,1.481,2.720,5.501,11.985,0.167
26,20,112.495,161.150,0,6.402,1.441,2.563,5.009,10.527,0.143
26,21,112.265,159.663,0,4.394,1.479,2.695,5.417,11.746,0.143
26,22,110.928,159.867,0,5.598,1.398,2.475,4.887,10.537,0.143
26,23,111.336,160.291,0,3.738,1.525,2.877,5.956,13.206,0.107
26,24,111.754,160.093,0,5.469,1.448,2.645,5.351,11.707,0.167
26,25,112.220,159.742,0,4.637,1.378,2.411,4.707,10.058,0.125
26,26,111.684,159.534,0,4.971,1.463,2.639,5.253,11.291,0.167
26,27,112.277,158.636,0,4.666,1.310,2.161,3.927,7.725,0.167
26,28,111.419,158.926,0,3.088,1.409,2.495,4.931,10.640,0.135
26,29,112.134,158.700,0,3.519,1.425,2.547,5.067,10.981,0.259
26,30,112.894,158.566,0,3.381,1.404,2.482,4.851,10.256,0.203
26,31,113.420,158.072,0,3.414,1.333,2.243,4.190,8.538,0.098
26,32,113.403,158.337,0,3.578,1.450,2.627,5.243,11.250,0.125
26,33,113.540,156.885,0,4.784,1.434,2.611,5.308,11.768,0.125
26,34,113.230,155.960,0,4.961,1.314,2.199,4.084,8.261,0.287
26,35,113.867,154.519,0,5.842,1.441,2.580,5.101,10.906,0.143
26,36,113.811,154.598,0,3.727,1.457,2.608,5.115,10.760,0.213
26,37,114.228,154.792,0,3.885,1.426,2.583,5.209,11.414,0.111
26,38,114.687,154.841,0,4.210,1.430,2.554,5.041,10.749,0.100
26,39,114.743,155.321,0,4.160,1.378,2.399,4.679,10.020,0.167
26,40,112.669,154.741,0,4.622,1.523,2.888,6.080,13.842,0.261
26,41,113.476,154.908,0,4.005,1.481,2.742,5.627,12.488,0.196
26,42,114.258,155.843,0,4.738,1.459,2.653,5.331,11.570,0.283
26,43,113.217,155.570,0,4.505,1.391,2.405,4.557,9.266,0.287
26,44,114.341,155.449,0,4.825,1.415,2.458,4.699,9.696,0.125
26,45,115.373,154.718,0,4.799,1.441,2.598,5.202,11.325,0.200
26,46,114.808,155.127,0,4.899,1.484,2.735,5.591,12.373,0.143
26,47,115.049,153.968,0,4.557,1.467,2.703,5.511,12.135,0.125
26,48,113.705,153.986,0,4.525,1.452,2.674,5.472,12.141,0.125
26,49,112.985,154.362,0,5.012,1.412,2.493,4.874,10.328,0.125
26,50,113.278,153.434,0,4.361,1.396,2.448,4.765,10.073,0.171
26,51,114.635,154.293,0,5.998,1.344,2.244,4.116,8.126,0.167
26,52,114.977,154.448,0,4.268,1.479,2.732,5.586,12.338,0.143
26,53,113.007,152.793,0,4.147,1.442,2.630,5.389,12.090,0.125
26,54,112.814,152.368,0,4.903,1.324,2.180,3.939,7.657,0.125
26,55,112.633,151.535,0,4.196,1.491,2.731,5.530,12.105,0.125
26,56,112.536,152.262,0,3.241,1.394,2.451,4.822,10.383,0.143
26,57,111.747,152.261,0,4.167,1.460,2.648,5.270,11.244,0.199
26,58,109.793,153.344,0,4.589,1.390,2.438,4.742,10.020,0.143
26,59,110.552,154.272,0,4.062,1.508,2.864,6.078,14.027,0.208
26,60,111.026,152.700,0,3.812,1.543,2.949,6.247,14.282,0.114
26,61,110.678,153.499,0,4.538,1.349,2.300,4.356,8.988,0.111
26,62,111.513,151.835,0,3.786,1.574,3.118,6.870,16.369,0.130
27,18,109.703,90.506,0,3.599,1.523,2.850,5.846,12.850,0.216
27,19,110.070,91.128,0,3.601,1.573,3.060,6.579,15.241,0.167
27,20,110.050,91.821,0,3.672,1.385,2.432,4.803,10.444,0.146
27,21,109.114,91.205,0,2.721,1.375,2.419,4.730,10.035,0.143
27,22,109.093,91.307,0,2.544,1.247,2.059,3.871,8.155,0.143
27,23,109.612,92.157,0,4.512,1.518,2.845,5.877,13.065,0.141
28,18,254.954,113.529,0,4.270,1.531,2.892,6.015,13.438,0.111
28,19,255.096,111.390,0,4.560,1.516,2.858,5.963,13.428,0.183
29,18,208.586,183.056,0,3.610,1.552,2.972,6.294,14.379,0.223
29,19,210.525,183.396,0,4.349,1.509,2.819,5.808,12.897,0.183
29,20,211.138,182.556,0,3.427,1.478,2.735,5.616,12.501,0.143
30,21,125.606,130.057,0,3.193,1.440,2.597,5.180,11.157,0.154
30,22,124.804,129.978,0,4.005,1.503,2.812,5.814,12.965,0.145
30,23,124.989,130.599,0,5.344,1.525,2.884,6.033,13.631,0.091
30,24,125.087,130.417,0,4.239,1.357,2.306,4.320,8.739,0.167
30,25,125.744,130.372,0,2.885,1.329,2.246,4.238,8.767,0.126
30,26,125.926,130.692,0,4.223,1.323,2.193,3.992,7.829,0.168
30,27,124.810,130.451,0,4.494,1.430,2.539,4.954,10.394,0.167
30,28,124.441,130.630,0,3.323,1.386,2.388,4.517,9.190,0.181
30,29,125.735,129.267,0,3.914,1.442,2.593,5.173,11.204,0.170
31,23,89.442,70.924,0,3.549,1.488,2.812,5.951,13.731,0.112
31,24,88.904,71.975,0,3.410,1.472,2.715,5.568,12.396,0.167
32,23,133.616,94.291,0,4.597,1.536,2.914,6.108,13.801,0.141
32,24,134.111,93.684,0,3.822,1.420,2.529,4.987,10.667,0.167
32,25,133.234,93.465,0,3.983,1.552,2.925,6.030,13.292,0.131
33,24,209.370,182.333,0,2.990,1.347,2.284,4.332,9.027,0.167
33,25,209.054,182.276,0,4.346,1.465,2.687,5.474,12.085,0.171
33,26,208.834,182.410,0,4.350,1.405,2.490,4.890,10.392,0.168
33,27,208.905,182.616,0,3.000,1.438,2.686,5.669,13.110,0.167
33,28,210.108,183.429,0,3.108,1.494,2.762,5.599,12.143,0.136
33,29,210.128,181.805,0,4.171,1.473,2.707,5.526,12.241,0.170
33,30,210.073,183.024,0,3.551,1.403,2.522,5.056,11.023,0.203
33,31,210.138,184.610,0,2.596,1.399,2.502,5.006,10.948,0.097
33,32,210.701,186.362,0,4.262,1.546,2.974,6.333,14.549,0.180
33,33,211.240,188.520,0,3.596,1.555,2.995,6.400,14.802,0.125
34,28,71.828,104.297,0,2.756,1.322,2.244,4.272,8.939,0.100
34,29,73.241,103.883,0,3.492,1.451,2.680,5.514,12.321,0.234
35,29,132.260,95.631,0,5.862,1.511,2.824,5.812,12.873,0.167
35,30,131.157,95.472,0,4.073,1.483,2.712,5.475,11.931,0.167
35,31,130.535,95.613,0,3.512,1.502,2.818,5.867,13.221,0.091
35,32,129.724,96.156,0,3.937,1.398,2.439,4.687,9.718,0.131
35,33,128.797,97.783,0,4.124,1.541,2.941,6.200,14.076,0.125
35,34,128.502,98.652,0,4.894,1.355,2.309,4.359,8.945,0.287
35,35,128.581,97.919,0,4.690,1.440,2.557,4.980,10.403,0.143
35,36,128.666,98.775,0,3.620,1.431,2.557,5.035,10.692,0.213
35,37,128.653,98.498,0,5.071,1.563,3.003,6.343,14.366,0.111
35,38,127.148,98.068,0,4.253,1.580,3.085,6.654,15.445,0.148
35,39,126.721,98.500,0,3.665,1.253,1.971,3.394,6.288,0.168
35,40,127.173,98.515,0,5.461,1.457,2.648,5.315,11.522,0.167
35,41,127.299,99.501,0,5.351,1.539,2.923,6.113,13.748,0.234
35,42,126.292,99.830,0,3.244,1.337,2.264,4.289,8.926,0.167
36,31,71.056,102.492,0,2.972,1.448,2.606,5.143,10.868,0.105
36,32,71.289,101.139,0,4.166,1.582,3.058,6.479,14.682,0.180
37,31,125.936,128.991,0,3.421,1.611,3.193,6.961,16.279,0.091
37,32,124.692,129.985,0,3.666,1.608,3.192,6.988,16.413,0.125
38,31,94.579,147.551,0,2.842,1.524,2.906,6.141,14.020,0.101
38,32,94.787,147.162,0,4.164,1.424,2.550,5.088,11.057,0.188
38,33,95.209,146.741,0,4.064,1.413,2.514,4.975,10.712,0.125
39,33,117.768,165.225,0,3.251,1.325,2.256,4.349,9.318,0.220
39,34,117.137,165.561,0,4.144,1.511,2.832,5.874,13.163,0.238
40,34,126.123,130.168,0,4.266,1.367,2.372,4.587,9.675,0.203
40,35,126.138,130.308,0,2.560,1.307,2.199,4.121,8.422,0.143
41,37,124.036,123.329,0,3.409,1.469,2.729,5.655,12.738,0.155
41,38,123.867,122.360,0,3.300,1.377,2.458,4.938,10.894,0.160
41,39,124.678,121.894,0,5.827,1.456,2.641,5.294,11.470,0.167
41,40,124.588,121.075,0,2.839,1.401,2.535,5.166,11.559,0.167
41,41,123.805,121.943,0,4.119,1.435,2.594,5.220,11.430,0.196
41,42,123.997,121.992,0,4.304,1.466,2.702,5.504,12.089,0.167
41,43,124.304,122.509,0,5.009,1.356,2.310,4.330,8.752,0.250
41,44,123.341,122.126,0,3.810,1.470,2.676,5.375,11.637,0.131
41,45,124.212,122.478,0,5.782,1.462,2.639,5.247,11.241,0.200
41,46,124.489,121.808,0,4.620,1.408,2.459,4.719,9.729,0.143
41,47,123.468,121.995,0,3.373,1.337,2.303,4.434,9.341,0.125
41,48,124.452,122.251,0,3.934,1.420,2.513,4.904,10.319,0.128
41,49,124.717,122.159,0,3.381,1.406,2.525,5.074,11.145,0.125
41,50,124.451,121.556,0,4.166,1.336,2.262,4.263,8.773,0.171
41,51,124.000,121.791,0,4.149,1.422,2.535,5.013,10.758,0.167
41,52,124.575,121.644,0,4.208,1.268,2.055,3.679,7.159,0.143
41,53,124.317,121.539,0,3.670,1.457,2.677,5.482,12.214,0.132
41,54,123.716,121.249,0,4.152,1.567,3.038,6.525,15.124,0.130
41,55,123.985,121.741,0,3.149,1.502,2.847,6.026,13.858,0.174
41,56,122.134,121.764,0,3.747,1.274,2.049,3.636,7.002,0.144
41,57,121.845,121.461,0,4.091,1.487,2.762,5.681,12.630,0.200
41,58,121.827,121.428,0,5.183,1.427,2.522,4.926,10.412,0.143
41,59,121.641,121.478,0,5.007,1.436,2.580,5.119,10.963,0.143
41,60,121.735,121.313,0,3.639,1.281,2.063,3.643,6.922,0.146
41,61,122.338,121.222,0,4.517,1.549,2.984,6.366,14.655,0.111
41,62,122.002,122.181,0,4.050,1.571,3.032,6.420,14.545,0.133
41,63,122.182,122.579,0,4.634,1.384,2.387,4.543,9.351,0.125
41,64,121.195,122.170,0,4.125,1.409,2.527,5.067,11.105,0.138
41,65,121.064,121.070,0,3.342,1.579,3.128,6.889,16.394,0.120
41,66,121.421,121.484,0,5.231,1.508,2.832,5.903,13.330,0.111
41,67,121.851,121.588,0,5.768,1.516,2.808,5.684,12.291,0.125
41,68,121.797,121.659,0,4.110,1.440,2.630,5.399,12.161,0.141
41,69,121.790,122.721,0,3.556,1.454,2.668,5.449,12.100,0.150
41,70,121.498,122.415,0,2.665,1.246,1.978,3.468,6.606,0.143
41,71,122.031,122.153,0,2.906,1.512,2.897,6.198,14.392,0.111
42,37,125.603,130.564,0,3.203,1.484,2.740,5.618,12.469,0.134
42,38,125.614,131.194,0,3.151,1.544,2.982,6.385,14.761,0.100
42,39,125.262,131.174,0,4.442,1.572,3.049,6.521,14.996,0.167
43,37,185.938,183.282,0,3.354,1.443,2.578,5.099,10.906,0.152
43,38,186.434,182.848,0,3.375,1.443,2.605,5.235,11.451,0.197
43,39,187.546,183.649,0,3.879,1.325,2.187,3.965,7.757,0.169
44,39,212.130,187.673,0,5.389,1.424,2.546,5.052,10.870,0.167
44,40,212.066,186.665,0,4.715,1.512,2.836,5.895,13.251,0.261
44,41,213.481,186.688,0,5.167,1.522,2.821,5.713,12.363,0.333
44,42,213.662,187.242,0,4.664,1.467,2.694,5.499,12.191,0.283
45,41,125.329,132.060,0,4.928,1.448,2.665,5.482,12.300,0.170
45,42,125.794,131.559,0,5.244,1.483,2.716,5.475,11.858,0.167
45,43,125.514,131.181,0,5.672,1.454,2.630,5.279,11.505,0.250
45,44,127.597,131.379,0,4.264,1.504,2.857,6.064,13.996,0.133
45,45,127.621,129.356,0,3.577,1.394,2.464,4.831,10.271,0.233
45,46,128.256,128.687,0,4.209,1.349,2.293,4.303,8.751,0.143
45,47,127.454,128.475,0,4.632,1.333,2.231,4.093,8.066,0.125
45,48,127.453,128.435,0,4.482,1.338,2.300,4.469,9.625,0.125
46,41,120.699,167.769,0,5.214,1.522,2.846,5.867,13.033,0.361
46,42,122.607,168.934,0,2.802,1.366,2.390,4.706,10.195,0.167
46,43,121.817,168.426,0,4.630,1.434,2.555,5.013,10.599,0.287
46,44,120.153,169.288,0,2.426,1.295,2.147,3.967,8.029,0.125
47,46,92.396,150.400,0,3.012,1.309,2.177,4.046,8.258,0.143
47,47,90.599,150.958,0,3.037,1.448,2.661,5.436,12.040,0.125
