Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,104.821,22.401,0,3.017,1.521,2.903,6.157,14.131,0.099
1,1,105.553,21.612,0,3.953,1.478,2.706,5.460,11.875,0.178
1,2,104.734,19.830,0,4.259,1.547,2.954,6.228,14.151,0.138
1,3,104.017,19.063,0,3.656,1.425,2.593,5.254,11.562,0.204
1,4,103.740,18.528,0,4.353,1.435,2.607,5.314,11.857,0.208
1,5,105.668,19.066,0,3.642,1.414,2.567,5.252,11.818,0.128
1,6,106.364,19.760,0,3.925,1.354,2.317,4.387,9.003,0.134
1,7,107.576,20.282,0,4.926,1.368,2.364,4.521,9.369,0.111
1,8,106.221,20.397,0,3.447,1.376,2.400,4.642,9.748,0.111
1,9,104.406,20.248,0,3.338,1.285,2.114,3.847,7.612,0.143
1,10,104.525,20.106,0,3.400,1.495,2.812,5.902,13.466,0.101
1,11,104.798,21.427,0,4.291,1.322,2.243,4.257,8.861,0.167
1,12,104.058,22.924,0,3.801,1.460,2.717,5.628,12.641,0.125
1,13,103.671,24.014,0,4.145,1.549,2.981,6.331,14.463,0.181
1,14,102.467,25.219,0,3.295,1.391,2.410,4.609,9.518,0.128
1,15,101.366,25.858,0,3.516,1.462,2.664,5.394,11.847,0.117
1,16,99.016,28.063,0,3.574,1.537,2.955,6.271,14.323,0.144
1,17,99.476,29.320,0,3.825,1.416,2.539,5.073,11.053,0.143
1,18,98.811,29.269,0,3.092,1.549,3.036,6.635,15.731,0.121
2,0,84.110,34.579,0,3.593,1.568,3.032,6.465,14.829,0.142
2,1,84.400,34.091,0,3.143,1.420,2.575,5.252,11.745,0.146
2,2,84.920,34.696,0,3.780,1.400,2.437,4.674,9.670,0.139
2,3,85.396,34.611,0,3.730,1.335,2.259,4.241,8.670,0.125
2,4,84.411,35.371,0,4.455,1.438,2.528,4.833,9.845,0.205
3,0,116.493,45.658,0,3.024,1.456,2.705,5.663,13.012,0.189
3,1,115.854,46.843,0,3.972,1.377,2.400,4.670,9.940,0.144
3,2,115.453,46.981,0,3.796,1.614,3.223,7.109,16.855,0.125
3,3,116.506,48.510,0,2.628,1.374,2.437,4.886,10.798,0.125
3,4,114.988,50.563,0,2.166,1.312,2.260,4.411,9.536,0.143
4,0,169.550,44.181,0,3.265,1.416,2.497,4.857,10.200,0.104
4,1,168.097,45.287,0,3.420,1.460,2.699,5.544,12.339,0.150
5,0,104.421,47.716,0,2.857,1.419,2.508,4.898,10.334,0.164
5,1,104.590,48.405,0,3.220,1.511,2.858,6.029,13.827,0.150
5,2,106.354,49.873,0,4.028,1.477,2.763,5.765,13.068,0.127
5,3,106.473,50.317,0,4.014,1.479,2.697,5.403,11.622,0.125
5,4,106.548,51.147,0,3.221,1.533,2.868,5.881,12.916,0.148
5,5,108.270,50.699,0,3.897,1.670,3.375,7.446,17.504,0.125
5,6,107.295,51.162,0,2.789,1.370,2.400,4.706,10.097,0.185
5,7,105.714,49.549,0,3.709,1.586,3.127,6.814,15.947,0.111
6,2,161.214,182.751,0,3.590,1.319,2.222,4.186,8.642,0.127
6,3,159.563,182.801,0,3.075,1.500,2.875,6.196,14.575,0.156
