Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,58.512,26.767,0,5.826,1.629,3.312,7.447,17.985,0.167
1,1,60.448,26.639,0,7.941,1.616,3.169,6.835,15.824,0.250
1,2,59.840,27.285,0,8.747,1.563,2.998,6.338,14.432,0.167
1,3,60.090,27.561,0,8.645,1.588,3.093,6.637,15.301,0.200
1,4,60.251,27.583,0,5.867,1.445,2.598,5.160,11.073,0.235
1,5,60.553,27.591,0,6.177,1.615,3.163,6.796,15.636,0.111
1,6,60.008,27.386,0,7.125,1.552,2.956,6.187,13.898,0.200
1,7,60.387,27.102,0,7.212,1.553,2.948,6.133,13.650,0.200
1,8,60.444,26.489,0,5.847,1.610,3.193,6.988,16.437,0.200
2,0,149.076,174.765,0,5.052,1.587,3.120,6.763,15.741,0.167
2,1,149.619,173.779,0,5.252,1.418,2.514,4.927,10.445,0.250
3,1,109.929,173.770,0,4.950,1.520,2.874,6.014,13.581,0.265
3,2,106.026,175.739,0,2.731,1.355,2.407,4.963,11.538,0.167
4,2,75.373,74.690,0,3.866,1.319,2.212,4.131,8.433,0.176
4,3,75.199,75.465,0,5.495,1.502,2.781,5.687,12.546,0.270
5,2,141.510,121.231,0,5.558,1.521,2.855,5.909,13.165,0.175
5,3,142.361,120.431,0,5.578,1.463,2.657,5.330,11.549,0.266
5,4,141.824,120.374,0,5.247,1.339,2.282,4.339,9.036,0.200
5,5,141.712,120.306,0,5.300,1.621,3.219,7.039,16.511,0.111
6,3,167.341,167.652,0,5.239,1.444,2.668,5.530,12.523,0.205
6,4,166.541,167.718,0,4.429,1.502,2.810,5.808,12.954,0.200
7,4,72.500,54.136,0,5.042,1.546,2.952,6.211,14.054,0.200
7,5,74.572,53.898,0,4.723,1.436,2.564,5.066,10.847,0.111
7,6,74.291,53.105,0,5.198,1.306,2.152,3.919,7.750,0.200
8,4,51.371,172.124,0,5.941,1.489,2.770,5.718,12.791,0.235
8,5,53.248,169.862,0,5.027,1.552,2.967,6.259,14.215,0.218
9,5,40.152,29.898,0,5.004,1.532,2.949,6.331,14.751,0.218
9,6,40.330,30.582,0,6.456,1.529,2.908,6.139,14.037,0.200
9,7,39.647,29.904,0,6.631,1.498,2.758,5.572,12.073,0.220
9,8,33.721,30.719,0,4.733,1.611,3.214,7.063,16.649,0.200
9,9,34.875,31.739,0,4.517,1.508,2.830,5.896,13.317,0.142
10,5,102.931,175.266,0,3.794,1.343,2.279,4.318,8.954,0.174
10,6,104.473,176.042,0,2.498,1.046,1.567,2.613,4.780,0.200
10,7,104.543,175.631,0,2.947,1.018,1.312,1.801,2.646,0.200
11,8,21.504,15.545,0,5.480,1.358,2.301,4.297,8.674,0.202
11,9,19.548,15.817,0,4.294,1.444,2.627,5.327,11.773,0.118
11,10,20.702,15.722,0,4.471,1.429,2.528,4.907,10.225,0.175
11,11,19.200,15.733,0,3.767,1.394,2.452,4.776,10.075,0.185
11,12,18.227,14.129,0,4.300,1.412,2.494,4.874,10.327,0.125
11,13,17.884,14.398,0,4.057,1.359,2.316,4.359,8.882,0.309
11,14,18.422,15.067,0,4.314,1.573,3.071,6.626,15.395,0.125
11,15,18.184,14.713,0,4.002,1.307,2.159,3.927,7.721,0.125
12,8,52.299,88.767,0,5.591,1.431,2.579,5.203,11.474,0.202
12,9,52.681,87.779,0,3.371,1.339,2.295,4.401,9.265,0.111
12,10,52.219,87.720,0,5.267,1.408,2.504,4.960,10.713,0.167
12,11,52.722,87.576,0,5.154,1.359,2.310,4.306,8.632,0.167
13,9,40.111,29.982,0,3.918,1.540,2.980,6.416,14.935,0.188
13,10,39.543,30.713,0,5.177,1.556,2.991,6.336,14.405,0.217
14,9,76.255,54.461,0,3.633,1.435,2.575,5.109,10.968,0.111
14,10,75.756,54.228,0,4.527,1.343,2.256,4.173,8.343,0.258
