Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,190.096,37.603,0,4.323,1.339,2.268,4.252,8.654,0.125
1,1,190.344,37.457,0,4.071,1.345,2.258,4.164,8.282,0.164
2,0,168.765,69.220,0,5.333,1.406,2.469,4.765,9.909,0.198
2,1,166.757,68.646,0,5.036,1.399,2.433,4.665,9.662,0.143
2,2,166.665,69.454,0,4.541,1.421,2.500,4.843,10.131,0.115
3,0,89.381,129.362,0,5.763,1.462,2.629,5.206,11.117,0.128
3,1,89.576,128.917,0,4.999,1.436,2.585,5.174,11.252,0.132
4,0,148.508,132.783,0,5.217,1.431,2.549,5.011,10.649,0.285
4,1,147.598,132.665,0,5.218,1.370,2.347,4.430,9.038,0.114
4,2,143.327,137.584,0,4.062,1.372,2.366,4.518,9.378,0.171
4,3,148.485,132.726,0,4.607,1.450,2.610,5.169,11.017,0.128
5,0,102.726,136.570,0,6.775,1.412,2.473,4.745,9.767,0.125
5,1,102.811,136.809,0,8.300,1.473,2.709,5.527,12.221,0.100
5,2,102.630,137.237,0,7.568,1.384,2.385,4.528,9.293,0.077
5,3,102.596,136.712,0,6.061,1.579,3.033,6.418,14.610,0.117
6,1,1.427,93.344,0,2.892,1.195,1.869,3.358,6.876,0.100
6,2,0.916,93.034,0,2.333,1.016,1.577,2.849,5.898,0.077
6,3,1.048,93.236,0,3.672,1.175,1.857,3.230,6.050,0.111
6,4,1.577,93.687,0,4.402,1.295,2.109,3.851,7.782,0.084
6,5,1.374,93.151,0,2.995,1.185,1.756,2.850,5.023,0.100
6,6,1.819,93.259,0,5.474,1.336,2.278,4.420,9.571,0.100
6,7,2.341,92.507,0,5.547,1.531,2.854,5.813,12.643,0.100
6,8,2.368,91.815,0,6.309,1.569,3.031,6.412,14.486,0.143
6,9,1.735,92.415,0,5.604,1.389,2.415,4.681,9.883,0.232
6,10,1.914,92.751,0,4.500,1.480,2.737,5.668,12.796,0.100
6,11,1.902,92.983,0,6.436,1.424,2.533,5.005,10.738,0.111
6,12,1.665,92.755,0,5.674,1.317,2.180,4.025,8.143,0.091
6,13,1.720,93.091,0,5.245,1.355,2.328,4.526,9.758,0.111
6,14,1.272,93.558,0,5.002,1.156,1.666,2.621,4.473,0.125
6,15,1.359,93.768,0,4.622,1.226,1.892,3.216,5.934,0.111
6,16,1.261,93.870,0,3.698,1.161,1.691,2.695,4.665,0.125
6,17,1.285,93.612,0,3.206,1.300,2.141,3.936,7.941,0.125
6,18,1.310,93.132,0,4.495,1.277,2.035,3.609,7.043,0.100
6,19,1.377,93.195,0,4.645,1.231,1.899,3.246,6.079,0.125
6,20,1.570,93.145,0,5.932,1.214,1.858,3.148,5.842,0.250
6,21,1.427,93.583,0,4.866,1.082,1.454,2.116,3.367,0.167
6,22,1.491,92.897,0,4.514,1.323,2.208,4.099,8.311,0.167
6,23,1.535,93.397,0,4.682,1.269,2.008,3.504,6.639,0.143
6,24,1.581,92.853,0,3.988,1.300,2.154,3.994,8.142,0.086
6,25,1.584,92.634,0,4.369,1.306,2.140,3.923,7.908,0.106
6,26,1.505,92.678,0,4.899,1.230,1.891,3.203,5.916,0.077
7,2,116.581,18.427,0,4.160,1.381,2.401,4.640,9.771,0.145
7,3,109.527,16.731,0,6.294,1.554,2.973,6.280,14.290,0.117
7,4,109.740,15.964,0,3.771,1.438,2.667,5.566,12.727,0.171
8,2,118.769,156.254,0,4.869,1.490,2.777,5.767,13.021,0.082
8,3,121.720,154.855,0,7.060,1.466,2.652,5.271,11.264,0.111
8,4,123.353,155.559,0,5.270,1.616,3.234,7.176,17.153,0.083
8,5,125.892,153.623,0,5.658,1.539,2.955,6.311,14.615,0.188
9,3,45.191,35.218,0,4.093,1.395,2.464,4.866,10.510,0.111
9,4,52.189,35.328,0,3.631,1.405,2.469,4.791,10.037,0.191
10,3,88.865,127.707,0,4.799,1.441,2.583,5.109,10.913,0.128
10,4,88.461,127.286,0,4.417,1.404,2.457,4.765,10.036,0.084
10,5,87.802,125.738,0,4.582,1.473,2.688,5.402,11.689,0.112
10,6,88.421,126.735,0,4.316,1.414,2.479,4.815,10.162,0.118
10,7,89.153,127.891,0,6.288,1.464,2.676,5.405,11.791,0.100
