Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,169.023,116.441,0,3.218,1.591,3.091,6.598,15.095,0.072
1,1,168.598,118.300,0,3.799,1.482,2.779,5.803,13.159,0.143
1,2,169.510,119.103,0,4.067,1.411,2.510,4.946,10.546,0.250
1,3,170.307,118.325,0,3.912,1.430,2.550,5.009,10.589,0.111
2,0,111.267,134.663,0,3.036,1.458,2.676,5.471,12.161,0.102
2,1,111.204,133.023,0,5.133,1.428,2.562,5.103,11.037,0.143
3,1,175.530,28.108,0,2.612,1.407,2.556,5.230,11.737,0.152
3,2,175.644,26.481,0,5.288,1.566,2.988,6.262,14.076,0.250
3,3,175.886,25.459,0,3.854,1.579,3.096,6.709,15.665,0.169
3,4,175.461,24.589,0,3.476,1.555,2.993,6.363,14.555,0.100
3,5,175.822,24.728,0,3.446,1.510,2.837,5.886,13.164,0.111
4,3,161.494,38.273,0,3.861,1.544,2.969,6.347,14.669,0.163
4,4,162.523,38.338,0,2.814,1.414,2.526,5.029,10.893,0.100
5,3,110.590,132.768,0,2.952,1.402,2.519,5.084,11.258,0.125
5,4,111.199,132.487,0,4.191,1.648,3.310,7.285,17.134,0.100
5,5,109.526,131.008,0,4.375,1.550,2.963,6.242,14.135,0.111
5,6,109.121,130.952,0,3.203,1.326,2.272,4.350,9.104,0.091
5,7,108.714,129.661,0,3.196,1.515,2.872,6.052,13.794,0.117
6,5,60.952,114.079,0,2.819,1.464,2.717,5.641,12.770,0.111
6,6,61.602,113.656,0,2.889,1.403,2.482,4.884,10.453,0.145
7,6,190.605,51.578,0,3.543,1.618,3.217,7.060,16.660,0.091
7,7,190.115,50.689,0,4.440,1.615,3.175,6.841,15.767,0.100
7,8,190.835,48.753,0,2.876,1.470,2.703,5.472,11.916,0.119
8,7,161.809,35.876,0,3.026,1.544,2.952,6.264,14.379,0.121
8,8,161.257,37.073,0,4.605,1.439,2.596,5.186,11.212,0.100
9,8,150.782,138.021,0,2.646,1.473,2.775,5.820,13.211,0.171
9,9,149.606,139.951,0,2.819,1.526,2.886,6.012,13.462,0.111
10,10,158.632,32.265,0,3.864,1.510,2.845,5.937,13.387,0.111
10,11,157.612,34.369,0,3.604,1.648,3.341,7.459,17.853,0.167
11,10,188.655,49.198,0,4.144,1.631,3.266,7.215,17.129,0.111
11,11,187.918,49.734,0,4.457,1.611,3.177,6.891,16.035,0.167
11,12,187.557,50.809,0,3.668,1.515,2.855,5.964,13.456,0.200
11,13,188.671,52.237,0,3.684,1.402,2.501,4.996,10.920,0.143
12,11,107.574,131.923,0,4.412,1.427,2.569,5.156,11.276,0.167
12,12,107.670,132.836,0,3.659,1.361,2.341,4.466,9.268,0.200
12,13,109.423,133.205,0,2.980,1.369,2.384,4.633,9.845,0.143
12,14,107.839,132.462,0,2.900,1.373,2.379,4.586,9.619,0.169
12,15,108.438,132.039,0,3.851,1.539,2.933,6.162,13.924,0.100
12,16,107.470,131.831,0,4.322,1.528,2.864,5.913,13.140,0.120
12,17,108.033,130.456,0,3.824,1.419,2.533,5.039,10.930,0.200
