Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,0,82.538,42.627,0,4.458,1.438,2.569,5.073,10.837,0.096
1,1,82.099,42.685,0,5.537,1.581,3.091,6.675,15.500,0.143
1,2,82.562,43.111,0,4.335,1.582,3.078,6.596,15.184,0.111
1,3,81.802,41.303,0,4.382,1.547,2.942,6.163,13.882,0.213
1,4,82.014,40.644,0,4.159,1.675,3.437,7.749,18.686,0.167
1,5,83.194,41.703,0,3.404,1.578,3.102,6.773,15.998,0.117
1,6,82.032,42.215,0,4.189,1.521,2.878,6.050,13.783,0.167
2,0,33.380,79.533,0,3.857,1.426,2.536,4.974,10.530,0.098
2,1,34.154,78.691,0,3.692,1.405,2.490,4.902,10.491,0.144
2,2,33.436,78.742,0,3.814,1.475,2.695,5.426,11.759,0.112
2,3,34.423,78.344,0,3.647,1.463,2.662,5.363,11.688,0.156
2,4,33.610,79.457,0,4.434,1.454,2.655,5.376,11.792,0.167
2,5,34.341,78.324,0,2.670,1.287,2.126,3.945,8.088,0.153
3,0,60.043,160.716,0,2.868,1.411,2.557,5.184,11.480,0.104
3,1,59.225,159.422,0,2.696,1.317,2.246,4.285,8.968,0.143
4,0,59.150,171.045,0,4.222,1.429,2.601,5.298,11.782,0.096
4,1,58.649,172.398,0,5.073,1.374,2.326,4.298,8.504,0.143
4,2,59.431,173.910,0,2.927,1.353,2.309,4.344,8.823,0.111
4,3,59.715,173.969,0,3.989,1.427,2.556,5.088,11.021,0.146
4,4,61.156,173.493,0,3.517,1.369,2.376,4.582,9.620,0.174
4,5,62.518,173.235,0,4.031,1.531,2.895,6.026,13.469,0.200
4,6,62.907,172.867,0,4.760,1.561,3.038,6.525,15.065,0.167
4,7,64.472,173.299,0,5.097,1.686,3.453,7.767,18.688,0.125
4,8,64.419,172.613,0,3.892,1.535,2.905,6.097,13.848,0.151
4,9,68.479,176.703,0,3.331,1.410,2.493,4.900,10.478,0.186
4,10,67.113,176.351,0,3.058,1.424,2.606,5.327,11.861,0.216
4,11,68.297,174.221,0,3.673,1.451,2.611,5.192,11.161,0.200
5,0,64.944,174.669,0,2.900,1.345,2.333,4.525,9.610,0.181
