Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
6,0,214.976,208.284,0,1.075,1.47,2.727,5.654,12.789,0.071
6,1,215.07,208.759,0,1.266,1.332,2.292,4.438,9.468,0.04
8,0,223.773,212.629,0,0.948,1.482,2.817,6.022,14.072,0.056
8,1,225.628,211.176,0,1.229,1.585,3.179,7.119,17.237,0.04
8,2,227.674,210.653,0,1.569,1.421,2.579,5.238,11.605,0.036
8,3,227.973,211.696,0,1.355,1.488,2.807,5.929,13.639,0.031
8,4,227.124,207.892,0,1.4,1.579,3.14,6.938,16.555,0.023
9,0,238.75,216.738,0,1.038,1.399,2.487,4.921,10.591,0.089
9,1,238.027,216.933,0,0.896,1.402,2.486,4.892,10.445,0.072
9,2,234.998,217.083,0,0.783,1.352,2.345,4.531,9.543,0.068
11,0,252.998,217.343,0,1.938,1.392,2.441,4.761,10.108,0.013
11,1,252.56,216.614,0,1.716,1.561,2.989,6.3,14.266,0.023
11,2,252.601,216.49,0,1.804,1.482,2.725,5.544,12.197,0.029
11,3,253.586,217.207,0,1.375,1.596,3.12,6.719,15.535,0.033
11,4,255.057,216.93,0,1.802,1.323,2.226,4.144,8.361,0.01
11,5,253.969,217.586,0,1.987,1.357,2.303,4.289,8.585,0.015
11,6,254.21,218.648,0,1.272,1.373,2.397,4.689,10.047,0.066
11,7,252.743,220.274,0,1.236,1.463,2.693,5.517,12.257,0.061
13,0,216.19,218.514,0,1.476,1.538,2.931,6.188,14.111,0.036
13,1,214.835,220.329,0,2.085,1.515,2.838,5.872,13.096,0.008
13,2,215.0,222.117,0,1.076,1.54,3.015,6.584,15.545,0.046
16,0,262.956,223.762,0,0.76,1.331,2.278,4.378,9.268,0.066
16,1,262.015,224.069,0,1.056,1.582,3.117,6.792,15.94,0.037
16,2,262.448,223.549,0,1.103,1.346,2.302,4.392,9.177,0.068
16,3,263.214,223.934,0,0.891,1.39,2.53,5.219,11.882,0.109
18,0,249.352,228.195,0,1.377,1.434,2.595,5.215,11.37,0.034
18,1,249.671,229.572,0,1.132,1.319,2.196,4.022,7.944,0.041
19,0,239.76,229.716,0,1.508,1.552,3.046,6.668,15.816,0.025
19,1,237.318,229.79,0,1.245,1.585,3.122,6.824,16.094,0.047
20,0,231.552,233.287,0,0.904,1.493,2.944,6.573,16.035,0.039
20,1,231.714,233.36,0,0.863,1.508,2.93,6.419,15.37,0.027
20,2,229.891,233.518,0,1.013,1.524,2.907,6.179,14.257,0.055
20,3,232.368,233.638,0,1.309,1.517,2.904,6.196,14.324,0.04
20,4,235.783,230.5,0,1.22,1.53,2.944,6.307,14.644,0.065
20,5,236.441,230.409,0,1.63,1.412,2.525,5.03,10.925,0.017
20,6,237.592,228.601,0,0.859,1.472,2.758,5.735,12.876,0.049
20,7,237.688,229.413,0,1.014,1.478,2.774,5.835,13.384,0.075
20,8,237.862,229.382,0,1.203,1.427,2.596,5.272,11.662,0.047
20,9,237.214,228.495,0,1.52,1.38,2.391,4.578,9.495,0.026
20,10,237.342,228.205,0,1.626,1.33,2.198,3.974,7.704,0.01
20,11,237.837,228.721,0,1.867,1.353,2.305,4.35,8.915,0.014
20,12,237.821,228.107,0,1.682,1.381,2.398,4.603,9.565,0.01
20,13,237.684,228.27,0,1.491,1.313,2.177,4.001,7.999,0.021
20,14,237.837,228.854,0,1.371,1.413,2.524,5.009,10.801,0.066
20,15,238.882,229.364,0,1.598,1.631,3.266,7.207,17.076,0.016
20,16,240.303,229.962,0,1.899,1.673,3.402,7.591,18.119,0.007
20,17,241.321,229.357,0,1.937,1.538,2.958,6.345,14.785,0.012
20,18,240.717,230.57,0,1.703,1.499,2.787,5.742,12.79,0.023
20,19,239.502,232.438,0,0.896,1.438,2.633,5.376,11.941,0.051
21,0,274.698,234.134,0,1.879,1.569,3.036,6.46,14.735,0.01
21,1,273.512,234.376,0,1.212,1.557,3.015,6.481,15.04,0.058
21,2,274.732,232.983,0,1.729,1.439,2.654,5.493,12.433,0.028
21,3,274.713,234.045,0,1.623,1.582,3.074,6.619,15.402,0.031
21,4,271.626,237.775,0,0.998,1.523,2.901,6.129,14.002,0.064
21,5,273.3,233.856,0,1.469,1.434,2.623,5.389,12.118,0.042
21,6,273.976,234.024,0,1.291,1.484,2.782,5.817,13.208,0.046
21,7,271.405,237.024,0,1.272,1.5,2.855,6.091,14.136,0.043
21,8,273.233,236.275,0,1.901,1.643,3.332,7.473,18.03,0.018
21,9,271.738,236.23,0,2.347,1.652,3.327,7.342,17.304,0.01
21,10,272.478,235.414,0,2.557,1.667,3.354,7.385,17.358,0.005
21,11,272.345,235.525,0,2.121,1.566,3.039,6.528,15.112,0.015
21,12,273.211,235.42,0,1.458,1.557,3.047,6.652,15.723,0.03
21,13,273.832,235.753,0,1.561,1.332,2.232,4.148,8.392,0.018
21,14,272.546,236.221,0,1.411,1.39,2.484,5.014,11.155,0.051
21,15,273.125,235.401,0,1.648,1.513,2.891,6.165,14.267,0.025
21,16,274.636,234.919,0,1.195,1.595,3.235,7.323,17.919,0.027
21,17,275.27,234.983,0,1.278,1.573,3.107,6.824,16.19,0.031
21,18,274.331,234.664,0,1.386,1.382,2.416,4.732,10.16,0.046
21,19,276.022,235.193,0,0.919,1.381,2.428,4.728,9.968,0.061
21,20,276.193,234.557,0,1.336,1.315,2.236,4.275,9.008,0.038
22,0,220.365,235.469,0,0.774,1.322,2.226,4.178,8.584,0.065
22,1,219.969,234.776,0,0.985,1.466,2.745,5.746,13.102,0.067
23,0,282.494,236.48,0,0.735,1.382,2.545,5.328,12.264,0.029
23,1,284.436,236.661,0,1.337,1.521,2.889,6.091,13.887,0.064
23,2,282.609,234.216,0,1.112,1.539,2.98,6.413,14.914,0.052
23,3,280.687,234.043,0,1.356,1.544,2.987,6.437,15.017,0.039
23,4,282.113,234.505,0,1.12,1.49,2.789,5.8,13.059,0.07
23,5,282.47,233.814,0,1.133,1.61,3.261,7.36,17.958,0.02
24,0,266.21,238.582,0,1.169,1.496,2.878,6.24,14.806,0.04
24,1,267.586,238.723,0,1.317,1.608,3.254,7.344,17.922,0.019
24,2,265.602,238.331,0,1.654,1.663,3.425,7.792,19.018,0.011
24,3,264.818,238.499,0,1.245,1.329,2.327,4.607,10.081,0.051
24,4,262.964,239.578,0,1.604,1.525,2.923,6.206,14.21,0.031
24,5,261.87,239.148,0,1.353,1.464,2.746,5.785,13.321,0.039
24,6,262.33,240.002,0,0.924,1.449,2.679,5.598,12.877,0.069
24,7,262.912,237.85,0,1.597,1.383,2.442,4.855,10.634,0.022
24,8,263.131,238.464,0,1.957,1.589,3.101,6.665,15.389,0.007
24,9,263.48,238.683,0,1.831,1.422,2.513,4.886,10.229,0.02
24,10,262.897,238.964,0,1.297,1.515,2.864,6.005,13.608,0.037
24,11,263.65,238.789,0,1.426,1.352,2.283,4.234,8.439,0.034
24,12,263.152,239.323,0,1.407,1.281,2.046,3.581,6.75,0.016
24,13,262.532,238.494,0,0.949,1.313,2.193,4.031,7.989,0.065
26,0,216.312,241.247,0,2.03,1.361,2.309,4.292,8.567,0.009
26,1,215.452,241.726,0,1.32,1.446,2.594,5.162,11.153,0.042
26,2,215.433,241.455,0,2.056,1.364,2.347,4.478,9.287,0.006
26,3,215.499,240.826,0,1.565,1.456,2.676,5.49,12.272,0.018
26,4,216.232,241.432,0,1.366,1.343,2.262,4.226,8.61,0.023
26,5,216.255,241.246,0,1.645,1.556,3.008,6.441,14.878,0.019
