Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
83,0,208.559,315.846,0,1.408,1.373,2.352,4.42,8.924,0.075
83,1,207.673,315.928,0,1.179,1.384,2.442,4.824,10.436,0.095
83,2,206.665,316.421,0,1.117,1.354,2.411,4.871,10.874,0.101
83,3,207.749,316.029,0,0.898,1.382,2.448,4.843,10.453,0.096
86,0,234.758,318.363,0,2.136,1.539,2.885,5.942,13.149,0.016
86,1,234.281,317.605,0,2.348,1.485,2.759,5.694,12.748,0.007
86,2,233.989,317.666,0,2.22,1.371,2.393,4.676,10.025,0.012
86,3,234.258,318.613,0,1.815,1.437,2.563,5.046,10.741,0.019
86,4,236.01,318.7,0,1.681,1.523,2.883,6.063,13.817,0.026
86,5,236.387,318.303,0,1.159,1.602,3.2,7.09,16.949,0.014
86,6,234.447,318.728,0,1.404,1.544,3.013,6.577,15.601,0.034
86,7,235.036,318.75,0,1.213,1.58,3.186,7.17,17.414,0.022
86,8,235.521,318.809,0,0.777,1.231,1.981,3.589,7.222,0.033
86,9,237.365,320.616,0,1.39,1.51,2.807,5.735,12.579,0.031
91,0,188.597,324.073,0,0.843,1.293,2.153,4.028,8.323,0.036
91,1,188.126,323.723,0,1.04,1.247,1.989,3.521,6.814,0.038
91,2,188.424,323.595,0,0.997,1.208,1.851,3.106,5.625,0.032
91,3,190.101,326.91,0,1.131,1.412,2.582,5.327,12.037,0.099
92,0,204.919,325.683,0,0.895,1.284,2.127,3.955,8.124,0.048
92,1,204.647,325.463,0,0.896,1.234,2.029,3.878,8.474,0.037
96,0,247.838,328.892,0,1.584,1.4,2.49,4.941,10.698,0.037
96,1,247.461,328.58,0,1.344,1.376,2.372,4.516,9.303,0.081
96,2,247.622,329.157,0,1.661,1.441,2.578,5.089,10.849,0.027
96,3,247.312,328.652,0,0.964,1.433,2.593,5.207,11.332,0.075
96,4,247.438,329.83,0,1.691,1.464,2.659,5.341,11.595,0.026
96,5,247.46,331.014,0,1.602,1.514,2.852,5.955,13.438,0.023
96,6,248.298,330.475,0,1.519,1.617,3.212,6.996,16.292,0.012
96,7,247.768,329.862,0,1.461,1.559,2.982,6.29,14.299,0.023
97,0,179.935,331.229,0,1.071,1.252,2.003,3.563,6.945,0.052
97,1,180.424,330.501,0,0.876,1.138,1.641,2.584,4.41,0.01
98,0,189.631,331.478,0,2.237,1.54,2.913,6.068,13.57,0.016
98,1,189.455,332.329,0,2.314,1.584,3.122,6.834,16.16,0.005
98,2,189.687,333.211,0,2.31,1.534,2.926,6.181,14.093,0.008
98,3,189.935,333.247,0,2.192,1.401,2.488,4.942,10.738,0.013
98,4,189.63,332.749,0,1.665,1.263,2.075,3.855,7.978,0.016
98,5,189.914,332.687,0,2.29,1.419,2.518,4.943,10.508,0.008
98,6,190.496,332.142,0,2.384,1.363,2.327,4.39,8.984,0.004
98,7,191.042,332.152,0,1.813,1.365,2.35,4.484,9.285,0.018
98,8,192.492,333.993,0,1.725,1.611,3.192,6.969,16.33,0.013
98,9,196.298,335.175,0,1.039,1.501,2.851,6.052,13.974,0.046
98,10,197.294,334.403,0,0.93,1.066,1.434,2.08,3.256,0.004
98,11,197.24,334.196,0,1.0,1.204,1.84,3.094,5.645,0.018
98,12,196.76,334.614,0,0.897,1.4,2.557,5.272,11.951,0.037
98,13,195.5,334.974,0,1.29,1.38,2.41,4.704,10.023,0.085
98,14,194.456,334.85,0,1.169,1.58,3.062,6.528,14.963,0.031
98,15,193.516,335.313,0,1.317,1.528,2.849,5.826,12.778,0.082
98,16,194.265,335.378,0,1.7,1.342,2.248,4.149,8.285,0.019
98,17,195.425,335.398,0,1.157,1.492,2.784,5.783,13.044,0.074
98,18,196.248,334.73,0,1.061,1.252,2.007,3.581,7.0,0.047
98,19,194.435,334.668,0,0.893,1.52,2.922,6.303,14.813,0.016
98,20,196.444,333.846,0,0.839,1.177,1.747,2.843,5.019,0.013
98,21,196.232,333.093,0,0.795,1.231,1.975,3.519,6.842,0.021
98,22,196.324,331.562,0,1.404,1.405,2.449,4.697,9.714,0.09
98,23,195.902,331.64,0,1.3,1.421,2.613,5.437,12.456,0.066
98,24,195.968,332.194,0,1.306,1.345,2.302,4.376,9.045,0.071
98,25,195.717,332.237,0,0.913,1.246,1.931,3.277,5.994,0.045
