Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
8,0,347.487,335.4,0,2.753,1.508,2.776,5.594,12.076,0.012
8,1,347.964,336.459,0,1.794,1.584,3.068,6.517,14.816,0.022
8,2,347.589,336.414,0,2.822,1.505,2.766,5.579,12.078,0.012
8,3,347.784,336.231,0,1.971,1.398,2.434,4.668,9.657,0.046
8,4,348.464,337.331,0,2.136,1.298,2.121,3.813,7.407,0.02
8,5,347.69,337.009,0,2.1,1.407,2.476,4.826,10.195,0.026
8,6,348.028,336.366,0,1.333,1.373,2.442,4.903,10.841,0.082
10,0,321.826,340.785,0,3.386,1.552,2.999,6.421,14.837,0.015
10,1,320.627,339.42,0,1.933,1.523,2.9,6.13,14.01,0.03
10,2,319.771,338.498,0,1.546,1.208,1.862,3.177,5.928,0.012
10,3,319.517,338.065,0,1.124,1.197,1.822,3.039,5.48,0.016
10,4,319.466,338.385,0,1.504,1.172,1.751,2.865,5.073,0.008
10,5,319.362,338.344,0,1.558,1.186,1.788,2.956,5.294,0.016
10,6,319.312,338.538,0,0.953,1.125,1.63,2.587,4.464,0.01
10,7,319.197,338.369,0,1.57,1.189,1.803,3.001,5.402,0.009
10,8,319.0,338.122,0,1.474,1.28,2.104,3.831,7.582,0.036
10,9,319.178,338.979,0,1.912,1.276,2.094,3.842,7.741,0.017
10,10,318.57,339.224,0,1.635,1.256,1.995,3.491,6.633,0.032
10,11,319.075,338.549,0,1.366,1.304,2.151,3.954,7.966,0.052
10,12,318.983,338.645,0,1.473,1.344,2.31,4.422,9.216,0.064
10,13,319.552,338.476,0,1.703,1.232,1.919,3.271,6.007,0.008
10,14,320.566,338.343,0,1.363,1.287,2.104,3.825,7.598,0.033
10,15,320.775,338.347,0,1.25,1.377,2.389,4.608,9.67,0.06
10,16,320.668,338.528,0,1.584,1.367,2.377,4.639,9.948,0.054
10,17,320.819,338.764,0,1.733,1.275,2.052,3.621,6.874,0.024
10,18,320.097,338.292,0,1.973,1.416,2.511,4.925,10.442,0.019
10,19,320.268,338.0,0,1.555,1.287,2.134,3.961,8.062,0.041
10,20,319.579,337.378,0,2.014,1.396,2.466,4.866,10.487,0.033
10,21,319.733,337.494,0,1.852,1.334,2.233,4.128,8.269,0.032
10,22,319.645,337.755,0,1.494,1.41,2.467,4.76,9.929,0.079
10,23,319.067,337.764,0,1.645,1.421,2.535,5.005,10.692,0.056
10,24,319.16,336.923,0,1.448,1.356,2.348,4.566,9.773,0.042
10,25,318.452,337.727,0,1.644,1.346,2.24,4.085,8.0,0.036
10,26,318.36,337.661,0,2.238,1.348,2.287,4.28,8.663,0.011
10,27,318.624,337.197,0,1.735,1.426,2.551,5.069,10.93,0.039
10,28,318.473,337.266,0,2.027,1.396,2.448,4.77,10.122,0.027
10,29,318.92,336.818,0,1.864,1.336,2.225,4.045,7.861,0.021
10,30,319.102,336.457,0,1.584,1.397,2.449,4.764,10.06,0.039
10,31,319.029,336.457,0,1.751,1.365,2.324,4.363,8.854,0.031
10,32,318.555,336.819,0,1.516,1.394,2.398,4.512,9.1,0.058
10,33,318.567,336.931,0,1.317,1.389,2.427,4.692,9.81,0.04
10,34,318.578,336.347,0,1.288,1.431,2.568,5.126,11.139,0.061
10,35,320.081,337.218,0,1.381,1.256,2.014,3.575,6.906,0.032
11,0,335.926,340.458,0,4.192,1.67,3.405,7.64,18.373,0.007
11,1,336.638,339.741,0,3.555,1.668,3.37,7.473,17.746,0.009
11,2,336.209,339.395,0,3.759,1.581,3.062,6.534,14.993,0.011
11,3,336.53,339.799,0,3.46,1.709,3.482,7.725,18.236,0.007
11,4,336.566,339.331,0,4.227,1.639,3.254,7.077,16.447,0.007
11,5,336.432,339.192,0,4.921,1.517,2.848,5.907,13.201,0.007
11,6,336.186,339.286,0,3.782,1.606,3.159,6.849,15.96,0.008
11,7,336.276,339.322,0,5.268,1.526,2.877,5.989,13.437,0.007
11,8,336.191,339.867,0,5.012,1.459,2.635,5.236,11.201,0.007
11,9,335.554,340.048,0,4.282,1.456,2.623,5.201,11.093,0.007
11,10,335.604,339.554,0,3.783,1.371,2.351,4.45,9.119,0.007
11,11,335.429,340.135,0,3.429,1.465,2.66,5.332,11.534,0.009
11,12,335.146,340.754,0,3.139,1.426,2.547,5.04,10.817,0.011
11,13,335.175,340.524,0,3.414,1.459,2.653,5.333,11.591,0.011
11,14,334.78,340.736,0,3.28,1.548,2.969,6.297,14.393,0.012
11,15,333.719,341.651,0,2.77,1.366,2.351,4.5,9.381,0.013
11,16,333.977,341.542,0,2.25,1.423,2.589,5.304,11.925,0.03
11,17,334.813,340.499,0,3.858,1.431,2.544,4.979,10.485,0.007
11,18,334.939,340.704,0,3.309,1.465,2.689,5.477,12.093,0.013
11,19,334.619,341.152,0,3.652,1.411,2.495,4.882,10.334,0.014
11,20,334.71,341.227,0,3.288,1.371,2.38,4.609,9.747,0.01
11,21,335.54,341.121,0,3.885,1.434,2.583,5.181,11.314,0.008
11,22,335.578,341.425,0,4.256,1.512,2.859,6.029,13.836,0.009
11,23,335.631,341.253,0,3.918,1.602,3.135,6.748,15.583,0.012
11,24,335.592,340.888,0,3.221,1.666,3.343,7.325,17.085,0.008
11,25,335.298,340.874,0,3.223,1.637,3.235,6.976,16.017,0.015
11,26,334.815,340.004,0,2.003,1.445,2.696,5.693,13.218,0.017
11,27,335.69,339.725,0,1.754,1.368,2.353,4.51,9.445,0.042
11,28,335.995,339.345,0,1.211,1.408,2.516,4.999,10.774,0.062
11,29,338.81,342.139,0,1.254,1.476,2.8,5.97,13.897,0.072
11,30,339.358,341.819,0,1.576,1.545,2.97,6.318,14.492,0.03
11,31,339.362,342.352,0,1.836,1.477,2.692,5.416,11.741,0.023
11,32,340.167,343.244,0,2.162,1.565,3.049,6.601,15.443,0.022
11,33,339.414,344.705,0,1.956,1.705,3.533,8.005,19.295,0.007
12,0,354.443,341.309,0,2.469,1.548,2.979,6.334,14.494,0.013
12,1,355.654,340.53,0,2.16,1.463,2.653,5.295,11.366,0.029
12,2,355.595,338.715,0,2.11,1.514,2.839,5.882,13.152,0.036
12,3,355.223,338.55,0,2.971,1.631,3.262,7.186,16.993,0.008
12,4,355.252,339.497,0,2.812,1.554,3.026,6.567,15.457,0.008
12,5,354.741,339.406,0,3.068,1.567,3.02,6.439,14.825,0.007
12,6,354.431,338.569,0,3.243,1.582,3.046,6.433,14.555,0.01
12,7,353.594,339.977,0,2.908,1.579,3.096,6.729,15.761,0.013
12,8,353.131,342.029,0,2.012,1.376,2.409,4.728,10.184,0.038
12,9,352.825,342.567,0,2.412,1.329,2.226,4.109,8.184,0.016
12,10,352.56,343.003,0,2.219,1.444,2.617,5.251,11.39,0.018
12,11,352.06,343.548,0,1.529,1.269,2.125,4.065,8.711,0.036
12,12,352.44,343.473,0,1.207,1.316,2.284,4.527,10.004,0.063
12,13,353.524,342.5,0,2.075,1.643,3.317,7.367,17.494,0.014
12,14,353.792,342.038,0,2.382,1.461,2.697,5.539,12.321,0.031
12,15,356.504,338.683,0,3.059,1.582,3.094,6.682,15.518,0.015
12,16,356.813,338.612,0,2.346,1.518,2.874,6.045,13.763,0.017
12,17,356.529,338.471,0,2.336,1.699,3.497,7.888,18.997,0.009
